Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,SATURDAY,8,0.0267,0.0000,0.0671,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
3,SATURDAY,9,0.0091,0.0000,0.0629,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
3,SATURDAY,10,0.0000,0.0005,0.0616,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
3,SATURDAY,11,0.0000,0.0586,0.0612,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
3,SATURDAY,12,0.0000,0.0988,0.0626,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
3,SATURDAY,13,0.0000,0.1143,0.0609,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
3,SATURDAY,14,0.0000,0.1096,0.0653,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
3,SATURDAY,15,0.0000,0.0897,0.0687,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
3,SATURDAY,16,0.0000,0.0499,0.0722,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
3,SATURDAY,17,0.0052,0.0066,0.1004,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
3,SATURDAY,18,0.0064,0.0038,0.1045,0.0309,0.0529,0.4962,0.3985,0.0277,0.0621,0.0375
3,SATURDAY,19,0.0100,0.0018,0.1044,0.0293,0.0524,0.4962,0.3985,0.0268,0.0621,0.0399
3,SATURDAY,20,0.0117,0.0002,0.1050,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
3,SATURDAY,21,0.0215,0.0000,0.1062,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
3,SATURDAY,22,0.0282,0.0000,0.1081,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
3,SATURDAY,23,0.0332,0.0000,0.1094,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
3,SUNDAY,0,0.0632,0.0000,0.1056,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
3,SUNDAY,1,0.0947,0.0000,0.1118,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
3,SUNDAY,2,0.1465,0.0000,0.1134,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
3,SUNDAY,3,0.2213,0.0000,0.1146,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
3,SUNDAY,4,0.2518,0.0000,0.1152,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
3,SUNDAY,5,0.2732,0.0000,0.1152,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
3,SUNDAY,6,0.2410,0.0000,0.1017,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
3,SUNDAY,7,0.1388,0.0000,0.0768,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
3,SUNDAY,8,0.0263,0.0000,0.0676,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
3,SUNDAY,9,0.0059,0.0000,0.0637,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
3,SUNDAY,10,0.0027,0.0007,0.0620,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
3,SUNDAY,11,0.0029,0.0564,0.0630,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
3,SUNDAY,12,0.0000,0.0964,0.0615,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
3,SUNDAY,13,0.0000,0.1328,0.0639,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
3,SUNDAY,14,0.0000,0.1275,0.0683,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
3,SUNDAY,15,0.0025,0.1018,0.0719,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
3,SUNDAY,16,0.0031,0.0484,0.0799,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
3,SUNDAY,17,0.0032,0.0076,0.0966,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
3,SUNDAY,18,0.0041,0.0038,0.1048,0.0309,0.0529,0.4962,0.3985,0.0277,0.0621,0.0375
3,SUNDAY,19,0.0128,0.0015,0.1047,0.0293,0.0524,0.4962,0.3985,0.0268,0.0621,0.0399
3,SUNDAY,20,0.0312,0.0001,0.1055,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
3,SUNDAY,21,0.0329,0.0000,0.1065,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
3,SUNDAY,22,0.0464,0.0000,0.1077,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
3,SUNDAY,23,0.0574,0.0000,0.1087,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0172,0.0000,0.1024,0.0000,0.0432,0.4962,0.1107,0.0167,0.0149,0.0027
4,WEEKDAY,1,0.0291,0.0000,0.1068,0.0000,0.0420,0.4962,0.1107,0.0158,0.0125,0.0004
4,WEEKDAY,2,0.0395,0.0000,0.1080,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
4,WEEKDAY,3,0.0523,0.0000,0.1087,0.0023,0.0438,0.4962,0.1791,0.0165,0.0218,0.0024
4,WEEKDAY,4,0.0651,0.0000,0.1091,0.0128,0.0468,0.4962,0.2506,0.0205,0.0299,0.0151
4,WEEKDAY,5,0.0593,0.0000,0.1031,0.0216,0.0492,0.4962,0.4026,0.0250,0.0447,0.0263
4,WEEKDAY,6,0.0248,0.0000,0.0709,0.0278,0.0507,0.1128,0.4599,0.0284,0.0503,0.0309
4,WEEKDAY,7,0.0030,0.0001,0.0625,0.0269,0.0521,0.0000,0.3623,0.0302,0.0520,0.0315
4,WEEKDAY,8,0.0001,0.0006,0.0623,0.0246,0.0533,0.0000,0.2808,0.0304,0.0619,0.0300
4,WEEKDAY,9,0.0000,0.0022,0.0612,0.0254,0.0538,0.0000,0.2486,0.0293,0.0655,0.0282
4,WEEKDAY,10,0.0000,0.0178,0.0613,0.0280,0.0539,0.0000,0.2264,0.0286,0.0571,0.0273
4,WEEKDAY,11,0.0000,0.0483,0.0623,0.0306,0.0539,0.0000,0.2214,0.0281,0.0362,0.0272
4,WEEKDAY,12,0.0000,0.0961,0.0644,0.0299,0.0539,0.0000,0.2214,0.0283,0.0310,0.0271
4,WEEKDAY,13,0.0000,0.1164,0.0645,0.0281,0.0539,0.0000,0.2214,0.0297,0.0314,0.0276
4,WEEKDAY,14,0.0000,0.1246,0.0713,0.0274,0.0539,0.0000,0.2214,0.0304,0.0425,0.0284
4,WEEKDAY,15,0.0000,0.1125,0.0742,0.0291,0.0539,0.0000,0.3069,0.0302,0.0474,0.0277
4,WEEKDAY,16,0.0000,0.1037,0.0813,0.0315,0.0536,0.0000,0.3321,0.0293,0.0586,0.0259
4,WEEKDAY,17,0.0000,0.0844,0.0934,0.0311,0.0530,0.0000,0.3834,0.0280,0.0620,0.0348
4,WEEKDAY,18,0.0006,0.0281,0.1042,0.0297,0.0525,0.0000,0.3985,0.0270,0.0621,0.0394
4,WEEKDAY,19,0.0025,0.0143,0.1034,0.0266,0.0516,0.3835,0.3814,0.0256,0.0488,0.0408
4,WEEKDAY,20,0.0042,0.0026,0.1040,0.0224,0.0501,0.4962,0.3593,0.0246,0.0403,0.0379
4,WEEKDAY,21,0.0073,0.0008,0.1041,0.0170,0.0481,0.4962,0.3372,0.0233,0.0268,0.0236
4,WEEKDAY,22,0.0126,0.0000,0.1047,0.0036,0.0466,0.4962,0.2466,0.0202,0.0215,0.0118
4,WEEKDAY,23,0.0170,0.0000,0.1054,0.0000,0.0450,0.4962,0.1359,0.0179,0.0181,0.0070
4,SATURDAY,0,0.0158,0.0000,0.1037,0.0000,0.0432,0.4962,0.1107,0.0167,0.0150,0.0028
4,SATURDAY,1,0.0212,0.0000,0.1068,0.0000,0.0421,0.4962,0.1107,0.0159,0.0125,0.0004
4,SATURDAY,2,0.0259,0.0000,0.1080,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
4,SATURDAY,3,0.0279,0.0000,0.1090,0.0022,0.0438,0.4962,0.1771,0.0165,0.0215,0.0023
4,SATURDAY,4,0.0288,0.0000,0.1093,0.0125,0.0468,0.4962,0.2491,0.0204,0.0297,0.0148
4,SATURDAY,5,0.0293,0.0000,0.0981,0.0214,0.0491,0.4962,0.3985,0.0249,0.0443,0.0260
4,SATURDAY,6,0.0072,0.0000,0.0623,0.0277,0.0507,0.1241,0.4594,0.0283,0.0503,0.0308
4,SATURDAY,7,0.0000,0.0000,0.0613,0.0269,0.0520,0.0000,0.3653,0.0301,0.0520,0.0315
4,SATURDAY,8,0.0000,0.0005,0.0612,0.0246,0.0533,0.0000,0.2823,0.0304,0.0616,0.0300
4,SATURDAY,9,0.0000,0.0029,0.0609,0.0253,0.0538,0.0000,0.2491,0.0294,0.0655,0.0283
4,SATURDAY,10,0.0000,0.0068,0.0616,0.0280,0.0539,0.0000,0.2269,0.0286,0.0574,0.0274
4,SATURDAY,11,0.0000,0.0569,0.0626,0.0305,0.0539,0.0000,0.2214,0.0281,0.0367,0.0272
4,SATURDAY,12,0.0000,0.1083,0.0638,0.0300,0.0539,0.0000,0.2214,0.0283,0.0310,0.0271
4,SATURDAY,13,0.0000,0.1703,0.0677,0.0281,0.0539,0.0000,0.2214,0.0297,0.0314,0.0276
4,SATURDAY,14,0.0000,0.1726,0.0737,0.0274,0.0539,0.0000,0.2214,0.0304,0.0421,0.0284
4,SATURDAY,15,0.0000,0.1692,0.0763,0.0290,0.0539,0.0000,0.3044,0.0302,0.0474,0.0277
4,SATURDAY,16,0.0000,0.1342,0.0792,0.0314,0.0537,0.0000,0.3321,0.0293,0.0583,0.0260
4,SATURDAY,17,0.0000,0.0949,0.0975,0.0312,0.0530,0.0000,0.3819,0.0280,0.0620,0.0345
4,SATURDAY,18,0.0000,0.0452,0.1040,0.0297,0.0525,0.0000,0.3985,0.0270,0.0621,0.0393
4,SATURDAY,19,0.0000,0.0290,0.1020,0.0266,0.0516,0.3722,0.3819,0.0256,0.0492,0.0408
4,SATURDAY,20,0.0000,0.0043,0.1039,0.0225,0.0501,0.4962,0.3598,0.0246,0.0404,0.0380
4,SATURDAY,21,0.0000,0.0014,0.1037,0.0171,0.0482,0.4962,0.3377,0.0233,0.0271,0.0240
4,SATURDAY,22,0.0068,0.0004,0.1041,0.0039,0.0467,0.4962,0.2491,0.0203,0.0215,0.0120
4,SATURDAY,23,0.0077,0.0000,0.1046,0.0000,0.0451,0.4962,0.1384,0.0180,0.0181,0.0071
4,SUNDAY,0,0.0115,0.0000,0.1052,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
4,SUNDAY,1,0.0173,0.0000,0.1065,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
4,SUNDAY,2,0.0251,0.0000,0.1075,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
4,SUNDAY,3,0.0274,0.0000,0.1075,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
4,SUNDAY,4,0.0418,0.0000,0.1085,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
4,SUNDAY,5,0.0327,0.0000,0.1031,0.0233,0.0496,0.4962,0.4428,0.0261,0.0486,0.0285
4,SUNDAY,6,0.0037,0.0000,0.0649,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
4,SUNDAY,7,0.0000,0.0000,0.0612,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
4,SUNDAY,8,0.0000,0.0004,0.0612,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
4,SUNDAY,9,0.0000,0.0031,0.0610,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
4,SUNDAY,10,0.0000,0.0068,0.0615,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
4,SUNDAY,11,0.0000,0.0714,0.0627,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
4,SUNDAY,12,0.0000,0.1297,0.0640,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
4,SUNDAY,13,0.0000,0.1602,0.0660,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
4,SUNDAY,14,0.0000,0.1806,0.0705,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
4,SUNDAY,15,0.0000,0.1554,0.0698,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
4,SUNDAY,16,0.0000,0.1598,0.0801,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
4,SUNDAY,17,0.0000,0.1021,0.0935,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
4,SUNDAY,18,0.0000,0.0369,0.1036,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
4,SUNDAY,19,0.0000,0.0067,0.1043,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
4,SUNDAY,20,0.0000,0.0022,0.1034,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
4,SUNDAY,21,0.0033,0.0000,0.1032,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
4,SUNDAY,22,0.0038,0.0000,0.1037,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
4,SUNDAY,23,0.0076,0.0000,0.1045,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0026,0.0002,0.0985,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
5,WEEKDAY,1,0.0044,0.0000,0.1021,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,WEEKDAY,2,0.0060,0.0000,0.1041,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,WEEKDAY,3,0.0072,0.0000,0.1043,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
5,WEEKDAY,4,0.0085,0.0000,0.1043,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
5,WEEKDAY,5,0.0050,0.0000,0.0859,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
5,WEEKDAY,6,0.0000,0.0024,0.0605,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
5,WEEKDAY,7,0.0000,0.0048,0.0610,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
5,WEEKDAY,8,0.0000,0.0089,0.0621,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
5,WEEKDAY,9,0.0000,0.0207,0.0638,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
5,WEEKDAY,10,0.0000,0.0577,0.0655,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
5,WEEKDAY,11,0.0000,0.1286,0.0677,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
5,WEEKDAY,12,0.0000,0.2148,0.0712,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
5,WEEKDAY,13,0.0000,0.2874,0.0721,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
5,WEEKDAY,14,0.0000,0.3329,0.0766,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
5,WEEKDAY,15,0.0000,0.3550,0.0813,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
5,WEEKDAY,16,0.0000,0.3672,0.0832,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
5,WEEKDAY,17,0.0000,0.3559,0.0908,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
5,WEEKDAY,18,0.0000,0.2083,0.1002,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
5,WEEKDAY,19,0.0000,0.0932,0.1024,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
5,WEEKDAY,20,0.0000,0.0406,0.1040,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
5,WEEKDAY,21,0.0000,0.0140,0.1040,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
5,WEEKDAY,22,0.0006,0.0048,0.1037,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
5,WEEKDAY,23,0.0013,0.0017,0.1034,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
5,SATURDAY,0,0.0000,0.0000,0.0984,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
5,SATURDAY,1,0.0031,0.0000,0.1013,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,SATURDAY,2,0.0034,0.0000,0.1033,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,SATURDAY,3,0.0034,0.0000,0.1035,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
5,SATURDAY,4,0.0067,0.0000,0.1035,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
5,SATURDAY,5,0.0032,0.0000,0.0901,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
5,SATURDAY,6,0.0000,0.0003,0.0593,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
5,SATURDAY,7,0.0000,0.0021,0.0595,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
5,SATURDAY,8,0.0000,0.0047,0.0605,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
5,SATURDAY,9,0.0000,0.0117,0.0629,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
5,SATURDAY,10,0.0000,0.0193,0.0650,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
5,SATURDAY,11,0.0000,0.0855,0.0669,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
5,SATURDAY,12,0.0000,0.1646,0.0690,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
5,SATURDAY,13,0.0000,0.2476,0.0713,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
5,SATURDAY,14,0.0000,0.3055,0.0751,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
5,SATURDAY,15,0.0000,0.3440,0.0773,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
5,SATURDAY,16,0.0000,0.3363,0.0859,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
5,SATURDAY,17,0.0000,0.3313,0.0920,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
5,SATURDAY,18,0.0000,0.1430,0.1034,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
5,SATURDAY,19,0.0000,0.0526,0.1051,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
5,SATURDAY,20,0.0000,0.0152,0.1053,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
5,SATURDAY,21,0.0000,0.0056,0.1037,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
5,SATURDAY,22,0.0000,0.0019,0.1032,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
5,SATURDAY,23,0.0000,0.0001,0.1030,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
5,SUNDAY,0,0.0000,0.0000,0.1030,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
5,SUNDAY,1,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,SUNDAY,2,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,SUNDAY,3,0.0000,0.0000,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
5,SUNDAY,4,0.0000,0.0000,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
5,SUNDAY,5,0.0000,0.0000,0.0885,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
5,SUNDAY,6,0.0000,0.0000,0.0594,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
5,SUNDAY,7,0.0000,0.0009,0.0593,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
5,SUNDAY,8,0.0000,0.0051,0.0606,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
5,SUNDAY,9,0.0000,0.0118,0.0629,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
5,SUNDAY,10,0.0000,0.0187,0.0647,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
5,SUNDAY,11,0.0000,0.0486,0.0664,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
5,SUNDAY,12,0.0000,0.1270,0.0682,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
5,SUNDAY,13,0.0000,0.2071,0.0723,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
5,SUNDAY,14,0.0000,0.2649,0.0750,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
5,SUNDAY,15,0.0000,0.3104,0.0780,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
5,SUNDAY,16,0.0000,0.3125,0.0810,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
5,SUNDAY,17,0.0000,0.2883,0.0855,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
