Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Air_Compressors
7,SUNDAY,1,0.0000,0.2584,0.2339,0.0236,0.0971,0.9571,0.3280,0.1307,0.0081,0.0271,0.0059
7,SUNDAY,2,0.0000,0.2289,0.2276,0.0248,0.0992,0.9554,0.3280,0.1553,0.0086,0.0284,0.0059
7,SUNDAY,3,0.0000,0.2040,0.2516,0.0344,0.1551,0.9577,0.3280,0.1898,0.0094,0.0354,0.0096
7,SUNDAY,4,0.0000,0.2089,0.2595,0.0567,0.2834,0.9774,0.3280,0.2684,0.0122,0.0584,0.0212
7,SUNDAY,5,0.0000,0.2128,0.2602,0.0738,0.3865,1.0026,0.0435,0.4022,0.0192,0.0915,0.0364
7,SUNDAY,6,0.0000,0.4823,0.3554,0.0935,0.5122,1.0362,0.0000,0.5507,0.0298,0.1209,0.0476
7,SUNDAY,7,0.0000,0.8113,0.3692,0.1280,0.5938,1.0685,0.0000,0.7076,0.0421,0.1418,0.0511
7,SUNDAY,8,0.0000,1.0144,0.3820,0.1722,0.7504,1.1127,0.0000,0.8819,0.0606,0.1571,0.0514
7,SUNDAY,9,0.0000,1.3068,0.4958,0.2011,0.8986,1.1401,0.0000,1.0269,0.0926,0.1696,0.0514
7,SUNDAY,10,0.0000,1.8929,0.6172,0.2114,0.9589,1.1541,0.0000,1.0882,0.1116,0.1752,0.0514
7,SUNDAY,11,0.0000,2.0610,0.6316,0.2107,0.8705,1.1697,0.0000,1.1028,0.1156,0.1766,0.0514
7,SUNDAY,12,0.0000,2.1947,0.6517,0.2025,0.7802,1.1715,0.0000,1.1042,0.1159,0.1767,0.0514
7,SUNDAY,13,0.0000,2.2527,0.6548,0.1978,0.7344,1.1803,0.0000,1.1042,0.1159,0.1767,0.0514
7,SUNDAY,14,0.0000,2.3711,0.6638,0.1986,0.7280,1.1771,0.0000,1.1003,0.1157,0.1758,0.0514
7,SUNDAY,15,0.0000,2.3859,0.6661,0.2038,0.7754,1.1591,0.0000,1.0758,0.1146,0.1723,0.0514
7,SUNDAY,16,0.0000,2.2134,0.6432,0.2058,0.8363,1.1482,0.0000,1.0431,0.1121,0.1675,0.0514
7,SUNDAY,17,0.0000,2.1853,0.6396,0.2004,0.9054,1.1214,0.3885,0.9958,0.1029,0.1576,0.0514
7,SUNDAY,18,0.0000,2.0061,0.6221,0.1749,0.8284,1.1052,0.4167,0.8725,0.0816,0.1370,0.0514
7,SUNDAY,19,0.0000,1.3503,0.5242,0.1268,0.7014,1.0816,0.7013,0.6907,0.0574,0.1084,0.0495
7,SUNDAY,20,0.0000,1.0252,0.3622,0.0820,0.4696,1.0497,0.7013,0.4805,0.0346,0.0764,0.0424
7,SUNDAY,21,0.0000,0.8502,0.3428,0.0492,0.2626,1.0234,0.7013,0.2717,0.0176,0.0470,0.0288
7,SUNDAY,22,0.0000,0.6298,0.3340,0.0308,0.1544,0.9939,0.6289,0.1349,0.0094,0.0280,0.0146
7,SUNDAY,23,0.0000,0.4354,0.2564,0.0244,0.0985,0.9743,0.3280,0.1229,0.0071,0.0232,0.0071
7,HOLIDAY,0,0.0000,0.2316,0.2324,0.0236,0.0971,0.9621,0.3280,0.0980,0.0072,0.0250,0.0059
7,HOLIDAY,1,0.0000,0.1827,0.2201,0.0236,0.0971,0.9571,0.3280,0.1307,0.0081,0.0271,0.0059
7,HOLIDAY,2,0.0000,0.1726,0.2193,0.0248,0.0992,0.9554,0.3280,0.1553,0.0086,0.0284,0.0059
7,HOLIDAY,3,0.0000,0.1100,0.2439,0.0344,0.1564,0.9577,0.3280,0.1914,0.0094,0.0359,0.0096
7,HOLIDAY,4,0.0000,0.1143,0.2532,0.0585,0.2948,0.9777,0.3280,0.2785,0.0124,0.0621,0.0212
7,HOLIDAY,5,0.0000,0.1273,0.2554,0.0882,0.4167,1.0050,0.0435,0.4220,0.0205,0.0982,0.0364
7,HOLIDAY,6,0.0000,0.2569,0.3505,0.1265,0.5366,1.0407,0.0000,0.5933,0.0328,0.1264,0.0476
7,HOLIDAY,7,0.0000,0.6864,0.3643,0.1623,0.6057,1.0707,0.0000,0.7352,0.0444,0.1449,0.0511
7,HOLIDAY,8,0.0000,0.9655,0.3929,0.1888,0.7563,1.1136,0.0000,0.8860,0.0613,0.1576,0.0514
7,HOLIDAY,9,0.0000,1.2261,0.4905,0.2052,0.9006,1.1404,0.0000,1.0269,0.0927,0.1696,0.0514
7,HOLIDAY,10,0.0000,1.7166,0.5863,0.2114,0.9589,1.1541,0.0000,1.0882,0.1116,0.1752,0.0514
7,HOLIDAY,11,0.0000,1.9102,0.6165,0.2103,0.8703,1.1697,0.0000,1.1028,0.1156,0.1766,0.0514
7,HOLIDAY,12,0.0000,2.0397,0.6482,0.2024,0.7804,1.1715,0.0000,1.1042,0.1159,0.1767,0.0514
7,HOLIDAY,13,0.0000,2.0988,0.6533,0.1973,0.7340,1.1803,0.0000,1.1042,0.1159,0.1767,0.0514
7,HOLIDAY,14,0.0000,2.1459,0.6540,0.1964,0.7253,1.1772,0.0000,1.1003,0.1157,0.1758,0.0514
7,HOLIDAY,15,0.0000,2.2314,0.6578,0.2021,0.7736,1.1594,0.0000,1.0758,0.1146,0.1723,0.0514
7,HOLIDAY,16,0.0000,2.0410,0.6328,0.2063,0.8374,1.1487,0.0000,1.0431,0.1121,0.1677,0.0514
7,HOLIDAY,17,0.0000,2.0313,0.6330,0.2053,0.9102,1.1223,0.3885,0.9958,0.1032,0.1592,0.0514
7,HOLIDAY,18,0.0000,1.8820,0.6129,0.1978,0.8440,1.1064,0.4167,0.8789,0.0827,0.1405,0.0514
7,HOLIDAY,19,0.0000,1.2462,0.4993,0.1688,0.7294,1.0835,0.7013,0.7288,0.0598,0.1158,0.0495
7,HOLIDAY,20,0.0000,1.0505,0.3696,0.1164,0.5070,1.0515,0.7013,0.5219,0.0373,0.0838,0.0424
7,HOLIDAY,21,0.0000,0.7183,0.3331,0.0635,0.2775,1.0247,0.7013,0.2992,0.0191,0.0506,0.0288
7,HOLIDAY,22,0.0000,0.4964,0.3247,0.0326,0.1561,0.9947,0.6289,0.1392,0.0097,0.0285,0.0146
7,HOLIDAY,23,0.0000,0.3949,0.2565,0.0244,0.0985,0.9747,0.3280,0.1808,0.0071,0.0232,0.0071
8,WEEKDAY,0,0.0000,0.3058,0.2365,0.0225,0.1037,0.9672,0.3280,0.1093,0.0086,0.0285,0.0113
8,WEEKDAY,1,0.0000,0.2311,0.2259,0.0225,0.0976,0.9596,0.3280,0.1316,0.0082,0.0274,0.0064
8,WEEKDAY,2,0.0000,0.2081,0.2254,0.0236,0.0992,0.9559,0.3280,0.1551,0.0086,0.0284,0.0059
8,WEEKDAY,3,0.0000,0.1937,0.2487,0.0328,0.1564,0.9573,0.3280,0.1912,0.0094,0.0358,0.0096
8,WEEKDAY,4,0.0000,0.2201,0.2559,0.0560,0.2941,0.9772,0.3280,0.2773,0.0124,0.0620,0.0210
8,WEEKDAY,5,0.0000,0.2335,0.2565,0.0844,0.4114,1.0035,0.0435,0.4152,0.0204,0.0970,0.0364
8,WEEKDAY,6,0.0000,0.3911,0.3479,0.1208,0.5212,1.0382,0.0000,0.5768,0.0326,0.1232,0.0476
8,WEEKDAY,7,0.0000,0.7912,0.3628,0.1548,0.5925,1.0659,0.0000,0.7094,0.0443,0.1419,0.0535
8,WEEKDAY,8,0.0000,1.1669,0.3938,0.1801,0.7789,1.1101,0.0000,0.8713,0.0644,0.1682,0.0707
8,WEEKDAY,9,0.0000,1.5691,0.5311,0.1957,0.9535,1.1447,0.0000,1.0469,0.1040,0.2038,0.1002
8,WEEKDAY,10,0.0000,2.1022,0.6285,0.2017,1.0268,1.1626,0.0000,1.1446,0.1282,0.2248,0.1192
8,WEEKDAY,11,0.0000,2.2828,0.6502,0.2006,0.9446,1.1802,0.0000,1.1707,0.1334,0.2307,0.1234
8,WEEKDAY,12,0.0000,2.3744,0.6576,0.1930,0.8593,1.1826,0.0000,1.1733,0.1338,0.2313,0.1237
8,WEEKDAY,13,0.0000,2.4851,0.6654,0.1882,0.8131,1.1915,0.0000,1.1733,0.1338,0.2312,0.1237
8,WEEKDAY,14,0.0000,2.5287,0.6667,0.1873,0.8077,1.1886,0.0000,1.1693,0.1336,0.2303,0.1237
8,WEEKDAY,15,0.0000,2.5618,0.6703,0.1927,0.8647,1.1707,0.0000,1.1449,0.1326,0.2269,0.1237
8,WEEKDAY,16,0.0000,2.2958,0.6415,0.1968,0.9396,1.1603,0.0000,1.1122,0.1301,0.2224,0.1237
8,WEEKDAY,17,0.0000,2.2553,0.6404,0.1958,1.0216,1.1344,0.3885,1.0665,0.1212,0.2147,0.1237
8,WEEKDAY,18,0.0000,2.1300,0.6256,0.1886,0.9624,1.1183,0.7013,0.9614,0.1010,0.1974,0.1237
8,WEEKDAY,19,0.0000,1.5831,0.5528,0.1610,0.8499,1.0963,0.7013,0.8310,0.0783,0.1729,0.1217
8,WEEKDAY,20,0.0000,1.3818,0.4048,0.1111,0.6212,1.0642,0.7013,0.6402,0.0554,0.1381,0.1127
8,WEEKDAY,21,0.0000,1.0677,0.3711,0.0607,0.3738,1.0369,0.7013,0.4207,0.0353,0.0980,0.0924
8,WEEKDAY,22,0.0000,0.8487,0.3610,0.0312,0.2306,1.0053,0.6289,0.2333,0.0218,0.0625,0.0626
8,WEEKDAY,23,0.0000,0.4807,0.2618,0.0233,0.1316,0.9829,0.3280,0.1492,0.0132,0.0391,0.0309
8,SATURDAY,0,0.0000,0.4520,0.2560,0.0225,0.1181,0.9704,0.3280,0.1319,0.0114,0.0356,0.0223
8,SATURDAY,1,0.0000,0.2644,0.2316,0.0225,0.0992,0.9615,0.3280,0.1346,0.0086,0.0283,0.0078
8,SATURDAY,2,0.0000,0.2368,0.2284,0.0236,0.0992,0.9567,0.3280,0.1547,0.0086,0.0284,0.0059
8,SATURDAY,3,0.0000,0.2220,0.2532,0.0328,0.1563,0.9574,0.3280,0.1907,0.0094,0.0357,0.0095
8,SATURDAY,4,0.0000,0.2638,0.2588,0.0560,0.2945,0.9771,0.3280,0.2772,0.0123,0.0621,0.0205
8,SATURDAY,5,0.0000,0.2765,0.2606,0.0844,0.4165,1.0036,0.0435,0.4218,0.0205,0.0982,0.0363
8,SATURDAY,6,0.0000,0.4753,0.3542,0.1208,0.5384,1.0395,0.0000,0.5933,0.0328,0.1264,0.0476
8,SATURDAY,7,0.0000,0.8862,0.3708,0.1548,0.6261,1.0701,0.0000,0.7404,0.0449,0.1472,0.0535
8,SATURDAY,8,0.0000,1.3039,0.4041,0.1801,0.8262,1.1187,0.0000,0.9257,0.0657,0.1751,0.0707
8,SATURDAY,9,0.0000,1.7234,0.5537,0.1957,1.0099,1.1561,0.0000,1.1195,0.1058,0.2117,0.1002
8,SATURDAY,10,0.0000,2.3613,0.6621,0.2017,1.0883,1.1754,0.0000,1.2201,0.1303,0.2329,0.1192
8,SATURDAY,11,0.0000,2.5330,0.6793,0.2006,1.0068,1.1933,0.0000,1.2462,0.1355,0.2388,0.1234
8,SATURDAY,12,0.0000,2.6017,0.6858,0.1930,0.9178,1.1956,0.0000,1.2488,0.1359,0.2394,0.1237
8,SATURDAY,13,0.0000,2.6890,0.6908,0.1882,0.8695,1.2044,0.0000,1.2488,0.1359,0.2393,0.1237
8,SATURDAY,14,0.0000,2.7481,0.6902,0.1873,0.8627,1.2012,0.0000,1.2448,0.1357,0.2384,0.1237
8,SATURDAY,15,0.0000,2.7723,0.6921,0.1927,0.9208,1.1830,0.0000,1.2204,0.1346,0.2349,0.1237
8,SATURDAY,16,0.0000,2.4819,0.6637,0.1968,0.9963,1.1719,0.0000,1.1877,0.1321,0.2303,0.1237
8,SATURDAY,17,0.0000,2.4570,0.6635,0.1958,1.0774,1.1448,0.3885,1.1404,0.1232,0.2218,0.1237
8,SATURDAY,18,0.0000,2.3385,0.6513,0.1886,1.0133,1.1274,0.7013,1.0239,0.1028,0.2033,0.1237
8,SATURDAY,19,0.0000,1.7031,0.5684,0.1610,0.8920,1.1041,0.7013,0.8743,0.0798,0.1782,0.1225
8,SATURDAY,20,0.0000,1.4935,0.4167,0.1111,0.6518,1.0707,0.7013,0.6686,0.0572,0.1433,0.1178
8,SATURDAY,21,0.0000,1.1490,0.3799,0.0607,0.3979,1.0427,0.7013,0.4521,0.0381,0.1054,0.1059
8,SATURDAY,22,0.0000,0.9616,0.3707,0.0312,0.2526,1.0105,0.6289,0.2755,0.0262,0.0746,0.0833
8,SATURDAY,23,0.0000,0.3518,0.2410,0.0233,0.1686,0.9864,0.3280,0.0876,0.0186,0.0540,0.0543
8,SUNDAY,0,0.0000,0.3071,0.2368,0.0225,0.0971,0.9612,0.3280,0.0980,0.0072,0.0250,0.0059
8,SUNDAY,1,0.0000,0.2666,0.2325,0.0225,0.0971,0.9564,0.3280,0.1307,0.0081,0.0271,0.0059
8,SUNDAY,2,0.0000,0.2390,0.2285,0.0236,0.0992,0.9548,0.3280,0.1553,0.0086,0.0284,0.0059
8,SUNDAY,3,0.0000,0.2075,0.2541,0.0328,0.1551,0.9573,0.3280,0.1898,0.0094,0.0354,0.0096
8,SUNDAY,4,0.0000,0.2536,0.2609,0.0543,0.2834,0.9770,0.3280,0.2684,0.0122,0.0584,0.0212
8,SUNDAY,5,0.0000,0.2464,0.2611,0.0707,0.3865,1.0013,0.0435,0.4022,0.0192,0.0915,0.0364
8,SUNDAY,6,0.0000,0.4106,0.3516,0.0894,0.5122,1.0349,0.0000,0.5507,0.0298,0.1209,0.0476
8,SUNDAY,7,0.0000,0.7889,0.3684,0.1223,0.5938,1.0672,0.0000,0.7076,0.0421,0.1418,0.0511
8,SUNDAY,8,0.0000,1.0657,0.3823,0.1643,0.7504,1.1114,0.0000,0.8819,0.0606,0.1571,0.0514
8,SUNDAY,9,0.0000,1.3856,0.5016,0.1918,0.8986,1.1390,0.0000,1.0269,0.0926,0.1696,0.0514
8,SUNDAY,10,0.0000,2.0145,0.6273,0.2016,0.9589,1.1534,0.0000,1.0882,0.1116,0.1752,0.0514
8,SUNDAY,11,0.0000,2.1599,0.6369,0.2009,0.8705,1.1692,0.0000,1.1028,0.1156,0.1766,0.0514
8,SUNDAY,12,0.0000,2.3225,0.6558,0.1931,0.7802,1.1713,0.0000,1.1042,0.1159,0.1767,0.0514
8,SUNDAY,13,0.0000,2.4227,0.6604,0.1886,0.7344,1.1802,0.0000,1.1042,0.1159,0.1767,0.0514
8,SUNDAY,14,0.0000,2.5388,0.6685,0.1894,0.7280,1.1771,0.0000,1.1003,0.1157,0.1758,0.0514
8,SUNDAY,15,0.0000,2.5866,0.6718,0.1944,0.7754,1.1589,0.0000,1.0758,0.1146,0.1723,0.0514
8,SUNDAY,16,0.0000,2.3288,0.6472,0.1963,0.8363,1.1480,0.0000,1.0431,0.1121,0.1675,0.0514
8,SUNDAY,17,0.0000,2.2619,0.6413,0.1911,0.9054,1.1208,0.3885,0.9958,0.1029,0.1576,0.0514
8,SUNDAY,18,0.0000,2.0654,0.6219,0.1669,0.8284,1.1037,0.7013,0.8725,0.0816,0.1370,0.0514
8,SUNDAY,19,0.0000,1.3869,0.5247,0.1211,0.7014,1.0806,0.7013,0.6907,0.0574,0.1084,0.0495
8,SUNDAY,20,0.0000,1.0483,0.3615,0.0784,0.4696,1.0488,0.7013,0.4805,0.0346,0.0764,0.0424
8,SUNDAY,21,0.0000,0.8709,0.3442,0.0470,0.2626,1.0226,0.7013,0.2717,0.0176,0.0470,0.0288
8,SUNDAY,22,0.0000,0.6421,0.3353,0.0294,0.1544,0.9930,0.6289,0.1349,0.0094,0.0280,0.0146
8,SUNDAY,23,0.0000,0.4601,0.2594,0.0233,0.0985,0.9736,0.3280,0.1229,0.0071,0.0232,0.0071
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0000,0.2051,0.2232,0.0225,0.1032,0.9620,0.3280,0.1085,0.0085,0.0282,0.0109
9,WEEKDAY,1,0.0000,0.1519,0.2158,0.0225,0.0976,0.9547,0.3280,0.1315,0.0082,0.0273,0.0063
9,WEEKDAY,2,0.0000,0.1323,0.2150,0.0236,0.0992,0.9512,0.3280,0.1551,0.0086,0.0284,0.0059
9,WEEKDAY,3,0.0000,0.1181,0.2401,0.0328,0.1564,0.9529,0.3280,0.1912,0.0094,0.0358,0.0096
9,WEEKDAY,4,0.0000,0.1301,0.2468,0.0558,0.2941,0.9730,0.3280,0.2773,0.0124,0.0620,0.0211
9,WEEKDAY,5,0.0000,0.1280,0.2500,0.0841,0.4109,0.9986,0.3280,0.4145,0.0204,0.0968,0.0364
9,WEEKDAY,6,0.0000,0.1648,0.3381,0.1204,0.5194,1.0322,0.0000,0.5752,0.0326,0.1229,0.0476
9,WEEKDAY,7,0.0000,0.5227,0.3520,0.1544,0.5891,1.0585,0.0000,0.7063,0.0443,0.1414,0.0535
9,WEEKDAY,8,0.0000,0.8538,0.3815,0.1796,0.7742,1.1014,0.0000,0.8659,0.0643,0.1675,0.0707
9,WEEKDAY,9,0.0000,1.2854,0.4916,0.1952,0.9479,1.1358,0.0000,1.0396,0.1038,0.2030,0.1002
9,WEEKDAY,10,0.0000,1.7565,0.5841,0.2011,1.0206,1.1537,0.0000,1.1371,0.1280,0.2240,0.1192
9,WEEKDAY,11,0.0000,1.9505,0.6138,0.2000,0.9384,1.1710,0.0000,1.1632,0.1332,0.2299,0.1234
9,WEEKDAY,12,0.0000,2.0414,0.6272,0.1925,0.8535,1.1733,0.0000,1.1657,0.1336,0.2305,0.1237
9,WEEKDAY,13,0.0000,2.1328,0.6367,0.1877,0.8075,1.1824,0.0000,1.1657,0.1336,0.2304,0.1237
9,WEEKDAY,14,0.0000,2.1964,0.6421,0.1868,0.8021,1.1799,0.0000,1.1618,0.1334,0.2295,0.1237
9,WEEKDAY,15,0.0000,2.2146,0.6447,0.1922,0.8589,1.1630,0.0000,1.1373,0.1323,0.2260,0.1237
9,WEEKDAY,16,0.0000,2.0015,0.6162,0.1962,0.9337,1.1530,0.0000,1.1046,0.1299,0.2216,0.1237
9,WEEKDAY,17,0.0000,1.9325,0.6077,0.1953,1.0160,1.1273,0.3885,1.0591,0.1210,0.2139,0.1237
9,WEEKDAY,18,0.0000,1.7645,0.5780,0.1881,0.9576,1.1100,0.7013,0.9552,0.1009,0.1969,0.1237
9,WEEKDAY,19,0.0000,1.2957,0.4972,0.1606,0.8464,1.0891,0.7013,0.8269,0.0782,0.1725,0.1216
9,WEEKDAY,20,0.0000,1.1129,0.3868,0.1108,0.6193,1.0574,0.7013,0.6379,0.0553,0.1378,0.1125
9,WEEKDAY,21,0.0000,0.8346,0.3559,0.0605,0.3728,1.0312,0.7013,0.4192,0.0352,0.0977,0.0920
9,WEEKDAY,22,0.0000,0.6171,0.3442,0.0311,0.2298,0.9992,0.6289,0.2317,0.0217,0.0621,0.0618
9,WEEKDAY,23,0.0000,0.3425,0.2453,0.0233,0.1303,0.9766,0.3280,0.1461,0.0130,0.0386,0.0301
9,SATURDAY,0,0.0000,0.2831,0.2368,0.0225,0.1181,0.9653,0.3280,0.1319,0.0114,0.0356,0.0223
9,SATURDAY,1,0.0000,0.1439,0.2159,0.0225,0.0992,0.9566,0.3280,0.1346,0.0086,0.0283,0.0078
9,SATURDAY,2,0.0000,0.1314,0.2146,0.0236,0.0992,0.9521,0.3280,0.1547,0.0086,0.0284,0.0059
9,SATURDAY,3,0.0000,0.1268,0.2405,0.0328,0.1563,0.9530,0.3280,0.1907,0.0094,0.0357,0.0095
9,SATURDAY,4,0.0000,0.1367,0.2465,0.0558,0.2945,0.9728,0.3280,0.2772,0.0123,0.0621,0.0205
9,SATURDAY,5,0.0000,0.1395,0.2519,0.0841,0.4165,0.9987,0.3280,0.4218,0.0205,0.0982,0.0363
9,SATURDAY,6,0.0000,0.1551,0.3399,0.1204,0.5384,1.0336,0.0000,0.5933,0.0328,0.1264,0.0476
9,SATURDAY,7,0.0000,0.5194,0.3564,0.1544,0.6261,1.0631,0.0000,0.7404,0.0449,0.1472,0.0535
9,SATURDAY,8,0.0000,0.8642,0.3888,0.1796,0.8262,1.1108,0.0000,0.9257,0.0657,0.1751,0.0707
9,SATURDAY,9,0.0000,1.3216,0.4993,0.1952,1.0099,1.1484,0.0000,1.1195,0.1058,0.2117,0.1002
9,SATURDAY,10,0.0000,1.8606,0.6004,0.2011,1.0883,1.1677,0.0000,1.2201,0.1303,0.2329,0.1192
9,SATURDAY,11,0.0000,2.0142,0.6274,0.2000,1.0068,1.1854,0.0000,1.2462,0.1355,0.2388,0.1234
9,SATURDAY,12,0.0000,2.1154,0.6345,0.1925,0.9178,1.1876,0.0000,1.2488,0.1359,0.2394,0.1237
9,SATURDAY,13,0.0000,2.2017,0.6428,0.1877,0.8695,1.1966,0.0000,1.2488,0.1359,0.2393,0.1237
9,SATURDAY,14,0.0000,2.2392,0.6457,0.1868,0.8627,1.1939,0.0000,1.2448,0.1357,0.2384,0.1237
9,SATURDAY,15,0.0000,2.2077,0.6464,0.1922,0.9208,1.1765,0.0000,1.2204,0.1346,0.2349,0.1237
9,SATURDAY,16,0.0000,2.0467,0.6183,0.1962,0.9963,1.1657,0.0000,1.1877,0.1321,0.2303,0.1237
9,SATURDAY,17,0.0000,1.9837,0.6101,0.1953,1.0774,1.1388,0.3885,1.1404,0.1232,0.2218,0.1237
9,SATURDAY,18,0.0000,1.8054,0.5882,0.1881,1.0133,1.1200,0.7013,1.0239,0.1028,0.2033,0.1237
9,SATURDAY,19,0.0000,1.2982,0.5020,0.1606,0.8920,1.0976,0.7013,0.8743,0.0798,0.1782,0.1225
9,SATURDAY,20,0.0000,1.1068,0.3947,0.1108,0.6518,1.0644,0.7013,0.6686,0.0572,0.1433,0.1178
9,SATURDAY,21,0.0000,0.8349,0.3583,0.0605,0.3979,1.0375,0.7013,0.4521,0.0381,0.1054,0.1059
9,SATURDAY,22,0.0000,0.6370,0.3496,0.0311,0.2526,1.0048,0.6289,0.2755,0.0262,0.0746,0.0833
9,SATURDAY,23,0.0000,0.1985,0.2228,0.0232,0.1686,0.9821,0.3280,0.0876,0.0186,0.0540,0.0543
9,SUNDAY,0,0.0000,0.1972,0.2210,0.0225,0.0971,0.9560,0.3280,0.0980,0.0072,0.0250,0.0059
9,SUNDAY,1,0.0000,0.1669,0.2191,0.0225,0.0971,0.9516,0.3280,0.1307,0.0081,0.0271,0.0059
9,SUNDAY,2,0.0000,0.1470,0.2168,0.0236,0.0992,0.9502,0.3280,0.1553,0.0086,0.0284,0.0059
9,SUNDAY,3,0.0000,0.1320,0.2420,0.0328,0.1551,0.9528,0.3280,0.1898,0.0094,0.0354,0.0096
9,SUNDAY,4,0.0000,0.1435,0.2504,0.0541,0.2834,0.9728,0.3280,0.2684,0.0122,0.0584,0.0212
9,SUNDAY,5,0.0000,0.1521,0.2535,0.0705,0.3865,0.9965,0.3280,0.4022,0.0192,0.0915,0.0364
9,SUNDAY,6,0.0000,0.2144,0.3422,0.0891,0.5122,1.0290,0.0000,0.5507,0.0298,0.1209,0.0476
9,SUNDAY,7,0.0000,0.5580,0.3580,0.1220,0.5938,1.0602,0.0000,0.7076,0.0421,0.1418,0.0511
9,SUNDAY,8,0.0000,0.7771,0.3731,0.1638,0.7504,1.1036,0.0000,0.8819,0.0606,0.1571,0.0514
9,SUNDAY,9,0.0000,1.1459,0.4676,0.1912,0.8986,1.1313,0.0000,1.0269,0.0926,0.1696,0.0514
9,SUNDAY,10,0.0000,1.7177,0.5814,0.2011,0.9589,1.1457,0.0000,1.0882,0.1116,0.1752,0.0514
9,SUNDAY,11,0.0000,1.8654,0.5985,0.2004,0.8705,1.1613,0.0000,1.1028,0.1156,0.1766,0.0514
9,SUNDAY,12,0.0000,1.9652,0.6152,0.1926,0.7802,1.1633,0.0000,1.1042,0.1159,0.1767,0.0514
9,SUNDAY,13,0.0000,2.0815,0.6256,0.1881,0.7344,1.1724,0.0000,1.1042,0.1159,0.1767,0.0514
9,SUNDAY,14,0.0000,2.1543,0.6329,0.1889,0.7280,1.1698,0.0000,1.1003,0.1157,0.1758,0.0514
9,SUNDAY,15,0.0000,2.1841,0.6379,0.1939,0.7754,1.1524,0.0000,1.0758,0.1146,0.1723,0.0514
9,SUNDAY,16,0.0000,1.9682,0.6094,0.1958,0.8363,1.1417,0.0000,1.0431,0.1121,0.1675,0.0514
9,SUNDAY,17,0.0000,1.8585,0.5960,0.1906,0.9054,1.1148,0.3885,0.9958,0.1029,0.1576,0.0514
