Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.0497,0.3365,0.1165,0.0710,0.1106,0.0000,0.2421,0.0328,0.1078,0.0602,0.0023
3,WEEKDAY,16,0.0501,0.3267,0.1141,0.1104,0.1100,0.0000,0.2589,0.0325,0.1112,0.0588,0.0022
3,WEEKDAY,17,0.0517,0.2464,0.1051,0.1797,0.1094,0.0000,0.2837,0.0313,0.1142,0.0565,0.0021
3,WEEKDAY,18,0.0527,0.2061,0.1005,0.1853,0.1077,0.1051,0.3588,0.0301,0.1148,0.0692,0.0028
3,WEEKDAY,19,0.0533,0.1839,0.0970,0.1234,0.1068,0.1265,0.3964,0.0290,0.1139,0.0704,0.0029
3,WEEKDAY,20,0.0542,0.1736,0.0944,0.0941,0.1052,0.1265,0.4056,0.0272,0.1103,0.0674,0.0028
3,WEEKDAY,21,0.0575,0.1601,0.0924,0.0849,0.1020,0.1265,0.3912,0.0256,0.0924,0.0583,0.0025
3,WEEKDAY,22,0.0596,0.1414,0.0906,0.0654,0.0987,0.1265,0.2825,0.0239,0.0645,0.0359,0.0013
3,WEEKDAY,23,0.0652,0.1253,0.0894,0.0266,0.0960,0.1265,0.2254,0.0212,0.0582,0.0244,0.0007
3,SATURDAY,0,0.0796,0.0997,0.0894,0.0081,0.0933,0.1265,0.1620,0.0199,0.0354,0.0209,0.0005
3,SATURDAY,1,0.0889,0.0888,0.0891,0.0081,0.0903,0.1265,0.1525,0.0192,0.0307,0.0156,0.0003
3,SATURDAY,2,0.0899,0.0865,0.0892,0.0078,0.0889,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
3,SATURDAY,3,0.1108,0.0661,0.0898,0.0074,0.0889,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
3,SATURDAY,4,0.1117,0.0659,0.0904,0.0133,0.0930,0.1240,0.1525,0.0195,0.0283,0.0172,0.0003
3,SATURDAY,5,0.1151,0.0646,0.0911,0.0450,0.0988,0.1240,0.1988,0.0229,0.0472,0.0348,0.0013
3,SATURDAY,6,0.1154,0.0652,0.0909,0.1131,0.1020,0.0215,0.2492,0.0265,0.0637,0.0459,0.0019
3,SATURDAY,7,0.1036,0.0783,0.0905,0.1262,0.1043,0.0000,0.2895,0.0293,0.0697,0.0523,0.0021
3,SATURDAY,8,0.0934,0.0983,0.0933,0.1259,0.1066,0.0000,0.3274,0.0318,0.0733,0.0561,0.0022
3,SATURDAY,9,0.0687,0.1555,0.0950,0.1016,0.1090,0.0000,0.3111,0.0322,0.0873,0.0592,0.0023
3,SATURDAY,10,0.0667,0.1708,0.0984,0.0756,0.1097,0.0000,0.2866,0.0316,0.0903,0.0591,0.0022
3,SATURDAY,11,0.0655,0.1854,0.1023,0.0920,0.1098,0.0000,0.2459,0.0314,0.1030,0.0585,0.0022
3,SATURDAY,12,0.0578,0.2093,0.1061,0.0998,0.1102,0.0000,0.2383,0.0310,0.1030,0.0585,0.0022
3,SATURDAY,13,0.0573,0.2365,0.1088,0.0950,0.1102,0.0000,0.2399,0.0313,0.1036,0.0584,0.0022
3,SATURDAY,14,0.0506,0.2615,0.1104,0.0713,0.1106,0.0000,0.2384,0.0325,0.1042,0.0592,0.0022
3,SATURDAY,15,0.0506,0.2759,0.1108,0.0710,0.1106,0.0000,0.2421,0.0328,0.1078,0.0602,0.0023
3,SATURDAY,16,0.0510,0.2646,0.1084,0.1104,0.1100,0.0000,0.2589,0.0325,0.1112,0.0588,0.0022
3,SATURDAY,17,0.0524,0.2077,0.1003,0.1797,0.1094,0.0000,0.2837,0.0313,0.1142,0.0565,0.0021
3,SATURDAY,18,0.0551,0.1846,0.0967,0.1853,0.1077,0.1051,0.3588,0.0301,0.1148,0.0692,0.0028
3,SATURDAY,19,0.0638,0.1612,0.0940,0.1234,0.1068,0.1265,0.3964,0.0290,0.1139,0.0704,0.0029
3,SATURDAY,20,0.0632,0.1530,0.0922,0.0941,0.1052,0.1265,0.4056,0.0272,0.1103,0.0674,0.0028
3,SATURDAY,21,0.0639,0.1431,0.0909,0.0849,0.1020,0.1265,0.3912,0.0256,0.0924,0.0583,0.0025
3,SATURDAY,22,0.0751,0.1157,0.0900,0.0654,0.0987,0.1265,0.2825,0.0239,0.0645,0.0359,0.0013
3,SATURDAY,23,0.0794,0.1053,0.0897,0.0266,0.0960,0.1265,0.2254,0.0212,0.0582,0.0244,0.0007
3,SUNDAY,0,0.0825,0.1026,0.0897,0.0081,0.0933,0.1265,0.1620,0.0199,0.0354,0.0209,0.0005
3,SUNDAY,1,0.0931,0.0888,0.0898,0.0081,0.0903,0.1265,0.1525,0.0192,0.0307,0.0156,0.0003
3,SUNDAY,2,0.0964,0.0886,0.0901,0.0078,0.0889,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
3,SUNDAY,3,0.0993,0.0852,0.0905,0.0074,0.0889,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
3,SUNDAY,4,0.1102,0.0741,0.0912,0.0133,0.0930,0.1240,0.1525,0.0195,0.0283,0.0172,0.0003
3,SUNDAY,5,0.1213,0.0650,0.0919,0.0450,0.0988,0.1240,0.1988,0.0229,0.0472,0.0348,0.0013
3,SUNDAY,6,0.1180,0.0671,0.0903,0.1131,0.1020,0.0215,0.2492,0.0265,0.0637,0.0459,0.0019
3,SUNDAY,7,0.1045,0.0820,0.0903,0.1262,0.1043,0.0000,0.2895,0.0293,0.0697,0.0523,0.0021
3,SUNDAY,8,0.0862,0.1141,0.0930,0.1259,0.1066,0.0000,0.3274,0.0318,0.0733,0.0561,0.0022
3,SUNDAY,9,0.0689,0.1644,0.0958,0.1016,0.1090,0.0000,0.3111,0.0322,0.0873,0.0592,0.0023
3,SUNDAY,10,0.0673,0.1904,0.0993,0.0756,0.1097,0.0000,0.2866,0.0316,0.0903,0.0591,0.0022
3,SUNDAY,11,0.0659,0.2020,0.1040,0.0920,0.1098,0.0000,0.2459,0.0314,0.1030,0.0585,0.0022
3,SUNDAY,12,0.0650,0.2275,0.1073,0.0998,0.1102,0.0000,0.2383,0.0310,0.1030,0.0585,0.0022
3,SUNDAY,13,0.0646,0.2628,0.1100,0.0950,0.1102,0.0000,0.2399,0.0313,0.1036,0.0584,0.0022
3,SUNDAY,14,0.0647,0.2907,0.1118,0.0713,0.1106,0.0000,0.2384,0.0325,0.1042,0.0592,0.0022
3,SUNDAY,15,0.0647,0.3089,0.1124,0.0710,0.1106,0.0000,0.2421,0.0328,0.1078,0.0602,0.0023
3,SUNDAY,16,0.0572,0.3033,0.1096,0.1104,0.1100,0.0000,0.2589,0.0325,0.1112,0.0588,0.0022
3,SUNDAY,17,0.0652,0.2223,0.1018,0.1797,0.1094,0.0000,0.2837,0.0313,0.1142,0.0565,0.0021
3,SUNDAY,18,0.0709,0.1751,0.0986,0.1853,0.1077,0.1051,0.3588,0.0301,0.1148,0.0692,0.0028
3,SUNDAY,19,0.0714,0.1593,0.0959,0.1234,0.1068,0.1265,0.3964,0.0290,0.1139,0.0704,0.0029
3,SUNDAY,20,0.0718,0.1479,0.0939,0.0941,0.1052,0.1265,0.4056,0.0272,0.1103,0.0674,0.0028
3,SUNDAY,21,0.0728,0.1387,0.0921,0.0849,0.1020,0.1265,0.3912,0.0256,0.0924,0.0583,0.0025
3,SUNDAY,22,0.0760,0.1210,0.0911,0.0654,0.0987,0.1265,0.2825,0.0239,0.0645,0.0359,0.0013
3,SUNDAY,23,0.0790,0.1122,0.0902,0.0266,0.0960,0.1265,0.2254,0.0212,0.0582,0.0244,0.0007
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0722,0.1130,0.0880,0.0081,0.0911,0.1265,0.1547,0.0194,0.0317,0.0168,0.0003
4,WEEKDAY,1,0.0754,0.1052,0.0880,0.0079,0.0894,0.1265,0.1489,0.0188,0.0279,0.0141,0.0002
4,WEEKDAY,2,0.0787,0.0978,0.0883,0.0075,0.0890,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
4,WEEKDAY,3,0.0836,0.0894,0.0888,0.0119,0.0922,0.1246,0.1523,0.0193,0.0281,0.0164,0.0003
4,WEEKDAY,4,0.0881,0.0846,0.0896,0.0378,0.0976,0.1240,0.1948,0.0221,0.0429,0.0308,0.0011
4,WEEKDAY,5,0.0889,0.0861,0.0901,0.0976,0.1015,0.0928,0.2430,0.0257,0.0599,0.0434,0.0017
4,WEEKDAY,6,0.0870,0.0954,0.0893,0.1232,0.1041,0.0190,0.2828,0.0287,0.0683,0.0509,0.0021
4,WEEKDAY,7,0.0781,0.1275,0.0916,0.1259,0.1064,0.0000,0.3192,0.0312,0.0725,0.0553,0.0022
4,WEEKDAY,8,0.0712,0.1586,0.0947,0.1071,0.1089,0.0000,0.3148,0.0321,0.0841,0.0585,0.0023
4,WEEKDAY,9,0.0637,0.1938,0.0991,0.0815,0.1099,0.0000,0.2921,0.0317,0.0896,0.0591,0.0023
4,WEEKDAY,10,0.0614,0.2219,0.1026,0.0882,0.1100,0.0000,0.2551,0.0314,0.1001,0.0587,0.0022
4,WEEKDAY,11,0.0574,0.2493,0.1072,0.0980,0.1103,0.0000,0.2400,0.0311,0.1030,0.0585,0.0022
4,WEEKDAY,12,0.0567,0.2777,0.1108,0.0961,0.1104,0.0000,0.2396,0.0312,0.1035,0.0585,0.0022
4,WEEKDAY,13,0.0546,0.3139,0.1140,0.0767,0.1107,0.0000,0.2387,0.0322,0.1041,0.0590,0.0022
4,WEEKDAY,14,0.0528,0.3456,0.1162,0.0710,0.1108,0.0000,0.2412,0.0327,0.1069,0.0599,0.0023
4,WEEKDAY,15,0.0528,0.3678,0.1172,0.1015,0.1104,0.0000,0.2550,0.0326,0.1105,0.0591,0.0022
4,WEEKDAY,16,0.0500,0.3774,0.1157,0.1640,0.1098,0.0000,0.2780,0.0315,0.1135,0.0570,0.0021
4,WEEKDAY,17,0.0527,0.3116,0.1096,0.1840,0.1083,0.0332,0.3418,0.0303,0.1147,0.0663,0.0026
4,WEEKDAY,18,0.0554,0.2410,0.1022,0.1375,0.1072,0.1075,0.3878,0.0292,0.1141,0.0702,0.0029
4,WEEKDAY,19,0.0555,0.2059,0.0979,0.1007,0.1058,0.1265,0.4035,0.0276,0.1111,0.0681,0.0028
4,WEEKDAY,20,0.0557,0.1840,0.0945,0.0870,0.1029,0.1265,0.3945,0.0260,0.0965,0.0604,0.0025
4,WEEKDAY,21,0.0608,0.1572,0.0915,0.0698,0.0996,0.1265,0.3072,0.0243,0.0709,0.0410,0.0016
4,WEEKDAY,22,0.0636,0.1390,0.0897,0.0354,0.0968,0.1265,0.2384,0.0218,0.0597,0.0270,0.0009
4,WEEKDAY,23,0.0654,0.1260,0.0884,0.0123,0.0941,0.1265,0.1764,0.0202,0.0406,0.0217,0.0006
4,SATURDAY,0,0.0700,0.1165,0.0875,0.0081,0.0912,0.1265,0.1549,0.0194,0.0319,0.0169,0.0003
4,SATURDAY,1,0.0806,0.1009,0.0881,0.0079,0.0894,0.1265,0.1490,0.0188,0.0280,0.0142,0.0002
4,SATURDAY,2,0.0828,0.0977,0.0883,0.0075,0.0890,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
4,SATURDAY,3,0.0837,0.0965,0.0886,0.0118,0.0921,0.1247,0.1514,0.0193,0.0280,0.0164,0.0003
4,SATURDAY,4,0.0979,0.0797,0.0899,0.0371,0.0975,0.1240,0.1872,0.0221,0.0425,0.0304,0.0010
4,SATURDAY,5,0.0986,0.0811,0.0902,0.0961,0.1014,0.0937,0.2366,0.0256,0.0596,0.0432,0.0017
4,SATURDAY,6,0.0931,0.0917,0.0887,0.1229,0.1041,0.0209,0.2794,0.0286,0.0682,0.0507,0.0021
4,SATURDAY,7,0.0863,0.1201,0.0922,0.1259,0.1064,0.0000,0.3179,0.0312,0.0724,0.0552,0.0022
4,SATURDAY,8,0.0808,0.1505,0.0955,0.1077,0.1088,0.0000,0.3152,0.0321,0.0838,0.0584,0.0023
4,SATURDAY,9,0.0614,0.1920,0.1010,0.0821,0.1099,0.0000,0.2927,0.0317,0.0896,0.0591,0.0023
4,SATURDAY,10,0.0521,0.2286,0.1042,0.0879,0.1100,0.0000,0.2561,0.0314,0.0998,0.0587,0.0022
4,SATURDAY,11,0.0509,0.2633,0.1096,0.0978,0.1103,0.0000,0.2402,0.0311,0.1030,0.0585,0.0022
4,SATURDAY,12,0.0497,0.3015,0.1136,0.0962,0.1104,0.0000,0.2395,0.0312,0.1035,0.0585,0.0022
4,SATURDAY,13,0.0492,0.3360,0.1170,0.0772,0.1107,0.0000,0.2388,0.0322,0.1041,0.0590,0.0022
4,SATURDAY,14,0.0496,0.3617,0.1185,0.0710,0.1108,0.0000,0.2412,0.0327,0.1069,0.0599,0.0023
4,SATURDAY,15,0.0499,0.3840,0.1189,0.1006,0.1104,0.0000,0.2547,0.0326,0.1104,0.0591,0.0022
4,SATURDAY,16,0.0506,0.3741,0.1171,0.1624,0.1098,0.0000,0.2775,0.0316,0.1135,0.0570,0.0021
4,SATURDAY,17,0.0512,0.3113,0.1107,0.1839,0.1084,0.0322,0.3400,0.0304,0.1146,0.0660,0.0026
4,SATURDAY,18,0.0526,0.2526,0.1034,0.1389,0.1072,0.1056,0.3870,0.0292,0.1141,0.0701,0.0029
4,SATURDAY,19,0.0528,0.2101,0.0988,0.1014,0.1058,0.1265,0.4033,0.0276,0.1112,0.0682,0.0028
4,SATURDAY,20,0.0545,0.1862,0.0958,0.0872,0.1030,0.1265,0.3948,0.0260,0.0969,0.0606,0.0025
4,SATURDAY,21,0.0583,0.1603,0.0929,0.0702,0.0997,0.1265,0.3097,0.0243,0.0715,0.0415,0.0016
4,SATURDAY,22,0.0600,0.1492,0.0903,0.0363,0.0968,0.1265,0.2397,0.0219,0.0598,0.0273,0.0009
4,SATURDAY,23,0.0616,0.1420,0.0886,0.0127,0.0941,0.1265,0.1779,0.0203,0.0411,0.0217,0.0006
4,SUNDAY,0,0.0711,0.1232,0.0875,0.0081,0.0904,0.1265,0.1525,0.0192,0.0307,0.0156,0.0003
4,SUNDAY,1,0.0801,0.1115,0.0873,0.0078,0.0891,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
4,SUNDAY,2,0.0795,0.1059,0.0872,0.0074,0.0890,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
4,SUNDAY,3,0.0913,0.0868,0.0884,0.0133,0.0931,0.1240,0.1525,0.0195,0.0283,0.0172,0.0003
4,SUNDAY,4,0.0915,0.0862,0.0893,0.0450,0.0990,0.1240,0.1988,0.0229,0.0472,0.0348,0.0013
4,SUNDAY,5,0.0914,0.0862,0.0896,0.1131,0.1023,0.0836,0.2492,0.0265,0.0637,0.0459,0.0019
4,SUNDAY,6,0.0876,0.1110,0.0910,0.1262,0.1047,0.0000,0.2895,0.0293,0.0697,0.0523,0.0021
4,SUNDAY,7,0.0815,0.1459,0.0937,0.1259,0.1070,0.0000,0.3274,0.0318,0.0733,0.0561,0.0022
4,SUNDAY,8,0.0698,0.1917,0.0988,0.1016,0.1094,0.0000,0.3111,0.0322,0.0873,0.0592,0.0023
4,SUNDAY,9,0.0601,0.2333,0.1030,0.0756,0.1100,0.0000,0.2866,0.0316,0.0903,0.0591,0.0022
4,SUNDAY,10,0.0509,0.2815,0.1074,0.0920,0.1100,0.0000,0.2459,0.0314,0.1030,0.0585,0.0022
4,SUNDAY,11,0.0502,0.3135,0.1129,0.0998,0.1104,0.0000,0.2383,0.0310,0.1030,0.0585,0.0022
4,SUNDAY,12,0.0494,0.3560,0.1175,0.0950,0.1104,0.0000,0.2399,0.0313,0.1036,0.0584,0.0022
4,SUNDAY,13,0.0489,0.3987,0.1220,0.0713,0.1108,0.0000,0.2384,0.0325,0.1042,0.0592,0.0022
4,SUNDAY,14,0.0489,0.4301,0.1243,0.0710,0.1108,0.0000,0.2421,0.0328,0.1078,0.0602,0.0023
4,SUNDAY,15,0.0486,0.4626,0.1255,0.1104,0.1103,0.0000,0.2589,0.0325,0.1112,0.0588,0.0022
4,SUNDAY,16,0.0496,0.4738,0.1246,0.1797,0.1096,0.0000,0.2837,0.0313,0.1142,0.0565,0.0021
4,SUNDAY,17,0.0505,0.3971,0.1175,0.1853,0.1079,0.0429,0.3588,0.0301,0.1148,0.0692,0.0028
4,SUNDAY,18,0.0514,0.3107,0.1082,0.1234,0.1070,0.1265,0.3964,0.0290,0.1139,0.0704,0.0029
4,SUNDAY,19,0.0516,0.2612,0.1030,0.0941,0.1054,0.1265,0.4056,0.0272,0.1103,0.0674,0.0028
4,SUNDAY,20,0.0520,0.2256,0.0986,0.0849,0.1021,0.1265,0.3912,0.0256,0.0924,0.0583,0.0025
4,SUNDAY,21,0.0531,0.1939,0.0939,0.0654,0.0989,0.1265,0.2825,0.0239,0.0645,0.0359,0.0013
4,SUNDAY,22,0.0551,0.1660,0.0910,0.0266,0.0961,0.1265,0.2254,0.0212,0.0582,0.0244,0.0007
4,SUNDAY,23,0.0661,0.1447,0.0884,0.0081,0.0935,0.1265,0.1620,0.0199,0.0354,0.0209,0.0005
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0546,0.1583,0.0875,0.0081,0.0906,0.1265,0.1525,0.0192,0.0307,0.0156,0.0003
5,WEEKDAY,1,0.0551,0.1521,0.0868,0.0078,0.0893,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
5,WEEKDAY,2,0.0556,0.1454,0.0867,0.0074,0.0893,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
5,WEEKDAY,3,0.0579,0.1379,0.0871,0.0133,0.0934,0.1240,0.1536,0.0195,0.0283,0.0172,0.0003
5,WEEKDAY,4,0.0597,0.1367,0.0879,0.0450,0.0992,0.1240,0.2069,0.0229,0.0472,0.0348,0.0013
5,WEEKDAY,5,0.0592,0.1427,0.0871,0.1131,0.1026,0.0215,0.2537,0.0265,0.0637,0.0459,0.0019
5,WEEKDAY,6,0.0567,0.1734,0.0929,0.1262,0.1050,0.0000,0.2914,0.0293,0.0697,0.0523,0.0021
5,WEEKDAY,7,0.0518,0.2163,0.0991,0.1259,0.1072,0.0000,0.3274,0.0318,0.0733,0.0561,0.0022
5,WEEKDAY,8,0.0504,0.2578,0.1045,0.1016,0.1096,0.0000,0.3111,0.0322,0.0873,0.0592,0.0023
5,WEEKDAY,9,0.0496,0.2993,0.1093,0.0756,0.1102,0.0000,0.2866,0.0316,0.0903,0.0591,0.0022
5,WEEKDAY,10,0.0494,0.3412,0.1128,0.0920,0.1102,0.0000,0.2459,0.0314,0.1030,0.0585,0.0022
5,WEEKDAY,11,0.0490,0.3875,0.1174,0.0998,0.1106,0.0000,0.2383,0.0310,0.1030,0.0585,0.0022
5,WEEKDAY,12,0.0483,0.4267,0.1219,0.0950,0.1106,0.0000,0.2399,0.0313,0.1036,0.0584,0.0022
5,WEEKDAY,13,0.0477,0.4685,0.1256,0.0713,0.1111,0.0000,0.2384,0.0325,0.1042,0.0592,0.0022
5,WEEKDAY,14,0.0472,0.5053,0.1286,0.0710,0.1111,0.0000,0.2421,0.0328,0.1078,0.0602,0.0023
5,WEEKDAY,15,0.0472,0.5313,0.1298,0.1104,0.1105,0.0000,0.2589,0.0325,0.1112,0.0588,0.0022
5,WEEKDAY,16,0.0480,0.5385,0.1287,0.1797,0.1098,0.0000,0.2837,0.0313,0.1142,0.0565,0.0021
5,WEEKDAY,17,0.0490,0.4821,0.1242,0.1853,0.1082,0.0429,0.3588,0.0301,0.1148,0.0692,0.0028
5,WEEKDAY,18,0.0503,0.3561,0.1130,0.1234,0.1072,0.0644,0.3964,0.0290,0.1139,0.0704,0.0029
5,WEEKDAY,19,0.0508,0.2810,0.1065,0.0941,0.1056,0.1265,0.4056,0.0272,0.1103,0.0674,0.0028
5,WEEKDAY,20,0.0512,0.2382,0.1007,0.0849,0.1023,0.1265,0.3912,0.0256,0.0924,0.0583,0.0025
5,WEEKDAY,21,0.0524,0.2013,0.0952,0.0654,0.0990,0.1265,0.2825,0.0239,0.0645,0.0359,0.0013
5,WEEKDAY,22,0.0530,0.1825,0.0918,0.0266,0.0963,0.1265,0.2254,0.0212,0.0582,0.0244,0.0007
5,WEEKDAY,23,0.0538,0.1704,0.0886,0.0081,0.0937,0.1265,0.1623,0.0199,0.0354,0.0209,0.0005
5,SATURDAY,0,0.0547,0.1486,0.0864,0.0081,0.0906,0.1265,0.1525,0.0192,0.0307,0.0156,0.0003
5,SATURDAY,1,0.0555,0.1462,0.0857,0.0078,0.0893,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
5,SATURDAY,2,0.0558,0.1374,0.0864,0.0074,0.0893,0.1265,0.1479,0.0187,0.0271,0.0137,0.0002
5,SATURDAY,3,0.0562,0.1281,0.0872,0.0133,0.0934,0.1240,0.1525,0.0195,0.0283,0.0172,0.0003
5,SATURDAY,4,0.0561,0.1250,0.0882,0.0450,0.0992,0.1240,0.1988,0.0229,0.0472,0.0348,0.0013
5,SATURDAY,5,0.0559,0.1294,0.0879,0.1131,0.1026,0.0215,0.2492,0.0265,0.0637,0.0459,0.0019
5,SATURDAY,6,0.0544,0.1626,0.0895,0.1262,0.1050,0.0000,0.2895,0.0293,0.0697,0.0523,0.0021
5,SATURDAY,7,0.0525,0.1984,0.0948,0.1259,0.1072,0.0000,0.3274,0.0318,0.0733,0.0561,0.0022
