Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
5,SUNDAY,18,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,19,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,20,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,21,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,22,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,23,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1088,0.0030,0.0189
5,HOLIDAY,0,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,1,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,2,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,3,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,4,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,5,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,6,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,7,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,8,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,9,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,10,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,11,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,12,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,13,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,14,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,15,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,16,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,17,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,18,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.0000,0.0589,0.0026,0.0189
5,HOLIDAY,19,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,20,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,21,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,22,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
5,HOLIDAY,23,0.0000,0.0000,0.0000,0.0182,0.0013,0.0341,0.1065,0.0589,0.0026,0.0189
6,WEEKDAY,0,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
6,WEEKDAY,1,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
6,WEEKDAY,2,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0598,0.0020,0.0189
6,WEEKDAY,3,0.0000,0.0000,0.0000,0.0163,0.0011,0.0342,0.1065,0.0686,0.0021,0.0191
6,WEEKDAY,4,0.0000,0.0000,0.0000,0.0186,0.0011,0.0344,0.1065,0.1015,0.0028,0.0211
6,WEEKDAY,5,0.0000,0.0000,0.0044,0.0307,0.0167,0.0352,0.0000,0.2158,0.0061,0.0420
6,WEEKDAY,6,0.0115,0.2184,0.3759,0.0531,0.0528,0.0370,0.0000,0.4318,0.0164,0.0870
6,WEEKDAY,7,0.0000,0.3985,0.4136,0.0864,0.0765,0.0389,0.0000,0.5808,0.0340,0.1311
6,WEEKDAY,8,0.0000,0.5767,0.4294,0.1236,0.0819,0.0407,0.0000,0.6492,0.0562,0.1580
6,WEEKDAY,9,0.0000,0.8153,0.4404,0.1198,0.0819,0.0410,0.0000,0.6635,0.0607,0.1681
6,WEEKDAY,10,0.0000,1.0200,0.4393,0.1269,0.0818,0.0408,0.0000,0.6620,0.0591,0.1683
6,WEEKDAY,11,0.0000,1.1622,0.4276,0.1227,0.0801,0.0403,0.0000,0.6530,0.0571,0.1637
6,WEEKDAY,12,0.0000,1.1584,0.3513,0.1039,0.0777,0.0394,0.0000,0.6116,0.0453,0.1531
6,WEEKDAY,13,0.0000,1.2332,0.3581,0.0732,0.0715,0.0387,0.0000,0.5318,0.0284,0.1373
6,WEEKDAY,14,0.0000,1.2434,0.3528,0.0394,0.0592,0.0370,0.0000,0.4407,0.0162,0.1061
6,WEEKDAY,15,0.0000,0.6050,0.1890,0.0265,0.0387,0.0357,0.0000,0.3240,0.0102,0.0705
6,WEEKDAY,16,0.0000,0.5995,0.2135,0.0201,0.0123,0.0348,0.0000,0.2350,0.0057,0.0392
6,WEEKDAY,17,0.0000,0.0814,0.0480,0.0165,0.0011,0.0342,0.0000,0.1643,0.0029,0.0242
6,WEEKDAY,18,0.0000,0.0055,0.0031,0.0160,0.0011,0.0341,0.0000,0.1045,0.0021,0.0203
6,WEEKDAY,19,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0682,0.0020,0.0190
6,WEEKDAY,20,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0595,0.0020,0.0189
6,WEEKDAY,21,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
6,WEEKDAY,22,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
6,WEEKDAY,23,0.0000,0.0000,0.0000,0.0160,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
6,SATURDAY,0,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,1,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,2,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,3,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,4,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,5,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,6,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,7,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,8,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,9,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,10,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,11,0.0000,0.0004,0.0019,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,12,0.0000,0.0019,0.0019,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,13,0.0000,0.0219,0.0220,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,14,0.0000,0.0506,0.0471,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,15,0.0000,0.0407,0.0356,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,16,0.0000,0.0409,0.0376,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,17,0.0000,0.0321,0.0337,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,18,0.0000,0.0014,0.0019,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SATURDAY,19,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,20,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,21,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,22,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SATURDAY,23,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,0,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,1,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,2,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,3,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,4,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,5,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,6,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,7,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,8,0.0000,0.0000,0.0019,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,9,0.0000,0.0016,0.0019,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,10,0.0000,0.0217,0.0230,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,11,0.0000,0.0640,0.0451,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,12,0.0000,0.0878,0.0481,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,13,0.0000,0.1074,0.0501,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,14,0.0000,0.1166,0.0520,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,15,0.0000,0.1391,0.0667,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,16,0.0000,0.1382,0.0582,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,17,0.0000,0.1291,0.0582,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,18,0.0000,0.0834,0.0451,0.0160,0.0010,0.0341,0.0000,0.0589,0.0018,0.0189
6,SUNDAY,19,0.0000,0.0028,0.0019,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,20,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,21,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,22,0.0000,0.0000,0.0000,0.0160,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,SUNDAY,23,0.0000,0.0000,0.0000,0.0157,0.0010,0.0341,0.1065,0.0589,0.0018,0.0189
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,WEEKDAY,1,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,WEEKDAY,2,0.0000,0.0000,0.0000,0.0144,0.0009,0.0341,0.1065,0.0602,0.0013,0.0189
7,WEEKDAY,3,0.0000,0.0000,0.0000,0.0161,0.0009,0.0342,0.1065,0.0709,0.0016,0.0191
7,WEEKDAY,4,0.0000,0.0000,0.0000,0.0256,0.0009,0.0348,0.1065,0.1025,0.0030,0.0213
7,WEEKDAY,5,0.0000,0.0013,0.0480,0.0448,0.0168,0.0361,0.0000,0.1856,0.0076,0.0433
7,WEEKDAY,6,0.0000,0.1459,0.3681,0.0752,0.0543,0.0384,0.0000,0.3725,0.0186,0.0907
7,WEEKDAY,7,0.0000,0.3002,0.3939,0.1073,0.0787,0.0405,0.0000,0.4610,0.0328,0.1362
7,WEEKDAY,8,0.0000,0.4804,0.4083,0.1058,0.0836,0.0412,0.0000,0.4890,0.0377,0.1614
7,WEEKDAY,9,0.0000,0.7439,0.4143,0.1055,0.0836,0.0411,0.0000,0.4934,0.0374,0.1707
7,WEEKDAY,10,0.0000,0.9720,0.4122,0.1109,0.0836,0.0406,0.0000,0.4910,0.0361,0.1713
7,WEEKDAY,11,0.0000,1.1665,0.4043,0.1015,0.0821,0.0398,0.0000,0.4849,0.0339,0.1683
7,WEEKDAY,12,0.0000,1.0425,0.2770,0.0842,0.0800,0.0390,0.0000,0.4645,0.0280,0.1583
7,WEEKDAY,13,0.0000,1.1864,0.3159,0.0590,0.0742,0.0384,0.0000,0.4257,0.0197,0.1424
7,WEEKDAY,14,0.0000,1.2510,0.3391,0.0333,0.0614,0.0368,0.0000,0.3549,0.0126,0.1101
7,WEEKDAY,15,0.0000,0.8988,0.2636,0.0228,0.0401,0.0356,0.0000,0.2658,0.0091,0.0730
7,WEEKDAY,16,0.0000,0.8391,0.2688,0.0175,0.0124,0.0347,0.0000,0.1994,0.0052,0.0402
7,WEEKDAY,17,0.0000,0.1903,0.1019,0.0147,0.0009,0.0342,0.0000,0.1441,0.0023,0.0245
7,WEEKDAY,18,0.0000,0.0672,0.0381,0.0143,0.0009,0.0341,0.0000,0.0932,0.0014,0.0204
7,WEEKDAY,19,0.0000,0.0014,0.0009,0.0143,0.0009,0.0341,0.1065,0.0662,0.0013,0.0190
7,WEEKDAY,20,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0595,0.0013,0.0189
7,WEEKDAY,21,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,WEEKDAY,22,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,WEEKDAY,23,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,0,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,1,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,2,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,3,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,4,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,5,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,6,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,7,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,8,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,9,0.0000,0.0000,0.0024,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,10,0.0000,0.0008,0.0097,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,11,0.0000,0.0585,0.0901,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,12,0.0000,0.2009,0.2101,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,13,0.0000,0.3215,0.2294,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,14,0.0000,0.3864,0.2294,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,15,0.0000,0.4266,0.2483,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,16,0.0000,0.3850,0.2278,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,17,0.0000,0.2890,0.1997,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,18,0.0000,0.0457,0.0470,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SATURDAY,19,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,20,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,21,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,22,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SATURDAY,23,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,0,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,1,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,2,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,3,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,4,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,5,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,6,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,7,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,8,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,9,0.0000,0.0000,0.0024,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,10,0.0000,0.0000,0.0049,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,11,0.0000,0.0069,0.0336,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,12,0.0000,0.0334,0.0587,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,13,0.0000,0.1035,0.1260,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,14,0.0000,0.1388,0.1324,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,15,0.0000,0.1590,0.1496,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,16,0.0000,0.1377,0.1419,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,17,0.0000,0.0883,0.0879,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,18,0.0000,0.0026,0.0049,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,SUNDAY,19,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,20,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,21,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,22,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,SUNDAY,23,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,0,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,1,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,2,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,3,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,4,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,5,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,6,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,7,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,8,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,9,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,10,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,11,0.0000,0.0000,0.0097,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,12,0.0000,0.0045,0.0097,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,13,0.0000,0.0297,0.0428,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,14,0.0000,0.1937,0.2257,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,15,0.0000,0.1538,0.1587,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,16,0.0000,0.1472,0.1587,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,17,0.0000,0.1006,0.1587,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,18,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.0000,0.0589,0.0013,0.0189
7,HOLIDAY,19,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,20,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,21,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,22,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
7,HOLIDAY,23,0.0000,0.0000,0.0000,0.0143,0.0009,0.0341,0.1065,0.0589,0.0013,0.0189
8,WEEKDAY,0,0.0000,0.0000,0.0000,0.0139,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
8,WEEKDAY,1,0.0000,0.0000,0.0000,0.0139,0.0011,0.0341,0.1065,0.0589,0.0020,0.0189
8,WEEKDAY,2,0.0000,0.0000,0.0000,0.0139,0.0011,0.0341,0.1065,0.0602,0.0020,0.0189
8,WEEKDAY,3,0.0000,0.0000,0.0000,0.0154,0.0011,0.0342,0.1065,0.0709,0.0022,0.0191
