SegID,Mth,Dy,Hr,Heating,Cooling,Vent,WaterHeat,Cooking,Refrig,ExtLight,IntLight,OfficeEquip,Misc,Process,Motors,AirComp,GasHeating,GasCooling,GasHotWater,GasCooking,GasMisc,GasProcess
FCZ01_LOFF,2,15,19,0,0,0,8.309054375,1.974830031,13.72158337,93.35877991,452.8294067,38.25011444,9.645652771,0,28.70676041,5.351372719,0,0,123.0452194,0,0,0
FCZ01_LOFF,2,15,20,0,0,0,7.055284023,1.293853998,13.38266373,93.35877991,349.7424927,21.29704857,5.995348454,0,3.050093174,0.568583429,0,0,104.4765396,0,0,0
FCZ01_LOFF,2,15,21,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,240.5362549,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,15,22,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,157.5959778,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,15,23,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,114.5724487,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,15,24,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,96.59106445,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,1,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,2,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,3,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,98.1914978,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,4,0,0,0,7.084934235,1.330334067,13.359128,93.35877991,151.1001282,21.79680252,6.128087044,0,2.870675802,0.535137415,0,0,104.9239655,0,0,0
FCZ01_LOFF,2,16,5,0,0,0,8.523665428,2.286132813,13.59605885,93.35877991,340.7047119,42.59408569,10.57482243,0,33.37160492,6.220971584,0,0,126.2179565,0,0,0
FCZ01_LOFF,2,16,6,0,0,0,10.73611736,4.523623466,14.30841827,93.35877991,498.5831909,87.07183838,19.15856743,0,122.0037003,22.74334335,0,0,158.9824829,0,0,0
FCZ01_LOFF,2,16,7,0,0,176.6903381,12.40639973,5.822342396,14.86387444,93.35877991,582.55896,111.7518311,24.91056633,0,163.0902557,30.40249062,21432.38281,0,183.713623,0,0,0
FCZ01_LOFF,2,16,8,0,0,176.6903381,13.04740524,6.442515373,15.22945881,0,621.8167725,126.3598862,28.39494896,0,180.8524933,33.71364975,19912.75781,0,193.2114563,0,0,0
FCZ01_LOFF,2,16,9,0,0,176.6903381,12.92598057,6.661399364,15.42716217,0,644.5994873,135.3554382,30.1647892,0,188.9263916,35.21873093,18142.33984,0,191.4013824,0,0,0
FCZ01_LOFF,2,16,10,0,0,176.6903381,12.64359951,6.688153744,15.45541286,0,644.881897,139.2380371,30.4192009,0,192.6940765,35.9210968,16829.9082,0,187.2117157,0,0,0
FCZ01_LOFF,2,16,11,0,0,176.6903381,12.76502419,6.683289528,15.45384216,0,638.1976929,140.1991272,30.4192009,0,193.5911865,36.0883255,15968.0459,0,189.0217743,0,0,0
FCZ01_LOFF,2,16,12,0,0,176.6903381,12.85538578,6.651672363,15.44599628,0,633.0197754,140.3144073,30.4192009,0,193.7705688,36.12176895,14928.82227,0,190.3640747,0,0,0
FCZ01_LOFF,2,16,13,0,0,176.6903381,12.68454552,6.578710079,15.42403221,0,633.3963623,139.7762909,30.4192009,0,193.7705688,36.12176895,14613.02246,0,187.8218994,0,0,0
FCZ01_LOFF,2,16,14,0,0,176.6903381,12.53206062,6.454676628,15.37224579,0,635.8440552,136.4317932,30.27539635,0,193.2323151,36.02142715,14096.53516,0,185.5643311,0,0,0
FCZ01_LOFF,2,16,15,0,0,176.6903381,12.31745052,6.184716225,15.26241112,0,636.2207642,131.741806,29.20243454,0,187.8497772,35.01805496,13952.28711,0,182.411972,0,0,0
FCZ01_LOFF,2,16,16,0,0,176.6903381,11.96165085,5.686146259,15.0929594,0,617.9569702,121.708374,26.80208778,0,171.3433838,31.94101143,13157.77832,0,177.1240997,0,0,0
FCZ01_LOFF,2,16,17,0,0,176.6903381,11.34747219,4.895728111,14.83249378,0,575.9689331,103.909584,22.96373558,0,139.0483551,25.92071533,14747.30078,0,168.0328979,0,0,0
FCZ01_LOFF,2,16,18,0,0,176.6903381,10.2207737,3.689428091,14.38687229,0,520.2360229,76.80774689,17.3997879,0,88.99095154,16.58925819,15402.69336,0,151.3353577,0,0,0
FCZ01_LOFF,2,16,19,0,0,0,8.309054375,1.974830031,13.72158337,93.35877991,452.8294067,38.25011444,9.645652771,0,28.70676041,5.351372719,0,0,123.0452194,0,0,0
FCZ01_LOFF,2,16,20,0,0,0,7.055284023,1.293853998,13.38266373,93.35877991,349.7424927,21.29704857,5.995348454,0,3.050093174,0.568583429,0,0,104.4765396,0,0,0
FCZ01_LOFF,2,16,21,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,240.5362549,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,22,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,157.5959778,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,23,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,114.5724487,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,2,16,24,0,0,0,6.867501259,1.216027975,13.33716393,93.35877991,96.59106445,19.22115898,5.530764103,0,0,0,0,0,101.6902313,0,0,0
FCZ01_LOFF,3,10,1,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,94.14332581,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,2,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,94.14332581,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,3,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,98.19151306,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,4,0,0,0,7.284012794,1.330333948,13.35912895,93.35877228,151.1001129,21.79680634,6.128087997,0,2.870675087,0.535137296,0,0,103.9884186,0,0,0
FCZ01_LOFF,3,10,5,0,0,0,8.762273788,2.286132813,13.59605885,93.35877228,340.7046509,42.59409714,10.57482433,0,33.3716011,6.220970631,0,0,125.09935,0,0,0
FCZ01_LOFF,3,10,6,0,0,0,11.03685093,4.52362299,14.30841351,93.35877228,498.5830994,87.07181549,19.15856743,0,122.003685,22.74334526,0,0,157.5791626,0,0,0
FCZ01_LOFF,3,10,7,0,0,176.6903687,12.75372791,5.822342396,14.86387253,0,582.5588989,111.7518387,24.91056061,0,163.090271,30.40248871,13833.80762,0,182.1069183,0,0,0
FCZ01_LOFF,3,10,8,0,0,176.6903687,13.41308784,6.44251442,15.22945976,0,621.8167114,126.3598785,28.39495277,0,180.8525238,33.71364212,11634.51758,0,191.5029907,0,0,0
FCZ01_LOFF,3,10,9,0,0,176.6903687,13.2874279,6.661398888,15.4271574,0,644.5995483,135.3554535,30.16479111,0,188.9263458,35.21873093,8430.104492,0,189.7131958,0,0,0
FCZ01_LOFF,3,10,10,0,0,176.6903687,12.99657917,6.688154697,15.45541191,0,644.881897,139.2380371,30.41919518,0,192.6940765,35.92108917,5853.478516,0,185.5643768,0,0,0
FCZ01_LOFF,3,10,11,0,0,176.6903687,13.12223625,6.683289528,15.45384598,0,638.1975708,140.1991425,30.41919518,0,193.5912323,36.08832169,4420.116211,0,187.3540802,0,0,0
FCZ01_LOFF,3,10,12,0,0.769795179,176.6903687,13.21542168,6.651672363,15.44599533,0,633.0196533,140.3144226,30.41919518,0,193.7705383,36.12176895,3225.166748,0,188.6964722,0,0,0
FCZ01_LOFF,3,10,13,0,0.821418881,176.6903687,13.03893566,6.578710556,15.42403316,0,633.3964233,139.7762909,30.41919518,0,193.7705383,36.12176895,2286.002686,0,186.1745453,0,0,0
FCZ01_LOFF,3,10,14,0,10.23324299,176.6903687,12.88221359,6.454675674,15.37225056,0,635.8439941,136.4318085,30.27539444,0,193.2323608,36.02142715,1860.659546,0,183.9372864,0,0,0
FCZ01_LOFF,3,10,15,0,7.672959805,176.6903687,12.66336536,6.184715748,15.26241207,0,636.2207642,131.7417755,29.20243263,0,187.8498077,35.01805878,1620.651245,0,180.8052063,0,0,0
FCZ01_LOFF,3,10,16,0,18.26677513,176.6903687,12.29626942,5.68614769,15.09295845,0,617.9569702,121.7084045,26.80208969,0,171.343338,31.94101715,1599.770142,0,175.5580292,0,0,0
FCZ01_LOFF,3,10,17,0,11.18531895,176.6903687,11.66514778,4.895728588,14.83249187,0,575.9688721,103.9095764,22.96373749,0,139.0483551,25.92071533,1973.067383,0,166.548172,0,0,0
FCZ01_LOFF,3,10,18,0,5.458309174,176.6903687,10.50597954,3.689427614,14.38687325,0,520.2360229,76.80774689,17.39978409,0,88.99095917,16.5892601,2968.647949,0,150.013443,0,0,0
FCZ01_LOFF,3,10,19,0,0,0,8.542020798,1.97483027,13.72158527,93.35877228,452.8294373,38.25011826,9.645654678,0,28.70676422,5.351372242,0,0,121.9672699,0,0,0
FCZ01_LOFF,3,10,20,0,0,0,7.252950668,1.293853879,13.38266182,93.35877228,349.7425537,21.29705048,5.9953475,0,3.050093412,0.568583429,0,0,103.5410004,0,0,0
FCZ01_LOFF,3,10,21,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,240.5361786,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,22,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,157.5959625,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,23,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,114.5724869,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,10,24,0,0,0,7.059519291,1.216028094,13.33716106,93.35877228,96.59106445,19.22115898,5.530763626,0,0,0,0,0,100.795372,0,0,0
FCZ01_LOFF,3,11,1,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,2,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,3,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,4,0,0,0,7.059519768,1.216027975,13.34499836,93.35877991,94.14334106,19.22115898,5.530764103,0,1.973588943,0.367906958,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,5,0,0,0,7.216240883,1.347359061,13.39678383,93.35877991,110.8067017,22.21966171,5.995348454,0,15.42987633,2.876362801,0,0,103.032547,0,0,0
FCZ01_LOFF,3,11,6,0,0,0,8.125507355,2.376117945,13.51916504,93.35877991,220.3894958,43.74735641,9.258499146,0,46.28963852,8.629090309,0,0,116.0082169,0,0,0
FCZ01_LOFF,3,11,7,0,0,0,9.005125046,4.567399979,13.76080894,0,394.5547485,82.92007446,15.7073698,0,108.0091705,20.13453674,0,0,128.5770569,0,0,0
FCZ01_LOFF,3,11,8,0,0,176.6903381,9.586828232,5.985289097,13.98989296,0,566.1780396,109.9065781,23.30664253,0,164.8843536,30.73695374,13365.06836,0,136.875,0,0,0
FCZ01_LOFF,3,11,9,0,0,176.6903381,9.715312004,6.542230129,14.13267994,0,632.0782471,127.0518341,28.28432846,0,188.0292664,35.05149841,9621.02832,0,138.7054443,0,0,0
FCZ01_LOFF,3,11,10,0,0,176.6903381,9.643303871,6.688153744,14.18132305,0,644.881897,136.4317932,30.18691444,0,193.2323151,36.02142715,6885.59375,0,137.6682587,0,0,0
FCZ01_LOFF,3,11,11,0,0,176.6903381,9.612242699,6.683289528,14.18446636,0,644.6935425,139.891571,30.4192009,0,193.7705688,36.12176895,5012.454102,0,137.2411194,0,0,0
FCZ01_LOFF,3,11,12,0,0,176.6903381,9.658834457,6.493588448,14.1672039,0,642.9990234,140.3144073,30.4192009,0,193.4116974,36.05487061,4074.922607,0,137.912323,0,0,0
FCZ01_LOFF,3,11,13,0,12.63183403,176.6903381,9.550118446,5.780995369,14.10286999,0,638.4800415,138.0079651,30.29751968,0,191.4382172,35.68696594,3565.740234,0,136.3462219,0,0,0
FCZ01_LOFF,3,11,14,0,8.08169651,176.6903381,9.115251541,4.389859676,14.05579853,0,585.8539429,123.0153961,29.41260147,0,181.9291077,33.91432571,2851.018066,0,130.1431732,0,0,0
FCZ01_LOFF,3,11,15,0,23.40737534,176.6903381,8.684620857,2.913602591,13.95536995,0,492.1812439,98.79675293,27.33303833,0,161.654892,30.13491821,2820.266113,0,124.0010223,0,0,0
FCZ01_LOFF,3,11,16,0,14.51808453,176.6903381,8.191866875,1.641638041,13.76551247,0,358.4978943,66.85118103,23.54999352,0,122.3625488,22.81023026,3301.358154,0,116.9640961,0,0,0
FCZ01_LOFF,3,11,17,0,0,0,7.240243435,1.25250864,13.46424866,0,194.6884308,33.63703156,15.89541149,0,43.59838104,8.127398491,0,0,103.3782959,0,0,0
FCZ01_LOFF,3,11,18,0,0,0,7.059519768,1.216027975,13.34971142,0,106.4761124,20.72041702,7.06831646,0,5.023682117,0.936490357,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,19,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,20,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,21,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,22,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,23,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,11,24,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,1,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,2,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,3,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,4,0,0,0,7.059519768,1.216027975,13.34499741,93.35877991,94.14334106,19.22115898,5.530764103,0,101.9089813,18.99737549,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,5,0,0,0,7.216240883,1.347359061,13.39678288,93.35877991,110.8067017,22.21966171,5.995348454,0,108.3679962,20.201437,0,0,103.0325394,0,0,0
FCZ01_LOFF,3,12,6,0,0,0,8.125507355,2.376117945,13.51916504,93.35877991,220.3894958,43.74735641,9.258499146,0,123.2595825,22.97746086,0,0,116.0082169,0,0,0
FCZ01_LOFF,3,12,7,0,0,0,9.005125046,4.567399979,13.76080894,0,394.5547485,82.92007446,15.7073698,0,152.8635254,28.49606514,0,0,128.5770569,0,0,0
FCZ01_LOFF,3,12,8,0,0,176.6903381,9.586828232,5.985289097,13.98989296,0,566.1780396,109.9065781,23.30664253,0,179.9555054,33.54642105,16069.44434,0,136.875,0,0,0
FCZ01_LOFF,3,12,9,0,0,176.6903381,9.715312004,6.542230129,14.13267994,0,632.0782471,127.0518341,28.28432846,0,191.0793457,35.62007904,11862.22363,0,138.7054443,0,0,0
FCZ01_LOFF,3,12,10,0,0,176.6903381,9.643303871,6.688153744,14.18132401,0,644.881897,136.4317932,30.18691444,0,193.5911865,36.0883255,9355.9375,0,137.6682587,0,0,0
FCZ01_LOFF,3,12,11,0,0,176.6903381,9.612242699,6.683289528,14.18446636,0,644.6935425,139.891571,30.4192009,0,193.7705688,36.12176895,6879.263672,0,137.2411194,0,0,0
FCZ01_LOFF,3,12,12,0,0,176.6903381,9.658834457,6.493587971,14.16720486,0,642.9990234,140.3144073,30.4192009,0,193.5911865,36.0883255,5684.728027,0,137.912323,0,0,0
FCZ01_LOFF,3,12,13,0,0,176.6903381,9.550118446,5.780995369,14.10286999,0,638.4800415,138.0079651,30.29751968,0,192.5147095,35.88764191,4736.340332,0,136.3462219,0,0,0
FCZ01_LOFF,3,12,14,0,0,176.6903381,9.115251541,4.389859676,14.05579853,0,585.8539429,123.0153885,29.41259956,0,188.0292664,35.05149841,3955.832764,0,130.1431732,0,0,0
FCZ01_LOFF,3,12,15,0,3.846063375,176.6903381,8.684620857,2.913602591,13.95536995,0,492.1812744,98.79675293,27.33303833,0,178.3406677,33.24540329,3766.820801,0,124.0010223,0,0,0
FCZ01_LOFF,3,12,16,0,0,176.6903381,8.191866875,1.641638041,13.76551151,0,358.4978943,66.85118103,23.54999352,0,157.3488312,29.33221817,3991.201416,0,116.9641037,0,0,0
FCZ01_LOFF,3,12,17,0,0,0,7.240243912,1.25250864,13.46424866,0,194.6884308,33.63703156,15.89541149,0,91.86161804,17.12439346,0,0,103.3782959,0,0,0
FCZ01_LOFF,3,12,18,0,0,0,7.059519768,1.216027975,13.34971142,0,106.4761124,20.72041702,7.06831646,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,19,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,28.88616943,5.384818554,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,20,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,90.06744385,16.78993225,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,21,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,22,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,23,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,12,24,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,101.0119019,18.83014488,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,1,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,2,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,3,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,4,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,5,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,6,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,7,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,8,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,9,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,10,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,11,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,12,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,13,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,14,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,15,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,16,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,17,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,18,0,0,0,7.059519768,1.216027975,13.33716393,0,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,19,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,20,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,21,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,22,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,23,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,13,24,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,1,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,2,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,94.14334106,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,3,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,98.1914978,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,4,0,0,0,7.284012794,1.330334067,13.359128,93.35877991,151.1001282,21.79680252,6.128087044,0,2.870675802,0.535137415,0,0,103.9884186,0,0,0
FCZ01_LOFF,3,14,5,0,0,0,8.762275696,2.286132813,13.59605885,93.35877991,340.7047119,42.59408569,10.57482243,0,33.37160492,6.220971584,0,0,125.0993576,0,0,0
FCZ01_LOFF,3,14,6,0,0,0,11.03685284,4.523623466,14.30841827,93.35877991,498.5831909,87.07183838,19.15856743,0,122.0037003,22.74334335,0,0,157.5791779,0,0,0
FCZ01_LOFF,3,14,7,0,0,176.6903381,12.75372887,5.822342396,14.86387444,0,582.55896,111.7518311,24.91056633,0,163.0902557,30.40249062,7132.161621,0,182.1068878,0,0,0
FCZ01_LOFF,3,14,8,0,0,176.6903381,13.41308784,6.442515373,15.22945881,0,621.8167725,126.3598862,28.39494896,0,180.8524933,33.71364975,4771.047363,0,191.5030365,0,0,0
FCZ01_LOFF,3,14,9,0,0,176.6903381,13.28742886,6.661399364,15.42716217,0,644.5994873,135.3554382,30.1647892,0,188.9263916,35.21873093,1838.697998,0,189.7132416,0,0,0
FCZ01_LOFF,3,14,10,0,0,176.6903381,12.99657631,6.688153744,15.45541286,0,644.881897,139.2380371,30.4192009,0,192.6940765,35.9210968,0,0,185.5643311,0,0,0
FCZ01_LOFF,3,14,11,0,0,176.6903381,13.1222353,6.683289528,15.45384216,0,638.1976929,140.1991272,30.4192009,0,193.5911865,36.0883255,0,0,187.354126,0,0,0
FCZ01_LOFF,3,14,12,0,16.16569901,176.6903381,13.21542168,6.651672363,15.44599628,0,633.0197754,140.3144073,30.4192009,0,193.7705688,36.12176895,0,0,188.6964264,0,0,0
FCZ01_LOFF,3,14,13,0,17.24979591,176.6903381,13.0389328,6.578710079,15.42403221,0,633.3963623,139.7762909,30.4192009,0,193.7705688,36.12176895,0,0,186.1745148,0,0,0
FCZ01_LOFF,3,14,14,0,86.59469604,176.6903381,12.88221264,6.454676628,15.37224579,0,635.8440552,136.4317932,30.27539635,0,193.2323151,36.02142715,0,0,183.9373169,0,0,0
FCZ01_LOFF,3,14,15,0,88.85551453,176.6903381,12.66336727,6.184716225,15.26241112,0,636.2207642,131.741806,29.20243454,0,187.8497772,35.01805496,0,0,180.8052368,0,0,0
FCZ01_LOFF,3,14,16,0,93.68909454,176.6903381,12.29627228,5.686146259,15.0929594,0,617.9569702,121.708374,26.80208778,0,171.3433838,31.94101143,0,0,175.5579834,0,0,0
FCZ01_LOFF,3,14,17,0,78.32815552,176.6903381,11.66514969,4.895728111,14.83249378,0,575.9689331,103.909584,22.96373558,0,139.0483551,25.92071533,0,0,166.5482025,0,0,0
FCZ01_LOFF,3,14,18,0,44.97211456,176.6903381,10.50597763,3.689428091,14.38687229,0,520.2360229,76.80774689,17.3997879,0,88.99095154,16.58925819,0,0,150.0134583,0,0,0
FCZ01_LOFF,3,14,19,0,0,0,8.54201889,1.974830031,13.72158337,93.35877991,452.8294067,38.25011444,9.645652771,0,28.70676041,5.351372719,0,0,121.9672623,0,0,0
FCZ01_LOFF,3,14,20,0,0,0,7.252950668,1.293853998,13.38266373,93.35877991,349.7424927,21.29704857,5.995348454,0,3.050093174,0.568583429,0,0,103.5410004,0,0,0
FCZ01_LOFF,3,14,21,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,240.5362549,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,22,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,157.5959778,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
FCZ01_LOFF,3,14,23,0,0,0,7.059519768,1.216027975,13.33716393,93.35877991,114.5724487,19.22115898,5.530764103,0,0,0,0,0,100.7953644,0,0,0
