Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
5,SATURDAY,8,0.0672,0.0421,0.0352,0.0051,0.0657,0.0000,0.2616,0.1682,0.0404,0.1638,0.0118
5,SATURDAY,9,0.0770,0.0421,0.0352,0.0052,0.0657,0.0000,0.2656,0.1708,0.0409,0.1618,0.0118
5,SATURDAY,10,0.0842,0.0422,0.0352,0.0052,0.0657,0.0000,0.2643,0.1713,0.0409,0.1587,0.0118
5,SATURDAY,11,0.0917,0.0423,0.0352,0.0050,0.0657,0.0000,0.2585,0.1675,0.0403,0.1529,0.0118
5,SATURDAY,12,0.0976,0.0423,0.0352,0.0047,0.0657,0.0000,0.2440,0.1595,0.0392,0.1443,0.0118
5,SATURDAY,13,0.1038,0.0421,0.0352,0.0043,0.0657,0.0000,0.2301,0.1534,0.0378,0.1340,0.0117
5,SATURDAY,14,0.1065,0.0421,0.0352,0.0040,0.0657,0.0000,0.2227,0.1499,0.0373,0.1173,0.0115
5,SATURDAY,15,0.1074,0.0421,0.0352,0.0037,0.0657,0.0000,0.2207,0.1485,0.0368,0.0988,0.0112
5,SATURDAY,16,0.1010,0.0421,0.0352,0.0035,0.0657,0.0184,0.2198,0.1478,0.0358,0.0774,0.0107
5,SATURDAY,17,0.0930,0.0421,0.0351,0.0032,0.0656,0.0467,0.2185,0.1472,0.0341,0.0531,0.0097
5,SATURDAY,18,0.0782,0.0421,0.0351,0.0030,0.0656,0.0467,0.2168,0.1466,0.0305,0.0292,0.0079
5,SATURDAY,19,0.0629,0.0421,0.0351,0.0029,0.0655,0.1772,0.2136,0.1460,0.0199,0.0123,0.0030
5,SATURDAY,20,0.0527,0.0421,0.0350,0.0029,0.0654,0.1772,0.2130,0.1459,0.0178,0.0096,0.0020
5,SATURDAY,21,0.0465,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
5,SATURDAY,22,0.0412,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
5,SATURDAY,23,0.0345,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
5,SUNDAY,0,0.0303,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
5,SUNDAY,1,0.0257,0.0421,0.0350,0.0030,0.0655,0.1589,0.2137,0.1461,0.0189,0.0127,0.0073
5,SUNDAY,2,0.0249,0.0421,0.0351,0.0037,0.0656,0.1589,0.2172,0.1476,0.0250,0.0452,0.0093
5,SUNDAY,3,0.0253,0.0421,0.0351,0.0040,0.0656,0.1589,0.2192,0.1499,0.0294,0.1348,0.0104
5,SUNDAY,4,0.0237,0.0421,0.0352,0.0042,0.0657,0.1589,0.2207,0.1507,0.0327,0.1551,0.0112
5,SUNDAY,5,0.0242,0.0421,0.0352,0.0044,0.0657,0.0158,0.2232,0.1523,0.0350,0.1585,0.0116
5,SUNDAY,6,0.0391,0.0421,0.0352,0.0046,0.0657,0.0000,0.2319,0.1573,0.0370,0.1611,0.0117
5,SUNDAY,7,0.0562,0.0421,0.0352,0.0049,0.0657,0.0000,0.2472,0.1635,0.0392,0.1628,0.0118
5,SUNDAY,8,0.0675,0.0421,0.0352,0.0051,0.0657,0.0000,0.2616,0.1682,0.0404,0.1638,0.0118
5,SUNDAY,9,0.0767,0.0421,0.0352,0.0052,0.0657,0.0000,0.2656,0.1708,0.0409,0.1618,0.0118
5,SUNDAY,10,0.0853,0.0424,0.0352,0.0052,0.0657,0.0000,0.2643,0.1713,0.0409,0.1587,0.0118
5,SUNDAY,11,0.0939,0.0426,0.0352,0.0050,0.0657,0.0000,0.2585,0.1675,0.0403,0.1529,0.0118
5,SUNDAY,12,0.1006,0.0426,0.0352,0.0047,0.0657,0.0000,0.2440,0.1595,0.0392,0.1443,0.0118
5,SUNDAY,13,0.1245,0.0456,0.0352,0.0043,0.0657,0.0000,0.2301,0.1534,0.0378,0.1340,0.0117
5,SUNDAY,14,0.1265,0.0454,0.0352,0.0040,0.0657,0.0000,0.2227,0.1499,0.0373,0.1173,0.0116
5,SUNDAY,15,0.1362,0.0468,0.0352,0.0037,0.0657,0.0000,0.2207,0.1485,0.0368,0.0988,0.0115
5,SUNDAY,16,0.1071,0.0421,0.0352,0.0035,0.0657,0.0184,0.2198,0.1478,0.0358,0.0774,0.0112
5,SUNDAY,17,0.0981,0.0421,0.0351,0.0032,0.0656,0.0467,0.2185,0.1472,0.0341,0.0531,0.0107
5,SUNDAY,18,0.0833,0.0421,0.0351,0.0030,0.0656,0.0467,0.2168,0.1466,0.0305,0.0292,0.0087
5,SUNDAY,19,0.0661,0.0421,0.0351,0.0029,0.0655,0.1772,0.2136,0.1460,0.0199,0.0123,0.0020
5,SUNDAY,20,0.0576,0.0421,0.0350,0.0029,0.0654,0.1772,0.2130,0.1459,0.0178,0.0096,0.0056
5,SUNDAY,21,0.0501,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
5,SUNDAY,22,0.0438,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
5,SUNDAY,23,0.0356,0.0715,0.0350,0.0029,0.0654,0.1589,0.2138,0.1459,0.0178,0.0096,0.0066
5,HOLIDAY,0,0.0337,0.0421,0.0350,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0022
5,HOLIDAY,1,0.0298,0.0421,0.0351,0.0029,0.0655,0.1589,0.2147,0.1476,0.0182,0.0248,0.0034
5,HOLIDAY,2,0.0280,0.0421,0.0351,0.0036,0.0656,0.1589,0.2182,0.1500,0.0245,0.1035,0.0071
5,HOLIDAY,3,0.0267,0.0421,0.0352,0.0039,0.0657,0.1589,0.2202,0.1511,0.0286,0.1343,0.0092
5,HOLIDAY,4,0.0266,0.0421,0.0353,0.0040,0.0658,0.1589,0.2219,0.1518,0.0319,0.1496,0.0107
5,HOLIDAY,5,0.0284,0.0421,0.0353,0.0042,0.0658,0.0158,0.2268,0.1540,0.0346,0.1560,0.0114
5,HOLIDAY,6,0.0445,0.0421,0.0354,0.0046,0.0658,0.0000,0.2450,0.1625,0.0376,0.1599,0.0116
5,HOLIDAY,7,0.0623,0.0421,0.0354,0.0052,0.0658,0.0000,0.2764,0.1768,0.0407,0.1623,0.0118
5,HOLIDAY,8,0.0736,0.0421,0.0354,0.0057,0.0658,0.0000,0.3047,0.1871,0.0427,0.1636,0.0118
5,HOLIDAY,9,0.0847,0.0421,0.0353,0.0059,0.0658,0.0000,0.3106,0.1915,0.0432,0.1638,0.0118
5,HOLIDAY,10,0.0941,0.0421,0.0353,0.0059,0.0658,0.0000,0.3085,0.1925,0.0433,0.1638,0.0118
5,HOLIDAY,11,0.1084,0.0434,0.0353,0.0058,0.0658,0.0000,0.3077,0.1926,0.0433,0.1638,0.0118
5,HOLIDAY,12,0.1296,0.0448,0.0353,0.0057,0.0658,0.0000,0.3087,0.1924,0.0433,0.1638,0.0118
5,HOLIDAY,13,0.1455,0.0456,0.0353,0.0055,0.0658,0.0000,0.3085,0.1911,0.0430,0.1635,0.0117
5,HOLIDAY,14,0.1897,0.0531,0.0353,0.0051,0.0658,0.0000,0.3006,0.1876,0.0419,0.1617,0.0115
5,HOLIDAY,15,0.1335,0.0433,0.0353,0.0044,0.0658,0.0000,0.2796,0.1798,0.0398,0.1577,0.0112
5,HOLIDAY,16,0.1196,0.0421,0.0353,0.0037,0.0658,0.0184,0.2598,0.1624,0.0368,0.1471,0.0107
5,HOLIDAY,17,0.1123,0.0421,0.0353,0.0032,0.0657,0.0467,0.2441,0.1536,0.0340,0.1321,0.0097
5,HOLIDAY,18,0.0964,0.0421,0.0353,0.0029,0.0657,0.0467,0.2324,0.1516,0.0302,0.1087,0.0079
5,HOLIDAY,19,0.0760,0.0421,0.0353,0.0028,0.0655,0.1772,0.2226,0.1505,0.0194,0.0760,0.0030
5,HOLIDAY,20,0.0640,0.0421,0.0351,0.0027,0.0655,0.1772,0.2178,0.1477,0.0171,0.0201,0.0020
5,HOLIDAY,21,0.0566,0.0421,0.0350,0.0027,0.0654,0.1589,0.2152,0.1471,0.0170,0.0096,0.0020
5,HOLIDAY,22,0.0492,0.0421,0.0350,0.0027,0.0654,0.1589,0.2142,0.1471,0.0170,0.0096,0.0020
5,HOLIDAY,23,0.0462,0.0813,0.0350,0.0027,0.0654,0.1589,0.2144,0.1471,0.0170,0.0096,0.0020
6,WEEKDAY,0,0.0622,0.0813,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
6,WEEKDAY,1,0.0457,0.0813,0.0302,0.0029,0.0655,0.1589,0.2159,0.1476,0.0187,0.0248,0.0030
6,WEEKDAY,2,0.0425,0.0813,0.0311,0.0037,0.0658,0.1589,0.2416,0.1543,0.0281,0.1035,0.0080
6,WEEKDAY,3,0.0412,0.0813,0.0362,0.0051,0.0663,0.1589,0.3388,0.1907,0.0388,0.1343,0.0107
6,WEEKDAY,4,0.2755,0.1166,0.0445,0.0095,0.0682,0.1589,0.4470,0.2721,0.0565,0.1496,0.0193
6,WEEKDAY,5,0.4087,0.1541,0.0526,0.0160,0.0715,0.0158,0.5594,0.3276,0.0720,0.1560,0.0395
6,WEEKDAY,6,0.4989,0.1657,0.0572,0.0223,0.0742,0.0000,0.6697,0.3719,0.0845,0.1599,0.0497
6,WEEKDAY,7,0.7949,0.1918,0.0591,0.0287,0.0760,0.0000,0.7756,0.4135,0.0933,0.1623,0.0536
6,WEEKDAY,8,0.9930,0.2064,0.0590,0.0328,0.0768,0.0000,0.8483,0.4383,0.0981,0.1636,0.0553
6,WEEKDAY,9,1.1534,0.2197,0.0592,0.0339,0.0769,0.0000,0.8572,0.4477,0.0992,0.1638,0.0559
6,WEEKDAY,10,1.3413,0.2378,0.0593,0.0338,0.0769,0.0000,0.8457,0.4495,0.0993,0.1638,0.0560
6,WEEKDAY,11,1.5314,0.2578,0.0590,0.0333,0.0768,0.0000,0.8437,0.4487,0.0993,0.1638,0.0560
6,WEEKDAY,12,1.7051,0.2760,0.0582,0.0325,0.0765,0.0000,0.8494,0.4429,0.0991,0.1638,0.0558
6,WEEKDAY,13,1.8299,0.2903,0.0572,0.0303,0.0757,0.0000,0.8487,0.4321,0.0967,0.1635,0.0535
6,WEEKDAY,14,1.8986,0.2970,0.0555,0.0259,0.0744,0.0000,0.8075,0.4081,0.0893,0.1617,0.0458
6,WEEKDAY,15,1.8701,0.2876,0.0525,0.0188,0.0721,0.0000,0.6997,0.3610,0.0758,0.1577,0.0323
6,WEEKDAY,16,1.7225,0.2670,0.0467,0.0103,0.0690,0.0184,0.5906,0.2758,0.0573,0.1471,0.0181
6,WEEKDAY,17,0.9839,0.1663,0.0376,0.0052,0.0667,0.0467,0.4937,0.1938,0.0403,0.1321,0.0107
6,WEEKDAY,18,0.2009,0.0848,0.0314,0.0038,0.0660,0.0467,0.3981,0.1578,0.0311,0.1087,0.0083
6,WEEKDAY,19,0.1514,0.0823,0.0304,0.0034,0.0658,0.1772,0.3173,0.1508,0.0261,0.0760,0.0062
6,WEEKDAY,20,0.1183,0.0813,0.0303,0.0028,0.0655,0.1772,0.2601,0.1477,0.0185,0.0201,0.0027
6,WEEKDAY,21,0.1042,0.0813,0.0302,0.0027,0.0654,0.1589,0.2307,0.1471,0.0170,0.0096,0.0020
6,WEEKDAY,22,0.0911,0.0813,0.0302,0.0027,0.0654,0.1589,0.2172,0.1471,0.0170,0.0096,0.0020
6,WEEKDAY,23,0.0708,0.0734,0.0302,0.0027,0.0654,0.1589,0.2143,0.1471,0.0170,0.0096,0.0020
6,SATURDAY,0,0.0501,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0022
6,SATURDAY,1,0.0432,0.0421,0.0302,0.0028,0.0655,0.1589,0.2147,0.1473,0.0181,0.0127,0.0034
6,SATURDAY,2,0.0389,0.0421,0.0302,0.0035,0.0656,0.1589,0.2182,0.1487,0.0242,0.0452,0.0071
6,SATURDAY,3,0.0393,0.0421,0.0303,0.0039,0.0656,0.1589,0.2202,0.1511,0.0286,0.1348,0.0092
6,SATURDAY,4,0.0366,0.0421,0.0303,0.0040,0.0657,0.1589,0.2218,0.1520,0.0319,0.1551,0.0107
6,SATURDAY,5,0.0381,0.0421,0.0303,0.0042,0.0657,0.0158,0.2262,0.1550,0.0343,0.1585,0.0114
6,SATURDAY,6,0.0559,0.0421,0.0303,0.0046,0.0657,0.0000,0.2434,0.1649,0.0366,0.1611,0.0116
6,SATURDAY,7,0.0710,0.0421,0.0303,0.0053,0.0657,0.0000,0.2738,0.1771,0.0400,0.1628,0.0118
6,SATURDAY,8,0.0849,0.0421,0.0303,0.0057,0.0657,0.0000,0.3028,0.1863,0.0422,0.1638,0.0118
6,SATURDAY,9,0.1169,0.0450,0.0303,0.0059,0.0657,0.0000,0.3106,0.1915,0.0433,0.1618,0.0118
6,SATURDAY,10,0.1386,0.0465,0.0303,0.0058,0.0657,0.0000,0.3081,0.1925,0.0432,0.1587,0.0118
6,SATURDAY,11,0.1627,0.0486,0.0303,0.0055,0.0657,0.0000,0.2966,0.1851,0.0420,0.1529,0.0118
6,SATURDAY,12,0.1953,0.0521,0.0303,0.0048,0.0657,0.0000,0.2676,0.1694,0.0399,0.1443,0.0118
6,SATURDAY,13,0.2108,0.0539,0.0303,0.0041,0.0657,0.0000,0.2398,0.1578,0.0373,0.1340,0.0117
6,SATURDAY,14,0.1688,0.0468,0.0303,0.0038,0.0657,0.0000,0.2253,0.1516,0.0365,0.1173,0.0115
6,SATURDAY,15,0.1794,0.0482,0.0303,0.0035,0.0657,0.0000,0.2218,0.1497,0.0360,0.0988,0.0112
6,SATURDAY,16,0.1881,0.0499,0.0303,0.0033,0.0657,0.0184,0.2208,0.1490,0.0350,0.0774,0.0107
6,SATURDAY,17,0.1678,0.0479,0.0303,0.0030,0.0656,0.0467,0.2195,0.1484,0.0333,0.0531,0.0097
6,SATURDAY,18,0.1324,0.0448,0.0303,0.0028,0.0656,0.0467,0.2178,0.1478,0.0297,0.0292,0.0079
6,SATURDAY,19,0.0943,0.0421,0.0302,0.0027,0.0655,0.1772,0.2146,0.1472,0.0191,0.0123,0.0030
6,SATURDAY,20,0.0792,0.0421,0.0302,0.0027,0.0654,0.1772,0.2140,0.1471,0.0170,0.0096,0.0020
6,SATURDAY,21,0.0706,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
6,SATURDAY,22,0.0636,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
6,SATURDAY,23,0.0544,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
6,SUNDAY,0,0.0503,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0066
6,SUNDAY,1,0.0437,0.0421,0.0302,0.0028,0.0655,0.1589,0.2147,0.1473,0.0181,0.0127,0.0073
6,SUNDAY,2,0.0410,0.0421,0.0302,0.0035,0.0656,0.1589,0.2182,0.1487,0.0242,0.0452,0.0093
6,SUNDAY,3,0.0392,0.0421,0.0303,0.0039,0.0656,0.1589,0.2202,0.1511,0.0286,0.1348,0.0104
6,SUNDAY,4,0.0379,0.0421,0.0303,0.0040,0.0657,0.1589,0.2218,0.1520,0.0319,0.1551,0.0112
6,SUNDAY,5,0.0397,0.0421,0.0303,0.0042,0.0657,0.0158,0.2262,0.1550,0.0343,0.1585,0.0116
6,SUNDAY,6,0.0557,0.0421,0.0303,0.0046,0.0657,0.0000,0.2434,0.1649,0.0366,0.1611,0.0117
6,SUNDAY,7,0.0705,0.0421,0.0303,0.0053,0.0657,0.0000,0.2738,0.1771,0.0400,0.1628,0.0118
6,SUNDAY,8,0.0855,0.0421,0.0303,0.0057,0.0657,0.0000,0.3028,0.1863,0.0422,0.1638,0.0118
6,SUNDAY,9,0.1234,0.0455,0.0303,0.0059,0.0657,0.0000,0.3106,0.1915,0.0433,0.1618,0.0118
6,SUNDAY,10,0.1571,0.0490,0.0303,0.0058,0.0657,0.0000,0.3081,0.1925,0.0432,0.1587,0.0118
6,SUNDAY,11,0.1968,0.0539,0.0303,0.0055,0.0657,0.0000,0.2966,0.1851,0.0420,0.1529,0.0118
6,SUNDAY,12,0.2209,0.0562,0.0303,0.0048,0.0657,0.0000,0.2676,0.1694,0.0399,0.1443,0.0118
6,SUNDAY,13,0.2831,0.0644,0.0303,0.0041,0.0657,0.0000,0.2398,0.1578,0.0373,0.1340,0.0117
6,SUNDAY,14,0.2266,0.0554,0.0303,0.0038,0.0657,0.0000,0.2253,0.1516,0.0365,0.1173,0.0116
6,SUNDAY,15,0.2915,0.0657,0.0303,0.0035,0.0657,0.0000,0.2218,0.1497,0.0360,0.0988,0.0115
6,SUNDAY,16,0.2552,0.0570,0.0303,0.0033,0.0657,0.0184,0.2208,0.1490,0.0350,0.0774,0.0112
6,SUNDAY,17,0.2667,0.0610,0.0303,0.0030,0.0656,0.0467,0.2195,0.1484,0.0333,0.0531,0.0107
6,SUNDAY,18,0.1707,0.0508,0.0303,0.0028,0.0656,0.0467,0.2178,0.1478,0.0297,0.0292,0.0087
6,SUNDAY,19,0.1043,0.0450,0.0302,0.0027,0.0655,0.1772,0.2146,0.1472,0.0191,0.0123,0.0020
6,SUNDAY,20,0.0852,0.0441,0.0302,0.0027,0.0654,0.1772,0.2140,0.1471,0.0170,0.0096,0.0056
6,SUNDAY,21,0.0672,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0066
6,SUNDAY,22,0.0599,0.0421,0.0302,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0066
6,SUNDAY,23,0.0692,0.0813,0.0297,0.0027,0.0654,0.1589,0.2144,0.1471,0.0170,0.0096,0.0066
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0996,0.0813,0.0278,0.0029,0.0654,0.1589,0.2129,0.1457,0.0180,0.0096,0.0020
7,WEEKDAY,1,0.0797,0.0813,0.0278,0.0031,0.0655,0.1589,0.2147,0.1462,0.0196,0.0248,0.0030
7,WEEKDAY,2,0.0646,0.0813,0.0286,0.0039,0.0658,0.1589,0.2404,0.1529,0.0291,0.1035,0.0080
7,WEEKDAY,3,0.0563,0.0813,0.0333,0.0053,0.0663,0.1589,0.3376,0.1893,0.0398,0.1343,0.0107
7,WEEKDAY,4,0.3890,0.1310,0.0409,0.0097,0.0682,0.1589,0.4457,0.2706,0.0574,0.1496,0.0193
7,WEEKDAY,5,0.5649,0.1797,0.0485,0.0162,0.0715,0.0158,0.5558,0.3250,0.0727,0.1560,0.0395
7,WEEKDAY,6,0.6659,0.1861,0.0527,0.0225,0.0742,0.0000,0.6569,0.3648,0.0845,0.1599,0.0497
7,WEEKDAY,7,1.0472,0.2185,0.0544,0.0287,0.0760,0.0000,0.7467,0.3985,0.0922,0.1623,0.0536
7,WEEKDAY,8,1.3118,0.2381,0.0543,0.0327,0.0768,0.0000,0.8049,0.4176,0.0960,0.1636,0.0553
7,WEEKDAY,9,1.5006,0.2523,0.0545,0.0337,0.0770,0.0000,0.8108,0.4245,0.0968,0.1638,0.0559
7,WEEKDAY,10,1.7111,0.2733,0.0546,0.0336,0.0770,0.0000,0.8004,0.4258,0.0969,0.1638,0.0560
7,WEEKDAY,11,1.9112,0.2944,0.0543,0.0332,0.0768,0.0000,0.7987,0.4249,0.0969,0.1638,0.0560
7,WEEKDAY,12,2.0719,0.3126,0.0536,0.0323,0.0765,0.0000,0.8039,0.4192,0.0967,0.1638,0.0558
7,WEEKDAY,13,2.1873,0.3247,0.0526,0.0302,0.0757,0.0000,0.8034,0.4092,0.0944,0.1635,0.0535
7,WEEKDAY,14,2.2633,0.3315,0.0511,0.0259,0.0744,0.0000,0.7660,0.3871,0.0874,0.1617,0.0458
7,WEEKDAY,15,2.2431,0.3252,0.0483,0.0189,0.0721,0.0000,0.6687,0.3443,0.0749,0.1577,0.0323
7,WEEKDAY,16,2.1303,0.3099,0.0430,0.0104,0.0690,0.0184,0.5694,0.2687,0.0575,0.1471,0.0181
7,WEEKDAY,17,1.2331,0.1888,0.0346,0.0054,0.0668,0.0467,0.4798,0.1914,0.0411,0.1321,0.0107
7,WEEKDAY,18,0.2835,0.0923,0.0289,0.0040,0.0660,0.0467,0.3894,0.1563,0.0320,0.1087,0.0083
7,WEEKDAY,19,0.2155,0.0872,0.0280,0.0036,0.0658,0.1772,0.3120,0.1494,0.0270,0.0760,0.0062
7,WEEKDAY,20,0.1674,0.0844,0.0279,0.0030,0.0655,0.1772,0.2569,0.1463,0.0194,0.0201,0.0027
7,WEEKDAY,21,0.1371,0.0817,0.0278,0.0029,0.0654,0.1589,0.2290,0.1457,0.0180,0.0096,0.0020
7,WEEKDAY,22,0.1229,0.0820,0.0278,0.0029,0.0654,0.1589,0.2160,0.1457,0.0180,0.0096,0.0020
7,WEEKDAY,23,0.0982,0.0724,0.0278,0.0029,0.0654,0.1589,0.2131,0.1457,0.0180,0.0096,0.0020
7,SATURDAY,0,0.0657,0.0421,0.0278,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0022
7,SATURDAY,1,0.0589,0.0421,0.0278,0.0030,0.0655,0.1589,0.2137,0.1461,0.0189,0.0127,0.0034
7,SATURDAY,2,0.0569,0.0421,0.0278,0.0037,0.0656,0.1589,0.2172,0.1476,0.0250,0.0452,0.0071
7,SATURDAY,3,0.0546,0.0421,0.0279,0.0040,0.0656,0.1589,0.2192,0.1499,0.0294,0.1348,0.0092
7,SATURDAY,4,0.0516,0.0421,0.0279,0.0042,0.0657,0.1589,0.2207,0.1507,0.0327,0.1551,0.0107
7,SATURDAY,5,0.0499,0.0421,0.0279,0.0044,0.0657,0.0158,0.2232,0.1523,0.0350,0.1585,0.0114
7,SATURDAY,6,0.0662,0.0421,0.0279,0.0046,0.0657,0.0000,0.2319,0.1573,0.0370,0.1611,0.0116
7,SATURDAY,7,0.0848,0.0421,0.0279,0.0049,0.0657,0.0000,0.2472,0.1635,0.0392,0.1628,0.0118
7,SATURDAY,8,0.1047,0.0421,0.0279,0.0051,0.0657,0.0000,0.2616,0.1682,0.0404,0.1638,0.0118
7,SATURDAY,9,0.1885,0.0512,0.0279,0.0052,0.0657,0.0000,0.2656,0.1708,0.0409,0.1618,0.0118
7,SATURDAY,10,0.2517,0.0592,0.0279,0.0052,0.0657,0.0000,0.2643,0.1713,0.0409,0.1587,0.0118
7,SATURDAY,11,0.3447,0.0707,0.0279,0.0050,0.0657,0.0000,0.2585,0.1675,0.0403,0.1529,0.0118
7,SATURDAY,12,0.3989,0.0762,0.0279,0.0047,0.0657,0.0000,0.2440,0.1595,0.0392,0.1443,0.0118
7,SATURDAY,13,0.4603,0.0834,0.0279,0.0043,0.0657,0.0000,0.2301,0.1534,0.0378,0.1340,0.0117
7,SATURDAY,14,0.4250,0.0748,0.0279,0.0040,0.0657,0.0000,0.2227,0.1499,0.0373,0.1173,0.0115
7,SATURDAY,15,0.5274,0.0896,0.0279,0.0037,0.0657,0.0000,0.2207,0.1485,0.0368,0.0988,0.0112
7,SATURDAY,16,0.5075,0.0821,0.0279,0.0035,0.0657,0.0184,0.2198,0.1478,0.0358,0.0774,0.0107
7,SATURDAY,17,0.5106,0.0861,0.0279,0.0032,0.0656,0.0467,0.2185,0.1472,0.0341,0.0531,0.0097
7,SATURDAY,18,0.3015,0.0638,0.0279,0.0030,0.0656,0.0467,0.2168,0.1466,0.0305,0.0292,0.0079
7,SATURDAY,19,0.2204,0.0582,0.0278,0.0029,0.0655,0.1772,0.2136,0.1460,0.0199,0.0123,0.0030
7,SATURDAY,20,0.1639,0.0527,0.0278,0.0029,0.0654,0.1772,0.2130,0.1459,0.0178,0.0096,0.0020
7,SATURDAY,21,0.1055,0.0451,0.0278,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
7,SATURDAY,22,0.0943,0.0444,0.0278,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
7,SATURDAY,23,0.0730,0.0421,0.0278,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
7,SUNDAY,0,0.0658,0.0421,0.0278,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
