Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Air_Compressors
10,SATURDAY,14,1.8338,0.4141,0.6987,1.3959,0.9599,0.0000,0.8026,0.1761,0.3555,0.1091
10,SATURDAY,15,1.8926,0.4141,0.6972,1.3604,0.9505,0.0000,0.7980,0.1871,0.3589,0.1091
10,SATURDAY,16,1.7926,0.4141,0.7145,1.3841,0.9446,0.0000,0.7900,0.1895,0.3573,0.1091
10,SATURDAY,17,1.6318,0.4141,0.7292,1.4139,0.9306,0.3530,0.7938,0.1897,0.3569,0.1091
10,SATURDAY,18,1.3691,0.4141,0.7346,1.4214,0.9236,0.3530,0.7948,0.1897,0.3569,0.1091
10,SATURDAY,19,1.1764,0.4141,0.7292,1.4003,0.9175,0.3530,0.7948,0.1897,0.3560,0.1091
10,SATURDAY,20,1.0102,0.4141,0.7091,1.3822,0.9064,0.3530,0.7948,0.1893,0.3503,0.1085
10,SATURDAY,21,0.8175,0.4141,0.6427,1.3569,0.9013,0.3530,0.7931,0.1883,0.3409,0.1048
10,SATURDAY,22,0.6646,0.4141,0.5236,1.2943,0.8906,0.3530,0.7796,0.1863,0.3254,0.0960
10,SATURDAY,23,0.4327,0.3155,0.3523,1.1615,0.8849,0.3530,0.7431,0.1829,0.2995,0.0795
10,SUNDAY,0,0.3159,0.3155,0.2090,0.9405,0.8778,0.3530,0.6985,0.1780,0.2701,0.0602
10,SUNDAY,1,0.2149,0.2675,0.1089,0.6682,0.8624,0.3530,0.6157,0.1600,0.2233,0.0452
10,SUNDAY,2,0.0000,0.1134,0.0858,0.3788,0.8411,0.3530,0.3912,0.0970,0.1313,0.0413
10,SUNDAY,3,0.0000,0.0674,0.0839,0.1529,0.8202,0.3530,0.1434,0.0279,0.0449,0.0409
10,SUNDAY,4,0.0000,0.0674,0.0839,0.0820,0.8106,0.3530,0.0544,0.0033,0.0163,0.0413
10,SUNDAY,5,0.0000,0.0674,0.0896,0.1198,0.8072,0.3530,0.0509,0.0008,0.0221,0.0465
10,SUNDAY,6,0.0000,0.0994,0.1438,0.3210,0.8107,0.0883,0.0767,0.0024,0.0548,0.0667
10,SUNDAY,7,0.0000,0.1154,0.3106,0.5853,0.8238,0.0000,0.1279,0.0074,0.0929,0.0929
10,SUNDAY,8,0.1807,0.1315,0.5203,0.7481,0.8390,0.0000,0.1697,0.0124,0.1154,0.1061
10,SUNDAY,9,0.3006,0.2695,0.6693,0.8699,0.8481,0.0000,0.1898,0.0161,0.1242,0.1089
10,SUNDAY,10,0.6802,0.3155,0.7358,1.0089,0.8579,0.0000,0.2399,0.0262,0.1436,0.1091
10,SUNDAY,11,0.8480,0.3155,0.7486,1.1455,0.8759,0.0000,0.3332,0.0491,0.1818,0.1091
10,SUNDAY,12,1.1217,0.3155,0.7324,1.2246,0.8964,0.0000,0.4500,0.0895,0.2341,0.1091
10,SUNDAY,13,1.3548,0.3155,0.7134,1.2689,0.9166,0.0000,0.5796,0.1322,0.2813,0.1091
10,SUNDAY,14,1.5000,0.3155,0.7012,1.3018,0.9278,0.0000,0.6954,0.1657,0.3175,0.1091
10,SUNDAY,15,1.5684,0.3155,0.6976,1.3286,0.9286,0.0000,0.7570,0.1829,0.3430,0.1091
10,SUNDAY,16,1.5115,0.3155,0.7102,1.3697,0.9291,0.0000,0.7818,0.1886,0.3542,0.1091
10,SUNDAY,17,1.3684,0.3155,0.7255,1.4058,0.9238,0.2648,0.7919,0.1896,0.3567,0.1091
10,SUNDAY,18,1.1849,0.3155,0.7332,1.4195,0.9203,0.3530,0.7945,0.1897,0.3569,0.1091
10,SUNDAY,19,1.0408,0.3155,0.7305,1.4056,0.9172,0.3530,0.7948,0.1897,0.3562,0.1091
10,SUNDAY,20,0.8992,0.3155,0.7141,1.3867,0.9088,0.3530,0.7948,0.1894,0.3518,0.1087
10,SUNDAY,21,0.7555,0.3155,0.6593,1.3632,0.9026,0.3530,0.7935,0.1885,0.3433,0.1057
10,SUNDAY,22,0.6142,0.3155,0.5534,1.3099,0.8933,0.3530,0.7830,0.1868,0.3292,0.0982
10,SUNDAY,23,0.4973,0.3895,0.3951,1.1947,0.8863,0.3530,0.7522,0.1838,0.3059,0.0837
10,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,WEEKDAY,0,0.0000,0.4111,0.3833,1.1425,0.8731,0.3530,0.7389,0.1825,0.2970,0.0777
11,WEEKDAY,1,0.0000,0.4111,0.1779,0.8646,0.8643,0.3530,0.6821,0.1762,0.2595,0.0532
11,WEEKDAY,2,0.0000,0.3501,0.1029,0.6272,0.8483,0.3530,0.5947,0.1546,0.2118,0.0423
11,WEEKDAY,3,0.0000,0.1660,0.0947,0.3900,0.8304,0.3530,0.3421,0.0782,0.1132,0.0409
11,WEEKDAY,4,0.0000,0.1628,0.0947,0.2816,0.8226,0.3530,0.1428,0.0129,0.0536,0.0409
11,WEEKDAY,5,0.0000,0.1660,0.0947,0.3067,0.8327,0.3530,0.1412,0.0040,0.0639,0.0414
11,WEEKDAY,6,0.0000,0.1660,0.1029,0.4037,0.8453,0.3530,0.1850,0.0060,0.0952,0.0479
11,WEEKDAY,7,0.0000,0.1660,0.1779,0.6684,0.8565,0.0000,0.2562,0.0095,0.1473,0.0713
11,WEEKDAY,8,0.0011,0.2270,0.3921,0.9487,0.8749,0.0000,0.3486,0.0165,0.1955,0.0968
11,WEEKDAY,9,0.0426,0.2270,0.6212,1.0839,0.8916,0.0000,0.3984,0.0214,0.2214,0.1050
11,WEEKDAY,10,0.1368,0.2733,0.7586,1.2112,0.9018,0.0000,0.4223,0.0251,0.2346,0.1058
11,WEEKDAY,11,0.2723,0.4141,0.8082,1.3599,0.9152,0.0000,0.4883,0.0376,0.2596,0.1058
11,WEEKDAY,12,0.4010,0.4141,0.8100,1.5080,0.9360,0.0000,0.5946,0.0639,0.3026,0.1058
11,WEEKDAY,13,0.5383,0.4141,0.7861,1.5916,0.9492,0.0000,0.7019,0.1084,0.3498,0.1058
11,WEEKDAY,14,0.6614,0.4141,0.7668,1.4551,0.9452,0.0000,0.7529,0.1472,0.3489,0.1058
11,WEEKDAY,15,0.7133,0.4111,0.7559,1.3621,0.9421,0.0000,0.7959,0.1754,0.3503,0.1058
11,WEEKDAY,16,0.6466,0.4111,0.7542,1.3267,0.9335,0.0000,0.7913,0.1864,0.3537,0.1058
11,WEEKDAY,17,0.5019,0.4111,0.7729,1.3488,0.9269,0.3530,0.7833,0.1888,0.3521,0.1058
11,WEEKDAY,18,0.3596,0.4111,0.7887,1.3774,0.9145,0.3530,0.7871,0.1890,0.3517,0.1058
11,WEEKDAY,19,0.2522,0.4111,0.7944,1.3846,0.9070,0.3530,0.7881,0.1890,0.3517,0.1058
11,WEEKDAY,20,0.1792,0.4111,0.7886,1.3641,0.9016,0.3530,0.7881,0.1890,0.3508,0.1058
11,WEEKDAY,21,0.1006,0.4111,0.7670,1.3473,0.8919,0.3530,0.7881,0.1886,0.3454,0.1053
11,WEEKDAY,22,0.0316,0.4111,0.6956,1.3252,0.8879,0.3530,0.7865,0.1876,0.3365,0.1018
11,WEEKDAY,23,0.0099,0.4111,0.5676,1.2675,0.8779,0.3530,0.7736,0.1858,0.3216,0.0934
11,SATURDAY,0,0.0000,0.4141,0.3977,1.1615,0.8739,0.3530,0.7431,0.1829,0.2995,0.0795
11,SATURDAY,1,0.0000,0.4141,0.1820,0.8698,0.8648,0.3530,0.6837,0.1764,0.2603,0.0538
11,SATURDAY,2,0.0000,0.3501,0.1033,0.6277,0.8485,0.3530,0.5949,0.1546,0.2119,0.0423
11,SATURDAY,3,0.0000,0.1660,0.0947,0.3900,0.8305,0.3530,0.3421,0.0782,0.1132,0.0409
11,SATURDAY,4,0.0000,0.1660,0.0947,0.2816,0.8226,0.3530,0.1428,0.0129,0.0536,0.0409
11,SATURDAY,5,0.0000,0.1660,0.0947,0.3069,0.8327,0.3530,0.1412,0.0040,0.0639,0.0415
11,SATURDAY,6,0.0000,0.1660,0.1033,0.4067,0.8454,0.3530,0.1854,0.0060,0.0958,0.0482
11,SATURDAY,7,0.0000,0.1660,0.1820,0.6833,0.8568,0.0000,0.2581,0.0096,0.1498,0.0728
11,SATURDAY,8,0.0000,0.2300,0.4070,0.9764,0.8758,0.0000,0.3533,0.0169,0.1998,0.0996
11,SATURDAY,9,0.0203,0.2300,0.6476,1.1171,0.8928,0.0000,0.4048,0.0221,0.2265,0.1082
11,SATURDAY,10,0.1460,0.2750,0.7918,1.2475,0.9032,0.0000,0.4290,0.0258,0.2398,0.1091
11,SATURDAY,11,0.2136,0.4141,0.8438,1.3979,0.9167,0.0000,0.4950,0.0383,0.2649,0.1091
11,SATURDAY,12,0.3899,0.4141,0.8458,1.5459,0.9375,0.0000,0.6013,0.0646,0.3079,0.1091
11,SATURDAY,13,0.5558,0.4141,0.8206,1.6277,0.9507,0.0000,0.7085,0.1091,0.3550,0.1091
11,SATURDAY,14,0.6583,0.4141,0.8005,1.4897,0.9467,0.0000,0.7596,0.1479,0.3541,0.1091
11,SATURDAY,15,0.6960,0.4141,0.7889,1.3959,0.9436,0.0000,0.8026,0.1761,0.3555,0.1091
11,SATURDAY,16,0.6053,0.4141,0.7872,1.3604,0.9350,0.0000,0.7980,0.1871,0.3589,0.1091
11,SATURDAY,17,0.4953,0.4141,0.8068,1.3841,0.9283,0.3530,0.7900,0.1895,0.3573,0.1091
11,SATURDAY,18,0.3497,0.4141,0.8234,1.4139,0.9159,0.3530,0.7938,0.1897,0.3569,0.1091
11,SATURDAY,19,0.2598,0.4141,0.8294,1.4214,0.9084,0.3530,0.7948,0.1897,0.3569,0.1091
11,SATURDAY,20,0.1417,0.4141,0.8233,1.4003,0.9029,0.3530,0.7948,0.1897,0.3560,0.1091
11,SATURDAY,21,0.0396,0.4141,0.8007,1.3822,0.8931,0.3530,0.7948,0.1893,0.3503,0.1085
11,SATURDAY,22,0.0075,0.4141,0.7257,1.3569,0.8890,0.3530,0.7931,0.1883,0.3409,0.1048
11,SATURDAY,23,0.0000,0.4141,0.5912,1.2943,0.8788,0.3530,0.7796,0.1863,0.3254,0.0960
11,SUNDAY,0,0.0000,0.3155,0.3977,1.1615,0.8739,0.3530,0.7431,0.1829,0.2995,0.0795
11,SUNDAY,1,0.0000,0.3155,0.1820,0.8669,0.8648,0.3530,0.6837,0.1764,0.2603,0.0538
11,SUNDAY,2,0.0000,0.2515,0.1033,0.6020,0.8481,0.3530,0.5930,0.1546,0.2110,0.0423
11,SUNDAY,3,0.0000,0.0674,0.0947,0.3044,0.8257,0.3530,0.3239,0.0777,0.1047,0.0409
11,SUNDAY,4,0.0000,0.0674,0.0947,0.1024,0.8057,0.3530,0.0833,0.0113,0.0249,0.0409
11,SUNDAY,5,0.0000,0.0674,0.0947,0.0752,0.7996,0.3530,0.0448,0.0007,0.0135,0.0415
11,SUNDAY,6,0.0000,0.0674,0.1033,0.1346,0.7970,0.3530,0.0529,0.0009,0.0250,0.0482
11,SUNDAY,7,0.0000,0.0674,0.1820,0.3831,0.8007,0.0000,0.0847,0.0030,0.0647,0.0728
11,SUNDAY,8,0.0000,0.1315,0.4070,0.6527,0.8138,0.0000,0.1423,0.0089,0.1023,0.0996
11,SUNDAY,9,0.0211,0.1315,0.6476,0.7799,0.8267,0.0000,0.1788,0.0135,0.1198,0.1082
11,SUNDAY,10,0.0625,0.1851,0.7918,0.8999,0.8336,0.0000,0.1935,0.0169,0.1257,0.1091
11,SUNDAY,11,0.1348,0.3155,0.8438,1.0452,0.8449,0.0000,0.2554,0.0294,0.1495,0.1091
11,SUNDAY,12,0.1607,0.3155,0.8458,1.1789,0.8647,0.0000,0.3591,0.0557,0.1925,0.1091
11,SUNDAY,13,0.2688,0.3155,0.8206,1.2399,0.8855,0.0000,0.4803,0.1007,0.2480,0.1091
11,SUNDAY,14,0.3584,0.3155,0.8005,1.2786,0.9050,0.0000,0.6127,0.1426,0.2924,0.1091
11,SUNDAY,15,0.4347,0.3155,0.7889,1.3096,0.9136,0.0000,0.7229,0.1734,0.3259,0.1091
11,SUNDAY,16,0.4308,0.3155,0.7872,1.3349,0.9127,0.0000,0.7683,0.1861,0.3487,0.1091
11,SUNDAY,17,0.3337,0.3155,0.8068,1.3813,0.9132,0.3530,0.7862,0.1894,0.3561,0.1091
11,SUNDAY,18,0.2429,0.3155,0.8234,1.4139,0.9072,0.3530,0.7938,0.1897,0.3569,0.1091
11,SUNDAY,19,0.1532,0.3155,0.8294,1.4214,0.9046,0.3530,0.7948,0.1897,0.3569,0.1091
11,SUNDAY,20,0.0865,0.3155,0.8233,1.4003,0.9017,0.3530,0.7948,0.1897,0.3560,0.1091
11,SUNDAY,21,0.0323,0.3155,0.8007,1.3822,0.8929,0.3530,0.7948,0.1893,0.3503,0.1085
11,SUNDAY,22,0.0077,0.3155,0.7257,1.3569,0.8890,0.3530,0.7931,0.1883,0.3409,0.1048
11,SUNDAY,23,0.0000,0.3155,0.5912,1.2943,0.8788,0.3530,0.7796,0.1863,0.3254,0.0960
11,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,WEEKDAY,0,0.0000,0.4141,0.4436,1.1615,0.8660,0.3530,0.7431,0.1829,0.2995,0.0795
12,WEEKDAY,1,0.0000,0.4141,0.2030,0.8698,0.8572,0.3530,0.6837,0.1764,0.2603,0.0538
12,WEEKDAY,2,0.0000,0.3501,0.1152,0.6277,0.8414,0.3530,0.5949,0.1546,0.2119,0.0423
12,WEEKDAY,3,0.0000,0.1628,0.1056,0.3900,0.8234,0.3530,0.3421,0.0782,0.1132,0.0409
12,WEEKDAY,4,0.0000,0.1628,0.1056,0.2816,0.8156,0.3530,0.1428,0.0129,0.0536,0.0409
12,WEEKDAY,5,0.0000,0.1628,0.1056,0.3069,0.8258,0.3530,0.1412,0.0040,0.0639,0.0415
12,WEEKDAY,6,0.0000,0.1660,0.1152,0.4067,0.8387,0.3530,0.1854,0.0060,0.0958,0.0482
12,WEEKDAY,7,0.0000,0.1660,0.2030,0.6833,0.8498,0.0000,0.2581,0.0096,0.1498,0.0728
12,WEEKDAY,8,0.0000,0.2300,0.4539,0.9764,0.8664,0.0000,0.3533,0.0169,0.1998,0.0996
12,WEEKDAY,9,0.0000,0.2300,0.7222,1.1171,0.8814,0.0000,0.4048,0.0221,0.2265,0.1082
12,WEEKDAY,10,0.0013,0.3230,0.8831,1.2475,0.8910,0.0000,0.4290,0.0258,0.2398,0.1091
12,WEEKDAY,11,0.0333,0.4141,0.9410,1.3979,0.9045,0.0000,0.4950,0.0383,0.2649,0.1091
12,WEEKDAY,12,0.0711,0.4141,0.9431,1.5459,0.9247,0.0000,0.6013,0.0646,0.3079,0.1091
12,WEEKDAY,13,0.1047,0.4141,0.9152,1.6277,0.9379,0.0000,0.7085,0.1091,0.3550,0.1091
12,WEEKDAY,14,0.1439,0.4141,0.8926,1.4897,0.9336,0.0000,0.7595,0.1479,0.3541,0.1091
12,WEEKDAY,15,0.1627,0.4141,0.8798,1.3959,0.9308,0.0000,0.8026,0.1761,0.3555,0.1091
12,WEEKDAY,16,0.1309,0.4141,0.8780,1.3604,0.9230,0.0000,0.7980,0.1871,0.3589,0.1091
12,WEEKDAY,17,0.0715,0.4141,0.8997,1.3841,0.9167,0.3530,0.7900,0.1895,0.3573,0.1091
12,WEEKDAY,18,0.0238,0.4141,0.9182,1.4139,0.9055,0.3530,0.7938,0.1897,0.3569,0.1091
12,WEEKDAY,19,0.0036,0.4141,0.9250,1.4214,0.8979,0.3530,0.7948,0.1897,0.3569,0.1091
12,WEEKDAY,20,0.0000,0.4141,0.9181,1.4003,0.8932,0.3530,0.7948,0.1897,0.3560,0.1091
12,WEEKDAY,21,0.0000,0.4141,0.8929,1.3822,0.8841,0.3530,0.7948,0.1893,0.3503,0.1085
12,WEEKDAY,22,0.0000,0.4141,0.8093,1.3569,0.8809,0.3530,0.7931,0.1883,0.3409,0.1048
12,WEEKDAY,23,0.0000,0.4141,0.6594,1.2943,0.8710,0.3530,0.7796,0.1863,0.3254,0.0960
12,SATURDAY,0,0.0000,0.4141,0.4436,1.1615,0.8660,0.3530,0.7431,0.1829,0.2995,0.0795
12,SATURDAY,1,0.0000,0.4141,0.2030,0.8698,0.8572,0.3530,0.6837,0.1764,0.2603,0.0538
12,SATURDAY,2,0.0000,0.3501,0.1152,0.6277,0.8414,0.3530,0.5949,0.1546,0.2119,0.0423
12,SATURDAY,3,0.0000,0.1660,0.1056,0.3900,0.8234,0.3530,0.3421,0.0782,0.1132,0.0409
12,SATURDAY,4,0.0000,0.1660,0.1056,0.2816,0.8156,0.3530,0.1428,0.0129,0.0536,0.0409
12,SATURDAY,5,0.0000,0.1660,0.1056,0.3069,0.8258,0.3530,0.1412,0.0040,0.0639,0.0415
12,SATURDAY,6,0.0000,0.1660,0.1152,0.4067,0.8387,0.3530,0.1854,0.0060,0.0958,0.0482
12,SATURDAY,7,0.0000,0.1660,0.2030,0.6833,0.8498,0.0000,0.2581,0.0096,0.1498,0.0728
12,SATURDAY,8,0.0000,0.2300,0.4539,0.9764,0.8664,0.0000,0.3533,0.0169,0.1998,0.0996
12,SATURDAY,9,0.0000,0.2300,0.7222,1.1171,0.8814,0.0000,0.4048,0.0221,0.2265,0.1082
12,SATURDAY,10,0.0000,0.2837,0.8831,1.2475,0.8910,0.0000,0.4290,0.0258,0.2398,0.1091
12,SATURDAY,11,0.0000,0.4141,0.9410,1.3979,0.9045,0.0000,0.4950,0.0383,0.2649,0.1091
12,SATURDAY,12,0.0061,0.4141,0.9431,1.5459,0.9247,0.0000,0.6013,0.0646,0.3079,0.1091
12,SATURDAY,13,0.0574,0.4141,0.9152,1.6277,0.9379,0.0000,0.7085,0.1091,0.3550,0.1091
12,SATURDAY,14,0.0469,0.4141,0.8926,1.4897,0.9336,0.0000,0.7596,0.1479,0.3541,0.1091
12,SATURDAY,15,0.0643,0.4141,0.8798,1.3959,0.9308,0.0000,0.8026,0.1761,0.3555,0.1091
12,SATURDAY,16,0.0226,0.4141,0.8780,1.3604,0.9230,0.0000,0.7980,0.1871,0.3589,0.1091
12,SATURDAY,17,0.0000,0.4141,0.8997,1.3841,0.9167,0.3530,0.7900,0.1895,0.3573,0.1091
12,SATURDAY,18,0.0000,0.4141,0.9182,1.4139,0.9055,0.3530,0.7938,0.1897,0.3569,0.1091
12,SATURDAY,19,0.0000,0.4141,0.9250,1.4214,0.8979,0.3530,0.7948,0.1897,0.3569,0.1091
12,SATURDAY,20,0.0000,0.4141,0.9181,1.4003,0.8932,0.3530,0.7948,0.1897,0.3560,0.1091
12,SATURDAY,21,0.0000,0.4141,0.8929,1.3822,0.8841,0.3530,0.7948,0.1893,0.3503,0.1085
12,SATURDAY,22,0.0000,0.4141,0.8093,1.3569,0.8809,0.3530,0.7931,0.1883,0.3409,0.1048
12,SATURDAY,23,0.0000,0.4141,0.6594,1.2943,0.8710,0.3530,0.7796,0.1863,0.3254,0.0960
12,SUNDAY,0,0.0000,0.3155,0.4436,1.1615,0.8660,0.3530,0.7431,0.1829,0.2995,0.0795
12,SUNDAY,1,0.0000,0.3155,0.2030,0.8669,0.8572,0.3530,0.6837,0.1764,0.2603,0.0538
12,SUNDAY,2,0.0000,0.2515,0.1152,0.6020,0.8409,0.3530,0.5930,0.1546,0.2110,0.0423
12,SUNDAY,3,0.0000,0.0674,0.1056,0.3044,0.8186,0.3530,0.3239,0.0777,0.1047,0.0409
12,SUNDAY,4,0.0000,0.0674,0.1056,0.1024,0.7988,0.3530,0.0833,0.0113,0.0249,0.0409
12,SUNDAY,5,0.0000,0.0674,0.1056,0.0752,0.7927,0.3530,0.0448,0.0007,0.0135,0.0415
12,SUNDAY,6,0.0000,0.0674,0.1152,0.1346,0.7903,0.3530,0.0529,0.0009,0.0250,0.0482
12,SUNDAY,7,0.0000,0.0674,0.2030,0.3831,0.7937,0.0000,0.0847,0.0030,0.0647,0.0728
12,SUNDAY,8,0.0000,0.1315,0.4539,0.6527,0.8044,0.0000,0.1423,0.0089,0.1023,0.0996
12,SUNDAY,9,0.0000,0.1315,0.7222,0.7799,0.8153,0.0000,0.1788,0.0135,0.1198,0.1082
12,SUNDAY,10,0.0000,0.2112,0.8831,0.8999,0.8213,0.0000,0.1935,0.0169,0.1257,0.1091
12,SUNDAY,11,0.0211,0.3155,0.9410,1.0452,0.8327,0.0000,0.2554,0.0294,0.1495,0.1091
12,SUNDAY,12,0.0617,0.3155,0.9431,1.1789,0.8520,0.0000,0.3591,0.0557,0.1925,0.1091
12,SUNDAY,13,0.0848,0.3155,0.9152,1.2399,0.8727,0.0000,0.4803,0.1007,0.2480,0.1091
12,SUNDAY,14,0.1237,0.3155,0.8926,1.2786,0.8920,0.0000,0.6127,0.1426,0.2924,0.1091
12,SUNDAY,15,0.1636,0.3155,0.8798,1.3096,0.9008,0.0000,0.7229,0.1734,0.3259,0.1091
12,SUNDAY,16,0.1533,0.3155,0.8780,1.3349,0.9007,0.0000,0.7683,0.1861,0.3487,0.1091
12,SUNDAY,17,0.0457,0.3155,0.8997,1.3813,0.9016,0.3530,0.7862,0.1894,0.3561,0.1091
12,SUNDAY,18,0.0052,0.3155,0.9182,1.4139,0.8967,0.3530,0.7938,0.1897,0.3569,0.1091
12,SUNDAY,19,0.0000,0.3155,0.9250,1.4214,0.8941,0.3530,0.7948,0.1897,0.3569,0.1091
12,SUNDAY,20,0.0000,0.3155,0.9181,1.4003,0.8921,0.3530,0.7948,0.1897,0.3560,0.1091
12,SUNDAY,21,0.0000,0.3155,0.8929,1.3822,0.8840,0.3530,0.7948,0.1893,0.3503,0.1085
12,SUNDAY,22,0.0000,0.3155,0.8093,1.3569,0.8809,0.3530,0.7931,0.1883,0.3409,0.1048
12,SUNDAY,23,0.0000,0.3155,0.6594,1.2943,0.8710,0.3530,0.7796,0.1863,0.3254,0.0960
