Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
5,SATURDAY,8,0.0000,0.2751,0.5754,0.0963,0.2362,3.1840,0.0000,1.0380,0.0754,0.1204,0.0042
5,SATURDAY,9,0.0000,0.3302,0.5755,0.0941,0.2461,3.1884,0.0000,1.0380,0.0757,0.1204,0.0042
5,SATURDAY,10,0.0000,0.4033,0.5757,0.0929,0.2459,3.1974,0.0000,1.0380,0.0757,0.1204,0.0042
5,SATURDAY,11,0.0000,0.4634,0.5757,0.0926,0.2466,3.3343,0.0000,1.0380,0.0757,0.1204,0.0042
5,SATURDAY,12,0.0000,0.5054,0.5758,0.0915,0.2369,3.3384,0.0000,1.0380,0.0757,0.1204,0.0042
5,SATURDAY,13,0.0000,0.5355,0.5759,0.0927,0.2174,3.4803,0.0000,1.0375,0.0757,0.1204,0.0042
5,SATURDAY,14,0.0000,0.5454,0.5759,0.0940,0.2099,3.4803,0.0000,1.0324,0.0757,0.1204,0.0042
5,SATURDAY,15,0.0000,0.5407,0.5762,0.0961,0.2057,3.3273,0.0000,1.0182,0.0757,0.1203,0.0042
5,SATURDAY,16,0.0000,0.4791,0.5763,0.0968,0.1770,3.3200,0.0082,1.0044,0.0756,0.1200,0.0042
5,SATURDAY,17,0.0000,0.3934,0.5759,0.0958,0.1604,3.1776,0.0874,1.0150,0.0745,0.1180,0.0041
5,SATURDAY,18,0.0000,0.3367,0.5754,0.0885,0.1406,3.1617,0.0874,1.0151,0.0704,0.1134,0.0038
5,SATURDAY,19,0.0000,0.2883,0.5752,0.0746,0.0861,3.1627,0.2685,0.9899,0.0617,0.1040,0.0034
5,SATURDAY,20,0.0000,0.2392,0.5751,0.0562,0.0734,3.0195,0.2685,0.8933,0.0507,0.0944,0.0027
5,SATURDAY,21,0.0000,0.1844,0.4871,0.0360,0.0567,3.0271,0.2685,0.7655,0.0388,0.0860,0.0016
5,SATURDAY,22,0.0000,0.1514,0.4513,0.0238,0.0402,2.8644,0.2685,0.6920,0.0241,0.0778,0.0012
5,SATURDAY,23,0.0000,0.1094,0.3793,0.0199,0.0327,2.8556,0.2640,0.6361,0.0214,0.0765,0.0012
5,SUNDAY,0,0.0000,0.1224,0.4237,0.0196,0.0365,2.8545,0.2640,0.5802,0.0220,0.0761,0.0012
5,SUNDAY,1,0.0000,0.1121,0.4237,0.0199,0.0386,2.8499,0.2640,0.5703,0.0206,0.0756,0.0012
5,SUNDAY,2,0.0000,0.0976,0.3969,0.0210,0.0557,2.8494,0.2640,0.5985,0.0220,0.0777,0.0012
5,SUNDAY,3,0.0000,0.1016,0.4237,0.0260,0.1516,2.8567,0.2640,0.6894,0.0289,0.0880,0.0013
5,SUNDAY,4,0.0000,0.1154,0.4504,0.0383,0.2027,3.0126,0.2640,0.8006,0.0420,0.1039,0.0018
5,SUNDAY,5,0.0000,0.1708,0.5231,0.0647,0.2333,3.0274,0.0000,0.9517,0.0561,0.1154,0.0027
5,SUNDAY,6,0.0000,0.2224,0.5751,0.0850,0.2714,3.0198,0.0000,1.0282,0.0680,0.1200,0.0037
5,SUNDAY,7,0.0000,0.2680,0.5753,0.0947,0.2739,3.0275,0.0000,1.0851,0.0756,0.1210,0.0042
5,SUNDAY,8,0.0000,0.3469,0.5755,0.0962,0.2742,3.1827,0.0000,1.1023,0.0785,0.1210,0.0042
5,SUNDAY,9,0.0000,0.4452,0.5756,0.0943,0.2841,3.1893,0.0000,1.1038,0.0790,0.1210,0.0042
5,SUNDAY,10,0.0000,0.5149,0.5757,0.0930,0.2837,3.1994,0.0000,1.1038,0.0791,0.1210,0.0042
5,SUNDAY,11,0.0000,0.5717,0.5758,0.0926,0.2833,3.3365,0.0000,1.1038,0.0791,0.1210,0.0042
5,SUNDAY,12,0.0000,0.6434,0.5759,0.0916,0.2693,3.3406,0.0000,1.1038,0.0791,0.1210,0.0042
5,SUNDAY,13,0.0000,0.6638,0.5760,0.0928,0.2448,3.4823,0.0000,1.1023,0.0791,0.1210,0.0042
5,SUNDAY,14,0.0000,0.6745,0.5760,0.0943,0.2348,3.4819,0.0000,1.0937,0.0791,0.1210,0.0042
5,SUNDAY,15,0.0000,0.6425,0.5763,0.0964,0.2294,3.3289,0.0000,1.0797,0.0790,0.1205,0.0042
5,SUNDAY,16,0.0000,0.6088,0.5765,0.0964,0.1999,3.3217,0.0082,1.0717,0.0787,0.1188,0.0042
5,SUNDAY,17,0.0000,0.5388,0.5761,0.0934,0.1823,3.1766,0.0874,1.0790,0.0768,0.1140,0.0041
5,SUNDAY,18,0.0000,0.4437,0.5754,0.0831,0.1609,3.1570,0.0874,1.0584,0.0715,0.1083,0.0038
5,SUNDAY,19,0.0000,0.3515,0.5363,0.0675,0.1036,3.1544,0.2685,0.9981,0.0615,0.0998,0.0034
5,SUNDAY,20,0.0000,0.2840,0.4781,0.0487,0.0827,3.0083,0.2685,0.8434,0.0497,0.0920,0.0027
5,SUNDAY,21,0.0000,0.2132,0.4780,0.0309,0.0538,3.0169,0.2685,0.7015,0.0379,0.0852,0.0016
5,SUNDAY,22,0.0000,0.1803,0.4773,0.0219,0.0362,2.8573,0.2685,0.6779,0.0238,0.0774,0.0012
5,SUNDAY,23,0.0000,0.1304,0.3793,0.0197,0.0321,2.8524,0.2640,0.6364,0.0213,0.0762,0.0012
5,HOLIDAY,0,0.0000,0.1255,0.4772,0.0196,0.0360,2.8547,0.2640,0.5804,0.0220,0.0763,0.0012
5,HOLIDAY,1,0.0000,0.1116,0.3702,0.0200,0.0349,2.8499,0.2640,0.5700,0.0205,0.0757,0.0012
5,HOLIDAY,2,0.0000,0.1009,0.3702,0.0211,0.0458,2.8493,0.2640,0.5943,0.0209,0.0772,0.0012
5,HOLIDAY,3,0.0000,0.1010,0.4772,0.0266,0.1248,2.8575,0.2640,0.6683,0.0267,0.0889,0.0013
5,HOLIDAY,4,0.0000,0.1114,0.4779,0.0399,0.1952,3.0147,0.2640,0.7572,0.0384,0.1063,0.0018
5,HOLIDAY,5,0.0000,0.1524,0.5750,0.0691,0.2362,3.0318,0.0000,0.9328,0.0533,0.1178,0.0027
5,HOLIDAY,6,0.0000,0.2089,0.5752,0.0916,0.2733,3.0280,0.0000,1.0689,0.0675,0.1207,0.0037
5,HOLIDAY,7,0.0000,0.2600,0.5753,0.0968,0.2742,3.0335,0.0000,1.1013,0.0761,0.1210,0.0042
5,HOLIDAY,8,0.0000,0.3246,0.5755,0.0962,0.2742,3.1861,0.0000,1.1038,0.0787,0.1210,0.0042
5,HOLIDAY,9,0.0000,0.3840,0.5756,0.0940,0.2841,3.1905,0.0000,1.1038,0.0790,0.1210,0.0042
5,HOLIDAY,10,0.0000,0.5311,0.5757,0.0927,0.2839,3.1995,0.0000,1.1038,0.0791,0.1210,0.0042
5,HOLIDAY,11,0.0000,0.6581,0.5759,0.0925,0.2839,3.3365,0.0000,1.1038,0.0791,0.1210,0.0042
5,HOLIDAY,12,0.0000,0.6864,0.5759,0.0914,0.2703,3.3406,0.0000,1.1038,0.0791,0.1210,0.0042
5,HOLIDAY,13,0.0000,0.7063,0.5760,0.0926,0.2450,3.4824,0.0000,1.1033,0.0791,0.1210,0.0042
5,HOLIDAY,14,0.0000,0.7184,0.5761,0.0940,0.2351,3.4824,0.0000,1.0976,0.0791,0.1210,0.0042
5,HOLIDAY,15,0.0000,0.7215,0.5763,0.0962,0.2298,3.3290,0.0000,1.0777,0.0791,0.1210,0.0042
5,HOLIDAY,16,0.0000,0.6549,0.5763,0.0968,0.2003,3.3219,0.0082,1.0659,0.0789,0.1206,0.0042
5,HOLIDAY,17,0.0000,0.5712,0.5766,0.0958,0.1833,3.1797,0.0874,1.0829,0.0778,0.1185,0.0041
5,HOLIDAY,18,0.0000,0.4697,0.5755,0.0876,0.1623,3.1618,0.0874,1.0812,0.0734,0.1137,0.0038
5,HOLIDAY,19,0.0000,0.3397,0.5753,0.0718,0.1066,3.1614,0.2685,1.0527,0.0636,0.1039,0.0034
5,HOLIDAY,20,0.0000,0.2998,0.5752,0.0502,0.0916,3.0162,0.2685,0.9336,0.0514,0.0941,0.0027
5,HOLIDAY,21,0.0000,0.2438,0.4781,0.0288,0.0672,3.0223,0.2685,0.7328,0.0386,0.0855,0.0016
5,HOLIDAY,22,0.0000,0.2109,0.4773,0.0204,0.0366,2.8596,0.2685,0.6819,0.0238,0.0773,0.0012
5,HOLIDAY,23,0.0000,0.1329,0.4329,0.0197,0.0321,2.8532,0.2640,0.6364,0.0213,0.0764,0.0012
6,WEEKDAY,0,0.0000,0.2072,0.4720,0.0188,0.0360,2.9282,0.2640,0.5804,0.0220,0.0763,0.0012
6,WEEKDAY,1,0.0000,0.1969,0.4720,0.0191,0.0349,2.9189,0.2640,0.5700,0.0205,0.0757,0.0012
6,WEEKDAY,2,0.0000,0.1800,0.4666,0.0203,0.0458,2.9181,0.2640,0.5943,0.0209,0.0772,0.0012
6,WEEKDAY,3,0.0000,0.1759,0.4720,0.0254,0.1247,2.9246,0.2640,0.6682,0.0266,0.0889,0.0013
6,WEEKDAY,4,0.0000,0.1978,0.4780,0.0382,0.1952,3.0854,0.2640,0.7570,0.0384,0.1063,0.0018
6,WEEKDAY,5,0.0000,0.2476,0.5751,0.0662,0.2362,3.1006,0.0000,0.9323,0.0533,0.1178,0.0027
6,WEEKDAY,6,0.0000,0.3121,0.5753,0.0878,0.2733,3.1017,0.0000,1.0688,0.0675,0.1207,0.0037
6,WEEKDAY,7,0.0000,0.3901,0.5754,0.0929,0.2742,3.1185,0.0000,1.1013,0.0761,0.1210,0.0042
6,WEEKDAY,8,0.0000,0.5002,0.5756,0.0922,0.2742,3.2832,0.0000,1.1038,0.0787,0.1210,0.0042
6,WEEKDAY,9,0.0000,0.6330,0.5757,0.0901,0.2841,3.2849,0.0000,1.1038,0.0790,0.1210,0.0042
6,WEEKDAY,10,0.0000,0.7198,0.5758,0.0890,0.2839,3.2889,0.0000,1.1038,0.0791,0.1210,0.0042
6,WEEKDAY,11,0.0000,0.7817,0.5759,0.0887,0.2839,3.4296,0.0000,1.1038,0.0791,0.1210,0.0042
6,WEEKDAY,12,0.0000,0.8364,0.5760,0.0877,0.2703,3.4318,0.0000,1.1038,0.0791,0.1210,0.0042
6,WEEKDAY,13,0.0000,0.8716,0.5761,0.0888,0.2451,3.5808,0.0000,1.1033,0.0791,0.1210,0.0042
6,WEEKDAY,14,0.0000,0.8763,0.5761,0.0901,0.2352,3.5807,0.0000,1.0977,0.0791,0.1210,0.0042
6,WEEKDAY,15,0.0000,0.8677,0.5764,0.0923,0.2299,3.4258,0.0000,1.0780,0.0791,0.1210,0.0042
6,WEEKDAY,16,0.0000,0.8247,0.5766,0.0928,0.2003,3.4206,0.0082,1.0658,0.0789,0.1206,0.0042
6,WEEKDAY,17,0.0000,0.7673,0.5764,0.0919,0.1833,3.2758,0.0874,1.0825,0.0778,0.1185,0.0041
6,WEEKDAY,18,0.0000,0.6412,0.5756,0.0842,0.1624,3.2566,0.0874,1.0811,0.0734,0.1138,0.0038
6,WEEKDAY,19,0.0000,0.5034,0.5754,0.0694,0.1066,3.2495,0.2685,1.0528,0.0636,0.1040,0.0034
6,WEEKDAY,20,0.0000,0.4062,0.5735,0.0493,0.0918,3.0985,0.2685,0.9359,0.0516,0.0942,0.0027
6,WEEKDAY,21,0.0000,0.3287,0.4782,0.0290,0.0676,3.0965,0.2685,0.7403,0.0387,0.0856,0.0016
6,WEEKDAY,22,0.0000,0.2845,0.4775,0.0202,0.0373,2.9337,0.2685,0.6839,0.0239,0.0774,0.0012
6,WEEKDAY,23,0.0000,0.2223,0.4330,0.0190,0.0322,2.9260,0.2640,0.6366,0.0213,0.0764,0.0012
6,SATURDAY,0,0.0000,0.2195,0.4773,0.0188,0.0360,2.9284,0.2640,0.5804,0.0220,0.0763,0.0012
6,SATURDAY,1,0.0000,0.2053,0.4773,0.0191,0.0348,2.9188,0.2640,0.5699,0.0205,0.0756,0.0012
6,SATURDAY,2,0.0000,0.1877,0.4773,0.0202,0.0428,2.9178,0.2640,0.5937,0.0209,0.0769,0.0012
6,SATURDAY,3,0.0000,0.1825,0.4773,0.0252,0.1168,2.9235,0.2640,0.6625,0.0264,0.0882,0.0013
6,SATURDAY,4,0.0000,0.1981,0.4773,0.0379,0.1657,3.0840,0.2640,0.7370,0.0377,0.1055,0.0018
6,SATURDAY,5,0.0000,0.2407,0.5751,0.0662,0.1998,3.0991,0.0000,0.8686,0.0515,0.1171,0.0027
6,SATURDAY,6,0.0000,0.3093,0.5753,0.0879,0.2353,3.1000,0.0000,1.0025,0.0648,0.1200,0.0037
6,SATURDAY,7,0.0000,0.4080,0.5754,0.0930,0.2362,3.1166,0.0000,1.0355,0.0729,0.1204,0.0042
6,SATURDAY,8,0.0000,0.5427,0.5756,0.0923,0.2362,3.2811,0.0000,1.0380,0.0754,0.1204,0.0042
6,SATURDAY,9,0.0000,0.6492,0.5757,0.0902,0.2461,3.2827,0.0000,1.0380,0.0757,0.1204,0.0042
6,SATURDAY,10,0.0000,0.7246,0.5758,0.0890,0.2459,3.2867,0.0000,1.0380,0.0757,0.1204,0.0042
6,SATURDAY,11,0.0000,0.8020,0.5759,0.0888,0.2466,3.4275,0.0000,1.0380,0.0757,0.1204,0.0042
6,SATURDAY,12,0.0000,0.8515,0.5760,0.0878,0.2369,3.4297,0.0000,1.0380,0.0757,0.1204,0.0042
6,SATURDAY,13,0.0000,0.8739,0.5760,0.0889,0.2174,3.5787,0.0000,1.0375,0.0757,0.1204,0.0042
6,SATURDAY,14,0.0000,0.8939,0.5761,0.0901,0.2099,3.5787,0.0000,1.0324,0.0757,0.1204,0.0042
6,SATURDAY,15,0.0000,0.8724,0.5763,0.0922,0.2057,3.4240,0.0000,1.0182,0.0757,0.1203,0.0042
6,SATURDAY,16,0.0000,0.8472,0.5766,0.0928,0.1770,3.4186,0.0082,1.0044,0.0756,0.1200,0.0042
6,SATURDAY,17,0.0000,0.7596,0.5763,0.0919,0.1604,3.2737,0.0874,1.0150,0.0745,0.1180,0.0041
6,SATURDAY,18,0.0000,0.6549,0.5756,0.0849,0.1406,3.2561,0.0874,1.0151,0.0704,0.1134,0.0038
6,SATURDAY,19,0.0000,0.5497,0.5754,0.0716,0.0861,3.2501,0.2685,0.9899,0.0617,0.1040,0.0034
6,SATURDAY,20,0.0000,0.4295,0.5753,0.0540,0.0734,3.1009,0.2685,0.8933,0.0507,0.0944,0.0027
6,SATURDAY,21,0.0000,0.3562,0.5089,0.0346,0.0567,3.1002,0.2685,0.7655,0.0388,0.0860,0.0016
6,SATURDAY,22,0.0000,0.3120,0.4781,0.0228,0.0402,2.9375,0.2685,0.6920,0.0241,0.0778,0.0012
6,SATURDAY,23,0.0000,0.2442,0.4330,0.0190,0.0327,2.9280,0.2640,0.6361,0.0214,0.0765,0.0012
6,SUNDAY,0,0.0000,0.2153,0.4773,0.0188,0.0365,2.9280,0.2640,0.5802,0.0220,0.0761,0.0012
6,SUNDAY,1,0.0000,0.1963,0.4773,0.0191,0.0386,2.9189,0.2640,0.5703,0.0206,0.0756,0.0012
6,SUNDAY,2,0.0000,0.1839,0.4559,0.0201,0.0557,2.9182,0.2640,0.5985,0.0220,0.0777,0.0012
6,SUNDAY,3,0.0000,0.1889,0.4559,0.0249,0.1516,2.9239,0.2640,0.6894,0.0289,0.0880,0.0013
6,SUNDAY,4,0.0000,0.2140,0.4773,0.0367,0.2027,3.0834,0.2640,0.8006,0.0420,0.1039,0.0018
6,SUNDAY,5,0.0000,0.2771,0.5613,0.0620,0.2333,3.0961,0.0000,0.9517,0.0561,0.1154,0.0027
6,SUNDAY,6,0.0000,0.3416,0.5753,0.0814,0.2714,3.0934,0.0000,1.0282,0.0680,0.1200,0.0037
6,SUNDAY,7,0.0000,0.4119,0.5754,0.0907,0.2739,3.1124,0.0000,1.0851,0.0756,0.1210,0.0042
6,SUNDAY,8,0.0000,0.5337,0.5756,0.0923,0.2742,3.2799,0.0000,1.1023,0.0785,0.1210,0.0042
6,SUNDAY,9,0.0000,0.6554,0.5757,0.0904,0.2841,3.2837,0.0000,1.1038,0.0790,0.1210,0.0042
6,SUNDAY,10,0.0000,0.7499,0.5758,0.0891,0.2837,3.2887,0.0000,1.1038,0.0791,0.1210,0.0042
6,SUNDAY,11,0.0000,0.8104,0.5759,0.0888,0.2833,3.4296,0.0000,1.1038,0.0791,0.1210,0.0042
6,SUNDAY,12,0.0000,0.8611,0.5760,0.0878,0.2693,3.4318,0.0000,1.1038,0.0791,0.1210,0.0042
6,SUNDAY,13,0.0000,0.8998,0.5761,0.0890,0.2448,3.5807,0.0000,1.1023,0.0791,0.1210,0.0042
6,SUNDAY,14,0.0000,0.9086,0.5761,0.0904,0.2348,3.5802,0.0000,1.0937,0.0791,0.1210,0.0042
6,SUNDAY,15,0.0000,0.8935,0.5762,0.0924,0.2294,3.4256,0.0000,1.0797,0.0790,0.1205,0.0042
6,SUNDAY,16,0.0000,0.8505,0.5767,0.0925,0.1999,3.4204,0.0082,1.0717,0.0787,0.1188,0.0042
6,SUNDAY,17,0.0000,0.7761,0.5764,0.0896,0.1823,3.2727,0.0874,1.0790,0.0768,0.1140,0.0041
6,SUNDAY,18,0.0000,0.6768,0.5756,0.0797,0.1609,3.2514,0.0874,1.0584,0.0715,0.1083,0.0038
6,SUNDAY,19,0.0000,0.5216,0.5719,0.0647,0.1036,3.2418,0.2685,0.9981,0.0615,0.0998,0.0034
6,SUNDAY,20,0.0000,0.4305,0.4782,0.0466,0.0827,3.0897,0.2685,0.8434,0.0497,0.0920,0.0027
6,SUNDAY,21,0.0000,0.3556,0.4782,0.0296,0.0538,3.0900,0.2685,0.7015,0.0379,0.0852,0.0016
6,SUNDAY,22,0.0000,0.3098,0.4774,0.0209,0.0362,2.9304,0.2685,0.6779,0.0238,0.0774,0.0012
6,SUNDAY,23,0.0000,0.2475,0.4116,0.0187,0.0321,2.9417,0.2640,0.6364,0.0213,0.0762,0.0012
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0000,0.3577,0.4774,0.0182,0.0360,3.0090,0.2640,0.5804,0.0220,0.0763,0.0012
7,WEEKDAY,1,0.0000,0.3406,0.4774,0.0185,0.0349,2.9983,0.2640,0.5700,0.0205,0.0757,0.0012
7,WEEKDAY,2,0.0000,0.3183,0.4774,0.0196,0.0458,2.9934,0.2640,0.5943,0.0209,0.0772,0.0012
7,WEEKDAY,3,0.0000,0.3236,0.4774,0.0246,0.1248,2.9983,0.2640,0.6682,0.0266,0.0889,0.0013
7,WEEKDAY,4,0.0000,0.3475,0.4789,0.0368,0.1952,3.1582,0.2640,0.7570,0.0384,0.1063,0.0018
7,WEEKDAY,5,0.0000,0.4080,0.5752,0.0639,0.2362,3.1698,0.0000,0.9323,0.0533,0.1178,0.0027
7,WEEKDAY,6,0.0000,0.5077,0.5754,0.0848,0.2733,3.1800,0.0000,1.0688,0.0675,0.1207,0.0037
7,WEEKDAY,7,0.0000,0.6251,0.5755,0.0898,0.2742,3.2044,0.0000,1.1013,0.0761,0.1210,0.0042
7,WEEKDAY,8,0.0000,0.7496,0.5757,0.0892,0.2742,3.3822,0.0000,1.1038,0.0787,0.1210,0.0042
7,WEEKDAY,9,0.0000,0.8740,0.5758,0.0871,0.2841,3.3868,0.0000,1.1038,0.0790,0.1210,0.0042
7,WEEKDAY,10,0.0000,0.9706,0.5759,0.0860,0.2839,3.3887,0.0000,1.1038,0.0791,0.1210,0.0042
7,WEEKDAY,11,0.0000,1.0435,0.5760,0.0857,0.2839,3.5299,0.0000,1.1038,0.0791,0.1210,0.0042
7,WEEKDAY,12,0.0000,1.0927,0.5761,0.0847,0.2703,3.5299,0.0000,1.1038,0.0791,0.1210,0.0042
7,WEEKDAY,13,0.0000,1.1410,0.5762,0.0859,0.2451,3.6807,0.0000,1.1033,0.0791,0.1210,0.0042
7,WEEKDAY,14,0.0000,1.1241,0.5762,0.0871,0.2352,3.6837,0.0000,1.0976,0.0791,0.1210,0.0042
7,WEEKDAY,15,0.0000,1.1168,0.5764,0.0892,0.2299,3.5264,0.0000,1.0780,0.0791,0.1210,0.0042
7,WEEKDAY,16,0.0000,1.0848,0.5767,0.0897,0.2003,3.5197,0.0082,1.0658,0.0789,0.1206,0.0042
7,WEEKDAY,17,0.0000,0.9996,0.5765,0.0888,0.1833,3.3706,0.0874,1.0825,0.0778,0.1185,0.0041
7,WEEKDAY,18,0.0000,0.8994,0.5757,0.0814,0.1624,3.3583,0.0874,1.0811,0.0734,0.1137,0.0038
7,WEEKDAY,19,0.0000,0.7524,0.5755,0.0671,0.1066,3.3524,0.2685,1.0528,0.0636,0.1039,0.0034
7,WEEKDAY,20,0.0000,0.6338,0.5754,0.0476,0.0918,3.1960,0.2685,0.9356,0.0515,0.0942,0.0027
7,WEEKDAY,21,0.0000,0.5266,0.4783,0.0279,0.0676,3.1807,0.2685,0.7396,0.0387,0.0856,0.0016
7,WEEKDAY,22,0.0000,0.4673,0.4776,0.0195,0.0373,3.0185,0.2685,0.6837,0.0239,0.0774,0.0012
7,WEEKDAY,23,0.0000,0.3871,0.4331,0.0183,0.0322,3.0134,0.2640,0.6366,0.0213,0.0764,0.0012
7,SATURDAY,0,0.0000,0.3177,0.4774,0.0182,0.0360,3.0093,0.2640,0.5804,0.0220,0.0763,0.0012
7,SATURDAY,1,0.0000,0.2833,0.4774,0.0185,0.0348,2.9982,0.2640,0.5699,0.0205,0.0756,0.0012
7,SATURDAY,2,0.0000,0.2657,0.4774,0.0195,0.0428,2.9931,0.2640,0.5937,0.0209,0.0769,0.0012
7,SATURDAY,3,0.0000,0.2784,0.4774,0.0243,0.1168,2.9972,0.2640,0.6625,0.0264,0.0882,0.0013
7,SATURDAY,4,0.0000,0.3061,0.4774,0.0366,0.1657,3.1568,0.2640,0.7370,0.0377,0.1055,0.0018
7,SATURDAY,5,0.0000,0.3574,0.5752,0.0639,0.1998,3.1683,0.0000,0.8686,0.0515,0.1171,0.0027
7,SATURDAY,6,0.0000,0.4199,0.5753,0.0849,0.2353,3.1784,0.0000,1.0025,0.0648,0.1200,0.0037
7,SATURDAY,7,0.0000,0.5366,0.5755,0.0899,0.2362,3.2025,0.0000,1.0355,0.0729,0.1204,0.0042
7,SATURDAY,8,0.0000,0.6403,0.5756,0.0892,0.2362,3.3802,0.0000,1.0380,0.0754,0.1204,0.0042
7,SATURDAY,9,0.0000,0.7315,0.5758,0.0872,0.2461,3.3846,0.0000,1.0380,0.0757,0.1204,0.0042
7,SATURDAY,10,0.0000,0.8360,0.5759,0.0861,0.2459,3.3866,0.0000,1.0380,0.0757,0.1204,0.0042
7,SATURDAY,11,0.0000,0.8674,0.5759,0.0858,0.2466,3.5277,0.0000,1.0380,0.0757,0.1204,0.0042
7,SATURDAY,12,0.0000,0.9320,0.5761,0.0848,0.2369,3.5278,0.0000,1.0380,0.0757,0.1204,0.0042
7,SATURDAY,13,0.0000,0.9491,0.5761,0.0859,0.2174,3.6785,0.0000,1.0375,0.0757,0.1204,0.0042
7,SATURDAY,14,0.0000,0.9837,0.5761,0.0871,0.2099,3.6816,0.0000,1.0324,0.0757,0.1204,0.0042
7,SATURDAY,15,0.0000,0.9584,0.5764,0.0891,0.2057,3.5247,0.0000,1.0182,0.0757,0.1203,0.0042
7,SATURDAY,16,0.0000,0.9365,0.5766,0.0897,0.1770,3.5177,0.0082,1.0044,0.0756,0.1200,0.0042
7,SATURDAY,17,0.0000,0.8703,0.5763,0.0888,0.1604,3.3685,0.0874,1.0150,0.0745,0.1180,0.0041
7,SATURDAY,18,0.0000,0.7964,0.5756,0.0821,0.1406,3.3579,0.0874,1.0151,0.0704,0.1134,0.0038
7,SATURDAY,19,0.0000,0.6373,0.5755,0.0693,0.0861,3.3531,0.2685,0.9899,0.0617,0.1040,0.0034
7,SATURDAY,20,0.0000,0.5161,0.5754,0.0522,0.0734,3.1985,0.2685,0.8933,0.0507,0.0944,0.0027
7,SATURDAY,21,0.0000,0.4363,0.5202,0.0335,0.0567,3.1845,0.2685,0.7655,0.0388,0.0860,0.0016
7,SATURDAY,22,0.0000,0.3763,0.4782,0.0221,0.0402,3.0224,0.2685,0.6920,0.0241,0.0778,0.0012
7,SATURDAY,23,0.0000,0.3185,0.4330,0.0184,0.0327,3.0127,0.2640,0.6361,0.0214,0.0765,0.0012
7,SUNDAY,0,0.0000,0.3048,0.4774,0.0182,0.0365,3.0088,0.2640,0.5802,0.0220,0.0761,0.0012
