Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
5,SUNDAY,18,0.0084,1.3794,0.4728,0.0400,0.5518,2.5635,0.0445,1.5918,0.0933,0.1103
5,SUNDAY,19,0.0146,0.9804,0.3776,0.0350,0.5313,2.5210,0.1284,1.4235,0.0763,0.0820
5,SUNDAY,20,0.0171,0.8203,0.3754,0.0252,0.5033,2.3764,0.1284,1.3724,0.0603,0.0583
5,SUNDAY,21,0.0209,0.5875,0.3455,0.0142,0.4588,2.3322,0.1284,1.2825,0.0445,0.0413
5,SUNDAY,22,0.0190,0.3816,0.2439,0.0090,0.3779,2.2108,0.1284,0.4761,0.0311,0.0290
5,SUNDAY,23,0.0000,0.0000,0.0000,0.0084,0.2316,2.1885,0.0839,0.4759,0.0207,0.0182
5,HOLIDAY,0,0.0000,0.0000,0.0000,0.0084,0.0352,2.1788,0.0839,0.4759,0.0156,0.0092
5,HOLIDAY,1,0.0000,0.0000,0.0000,0.0086,0.0196,2.1700,0.0839,0.4760,0.0151,0.0080
5,HOLIDAY,2,0.0000,0.0000,0.0000,0.0106,0.2115,2.1695,0.0839,0.4772,0.0182,0.0179
5,HOLIDAY,3,0.0000,0.0000,0.0000,0.0167,0.6201,2.1780,0.0839,0.4846,0.0299,0.0603
5,HOLIDAY,4,0.0292,0.3846,0.3455,0.0303,0.8450,2.2891,0.0839,0.6430,0.0486,0.0986
5,HOLIDAY,5,0.0282,0.5719,0.3791,0.0390,0.9256,2.3162,0.0000,0.8299,0.0689,0.1319
5,HOLIDAY,6,0.0312,0.6390,0.4775,0.0415,0.9462,2.3652,0.0000,1.2583,0.0906,0.1573
5,HOLIDAY,7,0.0289,0.7169,0.4747,0.0414,0.9484,2.3996,0.0000,1.3563,0.1054,0.1636
5,HOLIDAY,8,0.0280,0.8313,0.4810,0.0407,0.9484,2.5316,0.0000,1.3591,0.1115,0.1641
5,HOLIDAY,9,0.0265,0.9443,0.4798,0.0400,0.9481,2.5620,0.0000,1.3591,0.1126,0.1641
5,HOLIDAY,10,0.0248,1.0629,0.4843,0.0396,0.9443,2.5822,0.0000,1.3591,0.1127,0.1641
5,HOLIDAY,11,0.0229,1.1945,0.4847,0.0395,0.9212,2.6924,0.0000,1.3591,0.1127,0.1641
5,HOLIDAY,12,0.0203,1.3480,0.4867,0.0391,0.8461,2.7045,0.0000,1.4928,0.1127,0.1641
5,HOLIDAY,13,0.0187,1.3845,0.4834,0.0395,0.7432,2.8109,0.0000,1.4909,0.1127,0.1641
5,HOLIDAY,14,0.0176,1.3936,0.4828,0.0400,0.6675,2.8103,0.0000,1.4816,0.1127,0.1641
5,HOLIDAY,15,0.0163,1.4473,0.4810,0.0410,0.6255,2.6968,0.0000,1.5472,0.1125,0.1633
5,HOLIDAY,16,0.0166,1.3814,0.4799,0.0414,0.6006,2.6991,0.0000,1.5563,0.1111,0.1567
5,HOLIDAY,17,0.0172,1.3074,0.4767,0.0418,0.5826,2.5804,0.0445,1.6235,0.1054,0.1390
5,HOLIDAY,18,0.0190,1.1544,0.4731,0.0400,0.5698,2.5636,0.0445,1.5933,0.0933,0.1104
5,HOLIDAY,19,0.0211,0.8098,0.3762,0.0350,0.5502,2.5212,0.1284,1.4315,0.0764,0.0823
5,HOLIDAY,20,0.0232,0.7436,0.3744,0.0252,0.5234,2.3774,0.1284,1.3755,0.0607,0.0597
5,HOLIDAY,21,0.0250,0.5456,0.3455,0.0142,0.4804,2.3333,0.1284,1.2828,0.0449,0.0421
5,HOLIDAY,22,0.0290,0.4260,0.3252,0.0090,0.4025,2.2113,0.1284,0.4761,0.0315,0.0298
5,HOLIDAY,23,0.0000,0.0000,0.0000,0.0084,0.2632,2.1890,0.0839,0.4759,0.0213,0.0192
6,WEEKDAY,0,0.0000,0.0000,0.0000,0.0071,0.0352,2.2382,0.0839,0.4759,0.0156,0.0092
6,WEEKDAY,1,0.0000,0.0000,0.0000,0.0073,0.0196,2.2285,0.0839,0.4760,0.0151,0.0080
6,WEEKDAY,2,0.0000,0.0000,0.0000,0.0089,0.2115,2.2279,0.0839,0.4772,0.0182,0.0179
6,WEEKDAY,3,0.0000,0.0000,0.0000,0.0141,0.6201,2.2378,0.0839,0.4846,0.0299,0.0603
6,WEEKDAY,4,0.0159,0.6549,0.3455,0.0256,0.8450,2.3515,0.0839,0.6430,0.0486,0.0986
6,WEEKDAY,5,0.0201,0.8034,0.3850,0.0330,0.9256,2.3850,0.0000,0.8299,0.0689,0.1319
6,WEEKDAY,6,0.0233,1.0296,0.4947,0.0351,0.9462,2.4345,0.0000,1.2583,0.0906,0.1573
6,WEEKDAY,7,0.0204,1.1659,0.4792,0.0350,0.9484,2.4705,0.0000,1.3563,0.1054,0.1636
6,WEEKDAY,8,0.0181,1.3187,0.4878,0.0344,0.9484,2.6172,0.0000,1.3591,0.1115,0.1641
6,WEEKDAY,9,0.0147,1.5075,0.4846,0.0338,0.9481,2.6544,0.0000,1.3591,0.1126,0.1641
6,WEEKDAY,10,0.0116,1.7138,0.4923,0.0335,0.9443,2.6766,0.0000,1.3591,0.1127,0.1641
6,WEEKDAY,11,0.0091,1.8758,0.4915,0.0334,0.9212,2.7789,0.0000,1.3591,0.1127,0.1641
6,WEEKDAY,12,0.0052,2.0175,0.4952,0.0331,0.8461,2.7840,0.0000,1.4928,0.1127,0.1641
6,WEEKDAY,13,0.0030,2.0954,0.4937,0.0334,0.7432,2.8801,0.0000,1.4909,0.1127,0.1641
6,WEEKDAY,14,0.0017,2.1466,0.4942,0.0339,0.6675,2.8641,0.0000,1.4816,0.1127,0.1641
6,WEEKDAY,15,0.0008,2.1637,0.4904,0.0346,0.6255,2.7292,0.0000,1.5472,0.1125,0.1633
6,WEEKDAY,16,0.0005,2.1659,0.4909,0.0350,0.6006,2.7254,0.0000,1.5563,0.1111,0.1567
6,WEEKDAY,17,0.0003,2.1229,0.4880,0.0353,0.5826,2.6010,0.0445,1.6235,0.1054,0.1390
6,WEEKDAY,18,0.0006,2.0207,0.4864,0.0338,0.5698,2.6078,0.0445,1.5933,0.0933,0.1104
6,WEEKDAY,19,0.0010,1.4466,0.3856,0.0296,0.5502,2.5792,0.1284,1.4315,0.0764,0.0823
6,WEEKDAY,20,0.0029,1.3182,0.3828,0.0213,0.5234,2.4386,0.1284,1.3755,0.0607,0.0597
6,WEEKDAY,21,0.0043,0.9806,0.3496,0.0120,0.4804,2.3848,0.1284,1.2828,0.0449,0.0421
6,WEEKDAY,22,0.0105,0.8278,0.3394,0.0076,0.4025,2.2678,0.1284,0.4761,0.0315,0.0298
6,WEEKDAY,23,0.0000,0.0000,0.0000,0.0071,0.2632,2.2510,0.0839,0.4759,0.0213,0.0192
6,SATURDAY,0,0.0000,0.0000,0.0000,0.0071,0.0352,2.2382,0.0839,0.4759,0.0156,0.0092
6,SATURDAY,1,0.0000,0.0000,0.0000,0.0073,0.0196,2.2285,0.0839,0.4760,0.0151,0.0080
6,SATURDAY,2,0.0000,0.0000,0.0000,0.0089,0.2115,2.2279,0.0839,0.4772,0.0182,0.0179
6,SATURDAY,3,0.0000,0.0000,0.0000,0.0141,0.6201,2.2378,0.0839,0.4846,0.0299,0.0603
6,SATURDAY,4,0.0241,0.5290,0.3455,0.0256,0.8450,2.3515,0.0839,0.6430,0.0486,0.0986
6,SATURDAY,5,0.0261,0.6712,0.3820,0.0330,0.9256,2.3850,0.0000,0.8299,0.0689,0.1319
6,SATURDAY,6,0.0277,0.8629,0.4919,0.0351,0.9462,2.4345,0.0000,1.2583,0.0906,0.1573
6,SATURDAY,7,0.0256,0.9325,0.4776,0.0350,0.9484,2.4705,0.0000,1.3563,0.1054,0.1636
6,SATURDAY,8,0.0243,1.0329,0.4835,0.0344,0.9484,2.6172,0.0000,1.3591,0.1115,0.1641
6,SATURDAY,9,0.0220,1.1671,0.4816,0.0338,0.9481,2.6544,0.0000,1.3591,0.1126,0.1641
6,SATURDAY,10,0.0197,1.3435,0.4880,0.0335,0.9443,2.6766,0.0000,1.3591,0.1127,0.1641
6,SATURDAY,11,0.0171,1.4765,0.4875,0.0334,0.9212,2.7789,0.0000,1.3591,0.1127,0.1641
6,SATURDAY,12,0.0140,1.6217,0.4911,0.0331,0.8461,2.7840,0.0000,1.4928,0.1127,0.1641
6,SATURDAY,13,0.0104,1.7083,0.4890,0.0334,0.7432,2.8801,0.0000,1.4909,0.1127,0.1641
6,SATURDAY,14,0.0076,1.7514,0.4891,0.0339,0.6675,2.8641,0.0000,1.4816,0.1127,0.1641
6,SATURDAY,15,0.0061,1.7750,0.4850,0.0346,0.6255,2.7292,0.0000,1.5472,0.1125,0.1633
6,SATURDAY,16,0.0042,1.7604,0.4850,0.0350,0.6006,2.7254,0.0000,1.5563,0.1111,0.1567
6,SATURDAY,17,0.0040,1.6878,0.4823,0.0353,0.5826,2.6010,0.0445,1.6235,0.1054,0.1390
6,SATURDAY,18,0.0052,1.5805,0.4778,0.0338,0.5698,2.6078,0.0445,1.5933,0.0933,0.1104
6,SATURDAY,19,0.0087,1.1411,0.3806,0.0296,0.5502,2.5792,0.1284,1.4315,0.0764,0.0823
6,SATURDAY,20,0.0102,1.0155,0.3784,0.0213,0.5234,2.4386,0.1284,1.3755,0.0607,0.0597
6,SATURDAY,21,0.0122,0.7293,0.3455,0.0120,0.4804,2.3848,0.1284,1.2828,0.0449,0.0421
6,SATURDAY,22,0.0224,0.5920,0.3268,0.0076,0.4025,2.2678,0.1284,0.4761,0.0315,0.0298
6,SATURDAY,23,0.0000,0.0000,0.0000,0.0071,0.2632,2.2510,0.0839,0.4759,0.0213,0.0192
6,SUNDAY,0,0.0000,0.0000,0.0000,0.0071,0.0156,2.2372,0.0839,0.4759,0.0149,0.0080
6,SUNDAY,1,0.0000,0.0000,0.0000,0.0073,0.1564,2.2289,0.0839,0.4764,0.0156,0.0137
6,SUNDAY,2,0.0000,0.0000,0.0000,0.0089,0.5339,2.2343,0.0839,0.4802,0.0256,0.0560
6,SUNDAY,3,0.0000,0.0000,0.0000,0.0141,0.7917,2.2461,0.0839,0.4932,0.0412,0.0944
6,SUNDAY,4,0.0250,0.4987,0.3455,0.0256,0.9055,2.3618,0.0839,0.6843,0.0606,0.1307
6,SUNDAY,5,0.0254,0.6879,0.3813,0.0330,0.9429,2.3993,0.0000,0.9221,0.0831,0.1568
6,SUNDAY,6,0.0275,0.8965,0.4908,0.0351,0.9482,2.4457,0.0000,1.2894,0.1011,0.1635
6,SUNDAY,7,0.0246,1.0161,0.4776,0.0350,0.9484,2.4774,0.0000,1.3591,0.1101,0.1641
6,SUNDAY,8,0.0230,1.1170,0.4843,0.0344,0.9484,2.6212,0.0000,1.3591,0.1124,0.1641
6,SUNDAY,9,0.0204,1.2795,0.4822,0.0338,0.9478,2.6559,0.0000,1.3591,0.1127,0.1641
6,SUNDAY,10,0.0179,1.4461,0.4889,0.0335,0.9431,2.6768,0.0000,1.3591,0.1127,0.1641
6,SUNDAY,11,0.0152,1.5890,0.4882,0.0334,0.9196,2.7789,0.0000,1.3591,0.1127,0.1641
6,SUNDAY,12,0.0129,1.7274,0.4917,0.0331,0.8412,2.7840,0.0000,1.4928,0.1127,0.1641
6,SUNDAY,13,0.0106,1.8046,0.4896,0.0334,0.7335,2.8801,0.0000,1.4909,0.1127,0.1641
6,SUNDAY,14,0.0077,1.8543,0.4898,0.0339,0.6542,2.8641,0.0000,1.4816,0.1127,0.1641
6,SUNDAY,15,0.0059,1.8636,0.4858,0.0346,0.6102,2.7292,0.0000,1.5472,0.1125,0.1633
6,SUNDAY,16,0.0043,1.8521,0.4862,0.0350,0.5840,2.7254,0.0000,1.5563,0.1111,0.1567
6,SUNDAY,17,0.0040,1.7974,0.4829,0.0353,0.5652,2.6010,0.0445,1.6235,0.1054,0.1390
6,SUNDAY,18,0.0060,1.6959,0.4813,0.0338,0.5518,2.6077,0.0445,1.5918,0.0933,0.1103
6,SUNDAY,19,0.0079,1.1697,0.3815,0.0296,0.5313,2.5790,0.1284,1.4235,0.0763,0.0820
6,SUNDAY,20,0.0105,1.0507,0.3793,0.0213,0.5033,2.4376,0.1284,1.3724,0.0603,0.0583
6,SUNDAY,21,0.0154,0.7625,0.3455,0.0120,0.4588,2.3837,0.1284,1.2825,0.0445,0.0413
6,SUNDAY,22,0.0201,0.6281,0.3293,0.0076,0.3779,2.2674,0.1284,0.4761,0.0311,0.0290
6,SUNDAY,23,0.0000,0.0000,0.0000,0.0070,0.2316,2.2549,0.0839,0.4759,0.0207,0.0182
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0000,0.0000,0.0000,0.0068,0.0352,2.2607,0.0839,0.4759,0.0156,0.0092
7,WEEKDAY,1,0.0000,0.0000,0.0000,0.0070,0.0196,2.2526,0.0839,0.4760,0.0151,0.0080
7,WEEKDAY,2,0.0000,0.0000,0.0000,0.0086,0.2115,2.2515,0.0839,0.4772,0.0182,0.0179
7,WEEKDAY,3,0.0000,0.0000,0.0000,0.0137,0.6201,2.2612,0.0839,0.4846,0.0299,0.0603
7,WEEKDAY,4,0.0062,0.7755,0.3455,0.0248,0.8450,2.3774,0.0839,0.6430,0.0486,0.0986
7,WEEKDAY,5,0.0089,0.9391,0.4003,0.0319,0.9256,2.4062,0.0000,0.8299,0.0689,0.1319
7,WEEKDAY,6,0.0171,1.1511,0.4984,0.0340,0.9462,2.4582,0.0000,1.2583,0.0906,0.1573
7,WEEKDAY,7,0.0143,1.2761,0.4807,0.0338,0.9484,2.5032,0.0000,1.3563,0.1054,0.1636
7,WEEKDAY,8,0.0122,1.4470,0.4920,0.0333,0.9484,2.6610,0.0000,1.3591,0.1115,0.1641
7,WEEKDAY,9,0.0088,1.6420,0.4872,0.0327,0.9481,2.7107,0.0000,1.3591,0.1126,0.1641
7,WEEKDAY,10,0.0051,1.8663,0.4955,0.0324,0.9443,2.7371,0.0000,1.3591,0.1127,0.1641
7,WEEKDAY,11,0.0023,2.0449,0.4938,0.0323,0.9212,2.8299,0.0000,1.3591,0.1127,0.1641
7,WEEKDAY,12,0.0006,2.2034,0.4970,0.0320,0.8461,2.8257,0.0000,1.4928,0.1127,0.1641
7,WEEKDAY,13,0.0000,2.3021,0.4962,0.0323,0.7432,2.9114,0.0000,1.4909,0.1127,0.1641
7,WEEKDAY,14,0.0000,2.3651,0.4973,0.0328,0.6675,2.8816,0.0000,1.4816,0.1127,0.1641
7,WEEKDAY,15,0.0000,2.3910,0.4949,0.0335,0.6255,2.7251,0.0000,1.5472,0.1125,0.1633
7,WEEKDAY,16,0.0000,2.3759,0.4950,0.0339,0.6006,2.7131,0.0000,1.5563,0.1111,0.1567
7,WEEKDAY,17,0.0000,2.3333,0.4921,0.0342,0.5826,2.5861,0.0445,1.6235,0.1054,0.1390
7,WEEKDAY,18,0.0000,2.2246,0.4911,0.0327,0.5698,2.6096,0.0445,1.5933,0.0933,0.1104
7,WEEKDAY,19,0.0000,1.5803,0.3931,0.0286,0.5502,2.5959,0.1284,1.4315,0.0764,0.0823
7,WEEKDAY,20,0.0000,1.4543,0.3868,0.0206,0.5234,2.4592,0.1284,1.3755,0.0607,0.0597
7,WEEKDAY,21,0.0005,1.0931,0.3567,0.0116,0.4804,2.3988,0.1284,1.2828,0.0449,0.0421
7,WEEKDAY,22,0.0032,0.9651,0.3520,0.0074,0.4025,2.2868,0.1284,0.4761,0.0315,0.0298
7,WEEKDAY,23,0.0000,0.0000,0.0000,0.0068,0.2632,2.2729,0.0839,0.4759,0.0213,0.0192
7,SATURDAY,0,0.0000,0.0000,0.0000,0.0068,0.0352,2.2607,0.0839,0.4759,0.0156,0.0092
7,SATURDAY,1,0.0000,0.0000,0.0000,0.0070,0.0196,2.2526,0.0839,0.4760,0.0151,0.0080
7,SATURDAY,2,0.0000,0.0000,0.0000,0.0086,0.2115,2.2515,0.0839,0.4772,0.0182,0.0179
7,SATURDAY,3,0.0000,0.0000,0.0000,0.0137,0.6201,2.2612,0.0839,0.4846,0.0299,0.0603
7,SATURDAY,4,0.0000,0.8448,0.3455,0.0248,0.8450,2.3774,0.0839,0.6430,0.0486,0.0986
7,SATURDAY,5,0.0029,1.0361,0.3910,0.0319,0.9256,2.4062,0.0000,0.8299,0.0689,0.1319
7,SATURDAY,6,0.0103,1.2855,0.4984,0.0340,0.9462,2.4582,0.0000,1.2583,0.0906,0.1573
7,SATURDAY,7,0.0100,1.4481,0.4824,0.0338,0.9484,2.5032,0.0000,1.3563,0.1054,0.1636
7,SATURDAY,8,0.0053,1.6515,0.4957,0.0333,0.9484,2.6610,0.0000,1.3591,0.1115,0.1641
7,SATURDAY,9,0.0013,1.8453,0.4898,0.0327,0.9481,2.7107,0.0000,1.3591,0.1126,0.1641
7,SATURDAY,10,0.0000,2.0848,0.4975,0.0324,0.9443,2.7371,0.0000,1.3591,0.1127,0.1641
7,SATURDAY,11,0.0000,2.2533,0.4958,0.0323,0.9212,2.8299,0.0000,1.3591,0.1127,0.1641
7,SATURDAY,12,0.0000,2.3947,0.4982,0.0320,0.8461,2.8257,0.0000,1.4928,0.1127,0.1641
7,SATURDAY,13,0.0000,2.4742,0.4983,0.0323,0.7432,2.9114,0.0000,1.4909,0.1127,0.1641
7,SATURDAY,14,0.0000,2.5337,0.4984,0.0328,0.6675,2.8816,0.0000,1.4816,0.1127,0.1641
7,SATURDAY,15,0.0000,2.5505,0.4979,0.0335,0.6255,2.7251,0.0000,1.5472,0.1125,0.1633
7,SATURDAY,16,0.0000,2.5430,0.4984,0.0339,0.6006,2.7131,0.0000,1.5563,0.1111,0.1567
7,SATURDAY,17,0.0000,2.4693,0.4957,0.0342,0.5826,2.5861,0.0445,1.6235,0.1054,0.1390
7,SATURDAY,18,0.0000,2.3652,0.4961,0.0327,0.5698,2.6096,0.0445,1.5933,0.0933,0.1104
7,SATURDAY,19,0.0000,1.6583,0.3919,0.0286,0.5502,2.5959,0.1284,1.4315,0.0764,0.0823
7,SATURDAY,20,0.0000,1.5563,0.3890,0.0206,0.5234,2.4592,0.1284,1.3755,0.0607,0.0597
7,SATURDAY,21,0.0000,1.1762,0.3455,0.0116,0.4804,2.3988,0.1284,1.2828,0.0449,0.0421
7,SATURDAY,22,0.0000,1.0647,0.3455,0.0074,0.4025,2.2868,0.1284,0.4761,0.0315,0.0298
7,SATURDAY,23,0.0000,0.0000,0.0000,0.0068,0.2632,2.2733,0.0839,0.4759,0.0213,0.0192
7,SUNDAY,0,0.0000,0.0000,0.0000,0.0068,0.0156,2.2596,0.0839,0.4759,0.0149,0.0080
7,SUNDAY,1,0.0000,0.0000,0.0000,0.0070,0.1564,2.2530,0.0839,0.4764,0.0156,0.0137
7,SUNDAY,2,0.0000,0.0000,0.0000,0.0086,0.5339,2.2579,0.0839,0.4802,0.0256,0.0560
7,SUNDAY,3,0.0000,0.0000,0.0000,0.0137,0.7917,2.2695,0.0839,0.4932,0.0412,0.0944
7,SUNDAY,4,0.0000,0.8004,0.3455,0.0248,0.9055,2.3877,0.0839,0.6843,0.0606,0.1307
7,SUNDAY,5,0.0039,0.9916,0.3903,0.0319,0.9429,2.4206,0.0000,0.9221,0.0831,0.1568
7,SUNDAY,6,0.0103,1.1972,0.4984,0.0340,0.9482,2.4693,0.0000,1.2894,0.1011,0.1635
7,SUNDAY,7,0.0117,1.2770,0.4809,0.0338,0.9484,2.5102,0.0000,1.3591,0.1101,0.1641
7,SUNDAY,8,0.0096,1.3964,0.4924,0.0333,0.9484,2.6650,0.0000,1.3591,0.1124,0.1641
7,SUNDAY,9,0.0069,1.5596,0.4874,0.0327,0.9478,2.7121,0.0000,1.3591,0.1127,0.1641
7,SUNDAY,10,0.0053,1.7739,0.4952,0.0324,0.9431,2.7373,0.0000,1.3591,0.1127,0.1641
7,SUNDAY,11,0.0026,1.9536,0.4933,0.0323,0.9196,2.8299,0.0000,1.3591,0.1127,0.1641
7,SUNDAY,12,0.0015,2.0961,0.4968,0.0320,0.8412,2.8257,0.0000,1.4928,0.1127,0.1641
7,SUNDAY,13,0.0000,2.1912,0.4959,0.0323,0.7335,2.9114,0.0000,1.4909,0.1127,0.1641
7,SUNDAY,14,0.0000,2.2382,0.4966,0.0328,0.6542,2.8816,0.0000,1.4816,0.1127,0.1641
7,SUNDAY,15,0.0000,2.2550,0.4946,0.0335,0.6102,2.7251,0.0000,1.5472,0.1125,0.1633
7,SUNDAY,16,0.0000,2.2417,0.4947,0.0339,0.5840,2.7131,0.0000,1.5563,0.1111,0.1567
7,SUNDAY,17,0.0000,2.1959,0.4914,0.0342,0.5652,2.5861,0.0445,1.6235,0.1054,0.1390
7,SUNDAY,18,0.0000,2.0789,0.4906,0.0327,0.5518,2.6096,0.0445,1.5918,0.0933,0.1103
7,SUNDAY,19,0.0000,1.5401,0.3885,0.0286,0.5313,2.5957,0.1284,1.4235,0.0763,0.0820
7,SUNDAY,20,0.0000,1.4116,0.3860,0.0206,0.5033,2.4582,0.1284,1.3724,0.0603,0.0583
7,SUNDAY,21,0.0000,1.0444,0.3455,0.0116,0.4588,2.3977,0.1284,1.2825,0.0445,0.0413
7,SUNDAY,22,0.0066,0.9322,0.3455,0.0074,0.3779,2.2863,0.1284,0.4761,0.0311,0.0290
7,SUNDAY,23,0.0000,0.0000,0.0000,0.0068,0.2316,2.2728,0.0839,0.4759,0.0207,0.0182
7,HOLIDAY,0,0.0000,0.0000,0.0000,0.0068,0.0352,2.2607,0.0839,0.4759,0.0156,0.0092
7,HOLIDAY,1,0.0000,0.0000,0.0000,0.0070,0.0196,2.2526,0.0839,0.4760,0.0151,0.0080
7,HOLIDAY,2,0.0000,0.0000,0.0000,0.0086,0.2115,2.2515,0.0839,0.4772,0.0182,0.0179
7,HOLIDAY,3,0.0000,0.0000,0.0000,0.0137,0.6201,2.2612,0.0839,0.4846,0.0299,0.0603
7,HOLIDAY,4,0.0135,0.7423,0.3455,0.0248,0.8450,2.3774,0.0839,0.6430,0.0486,0.0986
7,HOLIDAY,5,0.0154,0.9033,0.3876,0.0319,0.9256,2.4062,0.0000,0.8299,0.0689,0.1319
7,HOLIDAY,6,0.0206,1.1152,0.4984,0.0340,0.9462,2.4582,0.0000,1.2583,0.0906,0.1573
7,HOLIDAY,7,0.0178,1.2398,0.4797,0.0338,0.9484,2.5032,0.0000,1.3563,0.1054,0.1636
7,HOLIDAY,8,0.0150,1.3770,0.4903,0.0333,0.9484,2.6610,0.0000,1.3591,0.1115,0.1641
7,HOLIDAY,9,0.0105,1.5765,0.4857,0.0327,0.9481,2.7107,0.0000,1.3591,0.1126,0.1641
7,HOLIDAY,10,0.0070,1.8033,0.4944,0.0324,0.9443,2.7371,0.0000,1.3591,0.1127,0.1641
7,HOLIDAY,11,0.0000,2.0108,0.4932,0.0323,0.9212,2.8299,0.0000,1.3591,0.1127,0.1641
7,HOLIDAY,12,0.0000,2.1538,0.4967,0.0320,0.8461,2.8257,0.0000,1.4928,0.1127,0.1641
7,HOLIDAY,13,0.0000,2.2288,0.4955,0.0323,0.7432,2.9114,0.0000,1.4909,0.1127,0.1641
7,HOLIDAY,14,0.0000,2.3247,0.4971,0.0328,0.6675,2.8816,0.0000,1.4816,0.1127,0.1641
7,HOLIDAY,15,0.0000,2.3132,0.4923,0.0335,0.6255,2.7251,0.0000,1.5472,0.1125,0.1633
7,HOLIDAY,16,0.0000,2.2991,0.4936,0.0339,0.6006,2.7131,0.0000,1.5563,0.1111,0.1567
7,HOLIDAY,17,0.0000,2.2574,0.4908,0.0342,0.5826,2.5861,0.0445,1.6235,0.1054,0.1390
7,HOLIDAY,18,0.0000,2.1324,0.4891,0.0327,0.5698,2.6096,0.0445,1.5933,0.0933,0.1104
7,HOLIDAY,19,0.0000,1.5722,0.3878,0.0286,0.5502,2.5959,0.1284,1.4315,0.0764,0.0823
7,HOLIDAY,20,0.0000,1.4296,0.3847,0.0206,0.5234,2.4592,0.1284,1.3755,0.0607,0.0597
7,HOLIDAY,21,0.0000,1.0563,0.3455,0.0116,0.4804,2.3988,0.1284,1.2828,0.0449,0.0421
7,HOLIDAY,22,0.0000,0.9282,0.3455,0.0074,0.4025,2.2868,0.1284,0.4761,0.0315,0.0298
7,HOLIDAY,23,0.0000,0.0000,0.0000,0.0068,0.2632,2.2733,0.0839,0.4759,0.0213,0.0192
8,WEEKDAY,0,0.0000,0.0000,0.0000,0.0065,0.0352,2.2524,0.0839,0.4759,0.0156,0.0092
8,WEEKDAY,1,0.0000,0.0000,0.0000,0.0066,0.0196,2.2445,0.0839,0.4760,0.0151,0.0080
8,WEEKDAY,2,0.0000,0.0000,0.0000,0.0082,0.2115,2.2435,0.0839,0.4772,0.0182,0.0179
8,WEEKDAY,3,0.0000,0.0000,0.0000,0.0129,0.6201,2.2535,0.0839,0.4846,0.0299,0.0603
