Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,WEEKDAY,15,0.0000,0.2477,0.4673,0.2796,0.3878,3.1001,0.0294,1.2001,0.0563,0.1452,0.0156
3,WEEKDAY,16,0.0000,0.2314,0.4665,0.2818,0.3737,2.9715,0.0294,1.1798,0.0562,0.1350,0.0155
3,WEEKDAY,17,0.0000,0.1985,0.4648,0.2775,0.3191,2.9602,0.0093,1.1702,0.0557,0.1147,0.0151
3,WEEKDAY,18,0.0091,0.1601,0.4633,0.2791,0.3041,2.8109,0.1882,1.1762,0.0551,0.0907,0.0140
3,WEEKDAY,19,0.0000,0.1364,0.4623,0.2696,0.2937,2.7690,0.1882,1.1810,0.0528,0.0831,0.0122
3,WEEKDAY,20,0.0000,0.1195,0.4410,0.2452,0.2538,2.7570,0.1882,1.1640,0.0476,0.0715,0.0100
3,WEEKDAY,21,0.0067,0.1053,0.4403,0.1942,0.1955,2.6236,0.1882,1.0761,0.0387,0.0592,0.0079
3,WEEKDAY,22,0.0379,0.0274,0.2606,0.1351,0.1497,2.6316,0.1882,0.8089,0.0304,0.0471,0.0054
3,WEEKDAY,23,0.1044,0.0209,0.2582,0.1065,0.0814,2.4832,0.1882,0.7082,0.0235,0.0369,0.0046
3,SATURDAY,0,0.2077,0.0170,0.2143,0.0926,0.0557,2.4772,0.1846,0.6241,0.0212,0.0284,0.0044
3,SATURDAY,1,0.3104,0.0153,0.2144,0.0755,0.0627,2.4755,0.1846,0.5343,0.0184,0.0228,0.0043
3,SATURDAY,2,0.5086,0.0142,0.1997,0.0604,0.0551,2.4729,0.1846,0.4892,0.0161,0.0196,0.0039
3,SATURDAY,3,0.6989,0.0131,0.1991,0.0664,0.1248,2.4740,0.1846,0.5391,0.0154,0.0288,0.0039
3,SATURDAY,4,0.8530,0.0132,0.2139,0.1041,0.2230,2.4807,0.1846,0.6294,0.0167,0.0472,0.0048
3,SATURDAY,5,0.7890,0.0145,0.2138,0.1508,0.3749,2.6196,0.1721,0.7044,0.0205,0.0665,0.0064
3,SATURDAY,6,0.7219,0.0940,0.2731,0.2454,0.4359,2.6122,0.0302,0.7758,0.0255,0.0822,0.0090
3,SATURDAY,7,0.6005,0.0948,0.3404,0.2912,0.4531,2.5789,0.0302,0.9688,0.0344,0.0914,0.0120
3,SATURDAY,8,0.4022,0.0879,0.4590,0.2922,0.4554,2.5887,0.0294,1.1587,0.0461,0.0943,0.0145
3,SATURDAY,9,0.1805,0.1096,0.4631,0.2881,0.4966,2.7117,0.0294,1.1997,0.0534,0.0947,0.0154
3,SATURDAY,10,0.0538,0.1422,0.4646,0.2815,0.4855,2.7180,0.0294,1.2069,0.0555,0.0947,0.0156
3,SATURDAY,11,0.0000,0.1709,0.4654,0.2783,0.4849,2.7459,0.0294,1.2069,0.0557,0.0947,0.0156
3,SATURDAY,12,0.0000,0.2141,0.4663,0.2779,0.4776,2.8943,0.0294,1.2069,0.0561,0.0947,0.0156
3,SATURDAY,13,0.0000,0.2554,0.4672,0.2744,0.4491,2.9267,0.0294,1.2068,0.0561,0.0947,0.0156
3,SATURDAY,14,0.0000,0.2846,0.4678,0.2780,0.4134,3.0810,0.0294,1.2064,0.0561,0.0947,0.0156
3,SATURDAY,15,0.0000,0.2954,0.4677,0.2809,0.3915,3.0998,0.0294,1.1986,0.0561,0.1126,0.0156
3,SATURDAY,16,0.0000,0.2873,0.4670,0.2836,0.3772,2.9719,0.0294,1.1801,0.0561,0.1231,0.0155
3,SATURDAY,17,0.0000,0.2427,0.4654,0.2781,0.3214,2.9605,0.0093,1.1709,0.0556,0.1115,0.0151
3,SATURDAY,18,0.0000,0.1861,0.4638,0.2793,0.3051,2.8111,0.1882,1.1760,0.0551,0.0903,0.0140
3,SATURDAY,19,0.0000,0.1406,0.4625,0.2696,0.2938,2.7691,0.1882,1.1802,0.0529,0.0831,0.0122
3,SATURDAY,20,0.0187,0.1200,0.4409,0.2452,0.2538,2.7574,0.1882,1.1635,0.0480,0.0715,0.0100
3,SATURDAY,21,0.0628,0.1011,0.4401,0.1942,0.1955,2.6244,0.1882,1.0769,0.0397,0.0592,0.0079
3,SATURDAY,22,0.0990,0.0266,0.2648,0.1351,0.1497,2.6328,0.1882,0.8635,0.0321,0.0471,0.0054
3,SATURDAY,23,0.1908,0.0210,0.2610,0.1065,0.0813,2.4847,0.1882,0.7623,0.0257,0.0359,0.0046
3,SUNDAY,0,0.3216,0.0188,0.2144,0.0596,0.0805,2.4735,0.1846,0.5583,0.0172,0.0217,0.0044
3,SUNDAY,1,0.4608,0.0166,0.2139,0.0646,0.0866,2.4722,0.1846,0.5024,0.0155,0.0215,0.0042
3,SUNDAY,2,0.6141,0.0152,0.1992,0.0602,0.1102,2.4705,0.1846,0.4859,0.0151,0.0211,0.0039
3,SUNDAY,3,0.7028,0.0136,0.1992,0.0613,0.1776,2.4738,0.1846,0.6106,0.0156,0.0281,0.0045
3,SUNDAY,4,0.7002,0.0135,0.2138,0.0854,0.2543,2.4808,0.1846,0.6432,0.0171,0.0445,0.0058
3,SUNDAY,5,0.7106,0.0148,0.2138,0.1439,0.3516,2.6187,0.1721,0.6698,0.0208,0.0604,0.0080
3,SUNDAY,6,0.6608,0.1011,0.2731,0.2378,0.3768,2.6098,0.0302,0.7897,0.0256,0.0689,0.0103
3,SUNDAY,7,0.5377,0.1026,0.2944,0.2752,0.3848,2.5733,0.0302,1.0004,0.0332,0.0721,0.0125
3,SUNDAY,8,0.3498,0.0928,0.4589,0.2725,0.3858,2.5809,0.0294,1.1124,0.0442,0.0728,0.0145
3,SUNDAY,9,0.1569,0.1142,0.4632,0.2686,0.4270,2.7023,0.0294,1.1240,0.0514,0.0729,0.0154
3,SUNDAY,10,0.1199,0.1476,0.4652,0.2626,0.4158,2.7077,0.0294,1.1285,0.0535,0.0729,0.0156
3,SUNDAY,11,0.0860,0.1729,0.4658,0.2598,0.4153,2.7353,0.0294,1.1285,0.0537,0.0729,0.0156
3,SUNDAY,12,0.0934,0.2030,0.4669,0.2596,0.4094,2.8837,0.0294,1.1285,0.0541,0.0729,0.0156
3,SUNDAY,13,0.0737,0.2403,0.4677,0.2565,0.3856,2.9160,0.0294,1.1285,0.0541,0.0729,0.0156
3,SUNDAY,14,0.0552,0.2607,0.4682,0.2594,0.3559,3.0705,0.0294,1.1281,0.0541,0.0729,0.0156
3,SUNDAY,15,0.0165,0.2517,0.4679,0.2618,0.3406,3.0894,0.0294,1.1212,0.0541,0.0908,0.0156
3,SUNDAY,16,0.0210,0.2343,0.4670,0.2646,0.3311,2.9620,0.0294,1.1023,0.0541,0.1014,0.0155
3,SUNDAY,17,0.0088,0.1943,0.4652,0.2603,0.2794,2.9513,0.0093,1.0951,0.0536,0.0902,0.0151
3,SUNDAY,18,0.0419,0.1615,0.4636,0.2625,0.2678,2.8028,0.1882,1.1027,0.0531,0.0703,0.0140
3,SUNDAY,19,0.1021,0.1364,0.4625,0.2553,0.2615,2.7622,0.1882,1.1062,0.0511,0.0664,0.0122
3,SUNDAY,20,0.1121,0.1179,0.4412,0.2359,0.2257,2.7517,0.1882,1.0900,0.0462,0.0590,0.0099
3,SUNDAY,21,0.1404,0.1022,0.4402,0.1909,0.1748,2.6201,0.1882,1.0104,0.0375,0.0506,0.0078
3,SUNDAY,22,0.2382,0.0259,0.2608,0.1272,0.1482,2.6293,0.1882,0.7160,0.0290,0.0406,0.0055
3,SUNDAY,23,0.3573,0.0207,0.2583,0.0664,0.1000,2.4809,0.1882,0.6291,0.0214,0.0263,0.0046
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.1295,0.0218,0.2137,0.0765,0.0613,2.5033,0.1846,0.5443,0.0169,0.0393,0.0043
4,WEEKDAY,1,0.2027,0.0193,0.2029,0.0617,0.0570,2.5013,0.1846,0.4958,0.0155,0.0478,0.0040
4,WEEKDAY,2,0.3052,0.0181,0.1992,0.0634,0.1093,2.5044,0.1846,0.5292,0.0154,0.0640,0.0039
4,WEEKDAY,3,0.4127,0.0173,0.2102,0.0933,0.2017,2.5123,0.1846,0.6121,0.0166,0.0860,0.0046
4,WEEKDAY,4,0.4404,0.0184,0.2136,0.1368,0.3413,2.6216,0.1749,0.6912,0.0198,0.1074,0.0061
4,WEEKDAY,5,0.4276,0.0875,0.2607,0.2173,0.4224,2.6482,0.1760,0.7638,0.0247,0.1243,0.0084
4,WEEKDAY,6,0.3596,0.1093,0.3253,0.2717,0.4493,2.6562,0.0636,0.9289,0.0326,0.1350,0.0113
4,WEEKDAY,7,0.2232,0.1042,0.4318,0.2822,0.4543,2.6660,0.0296,1.1192,0.0437,0.1394,0.0139
4,WEEKDAY,8,0.0721,0.1283,0.4634,0.2794,0.4857,2.7633,0.0294,1.1938,0.0520,0.1403,0.0152
4,WEEKDAY,9,0.0122,0.1666,0.4661,0.2737,0.4858,2.7997,0.0294,1.2085,0.0553,0.1404,0.0156
4,WEEKDAY,10,0.0069,0.2023,0.4671,0.2699,0.4826,2.8253,0.0294,1.2102,0.0559,0.1404,0.0156
4,WEEKDAY,11,0.0000,0.2452,0.4682,0.2684,0.4765,2.9465,0.0294,1.2101,0.0563,0.1404,0.0156
4,WEEKDAY,12,0.0000,0.2873,0.4691,0.2646,0.4529,3.0002,0.0294,1.2097,0.0564,0.1404,0.0156
4,WEEKDAY,13,0.0000,0.3272,0.4702,0.2657,0.4187,3.1155,0.0294,1.2089,0.0564,0.1392,0.0156
4,WEEKDAY,14,0.0000,0.3403,0.4705,0.2681,0.3931,3.1515,0.0294,1.2021,0.0563,0.1437,0.0156
4,WEEKDAY,15,0.0000,0.3291,0.4700,0.2703,0.3771,3.0450,0.0294,1.1845,0.0562,0.1373,0.0155
4,WEEKDAY,16,0.0000,0.3052,0.4689,0.2677,0.3316,3.0069,0.0139,1.1724,0.0558,0.1193,0.0152
4,WEEKDAY,17,0.0000,0.2693,0.4674,0.2680,0.3076,2.8931,0.0340,1.1748,0.0552,0.0962,0.0142
4,WEEKDAY,18,0.0000,0.2102,0.4651,0.2612,0.2961,2.8221,0.0413,1.1800,0.0533,0.0849,0.0126
4,WEEKDAY,19,0.0081,0.1618,0.4475,0.2411,0.2628,2.7941,0.1548,1.1679,0.0488,0.0741,0.0105
4,WEEKDAY,20,0.0094,0.1280,0.4410,0.1979,0.2088,2.6853,0.1882,1.0961,0.0407,0.0620,0.0084
4,WEEKDAY,21,0.0095,0.0517,0.3025,0.1427,0.1601,2.6598,0.1882,0.8689,0.0322,0.0498,0.0060
4,WEEKDAY,22,0.0467,0.0275,0.2596,0.1085,0.0969,2.5456,0.1882,0.7303,0.0249,0.0392,0.0048
4,WEEKDAY,23,0.0949,0.0232,0.2241,0.0920,0.0617,2.5086,0.1854,0.6366,0.0198,0.0358,0.0045
4,SATURDAY,0,0.0730,0.0215,0.2157,0.0766,0.0609,2.5052,0.1846,0.5568,0.0191,0.0242,0.0043
4,SATURDAY,1,0.1250,0.0190,0.2030,0.0616,0.0570,2.5026,0.1846,0.5004,0.0167,0.0204,0.0040
4,SATURDAY,2,0.2436,0.0174,0.1989,0.0623,0.1074,2.5042,0.1846,0.5266,0.0156,0.0265,0.0039
4,SATURDAY,3,0.3320,0.0168,0.2098,0.0909,0.1984,2.5110,0.1846,0.6068,0.0164,0.0426,0.0046
4,SATURDAY,4,0.3859,0.0169,0.2136,0.1336,0.3369,2.6167,0.1752,0.6857,0.0195,0.0617,0.0060
4,SATURDAY,5,0.4199,0.0840,0.2598,0.2131,0.4207,2.6460,0.1759,0.7579,0.0242,0.0783,0.0084
4,SATURDAY,6,0.3983,0.1069,0.3236,0.2689,0.4488,2.6535,0.0669,0.9205,0.0321,0.0891,0.0112
4,SATURDAY,7,0.2778,0.1028,0.4292,0.2805,0.4548,2.6634,0.0296,1.1112,0.0432,0.0936,0.0139
4,SATURDAY,8,0.0724,0.1350,0.4638,0.2778,0.4863,2.7582,0.0294,1.1894,0.0516,0.0946,0.0152
4,SATURDAY,9,0.0000,0.1833,0.4675,0.2720,0.4883,2.7972,0.0294,1.2051,0.0550,0.0947,0.0156
4,SATURDAY,10,0.0000,0.2321,0.4684,0.2681,0.4851,2.8224,0.0294,1.2069,0.0557,0.0947,0.0156
4,SATURDAY,11,0.0000,0.2703,0.4691,0.2671,0.4794,2.9413,0.0294,1.2069,0.0560,0.0947,0.0156
4,SATURDAY,12,0.0000,0.3178,0.4699,0.2645,0.4562,2.9982,0.0294,1.2068,0.0561,0.0947,0.0156
4,SATURDAY,13,0.0000,0.3675,0.4717,0.2662,0.4224,3.1112,0.0294,1.2065,0.0561,0.0947,0.0156
4,SATURDAY,14,0.0000,0.3871,0.4726,0.2691,0.3970,3.1509,0.0294,1.2005,0.0561,0.1081,0.0156
4,SATURDAY,15,0.0000,0.3893,0.4726,0.2718,0.3808,3.0483,0.0294,1.1848,0.0561,0.1205,0.0155
4,SATURDAY,16,0.0000,0.3766,0.4716,0.2686,0.3354,3.0074,0.0144,1.1732,0.0558,0.1144,0.0152
4,SATURDAY,17,0.0000,0.3437,0.4698,0.2682,0.3092,2.8966,0.0333,1.1747,0.0552,0.0956,0.0143
4,SATURDAY,18,0.0000,0.2759,0.4670,0.2615,0.2967,2.8234,0.0413,1.1792,0.0534,0.0849,0.0127
4,SATURDAY,19,0.0000,0.2063,0.4495,0.2417,0.2638,2.7950,0.1515,1.1676,0.0492,0.0744,0.0105
4,SATURDAY,20,0.0000,0.1494,0.4417,0.1990,0.2101,2.6891,0.1882,1.0985,0.0418,0.0622,0.0084
4,SATURDAY,21,0.0000,0.0623,0.3087,0.1440,0.1611,2.6608,0.1882,0.9169,0.0340,0.0501,0.0060
4,SATURDAY,22,0.0000,0.0310,0.2614,0.1091,0.0984,2.5506,0.1882,0.7876,0.0273,0.0387,0.0048
4,SATURDAY,23,0.0347,0.0258,0.2266,0.0685,0.0621,2.5080,0.1855,0.6093,0.0223,0.0303,0.0045
4,SUNDAY,0,0.1196,0.0236,0.2134,0.0621,0.0870,2.5016,0.1846,0.5024,0.0155,0.0215,0.0042
4,SUNDAY,1,0.1641,0.0213,0.1986,0.0580,0.1110,2.4996,0.1846,0.4860,0.0151,0.0212,0.0039
4,SUNDAY,2,0.1980,0.0195,0.1986,0.0592,0.1794,2.5052,0.1846,0.6107,0.0156,0.0281,0.0045
4,SUNDAY,3,0.2326,0.0191,0.2134,0.0828,0.2591,2.5136,0.1846,0.6437,0.0171,0.0445,0.0058
4,SUNDAY,4,0.2447,0.0207,0.2150,0.1402,0.3581,2.6512,0.1721,0.6708,0.0208,0.0604,0.0080
4,SUNDAY,5,0.2411,0.1132,0.2746,0.2315,0.3840,2.6429,0.1771,0.7909,0.0256,0.0690,0.0103
4,SUNDAY,6,0.2085,0.1143,0.2963,0.2679,0.3921,2.6524,0.0302,1.0016,0.0332,0.0722,0.0125
4,SUNDAY,7,0.1346,0.1028,0.4585,0.2652,0.3931,2.6593,0.0294,1.1137,0.0442,0.0729,0.0145
4,SUNDAY,8,0.0479,0.1391,0.4650,0.2615,0.4343,2.7813,0.0294,1.1252,0.0514,0.0730,0.0154
4,SUNDAY,9,0.0000,0.1801,0.4674,0.2556,0.4231,2.7913,0.0294,1.1298,0.0535,0.0730,0.0156
4,SUNDAY,10,0.0000,0.2097,0.4680,0.2529,0.4226,2.8211,0.0294,1.1298,0.0537,0.0730,0.0156
4,SUNDAY,11,0.0000,0.2600,0.4696,0.2527,0.4164,2.9696,0.0294,1.1298,0.0541,0.0730,0.0156
4,SUNDAY,12,0.0000,0.3279,0.4710,0.2497,0.3911,2.9960,0.0294,1.1297,0.0541,0.0730,0.0156
4,SUNDAY,13,0.0000,0.3877,0.4725,0.2526,0.3607,3.1379,0.0294,1.1293,0.0541,0.0730,0.0156
4,SUNDAY,14,0.0000,0.3884,0.4728,0.2549,0.3450,3.1435,0.0294,1.1224,0.0541,0.0908,0.0156
4,SUNDAY,15,0.0000,0.3719,0.4726,0.2570,0.3350,3.0050,0.0294,1.1033,0.0541,0.1014,0.0155
4,SUNDAY,16,0.0000,0.3259,0.4713,0.2514,0.2818,2.9967,0.0093,1.0956,0.0536,0.0902,0.0151
4,SUNDAY,17,0.0000,0.2715,0.4695,0.2530,0.2689,2.8523,0.0413,1.1028,0.0531,0.0703,0.0140
4,SUNDAY,18,0.0000,0.2112,0.4664,0.2459,0.2616,2.8043,0.0413,1.1063,0.0511,0.0664,0.0122
4,SUNDAY,19,0.0000,0.1653,0.4436,0.2271,0.2257,2.7840,0.1882,1.0900,0.0462,0.0590,0.0099
4,SUNDAY,20,0.0000,0.1325,0.4414,0.1837,0.1748,2.6512,0.1882,1.0104,0.0375,0.0506,0.0078
4,SUNDAY,21,0.0000,0.0374,0.2630,0.1222,0.1482,2.6590,0.1882,0.7160,0.0290,0.0406,0.0055
4,SUNDAY,22,0.0000,0.0307,0.2581,0.0637,0.1000,2.5095,0.1882,0.6291,0.0214,0.0263,0.0046
4,SUNDAY,23,0.0524,0.0261,0.2140,0.0890,0.0807,2.5026,0.1846,0.6104,0.0172,0.0217,0.0044
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0195,0.0304,0.2139,0.0727,0.0629,2.5611,0.1846,0.5248,0.0165,0.0404,0.0043
5,WEEKDAY,1,0.0224,0.0281,0.1991,0.0584,0.0554,2.5610,0.1846,0.4876,0.0153,0.0500,0.0039
5,WEEKDAY,2,0.0380,0.0268,0.1993,0.0648,0.1252,2.5647,0.1846,0.5414,0.0154,0.0682,0.0039
5,WEEKDAY,3,0.0706,0.0262,0.2166,0.1016,0.2245,2.5745,0.1846,0.6330,0.0169,0.0913,0.0048
5,WEEKDAY,4,0.0863,0.0291,0.2218,0.1474,0.3758,2.7193,0.1721,0.7083,0.0207,0.1121,0.0064
5,WEEKDAY,5,0.0611,0.1289,0.2784,0.2375,0.4362,2.7273,0.0302,0.7802,0.0259,0.1279,0.0090
5,WEEKDAY,6,0.0159,0.1400,0.3408,0.2808,0.4531,2.7474,0.0302,0.9727,0.0346,0.1371,0.0120
5,WEEKDAY,7,0.0000,0.1364,0.4591,0.2816,0.4544,2.7526,0.0294,1.1622,0.0463,0.1400,0.0145
5,WEEKDAY,8,0.0000,0.2011,0.4680,0.2777,0.4943,2.8899,0.0294,1.2031,0.0537,0.1404,0.0154
5,WEEKDAY,9,0.0000,0.2680,0.4717,0.2716,0.4826,2.9024,0.0294,1.2101,0.0558,0.1404,0.0156
5,WEEKDAY,10,0.0000,0.3169,0.4720,0.2685,0.4817,2.9319,0.0294,1.2102,0.0560,0.1404,0.0156
5,WEEKDAY,11,0.0000,0.3893,0.4739,0.2674,0.4741,3.0843,0.0294,1.2100,0.0564,0.1404,0.0156
5,WEEKDAY,12,0.0000,0.4511,0.4749,0.2622,0.4458,3.1019,0.0294,1.2094,0.0564,0.1404,0.0156
5,WEEKDAY,13,0.0000,0.5012,0.4765,0.2650,0.4097,3.2416,0.0294,1.2085,0.0564,0.1388,0.0156
5,WEEKDAY,14,0.0000,0.5119,0.4767,0.2672,0.3871,3.2397,0.0294,1.1999,0.0563,0.1452,0.0156
5,WEEKDAY,15,0.0000,0.4945,0.4762,0.2695,0.3730,3.0911,0.0294,1.1796,0.0562,0.1350,0.0155
5,WEEKDAY,16,0.0000,0.4582,0.4751,0.2657,0.3187,3.0788,0.0093,1.1701,0.0557,0.1147,0.0151
5,WEEKDAY,17,0.0000,0.3986,0.4732,0.2673,0.3039,2.9328,0.0413,1.1762,0.0551,0.0907,0.0140
5,WEEKDAY,18,0.0000,0.3166,0.4697,0.2582,0.2937,2.8886,0.0413,1.1810,0.0528,0.0831,0.0122
5,WEEKDAY,19,0.0000,0.2386,0.4460,0.2350,0.2538,2.8655,0.1882,1.1640,0.0476,0.0715,0.0100
5,WEEKDAY,20,0.0000,0.1802,0.4435,0.1863,0.1955,2.7186,0.1882,1.0761,0.0387,0.0592,0.0079
5,WEEKDAY,21,0.0000,0.0509,0.2644,0.1296,0.1497,2.7188,0.1882,0.8112,0.0304,0.0471,0.0054
5,WEEKDAY,22,0.0000,0.0393,0.2608,0.1022,0.0814,2.5680,0.1882,0.7104,0.0235,0.0369,0.0046
5,WEEKDAY,23,0.0000,0.0332,0.2152,0.0887,0.0560,2.5621,0.1846,0.6169,0.0189,0.0355,0.0044
5,SATURDAY,0,0.0000,0.0308,0.2156,0.0724,0.0627,2.5628,0.1846,0.5343,0.0184,0.0228,0.0043
5,SATURDAY,1,0.0000,0.0270,0.1992,0.0578,0.0551,2.5620,0.1846,0.4892,0.0161,0.0196,0.0039
5,SATURDAY,2,0.0254,0.0256,0.1986,0.0636,0.1248,2.5641,0.1846,0.5391,0.0154,0.0288,0.0039
5,SATURDAY,3,0.0517,0.0247,0.2134,0.0999,0.2230,2.5732,0.1846,0.6294,0.0167,0.0472,0.0048
5,SATURDAY,4,0.0893,0.0259,0.2151,0.1448,0.3749,2.7173,0.1721,0.7044,0.0205,0.0665,0.0064
5,SATURDAY,5,0.0632,0.1229,0.2779,0.2354,0.4359,2.7247,0.0302,0.7758,0.0255,0.0822,0.0090
5,SATURDAY,6,0.0329,0.1329,0.3406,0.2791,0.4531,2.7449,0.0302,0.9688,0.0344,0.0914,0.0120
5,SATURDAY,7,0.0000,0.1295,0.4588,0.2799,0.4554,2.7501,0.0294,1.1587,0.0461,0.0943,0.0145
