Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
5,WEEKDAY,3,0.1228,0.0599,0.0046,0.0026,0.0679,0.3380,0.4144,0.0169,0.2354,0.0256,0.3556,0.0247
5,WEEKDAY,4,0.1151,0.0594,0.0063,0.0055,0.0719,0.3380,0.5618,0.0290,0.2774,0.0518,0.7211,0.0442
5,WEEKDAY,5,0.1301,0.0703,0.0066,0.0077,0.0739,0.0000,0.7217,0.0357,0.3103,0.0757,1.0538,0.0565
5,WEEKDAY,6,0.3248,0.1050,0.0066,0.0089,0.0757,0.0000,0.7464,0.0389,0.3264,0.0892,1.2412,0.0626
5,WEEKDAY,7,0.3623,0.1133,0.0064,0.0095,0.0772,0.0000,0.7528,0.0397,0.3312,0.0936,1.3027,0.0644
5,WEEKDAY,8,0.4275,0.1258,0.0065,0.0098,0.0804,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
5,WEEKDAY,9,0.4917,0.1395,0.0065,0.0099,0.0812,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
5,WEEKDAY,10,0.5615,0.1535,0.0066,0.0099,0.0818,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
5,WEEKDAY,11,0.6305,0.1674,0.0067,0.0099,0.0841,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
5,WEEKDAY,12,0.6986,0.1817,0.0067,0.0095,0.0847,0.0000,0.7512,0.0395,0.3317,0.0940,1.3086,0.0646
5,WEEKDAY,13,0.7663,0.1951,0.0065,0.0074,0.0866,0.0000,0.7201,0.0380,0.3278,0.0892,1.2412,0.0627
5,WEEKDAY,14,0.5859,0.1736,0.0064,0.0048,0.0841,0.0000,0.6100,0.0332,0.3035,0.0636,0.8849,0.0529
5,WEEKDAY,15,0.5992,0.1758,0.0063,0.0030,0.0803,0.0000,0.5331,0.0299,0.2723,0.0387,0.5384,0.0433
5,WEEKDAY,16,0.5848,0.1716,0.0063,0.0021,0.0789,0.0000,0.4827,0.0277,0.2447,0.0222,0.3085,0.0370
5,WEEKDAY,17,0.5468,0.1622,0.0064,0.0015,0.0758,0.0000,0.4505,0.0263,0.2237,0.0121,0.1690,0.0331
5,WEEKDAY,18,0.4816,0.1463,0.0059,0.0012,0.0752,0.0000,0.4294,0.0225,0.2092,0.0069,0.0956,0.0277
5,WEEKDAY,19,0.3991,0.1257,0.0025,0.0010,0.0728,0.3380,0.4176,0.0074,0.2018,0.0049,0.0688,0.0095
5,WEEKDAY,20,0.3391,0.1118,0.0022,0.0010,0.0701,0.3380,0.4159,0.0052,0.2007,0.0047,0.0655,0.0065
5,WEEKDAY,21,0.3042,0.1045,0.0039,0.0010,0.0699,0.3380,0.4159,0.0113,0.2007,0.0047,0.0655,0.0162
5,WEEKDAY,22,0.2678,0.0963,0.0023,0.0010,0.0670,0.3380,0.4159,0.0057,0.2007,0.0047,0.0655,0.0079
5,WEEKDAY,23,0.1552,0.0608,0.0017,0.0010,0.0664,0.3380,0.2683,0.0031,0.2007,0.0047,0.0655,0.0033
5,SATURDAY,0,0.0000,0.0000,0.0017,0.0010,0.0659,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,1,0.0000,0.0000,0.0017,0.0010,0.0655,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,2,0.0000,0.0000,0.0017,0.0010,0.0653,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,3,0.0000,0.0000,0.0017,0.0010,0.0651,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,4,0.0000,0.0000,0.0017,0.0010,0.0667,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,5,0.0000,0.0000,0.0017,0.0010,0.0669,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,6,0.0000,0.0000,0.0017,0.0010,0.0676,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,7,0.0000,0.0000,0.0017,0.0010,0.0682,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,8,0.0000,0.0000,0.0017,0.0010,0.0708,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,9,0.0000,0.0000,0.0017,0.0010,0.0714,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,10,0.0000,0.0000,0.0017,0.0010,0.0720,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,11,0.0000,0.0000,0.0017,0.0010,0.0743,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,12,0.0000,0.0000,0.0017,0.0010,0.0749,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,13,0.0000,0.0000,0.0017,0.0010,0.0772,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,14,0.0000,0.0000,0.0017,0.0010,0.0775,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,15,0.0000,0.0000,0.0017,0.0010,0.0755,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,16,0.0000,0.0000,0.0017,0.0010,0.0754,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,17,0.0000,0.0000,0.0017,0.0010,0.0731,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,18,0.0000,0.0000,0.0017,0.0010,0.0731,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,19,0.0000,0.0000,0.0017,0.0010,0.0723,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,20,0.0000,0.0000,0.0017,0.0010,0.0699,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,21,0.0000,0.0000,0.0017,0.0010,0.0689,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,22,0.0000,0.0000,0.0017,0.0010,0.0667,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SATURDAY,23,0.0988,0.0348,0.0017,0.0010,0.0662,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,0,0.0000,0.0000,0.0017,0.0010,0.0659,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,1,0.0000,0.0000,0.0017,0.0010,0.0655,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,2,0.0000,0.0000,0.0017,0.0010,0.0653,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,3,0.0000,0.0000,0.0017,0.0010,0.0651,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,4,0.0000,0.0000,0.0017,0.0010,0.0667,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,5,0.0000,0.0000,0.0017,0.0010,0.0669,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,6,0.0000,0.0000,0.0017,0.0010,0.0676,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,7,0.0000,0.0000,0.0017,0.0010,0.0682,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,8,0.0000,0.0000,0.0017,0.0010,0.0708,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,9,0.0000,0.0000,0.0017,0.0010,0.0714,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,10,0.0000,0.0000,0.0017,0.0010,0.0720,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,11,0.0000,0.0000,0.0017,0.0010,0.0743,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,SUNDAY,12,0.0000,0.0000,0.0017,0.0010,0.0749,0.0000,0.0650,0.0031,0.0319,0.0047,0.0655,0.0031
5,SUNDAY,13,0.0000,0.0000,0.0018,0.0010,0.0772,0.0000,0.0650,0.0044,0.0319,0.0047,0.0655,0.0052
5,SUNDAY,14,0.4163,0.1201,0.0020,0.0010,0.0777,0.0000,0.0650,0.0070,0.0319,0.0047,0.0655,0.0086
5,SUNDAY,15,0.3547,0.1006,0.0021,0.0010,0.0757,0.0000,0.0650,0.0094,0.0319,0.0047,0.0655,0.0111
5,SUNDAY,16,0.3163,0.0895,0.0022,0.0010,0.0756,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0118
5,SUNDAY,17,0.2749,0.0783,0.0022,0.0010,0.0733,0.0000,0.0650,0.0106,0.0319,0.0047,0.0655,0.0118
5,SUNDAY,18,0.2172,0.0628,0.0022,0.0010,0.0733,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0116
5,SUNDAY,19,0.1619,0.0487,0.0021,0.0010,0.0725,0.3380,0.0650,0.0094,0.0319,0.0047,0.0655,0.0099
5,SUNDAY,20,0.1191,0.0369,0.0019,0.0010,0.0700,0.3380,0.0650,0.0068,0.0319,0.0047,0.0655,0.0068
5,SUNDAY,21,0.0880,0.0283,0.0017,0.0010,0.0690,0.3380,0.0650,0.0040,0.0319,0.0047,0.0655,0.0040
5,SUNDAY,22,0.0612,0.0206,0.0017,0.0010,0.0667,0.3380,0.0650,0.0030,0.0319,0.0047,0.0655,0.0029
5,SUNDAY,23,0.1014,0.0390,0.0017,0.0010,0.0662,0.3380,0.2623,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,0,0.0000,0.0000,0.0017,0.0010,0.0659,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,1,0.0000,0.0000,0.0017,0.0010,0.0655,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,2,0.0000,0.0000,0.0017,0.0010,0.0653,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,3,0.0000,0.0000,0.0017,0.0010,0.0651,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,4,0.0000,0.0000,0.0017,0.0010,0.0667,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,5,0.0000,0.0000,0.0017,0.0010,0.0669,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,6,0.0000,0.0000,0.0017,0.0010,0.0676,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,7,0.0000,0.0000,0.0017,0.0010,0.0682,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,8,0.0000,0.0000,0.0017,0.0010,0.0708,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,9,0.0000,0.0000,0.0017,0.0010,0.0714,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,10,0.0000,0.0000,0.0017,0.0010,0.0720,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,11,0.0000,0.0000,0.0017,0.0010,0.0743,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,12,0.0000,0.0000,0.0017,0.0010,0.0749,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,13,0.0000,0.0000,0.0017,0.0010,0.0772,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,14,0.0000,0.0000,0.0017,0.0010,0.0775,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,15,0.0000,0.0000,0.0017,0.0010,0.0755,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,16,0.0000,0.0000,0.0017,0.0010,0.0754,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,17,0.0000,0.0000,0.0017,0.0010,0.0731,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,18,0.0000,0.0000,0.0017,0.0010,0.0731,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,19,0.0000,0.0000,0.0017,0.0010,0.0723,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,20,0.0000,0.0000,0.0017,0.0010,0.0699,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,21,0.0000,0.0000,0.0017,0.0010,0.0689,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,22,0.0000,0.0000,0.0017,0.0010,0.0667,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
5,HOLIDAY,23,0.2353,0.0890,0.0017,0.0010,0.0662,0.3380,0.3281,0.0029,0.0319,0.0047,0.0655,0.0028
6,WEEKDAY,0,0.3148,0.1014,0.0012,0.0010,0.0680,0.3380,0.3281,0.0029,0.2007,0.0047,0.0655,0.0028
6,WEEKDAY,1,0.2814,0.0943,0.0012,0.0010,0.0676,0.3380,0.3297,0.0030,0.2017,0.0053,0.0734,0.0030
6,WEEKDAY,2,0.2543,0.0877,0.0015,0.0013,0.0679,0.3380,0.3456,0.0053,0.2100,0.0103,0.1428,0.0070
6,WEEKDAY,3,0.2366,0.0850,0.0033,0.0026,0.0698,0.3380,0.4144,0.0169,0.2354,0.0256,0.3556,0.0247
6,WEEKDAY,4,0.2237,0.0830,0.0045,0.0055,0.0738,0.3380,0.5618,0.0290,0.2774,0.0518,0.7211,0.0442
6,WEEKDAY,5,0.2404,0.0927,0.0047,0.0077,0.0759,0.0000,0.7217,0.0357,0.3103,0.0757,1.0538,0.0565
6,WEEKDAY,6,0.4622,0.1282,0.0047,0.0089,0.0779,0.0000,0.7464,0.0389,0.3264,0.0892,1.2412,0.0626
6,WEEKDAY,7,0.5274,0.1399,0.0046,0.0095,0.0796,0.0000,0.7528,0.0397,0.3312,0.0936,1.3027,0.0644
6,WEEKDAY,8,0.6105,0.1555,0.0046,0.0098,0.0832,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
6,WEEKDAY,9,0.7032,0.1753,0.0047,0.0099,0.0841,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
6,WEEKDAY,10,0.8061,0.1971,0.0047,0.0099,0.0846,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
6,WEEKDAY,11,0.9220,0.2221,0.0048,0.0099,0.0870,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
6,WEEKDAY,12,1.0413,0.2475,0.0048,0.0095,0.0876,0.0000,0.7512,0.0395,0.3317,0.0940,1.3086,0.0646
6,WEEKDAY,13,1.1478,0.2709,0.0047,0.0074,0.0895,0.0000,0.7201,0.0380,0.3278,0.0892,1.2412,0.0627
6,WEEKDAY,14,0.9734,0.2601,0.0046,0.0048,0.0869,0.0000,0.6100,0.0332,0.3035,0.0636,0.8849,0.0529
6,WEEKDAY,15,1.0107,0.2693,0.0045,0.0030,0.0829,0.0000,0.5331,0.0299,0.2723,0.0387,0.5384,0.0433
6,WEEKDAY,16,1.0085,0.2686,0.0045,0.0021,0.0814,0.0000,0.4827,0.0277,0.2447,0.0222,0.3085,0.0370
6,WEEKDAY,17,0.9713,0.2589,0.0046,0.0015,0.0781,0.0000,0.4505,0.0263,0.2237,0.0121,0.1690,0.0331
6,WEEKDAY,18,0.8862,0.2376,0.0042,0.0012,0.0779,0.0000,0.4294,0.0225,0.2092,0.0069,0.0956,0.0277
6,WEEKDAY,19,0.7300,0.2002,0.0018,0.0010,0.0753,0.3380,0.4176,0.0074,0.2018,0.0049,0.0688,0.0095
6,WEEKDAY,20,0.6094,0.1719,0.0016,0.0010,0.0724,0.3380,0.4159,0.0052,0.2007,0.0047,0.0655,0.0065
6,WEEKDAY,21,0.5388,0.1556,0.0028,0.0010,0.0720,0.3380,0.4159,0.0113,0.2007,0.0047,0.0655,0.0162
6,WEEKDAY,22,0.4764,0.1420,0.0016,0.0010,0.0692,0.3380,0.4159,0.0057,0.2007,0.0047,0.0655,0.0079
6,WEEKDAY,23,0.3157,0.0972,0.0012,0.0010,0.0685,0.3380,0.2755,0.0031,0.2007,0.0047,0.0655,0.0033
6,SATURDAY,0,0.0000,0.0000,0.0012,0.0010,0.0680,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,1,0.0000,0.0000,0.0012,0.0010,0.0676,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,2,0.0000,0.0000,0.0012,0.0010,0.0672,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,3,0.0000,0.0000,0.0012,0.0010,0.0670,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,4,0.0000,0.0000,0.0012,0.0010,0.0686,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,5,0.0000,0.0000,0.0012,0.0010,0.0689,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,6,0.0000,0.0000,0.0012,0.0010,0.0698,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,7,0.0000,0.0000,0.0012,0.0010,0.0706,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,8,0.0000,0.0000,0.0012,0.0010,0.0736,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,9,0.0000,0.0000,0.0012,0.0010,0.0742,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,10,0.0000,0.0000,0.0012,0.0010,0.0747,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,11,0.0000,0.0000,0.0012,0.0010,0.0772,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,12,0.0000,0.0000,0.0012,0.0010,0.0778,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,13,0.0000,0.0000,0.0012,0.0010,0.0802,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,14,0.0000,0.0000,0.0012,0.0010,0.0803,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,15,0.0000,0.0000,0.0012,0.0010,0.0781,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,16,0.0000,0.0000,0.0012,0.0010,0.0779,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,17,0.0000,0.0000,0.0012,0.0010,0.0753,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,18,0.0000,0.0000,0.0012,0.0010,0.0758,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,19,0.0000,0.0000,0.0012,0.0010,0.0748,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,20,0.0000,0.0000,0.0012,0.0010,0.0722,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,21,0.0000,0.0000,0.0012,0.0010,0.0710,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,22,0.0000,0.0000,0.0012,0.0010,0.0689,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SATURDAY,23,0.1867,0.0621,0.0012,0.0010,0.0684,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,0,0.0000,0.0000,0.0012,0.0010,0.0680,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,1,0.0000,0.0000,0.0012,0.0010,0.0676,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,2,0.0000,0.0000,0.0012,0.0010,0.0672,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,3,0.0000,0.0000,0.0012,0.0010,0.0670,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,4,0.0000,0.0000,0.0012,0.0010,0.0686,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,5,0.0000,0.0000,0.0012,0.0010,0.0689,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,6,0.0000,0.0000,0.0012,0.0010,0.0698,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,7,0.0000,0.0000,0.0012,0.0010,0.0706,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,8,0.0000,0.0000,0.0012,0.0010,0.0736,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,9,0.0000,0.0000,0.0012,0.0010,0.0742,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,10,0.0000,0.0000,0.0012,0.0010,0.0747,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,11,0.0000,0.0000,0.0012,0.0010,0.0772,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
6,SUNDAY,12,0.0000,0.0000,0.0012,0.0010,0.0778,0.0000,0.0650,0.0031,0.0319,0.0047,0.0655,0.0031
6,SUNDAY,13,0.0000,0.0000,0.0012,0.0010,0.0802,0.0000,0.0650,0.0044,0.0319,0.0047,0.0655,0.0052
6,SUNDAY,14,0.6342,0.1746,0.0014,0.0010,0.0805,0.0000,0.0650,0.0070,0.0319,0.0047,0.0655,0.0086
6,SUNDAY,15,0.5690,0.1523,0.0015,0.0010,0.0783,0.0000,0.0650,0.0094,0.0319,0.0047,0.0655,0.0111
6,SUNDAY,16,0.4964,0.1340,0.0016,0.0010,0.0781,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0118
6,SUNDAY,17,0.4542,0.1235,0.0016,0.0010,0.0756,0.0000,0.0650,0.0106,0.0319,0.0047,0.0655,0.0118
6,SUNDAY,18,0.3791,0.1030,0.0016,0.0010,0.0760,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0116
6,SUNDAY,19,0.2905,0.0809,0.0015,0.0010,0.0750,0.3380,0.0650,0.0094,0.0319,0.0047,0.0655,0.0099
6,SUNDAY,20,0.2265,0.0647,0.0013,0.0010,0.0723,0.3380,0.0650,0.0068,0.0319,0.0047,0.0655,0.0068
6,SUNDAY,21,0.1790,0.0523,0.0012,0.0010,0.0711,0.3380,0.0650,0.0040,0.0319,0.0047,0.0655,0.0040
6,SUNDAY,22,0.1437,0.0434,0.0012,0.0010,0.0689,0.3380,0.0650,0.0030,0.0319,0.0047,0.0655,0.0029
6,SUNDAY,23,0.2562,0.0830,0.0012,0.0010,0.0687,0.3380,0.3281,0.0029,0.0319,0.0047,0.0655,0.0028
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.4374,0.1317,0.0011,0.0010,0.0694,0.3380,0.3281,0.0029,0.2007,0.0047,0.0655,0.0028
7,WEEKDAY,1,0.4002,0.1218,0.0011,0.0010,0.0689,0.3380,0.3297,0.0030,0.2017,0.0053,0.0734,0.0030
7,WEEKDAY,2,0.3619,0.1127,0.0014,0.0013,0.0692,0.3380,0.3456,0.0053,0.2100,0.0103,0.1428,0.0070
7,WEEKDAY,3,0.3374,0.1072,0.0031,0.0026,0.0711,0.3380,0.4144,0.0169,0.2354,0.0256,0.3556,0.0247
7,WEEKDAY,4,0.3204,0.1037,0.0042,0.0055,0.0750,0.3380,0.5618,0.0290,0.2774,0.0518,0.7211,0.0442
