Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.0306,0.4543,0.2305,0.0974,0.1204,0.0010,0.4225,0.0368,0.1834,0.0807,0.0055
3,WEEKDAY,16,0.0311,0.4401,0.2282,0.1138,0.1199,0.0059,0.4466,0.0362,0.1892,0.0787,0.0054
3,WEEKDAY,17,0.0338,0.3502,0.2187,0.1427,0.1191,0.0059,0.4715,0.0346,0.1922,0.0757,0.0053
3,WEEKDAY,18,0.0377,0.2952,0.2143,0.1431,0.1173,0.1620,0.5176,0.0327,0.1938,0.0945,0.0058
3,WEEKDAY,19,0.0403,0.2628,0.2118,0.1200,0.1163,0.1686,0.5472,0.0310,0.1937,0.0976,0.0057
3,WEEKDAY,20,0.0426,0.2419,0.2101,0.1026,0.1144,0.1686,0.5583,0.0284,0.1809,0.0972,0.0053
3,WEEKDAY,21,0.0457,0.2170,0.2082,0.0890,0.1107,0.1686,0.5343,0.0266,0.1617,0.0871,0.0044
3,WEEKDAY,22,0.0504,0.1875,0.2037,0.0682,0.1067,0.1637,0.4091,0.0240,0.1435,0.0559,0.0027
3,WEEKDAY,23,0.0546,0.1623,0.1975,0.0201,0.1036,0.1637,0.3424,0.0190,0.1363,0.0383,0.0019
3,SATURDAY,0,0.0710,0.1393,0.1941,0.0146,0.1003,0.1637,0.3043,0.0156,0.1215,0.0332,0.0017
3,SATURDAY,1,0.0783,0.1296,0.1937,0.0123,0.0967,0.1637,0.2739,0.0142,0.1139,0.0256,0.0014
3,SATURDAY,2,0.0877,0.1179,0.1947,0.0116,0.0951,0.1637,0.2652,0.0131,0.1082,0.0230,0.0013
3,SATURDAY,3,0.0987,0.1058,0.1945,0.0119,0.0951,0.1637,0.2673,0.0132,0.1088,0.0235,0.0014
3,SATURDAY,4,0.1048,0.0975,0.1942,0.0205,0.0999,0.1629,0.2783,0.0148,0.1120,0.0305,0.0021
3,SATURDAY,5,0.1126,0.0958,0.1973,0.0615,0.1064,0.1629,0.3203,0.0214,0.1330,0.0572,0.0038
3,SATURDAY,6,0.1059,0.1050,0.2013,0.1038,0.1103,0.0076,0.4000,0.0277,0.1498,0.0745,0.0048
3,SATURDAY,7,0.0774,0.1400,0.2021,0.1207,0.1130,0.0010,0.4512,0.0324,0.1585,0.0812,0.0053
3,SATURDAY,8,0.0628,0.1819,0.2080,0.1147,0.1155,0.0010,0.4880,0.0350,0.1628,0.0828,0.0055
3,SATURDAY,9,0.0480,0.2315,0.2151,0.1041,0.1183,0.0010,0.4694,0.0350,0.1674,0.0814,0.0055
3,SATURDAY,10,0.0420,0.2744,0.2153,0.0993,0.1191,0.0010,0.4445,0.0334,0.1705,0.0793,0.0054
3,SATURDAY,11,0.0402,0.2972,0.2180,0.1099,0.1193,0.0010,0.4211,0.0328,0.1758,0.0784,0.0054
3,SATURDAY,12,0.0358,0.3299,0.2213,0.1167,0.1197,0.0010,0.4165,0.0320,0.1758,0.0784,0.0054
3,SATURDAY,13,0.0351,0.3628,0.2237,0.1108,0.1198,0.0010,0.4160,0.0325,0.1768,0.0783,0.0054
3,SATURDAY,14,0.0325,0.3827,0.2248,0.0983,0.1203,0.0010,0.4168,0.0348,0.1777,0.0793,0.0055
3,SATURDAY,15,0.0329,0.3985,0.2251,0.0971,0.1203,0.0010,0.4224,0.0353,0.1836,0.0808,0.0055
3,SATURDAY,16,0.0346,0.3884,0.2236,0.1137,0.1197,0.0059,0.4470,0.0346,0.1896,0.0791,0.0054
3,SATURDAY,17,0.0371,0.3106,0.2151,0.1426,0.1190,0.0059,0.4719,0.0330,0.1927,0.0761,0.0052
3,SATURDAY,18,0.0412,0.2683,0.2117,0.1427,0.1171,0.1620,0.5173,0.0311,0.1941,0.0947,0.0058
3,SATURDAY,19,0.0465,0.2414,0.2098,0.1193,0.1161,0.1686,0.5465,0.0294,0.1937,0.0977,0.0057
3,SATURDAY,20,0.0483,0.2213,0.2086,0.1019,0.1142,0.1686,0.5577,0.0269,0.1805,0.0973,0.0054
3,SATURDAY,21,0.0534,0.1976,0.2074,0.0887,0.1105,0.1686,0.5342,0.0254,0.1616,0.0873,0.0046
3,SATURDAY,22,0.0617,0.1681,0.2045,0.0680,0.1066,0.1637,0.4102,0.0229,0.1436,0.0560,0.0027
3,SATURDAY,23,0.0686,0.1491,0.1977,0.0202,0.1035,0.1637,0.3420,0.0179,0.1364,0.0383,0.0019
3,SUNDAY,0,0.0707,0.1381,0.1945,0.0146,0.1003,0.1637,0.3043,0.0156,0.1215,0.0333,0.0017
3,SUNDAY,1,0.0786,0.1273,0.1940,0.0123,0.0967,0.1637,0.2739,0.0142,0.1139,0.0257,0.0014
3,SUNDAY,2,0.0857,0.1208,0.1932,0.0116,0.0951,0.1637,0.2652,0.0131,0.1082,0.0230,0.0013
3,SUNDAY,3,0.0926,0.1153,0.1938,0.0119,0.0951,0.1637,0.2674,0.0132,0.1088,0.0236,0.0014
3,SUNDAY,4,0.1043,0.1011,0.1929,0.0205,0.0999,0.1629,0.2783,0.0148,0.1120,0.0306,0.0021
3,SUNDAY,5,0.1121,0.0997,0.1972,0.0615,0.1064,0.1629,0.3202,0.0213,0.1330,0.0572,0.0038
3,SUNDAY,6,0.1062,0.1082,0.2006,0.1038,0.1103,0.0076,0.3999,0.0276,0.1498,0.0746,0.0048
3,SUNDAY,7,0.0772,0.1409,0.2013,0.1207,0.1130,0.0010,0.4509,0.0323,0.1585,0.0812,0.0053
3,SUNDAY,8,0.0622,0.1910,0.2080,0.1147,0.1155,0.0010,0.4877,0.0349,0.1628,0.0828,0.0055
3,SUNDAY,9,0.0495,0.2454,0.2155,0.1041,0.1183,0.0010,0.4691,0.0349,0.1674,0.0817,0.0055
3,SUNDAY,10,0.0459,0.2845,0.2146,0.0993,0.1191,0.0010,0.4443,0.0333,0.1705,0.0796,0.0054
3,SUNDAY,11,0.0419,0.3140,0.2190,0.1099,0.1193,0.0010,0.4209,0.0327,0.1758,0.0787,0.0054
3,SUNDAY,12,0.0387,0.3463,0.2225,0.1167,0.1197,0.0010,0.4164,0.0319,0.1758,0.0787,0.0054
3,SUNDAY,13,0.0390,0.3903,0.2262,0.1108,0.1198,0.0010,0.4160,0.0325,0.1768,0.0786,0.0054
3,SUNDAY,14,0.0389,0.4196,0.2268,0.0983,0.1203,0.0010,0.4168,0.0348,0.1777,0.0796,0.0055
3,SUNDAY,15,0.0387,0.4331,0.2271,0.0971,0.1203,0.0010,0.4224,0.0353,0.1836,0.0810,0.0055
3,SUNDAY,16,0.0366,0.4255,0.2251,0.1137,0.1197,0.0059,0.4470,0.0347,0.1896,0.0792,0.0054
3,SUNDAY,17,0.0437,0.3320,0.2164,0.1426,0.1190,0.0059,0.4719,0.0331,0.1927,0.0762,0.0052
3,SUNDAY,18,0.0474,0.2769,0.2133,0.1427,0.1171,0.1620,0.5173,0.0312,0.1941,0.0947,0.0058
3,SUNDAY,19,0.0512,0.2458,0.2118,0.1193,0.1161,0.1686,0.5465,0.0296,0.1937,0.0977,0.0057
3,SUNDAY,20,0.0533,0.2270,0.2102,0.1019,0.1142,0.1686,0.5576,0.0270,0.1805,0.0973,0.0054
3,SUNDAY,21,0.0568,0.2044,0.2085,0.0886,0.1105,0.1686,0.5337,0.0255,0.1616,0.0873,0.0046
3,SUNDAY,22,0.0622,0.1744,0.2040,0.0680,0.1066,0.1637,0.4084,0.0230,0.1435,0.0560,0.0027
3,SUNDAY,23,0.0650,0.1522,0.1979,0.0202,0.1035,0.1637,0.3416,0.0180,0.1364,0.0383,0.0019
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0565,0.1663,0.1929,0.0127,0.0977,0.1637,0.2807,0.0155,0.1154,0.0272,0.0015
4,WEEKDAY,1,0.0621,0.1489,0.1926,0.0116,0.0956,0.1637,0.2671,0.0144,0.1092,0.0233,0.0013
4,WEEKDAY,2,0.0671,0.1388,0.1925,0.0116,0.0953,0.1637,0.2666,0.0144,0.1083,0.0230,0.0014
4,WEEKDAY,3,0.0738,0.1281,0.1931,0.0184,0.0990,0.1631,0.2810,0.0158,0.1108,0.0285,0.0020
4,WEEKDAY,4,0.0760,0.1262,0.1965,0.0521,0.1052,0.1629,0.3526,0.0213,0.1276,0.0506,0.0035
4,WEEKDAY,5,0.0755,0.1290,0.2007,0.0942,0.1097,0.0887,0.4166,0.0277,0.1455,0.0702,0.0047
4,WEEKDAY,6,0.0673,0.1527,0.2017,0.1169,0.1128,0.0160,0.4563,0.0328,0.1563,0.0796,0.0053
4,WEEKDAY,7,0.0544,0.2052,0.2060,0.1161,0.1155,0.0010,0.4832,0.0359,0.1618,0.0824,0.0055
4,WEEKDAY,8,0.0457,0.2548,0.2103,0.1065,0.1183,0.0010,0.4742,0.0365,0.1664,0.0818,0.0055
4,WEEKDAY,9,0.0387,0.3039,0.2145,0.1004,0.1195,0.0010,0.4504,0.0352,0.1698,0.0798,0.0055
4,WEEKDAY,10,0.0363,0.3446,0.2178,0.1075,0.1197,0.0010,0.4264,0.0343,0.1746,0.0786,0.0055
4,WEEKDAY,11,0.0334,0.3811,0.2209,0.1152,0.1201,0.0010,0.4175,0.0336,0.1758,0.0784,0.0054
4,WEEKDAY,12,0.0324,0.4192,0.2244,0.1123,0.1202,0.0010,0.4162,0.0338,0.1766,0.0783,0.0054
4,WEEKDAY,13,0.0312,0.4633,0.2276,0.1014,0.1206,0.0010,0.4169,0.0358,0.1775,0.0791,0.0055
4,WEEKDAY,14,0.0304,0.4971,0.2302,0.0976,0.1207,0.0010,0.4213,0.0367,0.1821,0.0804,0.0055
4,WEEKDAY,15,0.0309,0.5209,0.2317,0.1101,0.1202,0.0048,0.4411,0.0363,0.1879,0.0792,0.0054
4,WEEKDAY,16,0.0300,0.5135,0.2299,0.1361,0.1195,0.0059,0.4658,0.0350,0.1915,0.0764,0.0053
4,WEEKDAY,17,0.0324,0.4406,0.2228,0.1430,0.1180,0.0481,0.5071,0.0331,0.1934,0.0902,0.0057
4,WEEKDAY,18,0.0357,0.3687,0.2161,0.1253,0.1167,0.1377,0.5405,0.0314,0.1938,0.0969,0.0057
4,WEEKDAY,19,0.0386,0.3195,0.2129,0.1065,0.1150,0.1667,0.5558,0.0290,0.1839,0.0973,0.0054
4,WEEKDAY,20,0.0413,0.2809,0.2102,0.0921,0.1117,0.1686,0.5397,0.0270,0.1661,0.0894,0.0046
4,WEEKDAY,21,0.0455,0.2386,0.2057,0.0730,0.1078,0.1648,0.4375,0.0246,0.1477,0.0630,0.0031
4,WEEKDAY,22,0.0474,0.2060,0.1994,0.0311,0.1045,0.1637,0.3575,0.0201,0.1380,0.0423,0.0021
4,WEEKDAY,23,0.0512,0.1822,0.1947,0.0158,0.1013,0.1637,0.3126,0.0171,0.1248,0.0343,0.0017
4,SATURDAY,0,0.0580,0.1541,0.1933,0.0129,0.0977,0.1637,0.2815,0.0146,0.1158,0.0275,0.0015
4,SATURDAY,1,0.0692,0.1380,0.1931,0.0118,0.0956,0.1637,0.2674,0.0134,0.1096,0.0236,0.0013
4,SATURDAY,2,0.0726,0.1316,0.1923,0.0118,0.0952,0.1637,0.2668,0.0132,0.1087,0.0234,0.0014
4,SATURDAY,3,0.0759,0.1255,0.1919,0.0184,0.0988,0.1631,0.2756,0.0144,0.1112,0.0288,0.0020
4,SATURDAY,4,0.0867,0.1186,0.1953,0.0512,0.1050,0.1629,0.3098,0.0197,0.1277,0.0505,0.0034
4,SATURDAY,5,0.0884,0.1207,0.2004,0.0932,0.1095,0.0909,0.3801,0.0261,0.1456,0.0702,0.0046
4,SATURDAY,6,0.0738,0.1454,0.1993,0.1165,0.1126,0.0175,0.4384,0.0312,0.1563,0.0796,0.0052
4,SATURDAY,7,0.0571,0.1989,0.2037,0.1162,0.1153,0.0010,0.4788,0.0344,0.1617,0.0824,0.0054
4,SATURDAY,8,0.0472,0.2339,0.2081,0.1067,0.1180,0.0010,0.4740,0.0350,0.1663,0.0818,0.0055
4,SATURDAY,9,0.0381,0.2892,0.2171,0.1005,0.1193,0.0010,0.4507,0.0338,0.1697,0.0799,0.0055
4,SATURDAY,10,0.0336,0.3333,0.2178,0.1072,0.1195,0.0010,0.4269,0.0329,0.1745,0.0786,0.0054
4,SATURDAY,11,0.0323,0.3744,0.2207,0.1150,0.1199,0.0010,0.4176,0.0322,0.1758,0.0784,0.0054
4,SATURDAY,12,0.0299,0.4134,0.2244,0.1123,0.1200,0.0010,0.4162,0.0324,0.1765,0.0783,0.0054
4,SATURDAY,13,0.0295,0.4514,0.2285,0.1014,0.1204,0.0010,0.4166,0.0342,0.1775,0.0791,0.0055
4,SATURDAY,14,0.0298,0.4778,0.2299,0.0974,0.1205,0.0010,0.4210,0.0351,0.1821,0.0804,0.0055
4,SATURDAY,15,0.0305,0.4937,0.2300,0.1096,0.1201,0.0047,0.4408,0.0348,0.1881,0.0795,0.0054
4,SATURDAY,16,0.0307,0.4786,0.2282,0.1354,0.1194,0.0059,0.4657,0.0334,0.1919,0.0769,0.0053
4,SATURDAY,17,0.0319,0.4143,0.2216,0.1427,0.1178,0.0469,0.5059,0.0316,0.1937,0.0900,0.0056
4,SATURDAY,18,0.0342,0.3494,0.2158,0.1252,0.1166,0.1355,0.5392,0.0299,0.1938,0.0969,0.0057
4,SATURDAY,19,0.0381,0.3002,0.2127,0.1063,0.1149,0.1666,0.5549,0.0275,0.1838,0.0974,0.0055
4,SATURDAY,20,0.0407,0.2696,0.2101,0.0920,0.1116,0.1686,0.5401,0.0258,0.1664,0.0898,0.0048
4,SATURDAY,21,0.0447,0.2289,0.2064,0.0732,0.1078,0.1649,0.4412,0.0235,0.1481,0.0638,0.0032
4,SATURDAY,22,0.0475,0.1995,0.1991,0.0321,0.1044,0.1637,0.3590,0.0192,0.1382,0.0427,0.0021
4,SATURDAY,23,0.0484,0.1824,0.1948,0.0160,0.1012,0.1637,0.3137,0.0162,0.1252,0.0345,0.0017
4,SUNDAY,0,0.0567,0.1671,0.1921,0.0123,0.0968,0.1637,0.2739,0.0142,0.1139,0.0257,0.0014
4,SUNDAY,1,0.0632,0.1510,0.1920,0.0116,0.0952,0.1637,0.2652,0.0131,0.1082,0.0230,0.0013
4,SUNDAY,2,0.0683,0.1430,0.1922,0.0119,0.0952,0.1637,0.2674,0.0132,0.1088,0.0236,0.0014
4,SUNDAY,3,0.0754,0.1275,0.1926,0.0205,0.1000,0.1629,0.2783,0.0148,0.1120,0.0306,0.0021
4,SUNDAY,4,0.0799,0.1276,0.1970,0.0615,0.1066,0.1629,0.3202,0.0213,0.1330,0.0572,0.0038
4,SUNDAY,5,0.0778,0.1311,0.2022,0.1038,0.1105,0.0668,0.3999,0.0276,0.1498,0.0746,0.0048
4,SUNDAY,6,0.0645,0.1656,0.2031,0.1207,0.1134,0.0010,0.4509,0.0323,0.1585,0.0812,0.0053
4,SUNDAY,7,0.0523,0.2248,0.2077,0.1147,0.1159,0.0010,0.4877,0.0349,0.1628,0.0828,0.0055
4,SUNDAY,8,0.0407,0.2845,0.2137,0.1041,0.1187,0.0010,0.4691,0.0349,0.1674,0.0817,0.0055
4,SUNDAY,9,0.0399,0.3364,0.2181,0.0993,0.1195,0.0010,0.4443,0.0333,0.1705,0.0796,0.0054
4,SUNDAY,10,0.0326,0.3876,0.2197,0.1099,0.1195,0.0010,0.4209,0.0327,0.1758,0.0787,0.0054
4,SUNDAY,11,0.0309,0.4283,0.2228,0.1167,0.1200,0.0010,0.4164,0.0319,0.1758,0.0787,0.0054
4,SUNDAY,12,0.0298,0.4733,0.2262,0.1108,0.1200,0.0010,0.4160,0.0325,0.1768,0.0786,0.0054
4,SUNDAY,13,0.0290,0.5227,0.2302,0.0983,0.1205,0.0010,0.4168,0.0348,0.1777,0.0796,0.0055
4,SUNDAY,14,0.0287,0.5599,0.2331,0.0971,0.1205,0.0010,0.4224,0.0353,0.1836,0.0810,0.0055
4,SUNDAY,15,0.0283,0.5960,0.2358,0.1137,0.1200,0.0059,0.4470,0.0347,0.1896,0.0792,0.0054
4,SUNDAY,16,0.0291,0.5786,0.2329,0.1426,0.1192,0.0059,0.4719,0.0331,0.1927,0.0762,0.0052
4,SUNDAY,17,0.0322,0.5004,0.2259,0.1427,0.1174,0.0606,0.5173,0.0312,0.1941,0.0947,0.0058
4,SUNDAY,18,0.0336,0.4146,0.2183,0.1193,0.1163,0.1604,0.5465,0.0296,0.1937,0.0977,0.0057
4,SUNDAY,19,0.0347,0.3582,0.2147,0.1019,0.1144,0.1686,0.5576,0.0270,0.1805,0.0973,0.0054
4,SUNDAY,20,0.0351,0.3152,0.2119,0.0886,0.1107,0.1686,0.5337,0.0255,0.1616,0.0873,0.0046
4,SUNDAY,21,0.0386,0.2675,0.2051,0.0680,0.1068,0.1637,0.4084,0.0230,0.1435,0.0560,0.0027
4,SUNDAY,22,0.0402,0.2300,0.1989,0.0202,0.1036,0.1637,0.3416,0.0180,0.1364,0.0383,0.0019
4,SUNDAY,23,0.0489,0.1979,0.1942,0.0146,0.1004,0.1637,0.3037,0.0156,0.1215,0.0333,0.0017
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0376,0.2324,0.1927,0.0122,0.0972,0.1637,0.2740,0.0152,0.1136,0.0255,0.0014
5,WEEKDAY,1,0.0388,0.2124,0.1919,0.0115,0.0956,0.1637,0.2651,0.0142,0.1078,0.0227,0.0013
5,WEEKDAY,2,0.0406,0.1990,0.1914,0.0118,0.0956,0.1637,0.2671,0.0145,0.1084,0.0231,0.0014
5,WEEKDAY,3,0.0431,0.1870,0.1916,0.0201,0.1004,0.1629,0.2851,0.0162,0.1114,0.0300,0.0022
5,WEEKDAY,4,0.0436,0.1906,0.1953,0.0622,0.1071,0.1629,0.3732,0.0228,0.1325,0.0566,0.0038
5,WEEKDAY,5,0.0437,0.2054,0.1996,0.1052,0.1111,0.0076,0.4310,0.0292,0.1494,0.0742,0.0049
5,WEEKDAY,6,0.0374,0.2683,0.2067,0.1212,0.1140,0.0010,0.4654,0.0339,0.1586,0.0812,0.0054
5,WEEKDAY,7,0.0322,0.3292,0.2130,0.1151,0.1166,0.0010,0.4895,0.0365,0.1631,0.0828,0.0055
5,WEEKDAY,8,0.0295,0.3886,0.2193,0.1048,0.1194,0.0010,0.4707,0.0365,0.1677,0.0815,0.0055
5,WEEKDAY,9,0.0285,0.4451,0.2235,0.1004,0.1201,0.0010,0.4457,0.0348,0.1706,0.0794,0.0055
5,WEEKDAY,10,0.0278,0.4902,0.2258,0.1111,0.1201,0.0010,0.4222,0.0342,0.1759,0.0784,0.0054
5,WEEKDAY,11,0.0276,0.5368,0.2287,0.1181,0.1206,0.0010,0.4174,0.0334,0.1758,0.0784,0.0054
5,WEEKDAY,12,0.0270,0.5844,0.2322,0.1123,0.1206,0.0010,0.4171,0.0340,0.1768,0.0783,0.0054
5,WEEKDAY,13,0.0267,0.6326,0.2360,0.0997,0.1212,0.0010,0.4180,0.0363,0.1778,0.0793,0.0055
5,WEEKDAY,14,0.0263,0.6720,0.2393,0.0985,0.1211,0.0010,0.4235,0.0368,0.1835,0.0807,0.0055
5,WEEKDAY,15,0.0261,0.7061,0.2415,0.1151,0.1206,0.0059,0.4475,0.0362,0.1892,0.0787,0.0054
5,WEEKDAY,16,0.0262,0.6971,0.2405,0.1444,0.1198,0.0059,0.4729,0.0346,0.1922,0.0757,0.0053
5,WEEKDAY,17,0.0267,0.6381,0.2348,0.1448,0.1180,0.0606,0.5192,0.0327,0.1938,0.0945,0.0058
5,WEEKDAY,18,0.0274,0.5296,0.2246,0.1216,0.1169,0.0804,0.5488,0.0310,0.1937,0.0976,0.0057
5,WEEKDAY,19,0.0283,0.4575,0.2195,0.1037,0.1150,0.1686,0.5600,0.0284,0.1812,0.0972,0.0053
5,WEEKDAY,20,0.0298,0.4041,0.2150,0.0898,0.1112,0.1686,0.5359,0.0266,0.1619,0.0871,0.0044
5,WEEKDAY,21,0.0324,0.3477,0.2074,0.0687,0.1072,0.1637,0.4102,0.0240,0.1436,0.0559,0.0027
5,WEEKDAY,22,0.0332,0.2997,0.1993,0.0200,0.1041,0.1637,0.3429,0.0190,0.1363,0.0383,0.0019
5,WEEKDAY,23,0.0350,0.2657,0.1941,0.0146,0.1009,0.1637,0.3043,0.0166,0.1214,0.0332,0.0017
5,SATURDAY,0,0.0368,0.2311,0.1917,0.0124,0.0971,0.1637,0.2740,0.0142,0.1139,0.0256,0.0014
5,SATURDAY,1,0.0401,0.2126,0.1909,0.0117,0.0955,0.1637,0.2652,0.0131,0.1082,0.0230,0.0013
5,SATURDAY,2,0.0422,0.1967,0.1906,0.0119,0.0956,0.1637,0.2673,0.0132,0.1088,0.0235,0.0014
5,SATURDAY,3,0.0446,0.1862,0.1915,0.0205,0.1004,0.1629,0.2783,0.0148,0.1120,0.0305,0.0021
5,SATURDAY,4,0.0446,0.1845,0.1960,0.0624,0.1070,0.1629,0.3205,0.0214,0.1330,0.0572,0.0038
5,SATURDAY,5,0.0439,0.2010,0.2002,0.1053,0.1109,0.0076,0.4012,0.0277,0.1499,0.0745,0.0048
5,SATURDAY,6,0.0384,0.2533,0.2044,0.1218,0.1138,0.0010,0.4526,0.0324,0.1586,0.0812,0.0053
5,SATURDAY,7,0.0323,0.3144,0.2091,0.1156,0.1163,0.0010,0.4892,0.0350,0.1629,0.0828,0.0055
