Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
11,WEEKDAY,22,0.0618,0.0686,0.3718,0.0828,0.1840,0.2090,0.6674,0.0180,0.3136,0.0513
11,WEEKDAY,23,0.0881,0.0435,0.3717,0.0230,0.1763,0.2090,0.6038,0.0146,0.2935,0.0138
11,SATURDAY,0,0.1904,0.0108,0.3708,0.0121,0.1722,0.2090,0.4771,0.0123,0.2599,0.0111
11,SATURDAY,1,0.2347,0.0307,0.3721,0.0102,0.1682,0.2090,0.3998,0.0114,0.2337,0.0083
11,SATURDAY,2,0.2870,0.0075,0.3746,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,SATURDAY,3,0.3149,0.0070,0.3759,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,SATURDAY,4,0.3551,0.0063,0.3777,0.0205,0.1718,0.2090,0.3958,0.0117,0.2207,0.0091
11,SATURDAY,5,0.3671,0.0061,0.3782,0.0657,0.1827,0.1816,0.4085,0.0158,0.2799,0.0242
11,SATURDAY,6,0.3777,0.0075,0.3797,0.0952,0.1862,0.0597,0.4907,0.0198,0.3267,0.0297
11,SATURDAY,7,0.0723,0.0554,0.3654,0.1300,0.1896,0.0000,0.6566,0.0230,0.3468,0.0346
11,SATURDAY,8,0.0055,0.1727,0.3633,0.1254,0.1950,0.0000,0.6893,0.0246,0.3605,0.0356
11,SATURDAY,9,0.0017,0.2582,0.3644,0.1213,0.2041,0.0000,0.5876,0.0246,0.3634,0.0425
11,SATURDAY,10,0.0000,0.3819,0.3671,0.1294,0.2067,0.0000,0.5422,0.0236,0.3726,0.0420
11,SATURDAY,11,0.0000,0.4742,0.3687,0.1407,0.2083,0.0000,0.4955,0.0232,0.3788,0.0419
11,SATURDAY,12,0.0000,0.5576,0.3707,0.1500,0.2129,0.0000,0.4931,0.0227,0.3788,0.0420
11,SATURDAY,13,0.0000,0.5429,0.3720,0.1448,0.2130,0.0000,0.4913,0.0231,0.3823,0.0420
11,SATURDAY,14,0.0000,0.4805,0.3729,0.1380,0.2170,0.0000,0.4936,0.0247,0.3856,0.0424
11,SATURDAY,15,0.0000,0.4314,0.3729,0.1368,0.2165,0.0000,0.4955,0.0250,0.4052,0.0429
11,SATURDAY,16,0.0000,0.3189,0.3701,0.1448,0.2109,0.0000,0.5216,0.0246,0.4250,0.0587
11,SATURDAY,17,0.0002,0.2477,0.3687,0.1533,0.2078,0.0597,0.5803,0.0235,0.4419,0.0576
11,SATURDAY,18,0.0003,0.2107,0.3692,0.1486,0.2011,0.1816,0.6582,0.0222,0.4455,0.0634
11,SATURDAY,19,0.0198,0.1673,0.3709,0.1416,0.1989,0.2090,0.7891,0.0211,0.4456,0.0643
11,SATURDAY,20,0.0343,0.1469,0.3724,0.1271,0.1961,0.2090,0.8521,0.0195,0.4000,0.0645
11,SATURDAY,21,0.1062,0.0892,0.3748,0.1083,0.1881,0.2090,0.8120,0.0186,0.3467,0.0618
11,SATURDAY,22,0.1345,0.0735,0.3756,0.0836,0.1833,0.2090,0.6995,0.0172,0.3136,0.0525
11,SATURDAY,23,0.1875,0.0439,0.3763,0.0222,0.1757,0.2090,0.6140,0.0140,0.2934,0.0152
11,SUNDAY,0,0.2392,0.0116,0.3722,0.0121,0.1722,0.2090,0.4910,0.0124,0.2599,0.0111
11,SUNDAY,1,0.2987,0.0089,0.3747,0.0102,0.1682,0.2090,0.4039,0.0114,0.2337,0.0083
11,SUNDAY,2,0.3099,0.0075,0.3753,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,SUNDAY,3,0.3620,0.0064,0.3775,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,SUNDAY,4,0.4035,0.0058,0.3796,0.0205,0.1718,0.2090,0.3958,0.0117,0.2207,0.0091
11,SUNDAY,5,0.4442,0.0055,0.3810,0.0657,0.1827,0.1816,0.4085,0.0158,0.2799,0.0242
11,SUNDAY,6,0.4390,0.0063,0.3817,0.0952,0.1862,0.0597,0.4907,0.0198,0.3267,0.0297
11,SUNDAY,7,0.1027,0.0176,0.3661,0.1300,0.1896,0.0000,0.6566,0.0230,0.3468,0.0346
11,SUNDAY,8,0.0005,0.1577,0.3621,0.1254,0.1950,0.0000,0.7107,0.0245,0.3605,0.0356
11,SUNDAY,9,0.0000,0.2692,0.3642,0.1213,0.2041,0.0000,0.5876,0.0245,0.3634,0.0425
11,SUNDAY,10,0.0000,0.4014,0.3671,0.1294,0.2067,0.0000,0.5422,0.0235,0.3726,0.0420
11,SUNDAY,11,0.0000,0.5135,0.3693,0.1407,0.2083,0.0000,0.4955,0.0231,0.3788,0.0419
11,SUNDAY,12,0.0000,0.5816,0.3707,0.1500,0.2129,0.0000,0.4931,0.0227,0.3788,0.0420
11,SUNDAY,13,0.0000,0.5579,0.3724,0.1448,0.2130,0.0000,0.4913,0.0231,0.3823,0.0420
11,SUNDAY,14,0.0000,0.5001,0.3745,0.1380,0.2170,0.0000,0.4936,0.0247,0.3856,0.0424
11,SUNDAY,15,0.0000,0.4782,0.3750,0.1368,0.2165,0.0000,0.4955,0.0250,0.4052,0.0429
11,SUNDAY,16,0.0000,0.3944,0.3716,0.1448,0.2109,0.0000,0.5077,0.0247,0.4250,0.0587
11,SUNDAY,17,0.0000,0.2902,0.3697,0.1533,0.2078,0.0597,0.5627,0.0237,0.4419,0.0576
11,SUNDAY,18,0.0002,0.2213,0.3696,0.1486,0.2011,0.1816,0.6146,0.0225,0.4455,0.0634
11,SUNDAY,19,0.0046,0.1983,0.3702,0.1416,0.1989,0.2090,0.7265,0.0217,0.4456,0.0643
11,SUNDAY,20,0.0159,0.1559,0.3710,0.1271,0.1961,0.2090,0.7468,0.0202,0.4000,0.0645
11,SUNDAY,21,0.0494,0.1135,0.3721,0.1083,0.1881,0.2090,0.7059,0.0194,0.3467,0.0618
11,SUNDAY,22,0.0920,0.0492,0.3731,0.0836,0.1833,0.2090,0.6559,0.0178,0.3136,0.0525
11,SUNDAY,23,0.1426,0.0389,0.3739,0.0222,0.1757,0.2090,0.6001,0.0145,0.2934,0.0152
11,HOLIDAY,0,0.2527,0.0476,0.3737,0.0127,0.1723,0.2090,0.4771,0.0124,0.2599,0.0109
11,HOLIDAY,1,0.3174,0.0074,0.3766,0.0103,0.1682,0.2090,0.3998,0.0114,0.2337,0.0083
11,HOLIDAY,2,0.3401,0.0070,0.3778,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,HOLIDAY,3,0.3477,0.0066,0.3783,0.0102,0.1665,0.2090,0.3958,0.0107,0.2140,0.0075
11,HOLIDAY,4,0.4004,0.0059,0.3807,0.0205,0.1718,0.2090,0.3998,0.0117,0.2207,0.0091
11,HOLIDAY,5,0.3967,0.0058,0.3807,0.0658,0.1827,0.1816,0.4385,0.0158,0.2798,0.0242
11,HOLIDAY,6,0.4025,0.0068,0.3819,0.0957,0.1863,0.0597,0.5073,0.0199,0.3266,0.0298
11,HOLIDAY,7,0.1635,0.0164,0.3706,0.1310,0.1901,0.0000,0.6636,0.0231,0.3469,0.0347
11,HOLIDAY,8,0.0107,0.1429,0.3629,0.1300,0.1960,0.0000,0.6893,0.0247,0.3607,0.0363
11,HOLIDAY,9,0.0000,0.2385,0.3626,0.1252,0.2054,0.0000,0.5876,0.0247,0.3635,0.0432
11,HOLIDAY,10,0.0000,0.3892,0.3637,0.1312,0.2079,0.0000,0.5422,0.0237,0.3727,0.0425
11,HOLIDAY,11,0.0000,0.4623,0.3650,0.1415,0.2095,0.0000,0.4955,0.0233,0.3788,0.0422
11,HOLIDAY,12,0.0000,0.5384,0.3666,0.1498,0.2141,0.0000,0.4931,0.0228,0.3788,0.0422
11,HOLIDAY,13,0.0000,0.5240,0.3694,0.1439,0.2142,0.0000,0.4913,0.0232,0.3822,0.0421
11,HOLIDAY,14,0.0000,0.5281,0.3724,0.1369,0.2181,0.0000,0.4936,0.0247,0.3855,0.0425
11,HOLIDAY,15,0.0000,0.5001,0.3726,0.1352,0.2176,0.0000,0.4955,0.0250,0.4051,0.0429
11,HOLIDAY,16,0.0000,0.4091,0.3689,0.1425,0.2119,0.0000,0.5132,0.0247,0.4249,0.0587
11,HOLIDAY,17,0.0000,0.3007,0.3675,0.1502,0.2088,0.0597,0.5641,0.0237,0.4417,0.0576
11,HOLIDAY,18,0.0000,0.2522,0.3674,0.1450,0.2021,0.1816,0.6244,0.0226,0.4453,0.0634
11,HOLIDAY,19,0.0000,0.2255,0.3679,0.1378,0.1998,0.2090,0.7571,0.0218,0.4455,0.0642
11,HOLIDAY,20,0.0000,0.1872,0.3687,0.1235,0.1971,0.2090,0.8094,0.0204,0.3997,0.0643
11,HOLIDAY,21,0.0355,0.1639,0.3703,0.1057,0.1890,0.2090,0.7490,0.0195,0.3465,0.0612
11,HOLIDAY,22,0.0689,0.0883,0.3708,0.0828,0.1840,0.2090,0.6559,0.0178,0.3135,0.0513
11,HOLIDAY,23,0.1040,0.0215,0.3719,0.0230,0.1763,0.2090,0.6001,0.0143,0.2935,0.0138
12,WEEKDAY,0,0.4643,0.0061,0.3838,0.0127,0.1683,0.2090,0.4771,0.0124,0.2599,0.0109
12,WEEKDAY,1,0.5414,0.0050,0.3871,0.0103,0.1641,0.2090,0.3998,0.0114,0.2337,0.0083
12,WEEKDAY,2,0.5921,0.0043,0.3895,0.0102,0.1624,0.2090,0.3958,0.0107,0.2140,0.0075
12,WEEKDAY,3,0.6245,0.0031,0.3911,0.0102,0.1625,0.2090,0.3958,0.0107,0.2140,0.0075
12,WEEKDAY,4,0.6523,0.0023,0.3925,0.0205,0.1679,0.2090,0.3998,0.0117,0.2207,0.0091
12,WEEKDAY,5,0.6627,0.0014,0.3930,0.0658,0.1786,0.1816,0.4385,0.0158,0.2798,0.0242
12,WEEKDAY,6,0.6731,0.0059,0.3943,0.0957,0.1821,0.0597,0.5073,0.0198,0.3266,0.0298
12,WEEKDAY,7,0.4979,0.0081,0.3872,0.1310,0.1847,0.0000,0.6636,0.0231,0.3469,0.0347
12,WEEKDAY,8,0.0947,0.0445,0.3693,0.1300,0.1896,0.0000,0.6893,0.0247,0.3607,0.0363
12,WEEKDAY,9,0.0107,0.1728,0.3636,0.1252,0.1995,0.0000,0.5876,0.0248,0.3636,0.0432
12,WEEKDAY,10,0.0010,0.2923,0.3632,0.1312,0.2024,0.0000,0.5422,0.0237,0.3727,0.0425
12,WEEKDAY,11,0.0001,0.3849,0.3639,0.1415,0.2044,0.0000,0.4955,0.0233,0.3788,0.0422
12,WEEKDAY,12,0.0001,0.4324,0.3640,0.1498,0.2093,0.0000,0.4931,0.0228,0.3788,0.0422
12,WEEKDAY,13,0.0001,0.4424,0.3656,0.1439,0.2096,0.0000,0.4913,0.0232,0.3822,0.0421
12,WEEKDAY,14,0.0001,0.4146,0.3673,0.1369,0.2137,0.0000,0.4936,0.0247,0.3855,0.0425
12,WEEKDAY,15,0.0002,0.3580,0.3668,0.1352,0.2133,0.0000,0.4955,0.0250,0.4052,0.0429
12,WEEKDAY,16,0.0006,0.2828,0.3647,0.1425,0.2079,0.0000,0.5148,0.0247,0.4249,0.0587
12,WEEKDAY,17,0.0199,0.1881,0.3653,0.1502,0.2043,0.0597,0.5672,0.0237,0.4418,0.0576
12,WEEKDAY,18,0.0620,0.1355,0.3672,0.1450,0.1977,0.1816,0.6308,0.0225,0.4454,0.0634
12,WEEKDAY,19,0.0963,0.0896,0.3697,0.1378,0.1947,0.2090,0.7632,0.0217,0.4455,0.0642
12,WEEKDAY,20,0.1626,0.0462,0.3730,0.1235,0.1920,0.2090,0.8175,0.0203,0.3998,0.0643
12,WEEKDAY,21,0.2585,0.0364,0.3780,0.1057,0.1844,0.2090,0.7610,0.0195,0.3466,0.0612
12,WEEKDAY,22,0.2994,0.0196,0.3785,0.0828,0.1800,0.2090,0.6642,0.0179,0.3136,0.0513
12,WEEKDAY,23,0.3496,0.0107,0.3801,0.0230,0.1724,0.2090,0.6028,0.0145,0.2935,0.0138
12,SATURDAY,0,0.3830,0.0075,0.3799,0.0121,0.1682,0.2090,0.4771,0.0123,0.2599,0.0111
12,SATURDAY,1,0.4574,0.0061,0.3830,0.0102,0.1641,0.2090,0.3998,0.0114,0.2337,0.0083
12,SATURDAY,2,0.5207,0.0054,0.3859,0.0102,0.1624,0.2090,0.3958,0.0107,0.2140,0.0075
12,SATURDAY,3,0.5580,0.0051,0.3877,0.0102,0.1625,0.2090,0.3958,0.0107,0.2140,0.0075
12,SATURDAY,4,0.5985,0.0037,0.3896,0.0205,0.1679,0.2090,0.3958,0.0117,0.2207,0.0091
12,SATURDAY,5,0.6038,0.0037,0.3898,0.0657,0.1786,0.1816,0.4085,0.0158,0.2799,0.0242
12,SATURDAY,6,0.6272,0.0062,0.3918,0.0952,0.1820,0.0597,0.4907,0.0198,0.3267,0.0297
12,SATURDAY,7,0.4387,0.0084,0.3840,0.1300,0.1842,0.0000,0.6566,0.0230,0.3468,0.0346
12,SATURDAY,8,0.0545,0.0465,0.3670,0.1254,0.1886,0.0000,0.6893,0.0246,0.3605,0.0356
12,SATURDAY,9,0.0036,0.1815,0.3632,0.1213,0.1982,0.0000,0.5876,0.0246,0.3634,0.0425
12,SATURDAY,10,0.0000,0.2962,0.3631,0.1294,0.2012,0.0000,0.5422,0.0236,0.3726,0.0420
12,SATURDAY,11,0.0005,0.3418,0.3626,0.1407,0.2032,0.0000,0.4955,0.0232,0.3788,0.0419
12,SATURDAY,12,0.0007,0.4545,0.3635,0.1500,0.2081,0.0000,0.4931,0.0227,0.3788,0.0420
12,SATURDAY,13,0.0010,0.4393,0.3646,0.1448,0.2084,0.0000,0.4913,0.0231,0.3823,0.0420
12,SATURDAY,14,0.0014,0.4586,0.3675,0.1380,0.2126,0.0000,0.4936,0.0247,0.3856,0.0424
12,SATURDAY,15,0.0022,0.3703,0.3670,0.1368,0.2122,0.0000,0.4955,0.0250,0.4052,0.0429
12,SATURDAY,16,0.0028,0.2998,0.3666,0.1448,0.2069,0.0000,0.5216,0.0246,0.4250,0.0587
12,SATURDAY,17,0.0529,0.1589,0.3663,0.1533,0.2033,0.0597,0.5803,0.0235,0.4419,0.0576
12,SATURDAY,18,0.0701,0.1329,0.3680,0.1486,0.1967,0.1816,0.6582,0.0222,0.4455,0.0634
12,SATURDAY,19,0.1177,0.1048,0.3712,0.1416,0.1937,0.2090,0.7891,0.0211,0.4456,0.0643
12,SATURDAY,20,0.1771,0.0562,0.3739,0.1271,0.1911,0.2090,0.8521,0.0195,0.4000,0.0645
12,SATURDAY,21,0.2336,0.0487,0.3768,0.1083,0.1836,0.2090,0.8120,0.0186,0.3467,0.0618
12,SATURDAY,22,0.2676,0.0189,0.3771,0.0836,0.1792,0.2090,0.6995,0.0172,0.3136,0.0525
12,SATURDAY,23,0.3133,0.0130,0.3788,0.0222,0.1718,0.2090,0.6140,0.0140,0.2934,0.0152
12,SUNDAY,0,0.4235,0.0075,0.3820,0.0121,0.1682,0.2090,0.4910,0.0124,0.2599,0.0111
12,SUNDAY,1,0.4966,0.0061,0.3851,0.0102,0.1641,0.2090,0.4039,0.0114,0.2337,0.0083
12,SUNDAY,2,0.5546,0.0052,0.3877,0.0102,0.1624,0.2090,0.3958,0.0107,0.2140,0.0075
12,SUNDAY,3,0.5954,0.0050,0.3896,0.0102,0.1625,0.2090,0.3958,0.0107,0.2140,0.0075
12,SUNDAY,4,0.6362,0.0039,0.3915,0.0205,0.1679,0.2090,0.3958,0.0117,0.2207,0.0091
12,SUNDAY,5,0.6454,0.0038,0.3918,0.0657,0.1786,0.1816,0.4085,0.0158,0.2799,0.0242
12,SUNDAY,6,0.6655,0.0058,0.3937,0.0952,0.1820,0.0597,0.4907,0.0198,0.3267,0.0297
12,SUNDAY,7,0.5063,0.0074,0.3874,0.1300,0.1842,0.0000,0.6566,0.0230,0.3468,0.0346
12,SUNDAY,8,0.1368,0.0373,0.3712,0.1254,0.1886,0.0000,0.7107,0.0245,0.3605,0.0356
12,SUNDAY,9,0.0238,0.1376,0.3643,0.1213,0.1982,0.0000,0.5876,0.0245,0.3634,0.0425
12,SUNDAY,10,0.0022,0.2118,0.3624,0.1294,0.2012,0.0000,0.5422,0.0235,0.3726,0.0420
12,SUNDAY,11,0.0002,0.2913,0.3625,0.1407,0.2032,0.0000,0.4955,0.0231,0.3788,0.0419
12,SUNDAY,12,0.0002,0.3300,0.3629,0.1500,0.2081,0.0000,0.4931,0.0227,0.3788,0.0420
12,SUNDAY,13,0.0001,0.3419,0.3644,0.1448,0.2084,0.0000,0.4913,0.0231,0.3823,0.0420
12,SUNDAY,14,0.0003,0.3239,0.3668,0.1380,0.2126,0.0000,0.4936,0.0247,0.3856,0.0424
12,SUNDAY,15,0.0005,0.2984,0.3671,0.1368,0.2122,0.0000,0.4955,0.0250,0.4052,0.0429
12,SUNDAY,16,0.0019,0.2401,0.3655,0.1448,0.2069,0.0000,0.5077,0.0247,0.4250,0.0587
12,SUNDAY,17,0.0448,0.1648,0.3663,0.1533,0.2033,0.0597,0.5627,0.0237,0.4419,0.0576
12,SUNDAY,18,0.0882,0.1225,0.3690,0.1486,0.1967,0.1816,0.6146,0.0225,0.4455,0.0634
12,SUNDAY,19,0.1541,0.0858,0.3717,0.1416,0.1937,0.2090,0.7265,0.0217,0.4456,0.0643
12,SUNDAY,20,0.2126,0.0542,0.3751,0.1271,0.1911,0.2090,0.7468,0.0202,0.4000,0.0645
12,SUNDAY,21,0.3430,0.0140,0.3809,0.1083,0.1836,0.2090,0.7059,0.0194,0.3467,0.0618
12,SUNDAY,22,0.3787,0.0109,0.3820,0.0836,0.1792,0.2090,0.6559,0.0178,0.3136,0.0525
12,SUNDAY,23,0.4525,0.0076,0.3842,0.0222,0.1718,0.2090,0.6001,0.0145,0.2934,0.0152
12,HOLIDAY,0,0.5021,0.0060,0.3867,0.0127,0.1683,0.2090,0.4771,0.0124,0.2599,0.0109
12,HOLIDAY,1,0.5688,0.0049,0.3897,0.0103,0.1641,0.2090,0.3998,0.0114,0.2337,0.0083
12,HOLIDAY,2,0.6478,0.0047,0.3932,0.0102,0.1624,0.2090,0.3958,0.0107,0.2140,0.0075
12,HOLIDAY,3,0.6948,0.0000,0.3954,0.0102,0.1625,0.2090,0.3958,0.0107,0.2140,0.0075
12,HOLIDAY,4,0.7342,0.0000,0.3972,0.0205,0.1679,0.2090,0.3998,0.0117,0.2207,0.0091
12,HOLIDAY,5,0.7150,0.0000,0.3963,0.0658,0.1786,0.1816,0.4385,0.0158,0.2798,0.0242
12,HOLIDAY,6,0.7362,0.0085,0.3980,0.0957,0.1821,0.0597,0.5073,0.0198,0.3266,0.0298
12,HOLIDAY,7,0.5219,0.0073,0.3893,0.1310,0.1847,0.0000,0.6636,0.0231,0.3469,0.0347
12,HOLIDAY,8,0.0541,0.0240,0.3696,0.1300,0.1896,0.0000,0.6893,0.0248,0.3607,0.0363
12,HOLIDAY,9,0.0034,0.1097,0.3654,0.1252,0.1995,0.0000,0.5876,0.0248,0.3635,0.0432
12,HOLIDAY,10,0.0000,0.1712,0.3640,0.1312,0.2024,0.0000,0.5422,0.0237,0.3727,0.0425
12,HOLIDAY,11,0.0000,0.2286,0.3633,0.1415,0.2044,0.0000,0.4955,0.0233,0.3788,0.0422
12,HOLIDAY,12,0.0000,0.2580,0.3623,0.1498,0.2093,0.0000,0.4931,0.0228,0.3788,0.0422
12,HOLIDAY,13,0.0000,0.2634,0.3619,0.1439,0.2096,0.0000,0.4913,0.0232,0.3822,0.0421
12,HOLIDAY,14,0.0000,0.2517,0.3638,0.1369,0.2137,0.0000,0.4936,0.0247,0.3855,0.0425
12,HOLIDAY,15,0.0003,0.2003,0.3642,0.1352,0.2133,0.0000,0.4955,0.0250,0.4051,0.0429
12,HOLIDAY,16,0.0014,0.1704,0.3621,0.1425,0.2079,0.0000,0.5132,0.0247,0.4249,0.0587
12,HOLIDAY,17,0.0332,0.1483,0.3655,0.1502,0.2043,0.0597,0.5641,0.0237,0.4417,0.0576
12,HOLIDAY,18,0.1136,0.1307,0.3677,0.1450,0.1977,0.1816,0.6244,0.0225,0.4453,0.0634
12,HOLIDAY,19,0.1567,0.1045,0.3698,0.1378,0.1947,0.2090,0.7571,0.0217,0.4455,0.0642
12,HOLIDAY,20,0.1845,0.0247,0.3720,0.1235,0.1920,0.2090,0.8094,0.0203,0.3997,0.0643
12,HOLIDAY,21,0.3525,0.0172,0.3798,0.1057,0.1844,0.2090,0.7490,0.0195,0.3465,0.0612
12,HOLIDAY,22,0.3695,0.0101,0.3801,0.0828,0.1800,0.2090,0.6559,0.0180,0.3135,0.0513
12,HOLIDAY,23,0.4628,0.0065,0.3843,0.0230,0.1724,0.2090,0.6001,0.0147,0.2935,0.0138
