Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
7,WEEKDAY,5,0.0000,0.5926,0.2438,0.0460,0.1893,0.0000,0.7158,0.2164,0.1390,0.3022,0.0722,0.0567
7,WEEKDAY,6,0.0000,0.6506,0.2660,0.0455,0.1973,0.0000,0.8461,0.2789,0.1790,0.4120,0.1007,0.0775
7,WEEKDAY,7,0.0000,0.7499,0.2850,0.0433,0.2040,0.0000,0.9360,0.3501,0.2176,0.4693,0.1213,0.0891
7,WEEKDAY,8,0.0000,0.9143,0.2980,0.0449,0.2084,0.0000,0.9705,0.3998,0.2340,0.4857,0.1281,0.0925
7,WEEKDAY,9,0.0000,1.0243,0.3029,0.0479,0.2102,0.0000,0.9751,0.4138,0.2361,0.4874,0.1288,0.0929
7,WEEKDAY,10,0.0000,1.1189,0.3063,0.0489,0.2105,0.0000,0.9751,0.4151,0.2361,0.4874,0.1288,0.0929
7,WEEKDAY,11,0.0000,1.1870,0.3059,0.0479,0.2106,0.0000,0.9751,0.4131,0.2358,0.4874,0.1288,0.0929
7,WEEKDAY,12,0.0000,1.2269,0.3054,0.0453,0.2102,0.0000,0.9750,0.3977,0.2322,0.4863,0.1286,0.0926
7,WEEKDAY,13,0.0000,1.2679,0.3068,0.0460,0.2077,0.0000,0.9595,0.3516,0.2178,0.4720,0.1257,0.0900
7,WEEKDAY,14,0.0000,1.2927,0.3056,0.0444,0.2020,0.0000,0.8757,0.2536,0.2065,0.4233,0.1157,0.0811
7,WEEKDAY,15,0.0000,1.2912,0.3036,0.0476,0.1973,0.0000,0.8066,0.2221,0.1929,0.3720,0.1052,0.0717
7,WEEKDAY,16,0.0000,1.2597,0.2991,0.0504,0.1918,0.0000,0.6554,0.2048,0.1733,0.3153,0.0932,0.0612
7,WEEKDAY,17,0.0000,1.2191,0.2953,0.0453,0.1861,0.0000,0.6127,0.1747,0.1535,0.2361,0.0760,0.0465
7,WEEKDAY,18,0.0000,1.1656,0.2761,0.0363,0.1808,0.0978,0.5684,0.1308,0.1377,0.1509,0.0571,0.0307
7,WEEKDAY,19,0.0000,1.0967,0.2664,0.0316,0.1750,0.4201,0.5301,0.0832,0.1264,0.1041,0.0455,0.0219
7,WEEKDAY,20,0.0000,1.0020,0.2495,0.0269,0.1724,0.4201,0.4416,0.0704,0.1163,0.0975,0.0397,0.0202
7,WEEKDAY,21,0.0000,0.9251,0.2334,0.0172,0.1711,0.4201,0.3595,0.0638,0.1003,0.0975,0.0336,0.0195
7,WEEKDAY,22,0.0000,0.7453,0.2068,0.0052,0.1704,0.4201,0.3184,0.0533,0.0863,0.0975,0.0260,0.0186
7,WEEKDAY,23,0.0017,0.6831,0.2115,0.0005,0.1698,0.4201,0.3234,0.0432,0.0803,0.0975,0.0227,0.0182
7,SATURDAY,0,0.0000,0.6713,0.2134,0.0000,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,1,0.0000,0.5972,0.2134,0.0000,0.1696,0.4201,0.3258,0.0416,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,2,0.0000,0.5494,0.2134,0.0001,0.1696,0.4201,0.3258,0.0427,0.0798,0.0975,0.0226,0.0182
7,SATURDAY,3,0.0000,0.5028,0.2134,0.0018,0.1696,0.3223,0.3258,0.0462,0.0812,0.0975,0.0230,0.0183
7,SATURDAY,4,0.0000,0.4812,0.2134,0.0069,0.1698,0.3223,0.3258,0.0501,0.0840,0.0975,0.0241,0.0184
7,SATURDAY,5,0.0000,0.5027,0.2302,0.0091,0.1700,0.0000,0.5742,0.0545,0.0886,0.0975,0.0261,0.0186
7,SATURDAY,6,0.0000,0.6041,0.2560,0.0094,0.1701,0.0000,0.6420,0.0582,0.0942,0.0975,0.0284,0.0189
7,SATURDAY,7,0.0000,0.7628,0.2786,0.0090,0.1703,0.0000,0.6646,0.0610,0.0970,0.0975,0.0295,0.0190
7,SATURDAY,8,0.0000,0.9296,0.2971,0.0088,0.1705,0.0000,0.6646,0.0629,0.0977,0.0975,0.0298,0.0190
7,SATURDAY,9,0.0000,1.0646,0.3065,0.0093,0.1706,0.0000,0.6646,0.0639,0.0978,0.0975,0.0299,0.0190
7,SATURDAY,10,0.0000,1.1699,0.3107,0.0098,0.1706,0.0000,0.6646,0.0640,0.0978,0.0975,0.0299,0.0190
7,SATURDAY,11,0.0000,1.2386,0.3117,0.0099,0.1708,0.0000,0.6646,0.0640,0.0978,0.0975,0.0299,0.0190
7,SATURDAY,12,0.0000,1.2869,0.3122,0.0091,0.1708,0.0000,0.6646,0.0640,0.0977,0.0975,0.0298,0.0190
7,SATURDAY,13,0.0000,1.3529,0.3143,0.0087,0.1710,0.0000,0.6646,0.0633,0.0966,0.0975,0.0296,0.0190
7,SATURDAY,14,0.0000,1.3609,0.3145,0.0090,0.1709,0.0000,0.6646,0.0593,0.0938,0.0975,0.0290,0.0189
7,SATURDAY,15,0.0000,1.3455,0.3132,0.0116,0.1706,0.0000,0.6646,0.0541,0.0913,0.0975,0.0276,0.0188
7,SATURDAY,16,0.0000,1.3021,0.3043,0.0120,0.1705,0.0000,0.5517,0.0502,0.0879,0.0975,0.0253,0.0185
7,SATURDAY,17,0.0000,1.2614,0.2930,0.0097,0.1702,0.0000,0.5517,0.0464,0.0828,0.0975,0.0235,0.0183
7,SATURDAY,18,0.0000,1.0827,0.2134,0.0085,0.1702,0.0978,0.5517,0.0428,0.0800,0.0975,0.0226,0.0182
7,SATURDAY,19,0.0000,1.0035,0.2134,0.0071,0.1701,0.4201,0.5517,0.0416,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,20,0.0000,0.8815,0.2134,0.0044,0.1699,0.4201,0.4613,0.0415,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,21,0.0000,0.8378,0.2134,0.0011,0.1698,0.4201,0.3710,0.0415,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,22,0.0000,0.7773,0.2134,0.0001,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SATURDAY,23,0.0000,0.4150,0.1408,0.0000,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,0,0.0000,0.3633,0.1408,0.0000,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,1,0.0000,0.3087,0.1408,0.0000,0.1696,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,2,0.0000,0.2711,0.1408,0.0000,0.1696,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,3,0.0000,0.2446,0.1408,0.0000,0.1696,0.3223,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,4,0.0000,0.2199,0.1408,0.0000,0.1697,0.3223,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,5,0.0000,0.2070,0.1408,0.0000,0.1697,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,6,0.0000,0.2417,0.1408,0.0000,0.1698,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,7,0.0000,0.2834,0.1408,0.0000,0.1698,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,8,0.0000,0.3467,0.1408,0.0000,0.1700,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,9,0.0000,0.4209,0.1408,0.0000,0.1701,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,10,0.0000,0.4748,0.1408,0.0000,0.1701,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,11,0.0000,0.5331,0.1408,0.0000,0.1703,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,12,0.0000,0.5803,0.1408,0.0000,0.1703,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,13,0.0000,0.6072,0.1408,0.0000,0.1704,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,14,0.0000,0.6259,0.1408,0.0000,0.1704,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,15,0.0000,0.6309,0.1408,0.0000,0.1703,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,16,0.0000,0.6306,0.1408,0.0000,0.1703,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,17,0.0000,0.6305,0.1408,0.0000,0.1701,0.0000,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,18,0.0000,0.5777,0.1408,0.0000,0.1701,0.0978,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,19,0.0000,0.5388,0.1408,0.0000,0.1701,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,20,0.0000,0.4954,0.1408,0.0000,0.1699,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,21,0.0000,0.4650,0.1408,0.0000,0.1698,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,22,0.0000,0.4162,0.1408,0.0000,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,SUNDAY,23,0.0000,0.5821,0.2134,0.0000,0.1697,0.4201,0.3258,0.0415,0.0796,0.0975,0.0225,0.0182
7,HOLIDAY,0,0.0000,0.3139,0.1408,0.0000,0.1697,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,1,0.0000,0.2248,0.1408,0.0000,0.1696,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,2,0.0000,0.2107,0.1408,0.0000,0.1696,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,3,0.0000,0.1825,0.1408,0.0000,0.1696,0.3223,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,4,0.0000,0.1713,0.1408,0.0000,0.1697,0.3223,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,5,0.0000,0.1647,0.1408,0.0000,0.1697,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,6,0.0000,0.1912,0.1408,0.0000,0.1698,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,7,0.0000,0.2326,0.1408,0.0000,0.1698,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,8,0.0000,0.2843,0.1408,0.0000,0.1700,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,9,0.0000,0.3616,0.1408,0.0000,0.1701,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,10,0.0000,0.4112,0.1408,0.0000,0.1701,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,11,0.0000,0.4659,0.1408,0.0000,0.1703,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,12,0.0000,0.5167,0.1408,0.0000,0.1703,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,13,0.0000,0.5329,0.1408,0.0000,0.1704,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,14,0.0000,0.5377,0.1408,0.0000,0.1704,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,15,0.0000,0.5445,0.1408,0.0000,0.1703,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,16,0.0000,0.5540,0.1408,0.0000,0.1703,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,17,0.0000,0.5509,0.1408,0.0000,0.1701,0.0000,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,18,0.0000,0.5145,0.1408,0.0000,0.1701,0.0978,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,19,0.0000,0.4618,0.1408,0.0000,0.1701,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,20,0.0000,0.4294,0.1408,0.0000,0.1699,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,21,0.0000,0.3794,0.1408,0.0000,0.1698,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,22,0.0000,0.3340,0.1408,0.0000,0.1697,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
7,HOLIDAY,23,0.0000,0.2844,0.1408,0.0000,0.1697,0.4201,0.2445,0.0415,0.0796,0.0975,0.0199,0.0179
8,WEEKDAY,0,0.0013,0.6742,0.2376,0.0001,0.1699,0.4201,0.3545,0.0448,0.0802,0.1012,0.0241,0.0190
8,WEEKDAY,1,0.0000,0.6138,0.2376,0.0012,0.1712,0.4201,0.3652,0.0653,0.0842,0.1236,0.0287,0.0231
8,WEEKDAY,2,0.0000,0.5831,0.2376,0.0052,0.1733,0.4201,0.3840,0.0930,0.0907,0.1519,0.0348,0.0283
8,WEEKDAY,3,0.0000,0.5527,0.2376,0.0202,0.1768,0.3223,0.4081,0.1296,0.1024,0.1864,0.0441,0.0349
8,WEEKDAY,4,0.0000,0.5898,0.2376,0.0497,0.1823,0.3223,0.4502,0.1749,0.1203,0.2326,0.0574,0.0438
8,WEEKDAY,5,0.0000,0.6344,0.2579,0.0621,0.1897,0.0000,0.8557,0.2292,0.1471,0.3022,0.0770,0.0572
8,WEEKDAY,6,0.0000,0.6875,0.2870,0.0617,0.1980,0.0000,1.0148,0.2982,0.1936,0.4120,0.1084,0.0784
8,WEEKDAY,7,0.0000,0.8278,0.3304,0.0585,0.2051,0.0000,1.1143,0.3772,0.2428,0.4693,0.1332,0.0904
8,WEEKDAY,8,0.0000,0.9982,0.3536,0.0606,0.2098,0.0000,1.1487,0.4353,0.2643,0.4857,0.1415,0.0940
8,WEEKDAY,9,0.0000,1.1494,0.3650,0.0647,0.2117,0.0000,1.1533,0.4518,0.2671,0.4874,0.1424,0.0944
8,WEEKDAY,10,0.0000,1.2811,0.3713,0.0662,0.2120,0.0000,1.1533,0.4533,0.2671,0.4874,0.1424,0.0944
8,WEEKDAY,11,0.0000,1.3712,0.3730,0.0648,0.2121,0.0000,1.1533,0.4508,0.2668,0.4874,0.1424,0.0944
8,WEEKDAY,12,0.0000,1.4252,0.3739,0.0612,0.2117,0.0000,1.1532,0.4334,0.2632,0.4863,0.1422,0.0942
8,WEEKDAY,13,0.0000,1.5019,0.3770,0.0613,0.2092,0.0000,1.1377,0.3885,0.2486,0.4720,0.1393,0.0916
8,WEEKDAY,14,0.0000,1.5007,0.3766,0.0599,0.2034,0.0000,1.0539,0.2870,0.2363,0.4233,0.1293,0.0826
8,WEEKDAY,15,0.0000,1.4921,0.3748,0.0656,0.1987,0.0000,0.9848,0.2546,0.2204,0.3720,0.1188,0.0732
8,WEEKDAY,16,0.0000,1.4594,0.3681,0.0707,0.1932,0.0000,0.7857,0.2371,0.1983,0.3153,0.1066,0.0627
8,WEEKDAY,17,0.0000,1.3915,0.3542,0.0646,0.1875,0.0000,0.7430,0.2022,0.1772,0.2361,0.0890,0.0480
8,WEEKDAY,18,0.0000,1.3032,0.3235,0.0526,0.1821,0.4201,0.6987,0.1518,0.1607,0.1509,0.0693,0.0321
8,WEEKDAY,19,0.0000,1.2067,0.3111,0.0462,0.1761,0.4201,0.6604,0.0995,0.1477,0.1041,0.0568,0.0232
8,WEEKDAY,20,0.0000,1.1061,0.2849,0.0395,0.1732,0.4201,0.5336,0.0839,0.1334,0.0975,0.0489,0.0212
8,WEEKDAY,21,0.0000,1.0080,0.2629,0.0252,0.1717,0.4201,0.4131,0.0742,0.1100,0.0975,0.0399,0.0202
8,WEEKDAY,22,0.0000,0.8049,0.2376,0.0076,0.1707,0.4201,0.3529,0.0588,0.0895,0.0975,0.0289,0.0189
8,WEEKDAY,23,0.0018,0.7138,0.2376,0.0008,0.1699,0.4201,0.3529,0.0440,0.0807,0.0975,0.0240,0.0184
8,SATURDAY,0,0.0023,0.7328,0.2376,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,1,0.0000,0.6678,0.2376,0.0000,0.1696,0.4201,0.3529,0.0416,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,2,0.0000,0.6049,0.2376,0.0002,0.1696,0.4201,0.3529,0.0431,0.0798,0.0975,0.0234,0.0183
8,SATURDAY,3,0.0000,0.5745,0.2376,0.0024,0.1697,0.3223,0.3529,0.0478,0.0817,0.0975,0.0240,0.0184
8,SATURDAY,4,0.0000,0.5441,0.2376,0.0092,0.1699,0.3223,0.3529,0.0530,0.0855,0.0975,0.0255,0.0185
8,SATURDAY,5,0.0000,0.5149,0.2419,0.0122,0.1700,0.0000,0.6842,0.0589,0.0916,0.0975,0.0282,0.0188
8,SATURDAY,6,0.0000,0.6056,0.2657,0.0125,0.1702,0.0000,0.7745,0.0638,0.0991,0.0975,0.0312,0.0192
8,SATURDAY,7,0.0000,0.7697,0.3035,0.0120,0.1704,0.0000,0.8046,0.0675,0.1028,0.0975,0.0327,0.0194
8,SATURDAY,8,0.0000,0.9789,0.3349,0.0118,0.1707,0.0000,0.8046,0.0701,0.1038,0.0975,0.0331,0.0194
8,SATURDAY,9,0.0000,1.1543,0.3539,0.0123,0.1708,0.0000,0.8046,0.0713,0.1039,0.0975,0.0332,0.0194
8,SATURDAY,10,0.0000,1.2998,0.3621,0.0131,0.1708,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
8,SATURDAY,11,0.0000,1.3874,0.3641,0.0132,0.1709,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
8,SATURDAY,12,0.0000,1.4443,0.3649,0.0122,0.1710,0.0000,0.8046,0.0715,0.1038,0.0975,0.0332,0.0194
8,SATURDAY,13,0.0000,1.5118,0.3687,0.0116,0.1711,0.0000,0.8046,0.0706,0.1023,0.0975,0.0329,0.0194
8,SATURDAY,14,0.0000,1.5258,0.3688,0.0121,0.1711,0.0000,0.8046,0.0653,0.0986,0.0975,0.0320,0.0193
8,SATURDAY,15,0.0000,1.5108,0.3667,0.0154,0.1708,0.0000,0.8046,0.0584,0.0952,0.0975,0.0302,0.0191
8,SATURDAY,16,0.0000,1.4302,0.3479,0.0160,0.1706,0.0000,0.6540,0.0532,0.0907,0.0975,0.0272,0.0187
8,SATURDAY,17,0.0000,1.3861,0.3199,0.0129,0.1703,0.0000,0.6540,0.0481,0.0839,0.0975,0.0247,0.0185
8,SATURDAY,18,0.0000,1.1409,0.2376,0.0114,0.1702,0.4201,0.6540,0.0433,0.0801,0.0975,0.0235,0.0183
8,SATURDAY,19,0.0053,1.0703,0.2376,0.0095,0.1701,0.4201,0.6540,0.0416,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,20,0.0000,1.0171,0.2376,0.0059,0.1699,0.4201,0.5336,0.0415,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,21,0.0000,0.9322,0.2376,0.0015,0.1698,0.4201,0.4131,0.0415,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,22,0.0000,0.8375,0.2376,0.0001,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SATURDAY,23,0.0000,0.4201,0.1408,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,0,0.0000,0.3741,0.1408,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,1,0.0000,0.3260,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,2,0.0000,0.2913,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,3,0.0000,0.2525,0.1408,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,4,0.0000,0.2418,0.1408,0.0000,0.1697,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,5,0.0000,0.2252,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,6,0.0000,0.2439,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,7,0.0000,0.2978,0.1408,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,8,0.0000,0.3774,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,9,0.0000,0.4569,0.1408,0.0000,0.1701,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,10,0.0000,0.5165,0.1408,0.0000,0.1701,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,11,0.0000,0.5625,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,12,0.0000,0.6180,0.1408,0.0000,0.1703,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,13,0.0000,0.6548,0.1408,0.0000,0.1704,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,14,0.0000,0.6754,0.1408,0.0000,0.1704,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,15,0.0000,0.6859,0.1408,0.0000,0.1703,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,16,0.0000,0.6665,0.1408,0.0000,0.1703,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,17,0.0000,0.6534,0.1408,0.0000,0.1701,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,18,0.0000,0.5921,0.1408,0.0000,0.1701,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,19,0.0000,0.5496,0.1408,0.0000,0.1701,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,20,0.0000,0.5016,0.1408,0.0000,0.1699,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,21,0.0000,0.4633,0.1408,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,22,0.0000,0.4132,0.1408,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,SUNDAY,23,0.0000,0.6738,0.2376,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0011,0.5116,0.2376,0.0001,0.1698,0.4201,0.3545,0.0448,0.0802,0.1012,0.0241,0.0190
9,WEEKDAY,1,0.0000,0.4699,0.2376,0.0012,0.1711,0.4201,0.3652,0.0653,0.0842,0.1236,0.0287,0.0231
9,WEEKDAY,2,0.0000,0.4279,0.2376,0.0052,0.1733,0.4201,0.3840,0.0930,0.0907,0.1519,0.0348,0.0283
9,WEEKDAY,3,0.0000,0.4025,0.2376,0.0202,0.1768,0.3223,0.4081,0.1296,0.1024,0.1864,0.0441,0.0349
9,WEEKDAY,4,0.0000,0.4411,0.2376,0.0497,0.1822,0.3223,0.4502,0.1749,0.1203,0.2326,0.0574,0.0438
9,WEEKDAY,5,0.0000,0.4853,0.2512,0.0621,0.1896,0.3223,0.8557,0.2292,0.1471,0.3022,0.0770,0.0572
9,WEEKDAY,6,0.0011,0.5340,0.2660,0.0617,0.1980,0.0000,1.0148,0.2982,0.1936,0.4120,0.1084,0.0784
