Month,Weekend,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
12,WEEKDAY,23,0.0413,0.3311,0.2291,0.7906,0.6441,0.6596,0.0957,0.1213
12,SATURDAY,0,0.0174,0.2774,0.1599,0.7790,0.6441,0.5100,0.0848,0.1069
12,SATURDAY,1,0.0121,0.2774,0.1494,0.7670,0.6441,0.4426,0.0661,0.1048
12,SATURDAY,2,0.0084,0.1349,0.1551,0.7528,0.6441,0.3456,0.0320,0.1048
12,SATURDAY,3,0.0052,0.1484,0.2748,0.7503,0.6441,0.3473,0.0277,0.1048
12,SATURDAY,4,0.0013,0.1621,0.4937,0.7648,0.6441,0.4361,0.0400,0.1361
12,SATURDAY,5,0.0005,0.1756,0.6809,0.8084,0.6441,0.5215,0.0571,0.1982
12,SATURDAY,6,0.0035,0.3854,0.9867,0.8250,0.6096,0.6266,0.0738,0.2521
12,SATURDAY,7,0.0107,0.3854,1.1253,0.8306,0.6096,0.6754,0.0877,0.2901
12,SATURDAY,8,0.0224,0.3854,1.2182,0.8282,0.0000,0.7253,0.1001,0.3006
12,SATURDAY,9,0.0323,0.5319,1.4153,0.8527,0.0000,0.8120,0.1080,0.3021
12,SATURDAY,10,0.0480,0.5908,1.6483,0.8754,0.0000,0.9284,0.1142,0.3021
12,SATURDAY,11,0.0557,0.7054,1.7581,0.8938,0.0000,1.0190,0.1162,0.3021
12,SATURDAY,12,0.0781,0.7054,1.7559,0.9158,0.0000,1.0775,0.1155,0.3021
12,SATURDAY,13,0.1440,0.7054,1.6590,0.9205,0.0000,1.0956,0.1147,0.3021
12,SATURDAY,14,0.1971,0.7054,1.6397,0.9382,0.0000,1.1094,0.1139,0.3021
12,SATURDAY,15,0.2020,0.7054,1.6016,0.9386,0.0000,1.1118,0.1130,0.3021
12,SATURDAY,16,0.1607,0.7054,1.5343,0.9194,0.0000,1.0918,0.1118,0.3021
12,SATURDAY,17,0.1466,0.7054,1.4799,0.9088,0.6096,1.0661,0.1107,0.3021
12,SATURDAY,18,0.0921,0.7054,1.3929,0.8866,0.6096,1.0344,0.1099,0.3018
12,SATURDAY,19,0.0585,0.7054,1.2357,0.8721,0.6441,0.9889,0.1092,0.2911
12,SATURDAY,20,0.0685,0.7054,1.0055,0.8625,0.6441,0.9300,0.1082,0.2704
12,SATURDAY,21,0.0612,0.7054,0.7656,0.8343,0.6441,0.8304,0.1063,0.2245
12,SATURDAY,22,0.0542,0.5908,0.4728,0.8202,0.6441,0.7202,0.1025,0.1660
12,SATURDAY,23,0.0435,0.3311,0.2291,0.7906,0.6441,0.6398,0.0955,0.1213
12,SUNDAY,0,0.0165,0.2774,0.1599,0.7790,0.6441,0.5100,0.0848,0.1069
12,SUNDAY,1,0.0117,0.2774,0.1450,0.7670,0.6441,0.4418,0.0661,0.1048
12,SUNDAY,2,0.0080,0.1214,0.1139,0.7527,0.6441,0.3393,0.0320,0.1048
12,SUNDAY,3,0.0045,0.1431,0.1353,0.7490,0.6441,0.3308,0.0275,0.1048
12,SUNDAY,4,0.0017,0.1648,0.2124,0.7604,0.6441,0.4042,0.0396,0.1361
12,SUNDAY,5,0.0008,0.1648,0.3029,0.7994,0.6441,0.4658,0.0562,0.1982
12,SUNDAY,6,0.0039,0.3854,0.5672,0.8141,0.6096,0.5568,0.0726,0.2521
12,SUNDAY,7,0.0113,0.3854,0.6760,0.8184,0.6096,0.5973,0.0862,0.2901
12,SUNDAY,8,0.0226,0.3854,0.7447,0.8152,0.0000,0.6459,0.0985,0.3006
12,SUNDAY,9,0.0320,0.5319,0.9236,0.8391,0.0000,0.7326,0.1064,0.3021
12,SUNDAY,10,0.0482,0.6138,1.1448,0.8614,0.0000,0.8490,0.1126,0.3021
12,SUNDAY,11,0.0511,0.7054,1.2505,0.8796,0.0000,0.9396,0.1146,0.3021
12,SUNDAY,12,0.0666,0.7054,1.2562,0.9016,0.0000,0.9981,0.1138,0.3021
12,SUNDAY,13,0.1147,0.7054,1.1962,0.9066,0.0000,1.0162,0.1130,0.3021
12,SUNDAY,14,0.1406,0.7054,1.1604,0.9251,0.0000,1.0300,0.1123,0.3021
12,SUNDAY,15,0.1593,0.7054,1.1580,0.9276,0.0000,1.0362,0.1115,0.3021
12,SUNDAY,16,0.1368,0.7054,1.2584,0.9117,0.0000,1.0388,0.1108,0.3021
12,SUNDAY,17,0.1167,0.7054,1.3668,0.9031,0.6096,1.0370,0.1102,0.3021
12,SUNDAY,18,0.0848,0.7054,1.3637,0.8825,0.6096,1.0249,0.1097,0.3018
12,SUNDAY,19,0.0652,0.7054,1.2326,0.8695,0.6441,0.9878,0.1092,0.2911
12,SUNDAY,20,0.0600,0.7054,1.0055,0.8611,0.6441,0.9300,0.1082,0.2704
12,SUNDAY,21,0.0611,0.7054,0.7656,0.8338,0.6441,0.8304,0.1063,0.2245
12,SUNDAY,22,0.0544,0.5908,0.4728,0.8201,0.6441,0.7202,0.1025,0.1660
12,SUNDAY,23,0.0438,0.3311,0.2291,0.7906,0.6441,0.6398,0.0955,0.1213
12,HOLIDAY,0,0.0133,0.1214,0.1138,0.7564,0.6441,0.3364,0.0275,0.1069
12,HOLIDAY,1,0.0055,0.1214,0.1236,0.7520,0.6441,0.3310,0.0275,0.1048
12,HOLIDAY,2,0.0000,0.2293,0.2012,0.7499,0.6441,0.3408,0.0276,0.1048
12,HOLIDAY,3,0.0000,0.1756,0.3947,0.7525,0.6441,0.3584,0.0279,0.1048
12,HOLIDAY,4,0.0000,0.1756,0.5564,0.7642,0.6441,0.4133,0.0287,0.1361
12,HOLIDAY,5,0.0000,0.1756,0.6740,0.7988,0.6441,0.4525,0.0298,0.1982
12,HOLIDAY,6,0.0000,0.2293,0.9556,0.8087,0.6096,0.5190,0.0306,0.2521
12,HOLIDAY,7,0.0048,0.2293,1.0662,0.8109,0.6096,0.5218,0.0309,0.2901
12,HOLIDAY,8,0.0096,0.2293,1.0874,0.8044,0.0000,0.5218,0.0309,0.3006
12,HOLIDAY,9,0.0210,0.2293,1.1499,0.8187,0.0000,0.5292,0.0309,0.3021
12,HOLIDAY,10,0.0383,0.2293,1.2694,0.8239,0.0000,0.5292,0.0309,0.3021
12,HOLIDAY,11,0.0490,0.2293,1.3185,0.8331,0.0000,0.5292,0.0309,0.3021
12,HOLIDAY,12,0.0526,0.2293,1.2956,0.8512,0.0000,0.5476,0.0309,0.3021
12,HOLIDAY,13,0.0548,0.2293,1.1972,0.8557,0.0000,0.5476,0.0309,0.3021
12,HOLIDAY,14,0.0544,0.2293,1.1721,0.8743,0.0000,0.5476,0.0309,0.3021
12,HOLIDAY,15,0.0533,0.2293,1.1454,0.8765,0.0000,0.5476,0.0309,0.3021
12,HOLIDAY,16,0.0520,0.2293,1.1493,0.8595,0.0000,0.5438,0.0308,0.3021
12,HOLIDAY,17,0.0518,0.2293,1.0743,0.8496,0.6096,0.5206,0.0302,0.3021
12,HOLIDAY,18,0.0541,0.2293,0.9065,0.8293,0.6096,0.4932,0.0297,0.3018
12,HOLIDAY,19,0.0559,0.2293,0.7672,0.8187,0.6441,0.4717,0.0293,0.2911
12,HOLIDAY,20,0.0574,0.2293,0.6372,0.8136,0.6441,0.4639,0.0290,0.2704
12,HOLIDAY,21,0.0587,0.2293,0.4838,0.7918,0.6441,0.4520,0.0285,0.2245
12,HOLIDAY,22,0.0545,0.2293,0.3230,0.7847,0.6441,0.4289,0.0279,0.1660
12,HOLIDAY,23,0.0317,0.1750,0.1563,0.7615,0.6441,0.4198,0.0275,0.1213
