Month,Weekend,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,SATURDAY,8,0.2287,0.2058,0.1047,1.2497,0.9381,0.0000,0.4234,0.0448,0.0723,0.1560
3,SATURDAY,9,0.3474,0.2922,0.1095,1.6855,0.9789,0.0000,0.6016,0.0631,0.1029,0.2446
3,SATURDAY,10,0.5504,0.3305,0.1178,2.3476,1.0158,0.0000,0.7468,0.0767,0.1438,0.3447
3,SATURDAY,11,0.7699,0.3732,0.1298,2.8031,1.0432,0.0000,0.9549,0.0905,0.1748,0.4006
3,SATURDAY,12,0.8955,0.3856,0.1384,2.7175,1.0663,0.0000,0.9966,0.0918,0.1918,0.4119
3,SATURDAY,13,0.9890,0.3923,0.1411,2.4269,1.0721,0.0000,0.9985,0.0924,0.2048,0.4126
3,SATURDAY,14,0.9492,0.3874,0.1483,2.2482,1.0863,0.0000,1.0032,0.0921,0.2148,0.4126
3,SATURDAY,15,0.9633,0.3805,0.1515,2.0573,1.0862,0.0000,1.0068,0.0924,0.2221,0.4126
3,SATURDAY,16,0.9364,0.3765,0.1396,2.1822,1.0716,0.0560,1.0193,0.0913,0.2257,0.4126
3,SATURDAY,17,0.8209,0.3711,0.1242,2.5868,1.0641,0.1011,1.0090,0.0891,0.2226,0.4126
3,SATURDAY,18,0.6967,0.3705,0.1081,2.6510,1.0401,0.4133,0.9959,0.0822,0.2101,0.4083
3,SATURDAY,19,0.5583,0.3646,0.0909,2.3233,1.0209,0.4183,0.9612,0.0729,0.1876,0.3718
3,SATURDAY,20,0.4470,0.3382,0.0763,1.8809,1.0009,0.5430,0.8997,0.0609,0.1517,0.2735
3,SATURDAY,21,0.2922,0.3245,0.0669,1.2380,0.9718,0.5430,0.7125,0.0461,0.1157,0.1548
3,SATURDAY,22,0.1364,0.2208,0.0655,0.6952,0.9525,0.5031,0.4672,0.0276,0.0878,0.0669
3,SATURDAY,23,0.0660,0.1965,0.0668,0.3728,0.9230,0.4979,0.3356,0.0175,0.0728,0.0377
3,SUNDAY,0,0.0167,0.0946,0.0681,0.0797,0.8976,0.4979,0.1787,0.0102,0.0670,0.0345
3,SUNDAY,1,0.0084,0.0749,0.0684,0.0666,0.8885,0.4979,0.1548,0.0097,0.0658,0.0345
3,SUNDAY,2,0.0062,0.0754,0.0611,0.0814,0.8818,0.3682,0.1469,0.0094,0.0578,0.0345
3,SUNDAY,3,0.0056,0.0694,0.0369,0.1140,0.8778,0.3682,0.1156,0.0084,0.0336,0.0345
3,SUNDAY,4,0.0050,0.0717,0.0252,0.1575,0.8768,0.3682,0.0972,0.0081,0.0160,0.0345
3,SUNDAY,5,0.0060,0.0804,0.0334,0.2348,0.8914,0.3682,0.1185,0.0100,0.0181,0.0345
3,SUNDAY,6,0.0082,0.0804,0.0546,0.3764,0.8968,0.0793,0.1808,0.0156,0.0292,0.0389
3,SUNDAY,7,0.0889,0.1303,0.0821,0.5533,0.9052,0.0560,0.2539,0.0264,0.0437,0.0669
3,SUNDAY,8,0.2254,0.1637,0.1025,0.9229,0.9198,0.0000,0.3417,0.0423,0.0592,0.1124
3,SUNDAY,9,0.3345,0.2229,0.1069,1.2475,0.9512,0.0000,0.4947,0.0591,0.0744,0.1801
3,SUNDAY,10,0.5098,0.2526,0.1150,1.8309,0.9781,0.0000,0.5959,0.0721,0.0912,0.2670
3,SUNDAY,11,0.6943,0.2982,0.1268,2.2293,1.0015,0.0000,0.7082,0.0778,0.1068,0.3178
3,SUNDAY,12,0.8222,0.3039,0.1352,2.1435,1.0233,0.0000,0.7633,0.0793,0.1197,0.3285
3,SUNDAY,13,0.9102,0.3092,0.1379,1.9534,1.0296,0.0000,0.7710,0.0801,0.1329,0.3291
3,SUNDAY,14,0.8916,0.3080,0.1450,1.8107,1.0432,0.0000,0.7801,0.0807,0.1433,0.3291
3,SUNDAY,15,0.9308,0.3063,0.1480,1.5782,1.0434,0.0000,0.7869,0.0809,0.1508,0.3291
3,SUNDAY,16,0.9118,0.3033,0.1359,1.6657,1.0295,0.0560,0.8069,0.0798,0.1545,0.3291
3,SUNDAY,17,0.7820,0.2955,0.1204,1.9883,1.0234,0.1011,0.7997,0.0767,0.1519,0.3291
3,SUNDAY,18,0.6764,0.2932,0.1045,2.0371,1.0020,0.4133,0.7764,0.0698,0.1425,0.3253
3,SUNDAY,19,0.5188,0.2856,0.0881,1.7745,0.9863,0.4183,0.7408,0.0599,0.1284,0.2931
3,SUNDAY,20,0.3871,0.2563,0.0747,1.4352,0.9709,0.5430,0.6660,0.0466,0.1090,0.2101
3,SUNDAY,21,0.2493,0.2411,0.0663,0.9157,0.9466,0.5430,0.4694,0.0318,0.0910,0.1169
3,SUNDAY,22,0.0941,0.1503,0.0654,0.4560,0.9327,0.5031,0.3165,0.0194,0.0771,0.0539
3,SUNDAY,23,0.0389,0.1170,0.0668,0.1960,0.9088,0.4979,0.2301,0.0124,0.0694,0.0362
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0250,0.1429,0.0637,0.1158,0.8973,0.4979,0.1827,0.0100,0.0664,0.0345
4,WEEKDAY,1,0.0105,0.1295,0.0586,0.1306,0.8885,0.3977,0.1639,0.0095,0.0597,0.0345
4,WEEKDAY,2,0.0077,0.1226,0.0401,0.1631,0.8837,0.3682,0.1366,0.0087,0.0392,0.0345
4,WEEKDAY,3,0.0067,0.1290,0.0303,0.2137,0.8831,0.3682,0.1222,0.0086,0.0208,0.0345
4,WEEKDAY,4,0.0084,0.1260,0.0412,0.3124,0.8957,0.3682,0.1431,0.0109,0.0198,0.0345
4,WEEKDAY,5,0.0853,0.1441,0.0672,0.5034,0.9055,0.3148,0.2060,0.0170,0.0307,0.0400
4,WEEKDAY,6,0.1438,0.1740,0.0910,0.7629,0.9200,0.1112,0.2941,0.0279,0.0474,0.0767
4,WEEKDAY,7,0.2389,0.2078,0.0999,1.1313,0.9406,0.0127,0.3944,0.0423,0.0674,0.1403
4,WEEKDAY,8,0.3666,0.2701,0.1035,1.5532,0.9765,0.0000,0.5480,0.0590,0.0947,0.2245
4,WEEKDAY,9,0.5868,0.3137,0.1110,2.1535,1.0123,0.0000,0.7037,0.0734,0.1327,0.3220
4,WEEKDAY,10,0.8246,0.3570,0.1208,2.6600,1.0396,0.0000,0.8878,0.0871,0.1655,0.3879
4,WEEKDAY,11,1.0454,0.3866,0.1290,2.6659,1.0627,0.0000,0.9629,0.0912,0.1855,0.4093
4,WEEKDAY,12,1.1852,0.3974,0.1328,2.4463,1.0727,0.0000,0.9816,0.0922,0.1999,0.4124
4,WEEKDAY,13,1.1709,0.3955,0.1364,2.2651,1.0857,0.0000,0.9933,0.0923,0.2111,0.4126
4,WEEKDAY,14,1.2153,0.3921,0.1425,2.1404,1.0903,0.0000,1.0071,0.0929,0.2197,0.4126
4,WEEKDAY,15,1.2369,0.3897,0.1469,2.2189,1.0794,0.0432,1.0280,0.0931,0.2252,0.4126
4,WEEKDAY,16,1.2452,0.3905,0.1463,2.5153,1.0696,0.0908,1.0219,0.0921,0.2243,0.4126
4,WEEKDAY,17,1.1828,0.3913,0.1350,2.6013,1.0490,0.1725,1.0033,0.0867,0.2140,0.4093
4,WEEKDAY,18,0.8852,0.3749,0.1145,2.2993,1.0279,0.1974,0.9650,0.0773,0.1934,0.3801
4,WEEKDAY,19,0.6349,0.3449,0.0919,1.8856,1.0067,0.4647,0.8965,0.0640,0.1598,0.2958
4,WEEKDAY,20,0.4234,0.3221,0.0738,1.2982,0.9782,0.5430,0.7168,0.0466,0.1226,0.1818
4,WEEKDAY,21,0.2250,0.2458,0.0639,0.7110,0.9561,0.5121,0.4547,0.0265,0.0919,0.0869
4,WEEKDAY,22,0.1001,0.1925,0.0622,0.3367,0.9289,0.4991,0.2913,0.0155,0.0744,0.0443
4,WEEKDAY,23,0.0470,0.1616,0.0632,0.1519,0.9104,0.4979,0.2282,0.0112,0.0683,0.0352
4,SATURDAY,0,0.0331,0.1464,0.0637,0.1559,0.9001,0.4979,0.2162,0.0105,0.0670,0.0345
4,SATURDAY,1,0.0162,0.1327,0.0587,0.1184,0.8897,0.4006,0.1764,0.0097,0.0601,0.0345
4,SATURDAY,2,0.0098,0.1224,0.0401,0.1265,0.8832,0.3682,0.1348,0.0087,0.0398,0.0345
4,SATURDAY,3,0.0084,0.1209,0.0265,0.1843,0.8814,0.3682,0.1143,0.0083,0.0210,0.0345
4,SATURDAY,4,0.0092,0.1339,0.0297,0.2932,0.8939,0.3682,0.1382,0.0099,0.0191,0.0345
4,SATURDAY,5,0.0263,0.1495,0.0472,0.4986,0.9053,0.3164,0.2080,0.0153,0.0292,0.0398
4,SATURDAY,6,0.1153,0.1660,0.0727,0.7723,0.9202,0.1167,0.2982,0.0254,0.0456,0.0757
4,SATURDAY,7,0.2220,0.2106,0.0944,1.1483,0.9412,0.0140,0.3979,0.0407,0.0667,0.1387
4,SATURDAY,8,0.4250,0.2885,0.1028,1.5765,0.9780,0.0000,0.5571,0.0585,0.0952,0.2224
4,SATURDAY,9,0.6503,0.3323,0.1098,2.1821,1.0155,0.0000,0.7105,0.0733,0.1336,0.3197
4,SATURDAY,10,0.9184,0.3686,0.1202,2.6892,1.0446,0.0000,0.9029,0.0870,0.1671,0.3866
4,SATURDAY,11,1.1455,0.3911,0.1290,2.7389,1.0682,0.0000,0.9862,0.0915,0.1875,0.4091
4,SATURDAY,12,1.2822,0.4034,0.1328,2.4996,1.0780,0.0000,0.9980,0.0922,0.2016,0.4124
4,SATURDAY,13,1.3411,0.4064,0.1384,2.2929,1.0899,0.0000,1.0020,0.0921,0.2123,0.4126
4,SATURDAY,14,1.3634,0.4030,0.1423,2.1050,1.0930,0.0000,1.0059,0.0923,0.2203,0.4126
4,SATURDAY,15,1.4145,0.4022,0.1345,2.1510,1.0813,0.0420,1.0162,0.0916,0.2248,0.4126
4,SATURDAY,16,1.4114,0.4018,0.1206,2.4856,1.0716,0.0898,1.0116,0.0896,0.2234,0.4126
4,SATURDAY,17,1.3109,0.4024,0.1055,2.6349,1.0516,0.1704,0.9992,0.0839,0.2132,0.4094
4,SATURDAY,18,1.0255,0.3908,0.0894,2.4052,1.0310,0.1972,0.9699,0.0752,0.1932,0.3809
4,SATURDAY,19,0.7420,0.3639,0.0749,1.9915,1.0102,0.4569,0.9151,0.0639,0.1607,0.2981
4,SATURDAY,20,0.5297,0.3399,0.0647,1.3987,0.9827,0.5430,0.7593,0.0498,0.1247,0.1845
4,SATURDAY,21,0.3237,0.2635,0.0614,0.8309,0.9607,0.5131,0.5285,0.0322,0.0947,0.0889
4,SATURDAY,22,0.1703,0.2218,0.0620,0.4534,0.9335,0.4992,0.3685,0.0201,0.0766,0.0450
4,SATURDAY,23,0.0622,0.1387,0.0632,0.2238,0.9138,0.4979,0.2187,0.0130,0.0694,0.0353
4,SUNDAY,0,0.0290,0.0780,0.0638,0.0683,0.8920,0.4979,0.1561,0.0097,0.0658,0.0345
4,SUNDAY,1,0.0097,0.0826,0.0570,0.0873,0.8851,0.3682,0.1491,0.0094,0.0578,0.0345
4,SUNDAY,2,0.0081,0.0781,0.0345,0.1292,0.8810,0.3682,0.1189,0.0084,0.0336,0.0345
4,SUNDAY,3,0.0078,0.0756,0.0238,0.1813,0.8805,0.3682,0.1024,0.0081,0.0160,0.0345
4,SUNDAY,4,0.0089,0.0794,0.0317,0.2652,0.8956,0.3682,0.1263,0.0100,0.0181,0.0345
4,SUNDAY,5,0.0135,0.0862,0.0524,0.4131,0.9017,0.2991,0.1913,0.0156,0.0293,0.0399
4,SUNDAY,6,0.1104,0.1166,0.0794,0.5949,0.9147,0.0560,0.2671,0.0270,0.0442,0.0748
4,SUNDAY,7,0.2455,0.1667,0.0994,0.9719,0.9311,0.0000,0.3580,0.0439,0.0602,0.1295
4,SUNDAY,8,0.3943,0.2347,0.1040,1.2989,0.9648,0.0000,0.5151,0.0615,0.0760,0.2054
4,SUNDAY,9,0.6461,0.2756,0.1118,1.8993,0.9925,0.0000,0.6239,0.0750,0.0933,0.2975
4,SUNDAY,10,0.8920,0.3157,0.1230,2.3423,1.0160,0.0000,0.7419,0.0810,0.1092,0.3503
4,SUNDAY,11,1.1130,0.3287,0.1310,2.2734,1.0377,0.0000,0.8001,0.0826,0.1221,0.3612
4,SUNDAY,12,1.2702,0.3376,0.1334,2.0721,1.0435,0.0000,0.8052,0.0834,0.1354,0.3619
4,SUNDAY,13,1.2570,0.3381,0.1401,1.9033,1.0568,0.0000,0.8118,0.0839,0.1457,0.3619
4,SUNDAY,14,1.3284,0.3389,0.1431,1.6191,1.0564,0.0000,0.8165,0.0842,0.1533,0.3619
4,SUNDAY,15,1.3534,0.3390,0.1317,1.7047,1.0414,0.0560,0.8348,0.0830,0.1569,0.3619
4,SUNDAY,16,1.3104,0.3365,0.1170,2.0858,1.0345,0.1011,0.8273,0.0799,0.1543,0.3619
4,SUNDAY,17,1.2360,0.3399,0.1016,2.1347,1.0127,0.1935,0.8038,0.0729,0.1448,0.3576
4,SUNDAY,18,0.9585,0.3228,0.0853,1.8594,0.9958,0.1985,0.7672,0.0627,0.1303,0.3219
4,SUNDAY,19,0.6622,0.2865,0.0714,1.5095,0.9783,0.5430,0.6892,0.0484,0.1103,0.2295
4,SUNDAY,20,0.4021,0.2619,0.0625,0.9593,0.9527,0.5430,0.4780,0.0327,0.0916,0.1251
4,SUNDAY,21,0.1808,0.1725,0.0611,0.4638,0.9380,0.5031,0.3195,0.0195,0.0774,0.0550
4,SUNDAY,22,0.0803,0.1301,0.0623,0.1985,0.9131,0.4979,0.2316,0.0124,0.0694,0.0362
4,SUNDAY,23,0.0378,0.1585,0.0635,0.0802,0.9012,0.4979,0.1756,0.0102,0.0670,0.0345
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0619,0.1525,0.0630,0.1225,0.9024,0.4979,0.1809,0.0099,0.0661,0.0345
5,WEEKDAY,1,0.0236,0.1366,0.0563,0.1364,0.8944,0.3682,0.1619,0.0094,0.0579,0.0345
5,WEEKDAY,2,0.0181,0.1306,0.0348,0.1713,0.8903,0.3682,0.1302,0.0085,0.0337,0.0345
5,WEEKDAY,3,0.0179,0.1298,0.0287,0.2261,0.8907,0.3682,0.1203,0.0086,0.0171,0.0345
5,WEEKDAY,4,0.0230,0.1368,0.0447,0.3378,0.9067,0.3682,0.1501,0.0115,0.0206,0.0345
5,WEEKDAY,5,0.1506,0.1547,0.0736,0.5520,0.9165,0.0793,0.2224,0.0186,0.0336,0.0416
5,WEEKDAY,6,0.2440,0.2108,0.0960,0.8248,0.9340,0.0560,0.3146,0.0306,0.0515,0.0870
5,WEEKDAY,7,0.4150,0.2483,0.1010,1.2226,0.9562,0.0000,0.4173,0.0457,0.0725,0.1560
5,WEEKDAY,8,0.6064,0.3244,0.1043,1.6554,0.9974,0.0000,0.5896,0.0629,0.1020,0.2446
5,WEEKDAY,9,0.9717,0.3692,0.1130,2.3178,1.0332,0.0000,0.7411,0.0766,0.1426,0.3447
5,WEEKDAY,10,1.3341,0.3982,0.1229,2.8032,1.0587,0.0000,0.9413,0.0903,0.1734,0.4006
5,WEEKDAY,11,1.6108,0.4214,0.1305,2.6780,1.0821,0.0000,0.9825,0.0917,0.1904,0.4119
5,WEEKDAY,12,1.7435,0.4286,0.1330,2.4249,1.0884,0.0000,0.9926,0.0925,0.2040,0.4126
5,WEEKDAY,13,1.7052,0.4234,0.1370,2.2570,1.1028,0.0000,1.0044,0.0924,0.2144,0.4126
5,WEEKDAY,14,1.7666,0.4232,0.1436,2.1208,1.1035,0.0000,1.0184,0.0932,0.2223,0.4126
5,WEEKDAY,15,1.8039,0.4232,0.1473,2.2577,1.0879,0.0560,1.0397,0.0931,0.2271,0.4126
5,WEEKDAY,16,1.8533,0.4275,0.1455,2.6207,1.0787,0.1011,1.0252,0.0918,0.2245,0.4126
5,WEEKDAY,17,1.7884,0.4319,0.1314,2.6266,1.0538,0.1935,1.0053,0.0852,0.2120,0.4083
5,WEEKDAY,18,1.3363,0.4032,0.1090,2.2325,1.0342,0.1985,0.9617,0.0751,0.1889,0.3718
5,WEEKDAY,19,0.9471,0.3644,0.0862,1.8155,1.0119,0.5430,0.8866,0.0609,0.1520,0.2735
5,WEEKDAY,20,0.6518,0.3382,0.0692,1.1695,0.9804,0.5430,0.6741,0.0427,0.1144,0.1548
5,WEEKDAY,21,0.3580,0.2412,0.0614,0.5890,0.9598,0.5031,0.3993,0.0222,0.0856,0.0669
5,WEEKDAY,22,0.1918,0.2081,0.0615,0.2778,0.9304,0.4979,0.2701,0.0138,0.0713,0.0377
5,WEEKDAY,23,0.1123,0.1888,0.0622,0.1263,0.9146,0.4979,0.2282,0.0106,0.0675,0.0345
5,SATURDAY,0,0.0716,0.1759,0.0630,0.1499,0.9044,0.4979,0.2042,0.0101,0.0665,0.0345
5,SATURDAY,1,0.0237,0.1407,0.0563,0.1079,0.8948,0.3682,0.1672,0.0095,0.0580,0.0345
5,SATURDAY,2,0.0147,0.1300,0.0342,0.1328,0.8893,0.3682,0.1241,0.0085,0.0337,0.0345
5,SATURDAY,3,0.0134,0.1307,0.0237,0.2014,0.8888,0.3682,0.1110,0.0082,0.0168,0.0345
5,SATURDAY,4,0.0191,0.1523,0.0316,0.3238,0.9056,0.3682,0.1473,0.0105,0.0199,0.0345
5,SATURDAY,5,0.0474,0.1454,0.0523,0.5569,0.9168,0.0793,0.2283,0.0169,0.0323,0.0416
5,SATURDAY,6,0.1983,0.2031,0.0794,0.8441,0.9347,0.0560,0.3215,0.0283,0.0501,0.0870
5,SATURDAY,7,0.3780,0.2425,0.0994,1.2497,0.9572,0.0000,0.4234,0.0448,0.0723,0.1560
5,SATURDAY,8,0.6361,0.3350,0.1040,1.6855,0.9995,0.0000,0.6016,0.0631,0.1029,0.2446
5,SATURDAY,9,0.9819,0.3888,0.1118,2.3476,1.0360,0.0000,0.7468,0.0767,0.1438,0.3447
5,SATURDAY,10,1.3114,0.4018,0.1229,2.8031,1.0623,0.0000,0.9549,0.0905,0.1748,0.4006
5,SATURDAY,11,1.5794,0.4171,0.1307,2.7175,1.0855,0.0000,0.9966,0.0918,0.1918,0.4119
5,SATURDAY,12,1.7917,0.4306,0.1330,2.4269,1.0907,0.0000,0.9985,0.0924,0.2048,0.4126
5,SATURDAY,13,1.7732,0.4306,0.1397,2.2482,1.1046,0.0000,1.0032,0.0921,0.2148,0.4126
5,SATURDAY,14,1.7824,0.4237,0.1427,2.0573,1.1039,0.0000,1.0068,0.0924,0.2221,0.4126
5,SATURDAY,15,1.8286,0.4246,0.1313,2.1822,1.0877,0.0560,1.0193,0.0913,0.2257,0.4126
5,SATURDAY,16,1.7915,0.4230,0.1167,2.5868,1.0791,0.1011,1.0090,0.0891,0.2226,0.4126
5,SATURDAY,17,1.7233,0.4274,0.1014,2.6510,1.0546,0.1935,0.9959,0.0822,0.2101,0.4083
5,SATURDAY,18,1.3765,0.4102,0.0850,2.3233,1.0357,0.1985,0.9612,0.0729,0.1876,0.3718
5,SATURDAY,19,1.0091,0.3751,0.0709,1.8809,1.0140,0.5430,0.8997,0.0609,0.1517,0.2735
5,SATURDAY,20,0.6982,0.3489,0.0618,1.2380,0.9834,0.5430,0.7125,0.0461,0.1157,0.1548
5,SATURDAY,21,0.3954,0.2564,0.0603,0.6952,0.9633,0.5031,0.4672,0.0276,0.0878,0.0669
5,SATURDAY,22,0.2064,0.2291,0.0615,0.3728,0.9336,0.4979,0.3356,0.0175,0.0728,0.0377
5,SATURDAY,23,0.0892,0.1330,0.0627,0.1741,0.9172,0.4979,0.1797,0.0115,0.0682,0.0345
5,SUNDAY,0,0.0520,0.1068,0.0630,0.0683,0.8995,0.4979,0.1561,0.0097,0.0658,0.0345
5,SUNDAY,1,0.0197,0.0953,0.0563,0.0873,0.8926,0.3682,0.1491,0.0094,0.0578,0.0345
5,SUNDAY,2,0.0162,0.0873,0.0342,0.1292,0.8885,0.3682,0.1189,0.0084,0.0336,0.0345
5,SUNDAY,3,0.0139,0.0871,0.0237,0.1813,0.8880,0.3682,0.1024,0.0081,0.0160,0.0345
5,SUNDAY,4,0.0176,0.0815,0.0316,0.2652,0.9030,0.3682,0.1263,0.0100,0.0181,0.0345
5,SUNDAY,5,0.0261,0.0837,0.0523,0.4131,0.9109,0.0793,0.1913,0.0156,0.0293,0.0399
5,SUNDAY,6,0.1624,0.1347,0.0794,0.5949,0.9250,0.0560,0.2671,0.0270,0.0442,0.0748
5,SUNDAY,7,0.3465,0.1831,0.0994,0.9719,0.9416,0.0000,0.3580,0.0439,0.0602,0.1295
5,SUNDAY,8,0.5220,0.2553,0.1040,1.2989,0.9759,0.0000,0.5151,0.0615,0.0760,0.2054
5,SUNDAY,9,0.8054,0.3004,0.1118,1.8993,1.0040,0.0000,0.6239,0.0750,0.0933,0.2975
5,SUNDAY,10,1.0865,0.3214,0.1229,2.3423,1.0271,0.0000,0.7419,0.0810,0.1092,0.3503
5,SUNDAY,11,1.3332,0.3367,0.1307,2.2734,1.0493,0.0000,0.8001,0.0826,0.1221,0.3612
5,SUNDAY,12,1.5239,0.3499,0.1330,2.0721,1.0549,0.0000,0.8052,0.0834,0.1354,0.3619
5,SUNDAY,13,1.4614,0.3484,0.1397,1.9033,1.0680,0.0000,0.8118,0.0839,0.1457,0.3619
5,SUNDAY,14,1.5387,0.3492,0.1427,1.6191,1.0674,0.0000,0.8165,0.0842,0.1533,0.3619
5,SUNDAY,15,1.5539,0.3482,0.1313,1.7047,1.0516,0.0560,0.8348,0.0830,0.1569,0.3619
5,SUNDAY,16,1.4999,0.3457,0.1167,2.0858,1.0440,0.1011,0.8273,0.0799,0.1543,0.3619
5,SUNDAY,17,1.4450,0.3494,0.1014,2.1347,1.0216,0.1935,0.8038,0.0729,0.1448,0.3576
