Month,Weekend,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
6,SATURDAY,20,0.0714,0.1483,0.0151,0.0000,0.6146,0.1053,0.0989,0.0306,0.0102,0.0083
6,SATURDAY,21,0.0502,0.1434,0.0151,0.0000,0.6111,0.0598,0.0989,0.0306,0.0102,0.0083
6,SATURDAY,22,0.0384,0.1411,0.0151,0.0000,0.5794,0.0598,0.0989,0.0306,0.0102,0.0083
6,SATURDAY,23,0.0268,0.1390,0.0151,0.0000,0.5807,0.0598,0.0989,0.0306,0.0102,0.0083
6,SUNDAY,0,0.0174,0.1372,0.0153,0.0001,0.5822,0.0598,0.1103,0.0313,0.0130,0.0111
6,SUNDAY,1,0.0135,0.1364,0.0164,0.0005,0.5831,0.0598,0.1765,0.0357,0.0294,0.0174
6,SUNDAY,2,0.0097,0.1356,0.0166,0.0011,0.5832,0.0598,0.2368,0.0402,0.0438,0.0189
6,SUNDAY,3,0.0093,0.1359,0.0167,0.0013,0.5853,0.0598,0.2537,0.0416,0.0461,0.0192
6,SUNDAY,4,0.0079,0.1357,0.0168,0.0014,0.6164,0.0598,0.2616,0.0422,0.0461,0.0195
6,SUNDAY,5,0.0062,0.1354,0.0168,0.0014,0.6185,0.0000,0.2665,0.0424,0.0461,0.0195
6,SUNDAY,6,0.0051,0.1352,0.0168,0.0014,0.6247,0.0000,0.2734,0.0424,0.0461,0.0195
6,SUNDAY,7,0.0558,0.1494,0.0167,0.0014,0.6296,0.0000,0.2797,0.0424,0.0461,0.0195
6,SUNDAY,8,0.1267,0.1682,0.0167,0.0014,0.6731,0.0000,0.2803,0.0424,0.0461,0.0195
6,SUNDAY,9,0.1608,0.1741,0.0167,0.0014,0.6800,0.0000,0.2803,0.0424,0.0461,0.0195
6,SUNDAY,10,0.1789,0.1760,0.0168,0.0014,0.6808,0.0000,0.2803,0.0424,0.0461,0.0195
6,SUNDAY,11,0.1812,0.1747,0.0168,0.0014,0.7097,0.0000,0.2803,0.0424,0.0457,0.0195
6,SUNDAY,12,0.1994,0.1784,0.0168,0.0014,0.7091,0.0000,0.2803,0.0424,0.0453,0.0195
6,SUNDAY,13,0.2327,0.1865,0.0168,0.0014,0.7408,0.0000,0.2797,0.0423,0.0447,0.0195
6,SUNDAY,14,0.2308,0.1856,0.0168,0.0013,0.7388,0.0000,0.2760,0.0421,0.0430,0.0192
6,SUNDAY,15,0.2188,0.1828,0.0167,0.0011,0.7021,0.0000,0.2484,0.0403,0.0368,0.0188
6,SUNDAY,16,0.1983,0.1780,0.0165,0.0003,0.6965,0.0000,0.1370,0.0333,0.0177,0.0174
6,SUNDAY,17,0.1701,0.1717,0.0154,0.0005,0.6596,0.0957,0.1562,0.0362,0.0256,0.0118
6,SUNDAY,18,0.1450,0.1663,0.0151,0.0001,0.6505,0.1053,0.1104,0.0317,0.0133,0.0087
6,SUNDAY,19,0.0874,0.1522,0.0151,0.0000,0.6457,0.1053,0.0989,0.0306,0.0102,0.0083
6,SUNDAY,20,0.0754,0.1498,0.0151,0.0000,0.6146,0.1053,0.0989,0.0306,0.0102,0.0083
6,SUNDAY,21,0.0589,0.1458,0.0151,0.0000,0.6111,0.0598,0.0989,0.0306,0.0102,0.0083
6,SUNDAY,22,0.0400,0.1415,0.0151,0.0000,0.5794,0.0598,0.0989,0.0306,0.0102,0.0083
6,SUNDAY,23,0.0313,0.1395,0.0180,0.0000,0.5841,0.0598,0.1542,0.0306,0.0102,0.0086
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0870,0.1519,0.0149,0.0003,0.5979,0.0598,0.1269,0.0327,0.0163,0.0089
7,WEEKDAY,1,0.0600,0.1457,0.0148,0.0003,0.5979,0.0598,0.1245,0.0326,0.0151,0.0088
7,WEEKDAY,2,0.0434,0.1421,0.0154,0.0003,0.5986,0.0598,0.1392,0.0336,0.0169,0.0096
7,WEEKDAY,3,0.0352,0.1405,0.0176,0.0008,0.5999,0.0598,0.2215,0.0382,0.0299,0.0139
7,WEEKDAY,4,0.0287,0.1389,0.0214,0.0016,0.6311,0.0598,0.2870,0.0508,0.0438,0.0173
7,WEEKDAY,5,0.0495,0.1444,0.0290,0.0052,0.6338,0.0000,0.3857,0.0818,0.0600,0.0185
7,WEEKDAY,6,0.3131,0.2673,0.0438,0.0116,0.6445,0.0000,0.5612,0.1364,0.0835,0.0189
7,WEEKDAY,7,0.5271,0.3167,0.0549,0.0166,0.6555,0.0000,0.7953,0.1928,0.1062,0.0192
7,WEEKDAY,8,0.6693,0.3417,0.0571,0.0185,0.7054,0.0000,0.8206,0.2181,0.1152,0.0195
7,WEEKDAY,9,0.9015,0.3707,0.0567,0.0190,0.7150,0.0000,0.8234,0.2222,0.1165,0.0195
7,WEEKDAY,10,1.1342,0.3944,0.0574,0.0191,0.7160,0.0000,0.8235,0.2222,0.1165,0.0195
7,WEEKDAY,11,1.3181,0.4131,0.0573,0.0189,0.7453,0.0000,0.8235,0.2221,0.1165,0.0195
7,WEEKDAY,12,1.5501,0.4388,0.0560,0.0186,0.7453,0.0000,0.8231,0.2201,0.1165,0.0195
7,WEEKDAY,13,1.8179,0.4682,0.0563,0.0176,0.7766,0.0000,0.8157,0.2135,0.1165,0.0195
7,WEEKDAY,14,1.9671,0.4861,0.0539,0.0143,0.7736,0.0000,0.7689,0.1849,0.1145,0.0195
7,WEEKDAY,15,0.8502,0.3732,0.0394,0.0095,0.7309,0.0000,0.6571,0.1315,0.1018,0.0195
7,WEEKDAY,16,0.6307,0.3261,0.0285,0.0053,0.7225,0.0000,0.4685,0.0917,0.0861,0.0195
7,WEEKDAY,17,0.5342,0.3094,0.0225,0.0030,0.6812,0.0957,0.3886,0.0651,0.0717,0.0194
7,WEEKDAY,18,0.3049,0.2045,0.0194,0.0019,0.6726,0.1053,0.3169,0.0499,0.0566,0.0180
7,WEEKDAY,19,0.2566,0.1942,0.0161,0.0008,0.6654,0.1053,0.2047,0.0382,0.0316,0.0115
7,WEEKDAY,20,0.2228,0.1849,0.0154,0.0004,0.6331,0.1053,0.1531,0.0341,0.0224,0.0103
7,WEEKDAY,21,0.1901,0.1766,0.0165,0.0005,0.6284,0.0598,0.1843,0.0352,0.0320,0.0138
7,WEEKDAY,22,0.1567,0.1685,0.0157,0.0004,0.5967,0.0598,0.1566,0.0339,0.0253,0.0110
7,WEEKDAY,23,0.1261,0.1611,0.0144,0.0003,0.5983,0.0598,0.1181,0.0332,0.0186,0.0093
7,SATURDAY,0,0.0514,0.1435,0.0139,0.0001,0.5976,0.0598,0.1103,0.0313,0.0130,0.0092
7,SATURDAY,1,0.0417,0.1416,0.0146,0.0005,0.5978,0.0598,0.1768,0.0357,0.0294,0.0140
7,SATURDAY,2,0.0388,0.1411,0.0155,0.0012,0.5987,0.0598,0.2378,0.0407,0.0438,0.0182
7,SATURDAY,3,0.0298,0.1393,0.0161,0.0014,0.5995,0.0598,0.2556,0.0427,0.0461,0.0192
7,SATURDAY,4,0.0278,0.1390,0.0168,0.0016,0.6296,0.0598,0.2665,0.0443,0.0461,0.0195
7,SATURDAY,5,0.0252,0.1384,0.0183,0.0019,0.6304,0.0000,0.2851,0.0461,0.0461,0.0195
7,SATURDAY,6,0.0655,0.1492,0.0231,0.0020,0.6384,0.0000,0.3085,0.0509,0.0461,0.0195
7,SATURDAY,7,0.1118,0.1608,0.0254,0.0021,0.6465,0.0000,0.3206,0.0555,0.0461,0.0195
7,SATURDAY,8,0.1612,0.1738,0.0256,0.0021,0.6944,0.0000,0.3218,0.0577,0.0461,0.0195
7,SATURDAY,9,0.2185,0.1872,0.0253,0.0021,0.7030,0.0000,0.3218,0.0582,0.0461,0.0195
7,SATURDAY,10,0.2409,0.1902,0.0251,0.0021,0.7038,0.0000,0.3218,0.0582,0.0461,0.0195
7,SATURDAY,11,0.2487,0.1905,0.0251,0.0020,0.7331,0.0000,0.3218,0.0582,0.0457,0.0195
7,SATURDAY,12,0.2598,0.1930,0.0252,0.0019,0.7330,0.0000,0.3218,0.0582,0.0453,0.0195
7,SATURDAY,13,0.2683,0.1944,0.0254,0.0018,0.7644,0.0000,0.3206,0.0578,0.0447,0.0195
7,SATURDAY,14,0.2705,0.1945,0.0236,0.0017,0.7620,0.0000,0.3113,0.0538,0.0430,0.0192
7,SATURDAY,15,0.2637,0.1934,0.0176,0.0013,0.7231,0.0000,0.2672,0.0437,0.0368,0.0173
7,SATURDAY,16,0.2447,0.1897,0.0149,0.0004,0.7170,0.0000,0.1417,0.0343,0.0177,0.0107
7,SATURDAY,17,0.2202,0.1846,0.0145,0.0005,0.6778,0.0957,0.1573,0.0363,0.0256,0.0128
7,SATURDAY,18,0.1682,0.1714,0.0139,0.0001,0.6705,0.1053,0.1105,0.0317,0.0133,0.0092
7,SATURDAY,19,0.0853,0.1500,0.0138,0.0000,0.6647,0.1053,0.0989,0.0306,0.0102,0.0083
7,SATURDAY,20,0.0783,0.1488,0.0138,0.0000,0.6326,0.1053,0.0989,0.0306,0.0102,0.0083
7,SATURDAY,21,0.0926,0.1532,0.0138,0.0000,0.6275,0.0598,0.0989,0.0306,0.0102,0.0083
7,SATURDAY,22,0.0580,0.1448,0.0138,0.0000,0.5961,0.0598,0.0989,0.0306,0.0102,0.0083
7,SATURDAY,23,0.0436,0.1420,0.0138,0.0000,0.5976,0.0598,0.0989,0.0306,0.0102,0.0083
7,SUNDAY,0,0.0288,0.1391,0.0141,0.0001,0.5977,0.0598,0.1103,0.0313,0.0130,0.0111
7,SUNDAY,1,0.0249,0.1383,0.0150,0.0005,0.5979,0.0598,0.1765,0.0357,0.0294,0.0174
7,SUNDAY,2,0.0224,0.1379,0.0153,0.0011,0.5987,0.0598,0.2368,0.0402,0.0438,0.0189
7,SUNDAY,3,0.0227,0.1379,0.0154,0.0013,0.5994,0.0598,0.2537,0.0416,0.0461,0.0192
7,SUNDAY,4,0.0215,0.1377,0.0155,0.0014,0.6295,0.0598,0.2616,0.0422,0.0461,0.0195
7,SUNDAY,5,0.0199,0.1373,0.0154,0.0014,0.6302,0.0000,0.2665,0.0424,0.0461,0.0195
7,SUNDAY,6,0.0931,0.1571,0.0154,0.0014,0.6380,0.0000,0.2734,0.0424,0.0461,0.0195
7,SUNDAY,7,0.1199,0.1643,0.0154,0.0014,0.6459,0.0000,0.2797,0.0424,0.0461,0.0195
7,SUNDAY,8,0.1740,0.1777,0.0154,0.0014,0.6938,0.0000,0.2803,0.0424,0.0461,0.0195
7,SUNDAY,9,0.2108,0.1849,0.0154,0.0014,0.7023,0.0000,0.2803,0.0424,0.0461,0.0195
7,SUNDAY,10,0.2477,0.1915,0.0154,0.0014,0.7030,0.0000,0.2803,0.0424,0.0461,0.0195
7,SUNDAY,11,0.2468,0.1905,0.0154,0.0014,0.7323,0.0000,0.2803,0.0424,0.0457,0.0195
7,SUNDAY,12,0.2605,0.1931,0.0155,0.0014,0.7323,0.0000,0.2803,0.0424,0.0453,0.0195
7,SUNDAY,13,0.2799,0.1967,0.0155,0.0014,0.7637,0.0000,0.2797,0.0423,0.0447,0.0195
7,SUNDAY,14,0.2828,0.1973,0.0154,0.0013,0.7615,0.0000,0.2760,0.0421,0.0430,0.0192
7,SUNDAY,15,0.2842,0.1976,0.0154,0.0011,0.7229,0.0000,0.2484,0.0403,0.0368,0.0188
7,SUNDAY,16,0.2682,0.1947,0.0151,0.0003,0.7172,0.0000,0.1370,0.0333,0.0177,0.0174
7,SUNDAY,17,0.2418,0.1889,0.0142,0.0005,0.6776,0.0957,0.1562,0.0362,0.0256,0.0118
7,SUNDAY,18,0.1864,0.1760,0.0138,0.0001,0.6704,0.1053,0.1104,0.0317,0.0133,0.0087
7,SUNDAY,19,0.1405,0.1644,0.0138,0.0000,0.6647,0.1053,0.0989,0.0306,0.0102,0.0083
7,SUNDAY,20,0.1173,0.1588,0.0138,0.0000,0.6326,0.1053,0.0989,0.0306,0.0102,0.0083
7,SUNDAY,21,0.0705,0.1471,0.0138,0.0000,0.6275,0.0598,0.0989,0.0306,0.0102,0.0083
7,SUNDAY,22,0.0565,0.1444,0.0138,0.0000,0.5961,0.0598,0.0989,0.0306,0.0102,0.0083
7,SUNDAY,23,0.0733,0.1491,0.0169,0.0000,0.5976,0.0598,0.1542,0.0306,0.0102,0.0086
7,HOLIDAY,0,0.0434,0.1420,0.0139,0.0001,0.5976,0.0598,0.1045,0.0313,0.0111,0.0085
7,HOLIDAY,1,0.0258,0.1386,0.0146,0.0005,0.5978,0.0598,0.1368,0.0356,0.0161,0.0098
7,HOLIDAY,2,0.0258,0.1386,0.0152,0.0011,0.5987,0.0598,0.1758,0.0400,0.0216,0.0115
7,HOLIDAY,3,0.0254,0.1385,0.0154,0.0013,0.5994,0.0598,0.2347,0.0415,0.0277,0.0153
7,HOLIDAY,4,0.0239,0.1382,0.0155,0.0015,0.6295,0.0598,0.2678,0.0432,0.0315,0.0182
7,HOLIDAY,5,0.0217,0.1378,0.0154,0.0019,0.6303,0.0000,0.2802,0.0460,0.0327,0.0192
7,HOLIDAY,6,0.1576,0.2284,0.0154,0.0021,0.6382,0.0000,0.2966,0.0485,0.0331,0.0195
7,HOLIDAY,7,0.1957,0.2384,0.0154,0.0022,0.6461,0.0000,0.3244,0.0497,0.0331,0.0195
7,HOLIDAY,8,0.2533,0.2548,0.0154,0.0023,0.6940,0.0000,0.3247,0.0497,0.0331,0.0195
7,HOLIDAY,9,0.3165,0.2697,0.0154,0.0023,0.7025,0.0000,0.3247,0.0497,0.0331,0.0195
7,HOLIDAY,10,0.3175,0.2670,0.0154,0.0023,0.7032,0.0000,0.3247,0.0497,0.0331,0.0195
7,HOLIDAY,11,0.3134,0.2655,0.0154,0.0023,0.7325,0.0000,0.3247,0.0497,0.0330,0.0195
7,HOLIDAY,12,0.3218,0.2667,0.0155,0.0023,0.7325,0.0000,0.3247,0.0497,0.0329,0.0195
7,HOLIDAY,13,0.3260,0.2671,0.0155,0.0023,0.7639,0.0000,0.3244,0.0495,0.0327,0.0195
7,HOLIDAY,14,0.3392,0.2692,0.0154,0.0022,0.7617,0.0000,0.3226,0.0492,0.0322,0.0194
7,HOLIDAY,15,0.3447,0.2699,0.0152,0.0017,0.7231,0.0000,0.3091,0.0470,0.0303,0.0190
7,HOLIDAY,16,0.3394,0.2688,0.0142,0.0009,0.7171,0.0000,0.2558,0.0388,0.0244,0.0173
7,HOLIDAY,17,0.3129,0.2649,0.0144,0.0009,0.6778,0.0957,0.2533,0.0399,0.0314,0.0178
7,HOLIDAY,18,0.0753,0.1480,0.0139,0.0003,0.6705,0.1053,0.2058,0.0336,0.0451,0.0158
7,HOLIDAY,19,0.0718,0.1476,0.0138,0.0001,0.6647,0.1053,0.1454,0.0311,0.0189,0.0103
7,HOLIDAY,20,0.0630,0.1458,0.0138,0.0000,0.6326,0.1053,0.1172,0.0308,0.0128,0.0095
7,HOLIDAY,21,0.0504,0.1433,0.0138,0.0000,0.6275,0.0598,0.1368,0.0306,0.0173,0.0124
7,HOLIDAY,22,0.0272,0.1389,0.0138,0.0000,0.5961,0.0598,0.1152,0.0306,0.0137,0.0099
7,HOLIDAY,23,0.0261,0.1385,0.0179,0.0000,0.5976,0.0598,0.1815,0.0306,0.0107,0.0085
8,WEEKDAY,0,0.1365,0.1637,0.0148,0.0003,0.6041,0.0598,0.1296,0.0331,0.0168,0.0090
8,WEEKDAY,1,0.1034,0.1557,0.0147,0.0003,0.6033,0.0598,0.1280,0.0331,0.0160,0.0090
8,WEEKDAY,2,0.0715,0.1481,0.0153,0.0004,0.6034,0.0598,0.1430,0.0341,0.0179,0.0097
8,WEEKDAY,3,0.0738,0.1494,0.0174,0.0008,0.6047,0.0598,0.2254,0.0387,0.0310,0.0141
8,WEEKDAY,4,0.0487,0.1431,0.0211,0.0017,0.6350,0.0598,0.2910,0.0513,0.0450,0.0175
8,WEEKDAY,5,0.0607,0.1463,0.0286,0.0052,0.6370,0.0000,0.3903,0.0823,0.0614,0.0186
8,WEEKDAY,6,0.3730,0.2813,0.0432,0.0117,0.6494,0.0000,0.5665,0.1369,0.0851,0.0190
8,WEEKDAY,7,0.6378,0.3420,0.0541,0.0166,0.6641,0.0000,0.7991,0.1931,0.1076,0.0193
8,WEEKDAY,8,0.8931,0.3741,0.0561,0.0185,0.7186,0.0000,0.8236,0.2181,0.1164,0.0195
8,WEEKDAY,9,1.1700,0.4044,0.0558,0.0190,0.7313,0.0000,0.8262,0.2222,0.1176,0.0195
8,WEEKDAY,10,1.4231,0.4285,0.0564,0.0191,0.7316,0.0000,0.8262,0.2222,0.1176,0.0195
8,WEEKDAY,11,1.6185,0.4481,0.0563,0.0189,0.7615,0.0000,0.8262,0.2221,0.1176,0.0195
8,WEEKDAY,12,1.8711,0.4769,0.0550,0.0186,0.7607,0.0000,0.8259,0.2201,0.1176,0.0195
8,WEEKDAY,13,2.1063,0.5037,0.0553,0.0176,0.7912,0.0000,0.8184,0.2135,0.1176,0.0195
8,WEEKDAY,14,2.2357,0.5198,0.0530,0.0143,0.7874,0.0000,0.7715,0.1849,0.1155,0.0195
8,WEEKDAY,15,0.9332,0.3862,0.0388,0.0094,0.7425,0.0000,0.6593,0.1314,0.1028,0.0195
8,WEEKDAY,16,0.6911,0.3375,0.0280,0.0053,0.7332,0.0000,0.4697,0.0917,0.0869,0.0195
8,WEEKDAY,17,0.5850,0.3180,0.0219,0.0030,0.6897,0.0957,0.3887,0.0649,0.0722,0.0194
8,WEEKDAY,18,0.3352,0.2117,0.0188,0.0019,0.6809,0.1053,0.3157,0.0496,0.0566,0.0180
8,WEEKDAY,19,0.2881,0.2015,0.0155,0.0008,0.6758,0.1053,0.2018,0.0378,0.0308,0.0113
8,WEEKDAY,20,0.2579,0.1937,0.0149,0.0003,0.6420,0.1053,0.1497,0.0337,0.0214,0.0102
8,WEEKDAY,21,0.2304,0.1866,0.0159,0.0005,0.6358,0.0598,0.1815,0.0348,0.0310,0.0137
8,WEEKDAY,22,0.2028,0.1795,0.0153,0.0004,0.6043,0.0598,0.1565,0.0339,0.0249,0.0109
8,WEEKDAY,23,0.1625,0.1697,0.0145,0.0003,0.6041,0.0598,0.1244,0.0333,0.0186,0.0093
8,SATURDAY,0,0.1515,0.1670,0.0137,0.0001,0.6037,0.0598,0.1103,0.0313,0.0130,0.0092
8,SATURDAY,1,0.1128,0.1578,0.0143,0.0005,0.6032,0.0598,0.1768,0.0357,0.0294,0.0140
8,SATURDAY,2,0.0930,0.1530,0.0152,0.0012,0.6034,0.0598,0.2378,0.0407,0.0438,0.0182
8,SATURDAY,3,0.0753,0.1493,0.0157,0.0014,0.6042,0.0598,0.2556,0.0427,0.0461,0.0192
8,SATURDAY,4,0.0554,0.1447,0.0164,0.0016,0.6334,0.0598,0.2665,0.0443,0.0461,0.0195
8,SATURDAY,5,0.0522,0.1440,0.0179,0.0019,0.6335,0.0000,0.2851,0.0461,0.0461,0.0195
8,SATURDAY,6,0.2177,0.1889,0.0224,0.0020,0.6432,0.0000,0.3085,0.0509,0.0461,0.0195
8,SATURDAY,7,0.2999,0.2071,0.0247,0.0021,0.6550,0.0000,0.3206,0.0555,0.0461,0.0195
8,SATURDAY,8,0.3426,0.2132,0.0248,0.0021,0.7076,0.0000,0.3218,0.0577,0.0461,0.0195
8,SATURDAY,9,0.3992,0.2222,0.0245,0.0021,0.7193,0.0000,0.3218,0.0582,0.0461,0.0195
8,SATURDAY,10,0.4529,0.2298,0.0244,0.0021,0.7193,0.0000,0.3218,0.0582,0.0461,0.0195
8,SATURDAY,11,0.4619,0.2316,0.0243,0.0020,0.7492,0.0000,0.3218,0.0582,0.0457,0.0195
8,SATURDAY,12,0.4772,0.2350,0.0245,0.0019,0.7484,0.0000,0.3218,0.0582,0.0453,0.0195
8,SATURDAY,13,0.4842,0.2373,0.0247,0.0018,0.7790,0.0000,0.3206,0.0578,0.0447,0.0195
8,SATURDAY,14,0.4647,0.2339,0.0230,0.0017,0.7759,0.0000,0.3113,0.0538,0.0430,0.0192
8,SATURDAY,15,0.4485,0.2305,0.0172,0.0013,0.7347,0.0000,0.2672,0.0437,0.0368,0.0173
8,SATURDAY,16,0.4109,0.2231,0.0146,0.0004,0.7278,0.0000,0.1417,0.0343,0.0177,0.0107
8,SATURDAY,17,0.3704,0.2155,0.0143,0.0005,0.6863,0.0957,0.1573,0.0363,0.0256,0.0128
8,SATURDAY,18,0.3210,0.2055,0.0137,0.0001,0.6788,0.1053,0.1105,0.0317,0.0133,0.0092
8,SATURDAY,19,0.2777,0.1968,0.0136,0.0000,0.6751,0.1053,0.0989,0.0306,0.0102,0.0083
8,SATURDAY,20,0.2440,0.1885,0.0136,0.0000,0.6416,0.1053,0.0989,0.0306,0.0102,0.0083
8,SATURDAY,21,0.2071,0.1796,0.0136,0.0000,0.6350,0.0598,0.0989,0.0306,0.0102,0.0083
8,SATURDAY,22,0.1936,0.1768,0.0136,0.0000,0.6037,0.0598,0.0989,0.0306,0.0102,0.0083
8,SATURDAY,23,0.1637,0.1703,0.0136,0.0000,0.6027,0.0598,0.0989,0.0306,0.0102,0.0083
8,SUNDAY,0,0.1310,0.1623,0.0138,0.0001,0.6038,0.0598,0.1103,0.0313,0.0130,0.0111
8,SUNDAY,1,0.0822,0.1501,0.0147,0.0005,0.6033,0.0598,0.1765,0.0357,0.0294,0.0174
8,SUNDAY,2,0.0604,0.1450,0.0150,0.0011,0.6034,0.0598,0.2368,0.0402,0.0438,0.0189
8,SUNDAY,3,0.0800,0.1504,0.0151,0.0013,0.6041,0.0598,0.2537,0.0416,0.0461,0.0192
8,SUNDAY,4,0.0520,0.1434,0.0151,0.0014,0.6333,0.0598,0.2616,0.0422,0.0461,0.0195
8,SUNDAY,5,0.0474,0.1425,0.0151,0.0014,0.6333,0.0000,0.2665,0.0424,0.0461,0.0195
8,SUNDAY,6,0.1934,0.1833,0.0151,0.0014,0.6428,0.0000,0.2734,0.0424,0.0461,0.0195
8,SUNDAY,7,0.2656,0.1994,0.0151,0.0014,0.6545,0.0000,0.2797,0.0424,0.0461,0.0195
8,SUNDAY,8,0.3106,0.2073,0.0151,0.0014,0.7069,0.0000,0.2803,0.0424,0.0461,0.0195
8,SUNDAY,9,0.3503,0.2151,0.0151,0.0014,0.7186,0.0000,0.2803,0.0424,0.0461,0.0195
8,SUNDAY,10,0.4000,0.2213,0.0151,0.0014,0.7186,0.0000,0.2803,0.0424,0.0461,0.0195
8,SUNDAY,11,0.3925,0.2197,0.0151,0.0014,0.7484,0.0000,0.2803,0.0424,0.0457,0.0195
8,SUNDAY,12,0.4103,0.2230,0.0151,0.0014,0.7477,0.0000,0.2803,0.0424,0.0453,0.0195
8,SUNDAY,13,0.4226,0.2257,0.0152,0.0014,0.7783,0.0000,0.2797,0.0423,0.0447,0.0195
8,SUNDAY,14,0.4252,0.2260,0.0151,0.0013,0.7753,0.0000,0.2760,0.0421,0.0430,0.0192
8,SUNDAY,15,0.4025,0.2221,0.0151,0.0011,0.7345,0.0000,0.2484,0.0403,0.0368,0.0188
8,SUNDAY,16,0.3765,0.2171,0.0148,0.0003,0.7279,0.0000,0.1370,0.0333,0.0177,0.0174
8,SUNDAY,17,0.3402,0.2095,0.0139,0.0005,0.6861,0.0957,0.1562,0.0362,0.0256,0.0118
8,SUNDAY,18,0.2869,0.1984,0.0136,0.0001,0.6787,0.1053,0.1104,0.0317,0.0133,0.0087
8,SUNDAY,19,0.2315,0.1855,0.0136,0.0000,0.6751,0.1053,0.0989,0.0306,0.0102,0.0083
8,SUNDAY,20,0.2208,0.1841,0.0136,0.0000,0.6416,0.1053,0.0989,0.0306,0.0102,0.0083
8,SUNDAY,21,0.1667,0.1705,0.0136,0.0000,0.6350,0.0598,0.0989,0.0306,0.0102,0.0083
8,SUNDAY,22,0.1631,0.1696,0.0136,0.0000,0.6037,0.0598,0.0989,0.0306,0.0102,0.0083
8,SUNDAY,23,0.1578,0.1688,0.0164,0.0000,0.6037,0.0598,0.1542,0.0306,0.0102,0.0086
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
