Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.3384,0.4206,0.0592,0.0748,0.0549,0.0000,0.8726,0.0303,0.1569,0.1945,0.0381
3,WEEKDAY,16,0.3163,0.4168,0.0576,0.0752,0.0548,0.0000,0.8695,0.0282,0.1569,0.1861,0.0367
3,WEEKDAY,17,0.2271,0.4019,0.0532,0.0709,0.0545,0.0000,0.8596,0.0253,0.1395,0.1625,0.0328
3,WEEKDAY,18,0.1208,0.3793,0.0444,0.0702,0.0539,0.5815,0.8328,0.0220,0.1345,0.1059,0.0234
3,WEEKDAY,19,0.0470,0.3400,0.0314,0.0544,0.0529,0.5815,0.7404,0.0184,0.1252,0.0525,0.0146
3,WEEKDAY,20,0.0069,0.3208,0.0206,0.0461,0.0517,0.5815,0.6081,0.0152,0.1138,0.0177,0.0085
3,WEEKDAY,21,0.0022,0.3159,0.0143,0.0379,0.0506,0.5815,0.5622,0.0131,0.1045,0.0080,0.0066
3,WEEKDAY,22,0.0000,0.3018,0.0129,0.0206,0.0497,0.5815,0.5223,0.0107,0.0985,0.0068,0.0056
3,WEEKDAY,23,0.0000,0.3034,0.0127,0.0150,0.0488,0.5815,0.4835,0.0088,0.0914,0.0057,0.0041
3,SATURDAY,0,0.0000,0.3045,0.0127,0.0043,0.0473,0.5815,0.3253,0.0066,0.0807,0.0057,0.0017
3,SATURDAY,1,0.0000,0.3068,0.0127,0.0023,0.0470,0.5815,0.3059,0.0061,0.0785,0.0057,0.0013
3,SATURDAY,2,0.0000,0.3079,0.0127,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0057,0.0013
3,SATURDAY,3,0.0000,0.3095,0.0127,0.0051,0.0474,0.5514,0.3253,0.0065,0.0808,0.0057,0.0017
3,SATURDAY,4,0.0000,0.3104,0.0128,0.0197,0.0497,0.5514,0.4256,0.0088,0.0925,0.0068,0.0041
3,SATURDAY,5,0.0000,0.3117,0.0146,0.0252,0.0512,0.5514,0.4794,0.0106,0.0976,0.0175,0.0070
3,SATURDAY,6,0.0002,0.3054,0.0221,0.0511,0.0530,0.0000,0.6530,0.0132,0.1034,0.0514,0.0135
3,SATURDAY,7,0.0004,0.2878,0.0355,0.0526,0.0540,0.0000,0.7519,0.0159,0.1276,0.1001,0.0220
3,SATURDAY,8,0.0053,0.3300,0.0490,0.0597,0.0548,0.0000,0.8302,0.0197,0.1418,0.1511,0.0308
3,SATURDAY,9,0.0289,0.3421,0.0537,0.0707,0.0551,0.0000,0.8593,0.0242,0.1507,0.1813,0.0359
3,SATURDAY,10,0.0787,0.3760,0.0566,0.0758,0.0552,0.0000,0.8716,0.0283,0.1549,0.1934,0.0379
3,SATURDAY,11,0.1155,0.3803,0.0593,0.0762,0.0552,0.0000,0.8760,0.0320,0.1567,0.1958,0.0383
3,SATURDAY,12,0.1714,0.3959,0.0591,0.0763,0.0552,0.0000,0.8768,0.0327,0.1569,0.1961,0.0383
3,SATURDAY,13,0.2143,0.4002,0.0571,0.0757,0.0552,0.0000,0.8770,0.0327,0.1569,0.1961,0.0383
3,SATURDAY,14,0.2613,0.4103,0.0585,0.0751,0.0550,0.0000,0.8770,0.0326,0.1569,0.1961,0.0383
3,SATURDAY,15,0.2816,0.4097,0.0592,0.0749,0.0549,0.0000,0.8766,0.0320,0.1569,0.1949,0.0381
3,SATURDAY,16,0.2608,0.4074,0.0573,0.0750,0.0546,0.0000,0.8727,0.0294,0.1567,0.1864,0.0367
3,SATURDAY,17,0.2017,0.3991,0.0520,0.0701,0.0541,0.0000,0.8583,0.0258,0.1371,0.1627,0.0328
3,SATURDAY,18,0.1157,0.3793,0.0417,0.0685,0.0531,0.5815,0.8116,0.0216,0.1262,0.1061,0.0234
3,SATURDAY,19,0.0193,0.3195,0.0280,0.0522,0.0522,0.5815,0.6848,0.0173,0.1160,0.0527,0.0146
3,SATURDAY,20,0.0076,0.3234,0.0194,0.0450,0.0512,0.5815,0.5891,0.0147,0.1078,0.0179,0.0086
3,SATURDAY,21,0.0022,0.3062,0.0141,0.0377,0.0505,0.5815,0.5583,0.0130,0.1028,0.0081,0.0066
3,SATURDAY,22,0.0000,0.3031,0.0129,0.0206,0.0497,0.5815,0.5210,0.0107,0.0984,0.0069,0.0056
3,SATURDAY,23,0.0000,0.3041,0.0127,0.0150,0.0488,0.5815,0.4830,0.0088,0.0914,0.0059,0.0041
3,SUNDAY,0,0.0000,0.2934,0.0127,0.0039,0.0473,0.5815,0.3214,0.0065,0.0803,0.0046,0.0016
3,SUNDAY,1,0.0000,0.2950,0.0127,0.0023,0.0469,0.5815,0.3059,0.0061,0.0785,0.0046,0.0012
3,SUNDAY,2,0.0000,0.2959,0.0127,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0046,0.0012
3,SUNDAY,3,0.0000,0.2969,0.0127,0.0046,0.0473,0.5514,0.3214,0.0064,0.0803,0.0046,0.0015
3,SUNDAY,4,0.0000,0.2989,0.0127,0.0162,0.0491,0.5514,0.4005,0.0082,0.0896,0.0046,0.0033
3,SUNDAY,5,0.0000,0.2986,0.0127,0.0205,0.0500,0.5514,0.4243,0.0091,0.0931,0.0048,0.0044
3,SUNDAY,6,0.0000,0.3001,0.0128,0.0454,0.0509,0.0000,0.5002,0.0101,0.0955,0.0056,0.0052
3,SUNDAY,7,0.0000,0.2862,0.0150,0.0464,0.0523,0.0000,0.5425,0.0123,0.1163,0.0062,0.0056
3,SUNDAY,8,0.0000,0.2635,0.0239,0.0525,0.0534,0.0000,0.6133,0.0158,0.1272,0.0065,0.0059
3,SUNDAY,9,0.0000,0.2940,0.0309,0.0644,0.0540,0.0000,0.6890,0.0206,0.1384,0.0066,0.0060
3,SUNDAY,10,0.0194,0.3094,0.0343,0.0706,0.0542,0.0000,0.7146,0.0240,0.1463,0.0066,0.0061
3,SUNDAY,11,0.0624,0.3263,0.0366,0.0710,0.0543,0.0000,0.7179,0.0258,0.1500,0.0067,0.0061
3,SUNDAY,12,0.1299,0.3315,0.0370,0.0711,0.0543,0.0000,0.7184,0.0261,0.1508,0.0068,0.0062
3,SUNDAY,13,0.1761,0.3492,0.0361,0.0705,0.0542,0.0000,0.7185,0.0261,0.1509,0.0068,0.0062
3,SUNDAY,14,0.2083,0.3496,0.0366,0.0702,0.0541,0.0000,0.7182,0.0261,0.1509,0.0068,0.0062
3,SUNDAY,15,0.2087,0.3567,0.0354,0.0693,0.0538,0.0000,0.7158,0.0254,0.1493,0.0068,0.0062
3,SUNDAY,16,0.1840,0.3534,0.0313,0.0675,0.0532,0.0000,0.7007,0.0227,0.1399,0.0068,0.0062
3,SUNDAY,17,0.1155,0.3416,0.0263,0.0615,0.0522,0.0000,0.6497,0.0188,0.1139,0.0067,0.0061
3,SUNDAY,18,0.0328,0.3033,0.0222,0.0603,0.0515,0.5815,0.5701,0.0154,0.1049,0.0064,0.0060
3,SUNDAY,19,0.0046,0.2963,0.0198,0.0456,0.0509,0.5815,0.5352,0.0134,0.1002,0.0059,0.0059
3,SUNDAY,20,0.0005,0.3058,0.0175,0.0398,0.0503,0.5815,0.5273,0.0127,0.0990,0.0054,0.0057
3,SUNDAY,21,0.0002,0.2893,0.0138,0.0333,0.0497,0.5815,0.5184,0.0117,0.0974,0.0057,0.0053
3,SUNDAY,22,0.0000,0.2927,0.0128,0.0169,0.0492,0.5815,0.4895,0.0098,0.0942,0.0048,0.0047
3,SUNDAY,23,0.0000,0.2937,0.0127,0.0125,0.0484,0.5815,0.4591,0.0082,0.0886,0.0046,0.0035
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0000,0.2976,0.0116,0.0028,0.0470,0.5514,0.3103,0.0062,0.0790,0.0055,0.0014
4,WEEKDAY,1,0.0000,0.3008,0.0116,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0055,0.0013
4,WEEKDAY,2,0.0000,0.3030,0.0116,0.0045,0.0473,0.5514,0.3215,0.0065,0.0803,0.0055,0.0016
4,WEEKDAY,3,0.0000,0.3030,0.0124,0.0164,0.0492,0.5514,0.4148,0.0085,0.0902,0.0064,0.0035
4,WEEKDAY,4,0.0003,0.3017,0.0154,0.0240,0.0509,0.5514,0.5149,0.0108,0.0973,0.0148,0.0063
4,WEEKDAY,5,0.0003,0.3021,0.0199,0.0451,0.0526,0.2180,0.6380,0.0131,0.1020,0.0435,0.0120
4,WEEKDAY,6,0.0000,0.2734,0.0298,0.0521,0.0538,0.0272,0.7340,0.0160,0.1216,0.0888,0.0201
4,WEEKDAY,7,0.0091,0.3164,0.0419,0.0580,0.0546,0.0000,0.8160,0.0196,0.1385,0.1392,0.0288
4,WEEKDAY,8,0.0468,0.3489,0.0481,0.0682,0.0550,0.0000,0.8570,0.0238,0.1487,0.1741,0.0347
4,WEEKDAY,9,0.1269,0.3815,0.0510,0.0746,0.0552,0.0000,0.8675,0.0270,0.1540,0.1903,0.0374
4,WEEKDAY,10,0.2219,0.4000,0.0534,0.0761,0.0552,0.0000,0.8689,0.0287,0.1563,0.1949,0.0382
4,WEEKDAY,11,0.3271,0.4150,0.0538,0.0763,0.0552,0.0000,0.8690,0.0292,0.1569,0.1956,0.0383
4,WEEKDAY,12,0.4187,0.4206,0.0523,0.0758,0.0552,0.0000,0.8690,0.0293,0.1569,0.1956,0.0383
4,WEEKDAY,13,0.4954,0.4255,0.0529,0.0752,0.0551,0.0000,0.8690,0.0292,0.1569,0.1956,0.0383
4,WEEKDAY,14,0.5382,0.4319,0.0537,0.0749,0.0549,0.0000,0.8682,0.0285,0.1569,0.1948,0.0382
4,WEEKDAY,15,0.5415,0.4333,0.0528,0.0751,0.0548,0.0000,0.8654,0.0271,0.1569,0.1880,0.0370
4,WEEKDAY,16,0.5113,0.4255,0.0494,0.0719,0.0546,0.0233,0.8595,0.0250,0.1435,0.1679,0.0337
4,WEEKDAY,17,0.4350,0.4151,0.0422,0.0704,0.0540,0.3636,0.8384,0.0223,0.1357,0.1188,0.0256
4,WEEKDAY,18,0.2809,0.3811,0.0313,0.0580,0.0531,0.4616,0.7614,0.0192,0.1273,0.0646,0.0166
4,WEEKDAY,19,0.1030,0.3268,0.0209,0.0480,0.0520,0.5543,0.6382,0.0159,0.1164,0.0256,0.0099
4,WEEKDAY,20,0.0449,0.3172,0.0142,0.0398,0.0509,0.5583,0.5727,0.0136,0.1066,0.0102,0.0070
4,WEEKDAY,21,0.0061,0.2930,0.0120,0.0245,0.0500,0.5514,0.5314,0.0113,0.0999,0.0070,0.0058
4,WEEKDAY,22,0.0003,0.2915,0.0116,0.0163,0.0490,0.5514,0.4924,0.0092,0.0930,0.0059,0.0044
4,WEEKDAY,23,0.0000,0.2975,0.0115,0.0068,0.0477,0.5514,0.3613,0.0071,0.0831,0.0055,0.0023
4,SATURDAY,0,0.0000,0.3009,0.0116,0.0028,0.0470,0.5514,0.3107,0.0062,0.0791,0.0057,0.0014
4,SATURDAY,1,0.0000,0.3025,0.0116,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0057,0.0013
4,SATURDAY,2,0.0000,0.3031,0.0116,0.0044,0.0473,0.5514,0.3205,0.0064,0.0802,0.0057,0.0016
4,SATURDAY,3,0.0000,0.3033,0.0117,0.0161,0.0491,0.5514,0.4005,0.0082,0.0895,0.0065,0.0035
4,SATURDAY,4,0.0000,0.3045,0.0129,0.0239,0.0508,0.5514,0.4659,0.0101,0.0963,0.0148,0.0062
4,SATURDAY,5,0.0006,0.3023,0.0185,0.0447,0.0525,0.2278,0.6096,0.0126,0.1019,0.0430,0.0119
4,SATURDAY,6,0.0002,0.2709,0.0294,0.0523,0.0537,0.0300,0.7272,0.0153,0.1215,0.0879,0.0199
4,SATURDAY,7,0.0123,0.3158,0.0416,0.0580,0.0546,0.0000,0.8104,0.0186,0.1383,0.1384,0.0286
4,SATURDAY,8,0.0531,0.3525,0.0479,0.0680,0.0550,0.0000,0.8508,0.0227,0.1485,0.1737,0.0346
4,SATURDAY,9,0.1654,0.3952,0.0509,0.0745,0.0552,0.0000,0.8654,0.0264,0.1538,0.1903,0.0374
4,SATURDAY,10,0.2765,0.4022,0.0534,0.0761,0.0552,0.0000,0.8711,0.0297,0.1562,0.1952,0.0382
4,SATURDAY,11,0.4025,0.4233,0.0539,0.0763,0.0552,0.0000,0.8727,0.0310,0.1569,0.1960,0.0383
4,SATURDAY,12,0.4937,0.4254,0.0525,0.0758,0.0552,0.0000,0.8731,0.0312,0.1569,0.1961,0.0383
4,SATURDAY,13,0.6113,0.4442,0.0530,0.0752,0.0551,0.0000,0.8731,0.0310,0.1569,0.1961,0.0383
4,SATURDAY,14,0.6615,0.4433,0.0537,0.0750,0.0549,0.0000,0.8718,0.0300,0.1569,0.1952,0.0382
4,SATURDAY,15,0.6918,0.4434,0.0526,0.0750,0.0547,0.0000,0.8677,0.0281,0.1568,0.1885,0.0371
4,SATURDAY,16,0.6643,0.4400,0.0485,0.0713,0.0542,0.0226,0.8585,0.0254,0.1420,0.1687,0.0338
4,SATURDAY,17,0.5624,0.4342,0.0403,0.0689,0.0534,0.3537,0.8225,0.0220,0.1290,0.1203,0.0258
4,SATURDAY,18,0.2995,0.3792,0.0286,0.0563,0.0524,0.4616,0.7165,0.0183,0.1186,0.0660,0.0168
4,SATURDAY,19,0.1313,0.3125,0.0195,0.0468,0.0515,0.5516,0.6130,0.0154,0.1099,0.0266,0.0101
4,SATURDAY,20,0.0722,0.3137,0.0140,0.0395,0.0507,0.5589,0.5660,0.0134,0.1040,0.0106,0.0071
4,SATURDAY,21,0.0311,0.3046,0.0120,0.0248,0.0499,0.5514,0.5303,0.0113,0.0995,0.0072,0.0059
4,SATURDAY,22,0.0043,0.2918,0.0116,0.0164,0.0490,0.5514,0.4925,0.0093,0.0931,0.0061,0.0045
4,SATURDAY,23,0.0000,0.2891,0.0116,0.0070,0.0477,0.5514,0.3647,0.0071,0.0834,0.0058,0.0023
4,SUNDAY,0,0.0000,0.2895,0.0116,0.0023,0.0470,0.5514,0.3059,0.0061,0.0785,0.0046,0.0012
4,SUNDAY,1,0.0000,0.3030,0.0116,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0046,0.0012
4,SUNDAY,2,0.0000,0.3011,0.0116,0.0051,0.0474,0.5514,0.3253,0.0065,0.0808,0.0046,0.0016
4,SUNDAY,3,0.0000,0.3039,0.0116,0.0197,0.0496,0.5514,0.4241,0.0087,0.0924,0.0046,0.0039
4,SUNDAY,4,0.0000,0.3022,0.0116,0.0251,0.0507,0.5514,0.4534,0.0098,0.0967,0.0048,0.0052
4,SUNDAY,5,0.0000,0.3068,0.0117,0.0504,0.0518,0.1199,0.5311,0.0110,0.0997,0.0056,0.0062
4,SUNDAY,6,0.0000,0.2995,0.0138,0.0514,0.0532,0.0000,0.5766,0.0135,0.1209,0.0062,0.0067
4,SUNDAY,7,0.0000,0.2698,0.0223,0.0575,0.0543,0.0000,0.6587,0.0174,0.1323,0.0065,0.0071
4,SUNDAY,8,0.0154,0.3154,0.0293,0.0694,0.0549,0.0000,0.7459,0.0224,0.1439,0.0066,0.0072
4,SUNDAY,9,0.0807,0.3448,0.0326,0.0757,0.0552,0.0000,0.7750,0.0263,0.1522,0.0066,0.0073
4,SUNDAY,10,0.1733,0.3714,0.0348,0.0762,0.0552,0.0000,0.7786,0.0282,0.1560,0.0067,0.0073
4,SUNDAY,11,0.3076,0.3759,0.0352,0.0763,0.0552,0.0000,0.7792,0.0285,0.1569,0.0068,0.0073
4,SUNDAY,12,0.4262,0.3972,0.0344,0.0756,0.0551,0.0000,0.7792,0.0285,0.1569,0.0068,0.0073
4,SUNDAY,13,0.5357,0.3999,0.0349,0.0752,0.0550,0.0000,0.7789,0.0283,0.1569,0.0068,0.0073
4,SUNDAY,14,0.5876,0.4019,0.0338,0.0743,0.0548,0.0000,0.7754,0.0270,0.1553,0.0068,0.0073
4,SUNDAY,15,0.5894,0.4010,0.0298,0.0725,0.0541,0.0000,0.7580,0.0240,0.1459,0.0068,0.0073
4,SUNDAY,16,0.4929,0.3913,0.0248,0.0666,0.0531,0.0301,0.7047,0.0201,0.1197,0.0067,0.0073
4,SUNDAY,17,0.3144,0.3532,0.0207,0.0655,0.0523,0.4616,0.6170,0.0167,0.1105,0.0064,0.0072
4,SUNDAY,18,0.2051,0.3258,0.0182,0.0508,0.0517,0.4616,0.5774,0.0149,0.1058,0.0059,0.0071
4,SUNDAY,19,0.0884,0.3054,0.0161,0.0446,0.0510,0.5815,0.5682,0.0140,0.1043,0.0054,0.0068
4,SUNDAY,20,0.0316,0.2979,0.0126,0.0376,0.0504,0.5514,0.5571,0.0129,0.1024,0.0057,0.0064
4,SUNDAY,21,0.0011,0.2770,0.0117,0.0206,0.0497,0.5514,0.5210,0.0107,0.0984,0.0048,0.0055
4,SUNDAY,22,0.0000,0.2770,0.0116,0.0150,0.0488,0.5514,0.4830,0.0088,0.0914,0.0046,0.0040
4,SUNDAY,23,0.0000,0.2785,0.0116,0.0043,0.0473,0.5514,0.3254,0.0066,0.0807,0.0046,0.0016
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0000,0.2785,0.0114,0.0023,0.0470,0.5514,0.3059,0.0061,0.0785,0.0055,0.0013
5,WEEKDAY,1,0.0000,0.2834,0.0114,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0055,0.0013
5,WEEKDAY,2,0.0000,0.2892,0.0115,0.0051,0.0474,0.5514,0.3261,0.0066,0.0809,0.0055,0.0017
5,WEEKDAY,3,0.0000,0.2947,0.0124,0.0197,0.0497,0.5514,0.4401,0.0091,0.0930,0.0066,0.0041
5,WEEKDAY,4,0.0000,0.2998,0.0159,0.0252,0.0513,0.5514,0.5335,0.0113,0.0985,0.0173,0.0069
5,WEEKDAY,5,0.0001,0.2877,0.0205,0.0510,0.0530,0.0000,0.6639,0.0136,0.1030,0.0512,0.0135
5,WEEKDAY,6,0.0007,0.2685,0.0316,0.0524,0.0540,0.0000,0.7493,0.0166,0.1270,0.0998,0.0220
5,WEEKDAY,7,0.0694,0.3498,0.0439,0.0597,0.0548,0.0000,0.8299,0.0203,0.1417,0.1508,0.0308
5,WEEKDAY,8,0.2147,0.3951,0.0481,0.0707,0.0551,0.0000,0.8583,0.0244,0.1506,0.1809,0.0359
5,WEEKDAY,9,0.3818,0.4186,0.0505,0.0758,0.0552,0.0000,0.8625,0.0270,0.1548,0.1930,0.0379
5,WEEKDAY,10,0.5516,0.4351,0.0529,0.0762,0.0552,0.0000,0.8628,0.0283,0.1566,0.1955,0.0383
5,WEEKDAY,11,0.7045,0.4454,0.0527,0.0763,0.0552,0.0000,0.8628,0.0285,0.1568,0.1956,0.0383
5,WEEKDAY,12,0.8357,0.4499,0.0509,0.0757,0.0552,0.0000,0.8628,0.0285,0.1568,0.1956,0.0383
5,WEEKDAY,13,0.9320,0.4544,0.0521,0.0750,0.0550,0.0000,0.8626,0.0282,0.1568,0.1956,0.0383
5,WEEKDAY,14,1.0027,0.4550,0.0528,0.0748,0.0549,0.0000,0.8610,0.0270,0.1568,0.1945,0.0381
5,WEEKDAY,15,1.0156,0.4550,0.0515,0.0752,0.0548,0.0000,0.8566,0.0253,0.1568,0.1861,0.0367
5,WEEKDAY,16,0.9784,0.4537,0.0475,0.0709,0.0545,0.0301,0.8509,0.0234,0.1394,0.1625,0.0328
5,WEEKDAY,17,0.8804,0.4498,0.0397,0.0702,0.0539,0.4616,0.8277,0.0210,0.1344,0.1059,0.0234
5,WEEKDAY,18,0.6640,0.4368,0.0282,0.0544,0.0529,0.4616,0.7371,0.0182,0.1251,0.0525,0.0146
5,WEEKDAY,19,0.2782,0.3395,0.0185,0.0461,0.0517,0.5815,0.6074,0.0152,0.1138,0.0177,0.0085
5,WEEKDAY,20,0.1595,0.3201,0.0128,0.0379,0.0506,0.5514,0.5622,0.0131,0.1045,0.0080,0.0066
5,WEEKDAY,21,0.0566,0.2863,0.0115,0.0206,0.0497,0.5514,0.5223,0.0107,0.0985,0.0068,0.0056
5,WEEKDAY,22,0.0301,0.2845,0.0114,0.0150,0.0488,0.5514,0.4835,0.0088,0.0914,0.0057,0.0041
5,WEEKDAY,23,0.0072,0.2859,0.0113,0.0043,0.0473,0.5514,0.3254,0.0066,0.0807,0.0055,0.0017
5,SATURDAY,0,0.0000,0.2882,0.0114,0.0023,0.0470,0.5514,0.3059,0.0061,0.0785,0.0057,0.0013
5,SATURDAY,1,0.0000,0.2882,0.0114,0.0023,0.0469,0.5514,0.3059,0.0061,0.0785,0.0057,0.0013
5,SATURDAY,2,0.0000,0.2994,0.0114,0.0051,0.0474,0.5514,0.3253,0.0065,0.0808,0.0057,0.0017
5,SATURDAY,3,0.0000,0.2994,0.0115,0.0197,0.0497,0.5514,0.4256,0.0088,0.0925,0.0068,0.0041
5,SATURDAY,4,0.0001,0.3011,0.0131,0.0252,0.0512,0.5514,0.4794,0.0106,0.0976,0.0175,0.0070
5,SATURDAY,5,0.0000,0.2914,0.0199,0.0511,0.0530,0.0000,0.6530,0.0132,0.1034,0.0514,0.0135
5,SATURDAY,6,0.0000,0.2656,0.0318,0.0526,0.0540,0.0000,0.7519,0.0160,0.1276,0.1001,0.0220
5,SATURDAY,7,0.0556,0.3418,0.0440,0.0597,0.0548,0.0000,0.8298,0.0194,0.1418,0.1511,0.0308
