Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
5,SATURDAY,8,0.4263,0.3552,0.1818,0.5521,2.3804,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
5,SATURDAY,9,0.5843,0.3590,0.1786,0.5520,2.4245,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
5,SATURDAY,10,0.7108,0.3638,0.1770,0.5507,2.4656,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SATURDAY,11,0.8215,0.3686,0.1764,0.5362,2.6170,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SATURDAY,12,0.9291,0.3730,0.1749,0.4819,2.6540,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SATURDAY,13,1.0070,0.3759,0.1770,0.4155,2.7851,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
5,SATURDAY,14,1.0692,0.3779,0.1803,0.3790,2.7995,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
5,SATURDAY,15,1.0861,0.3786,0.1840,0.3596,2.6765,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
5,SATURDAY,16,1.0743,0.3779,0.1859,0.3469,2.6634,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
5,SATURDAY,17,1.0098,0.3759,0.1810,0.3332,2.5179,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
5,SATURDAY,18,0.8859,0.3729,0.1607,0.3101,2.4771,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
5,SATURDAY,19,0.7477,0.3675,0.1168,0.2606,2.4369,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
5,SATURDAY,20,0.5400,0.2930,0.0640,0.1958,2.2817,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
5,SATURDAY,21,0.4698,0.2850,0.0402,0.1380,2.2236,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
5,SATURDAY,22,0.3946,0.2817,0.0372,0.0907,2.0850,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
5,SATURDAY,23,0.3113,0.2771,0.0372,0.0816,2.0565,0.7179,0.7563,0.0253,0.0486,0.4235,0.0938
5,SUNDAY,0,0.2018,0.2699,0.0372,0.0414,2.0349,0.7179,0.7276,0.0165,0.0359,0.4235,0.0938
5,SUNDAY,1,0.1410,0.2661,0.0385,0.0340,2.0156,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
5,SUNDAY,2,0.1341,0.2671,0.0482,0.1144,2.0058,0.7179,0.7309,0.0189,0.0655,0.4235,0.0940
5,SUNDAY,3,0.1700,0.2713,0.0748,0.1965,2.0064,0.7179,0.7733,0.0291,0.1020,0.4495,0.1009
5,SUNDAY,4,0.1684,0.2725,0.1352,0.3248,2.1138,0.7179,0.8276,0.0400,0.1382,0.5275,0.1207
5,SUNDAY,5,0.2215,0.2824,0.1744,0.4759,2.1373,0.0000,0.9481,0.0510,0.1723,0.6678,0.1557
5,SUNDAY,6,0.2567,0.3228,0.1855,0.5382,2.1811,0.0000,1.1645,0.0624,0.1973,0.8208,0.1960
5,SUNDAY,7,0.3379,0.3523,0.1848,0.5508,2.2257,0.0000,1.2334,0.0696,0.2035,0.8990,0.2228
5,SUNDAY,8,0.4335,0.3554,0.1818,0.5521,2.3807,0.0000,1.2396,0.0724,0.2039,0.9122,0.2308
5,SUNDAY,9,0.5785,0.3593,0.1786,0.5520,2.4245,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
5,SUNDAY,10,0.7101,0.3642,0.1770,0.5504,2.4656,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SUNDAY,11,0.8341,0.3686,0.1764,0.5352,2.6170,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SUNDAY,12,0.9487,0.3730,0.1749,0.4784,2.6540,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,SUNDAY,13,1.0218,0.3770,0.1770,0.4084,2.7851,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
5,SUNDAY,14,1.0939,0.3792,0.1803,0.3690,2.7995,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
5,SUNDAY,15,1.1237,0.3804,0.1840,0.3478,2.6765,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
5,SUNDAY,16,1.1070,0.3802,0.1859,0.3342,2.6634,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
5,SUNDAY,17,1.0526,0.3772,0.1810,0.3197,2.5179,0.0853,1.2304,0.0691,0.1771,0.8862,0.2177
5,SUNDAY,18,0.9288,0.3742,0.1607,0.2961,2.4770,0.0853,1.1637,0.0630,0.1458,0.8472,0.2009
5,SUNDAY,19,0.7636,0.3688,0.1168,0.2461,2.4369,0.7179,0.9495,0.0554,0.1132,0.7754,0.1768
5,SUNDAY,20,0.5575,0.2912,0.0640,0.1806,2.2816,0.7179,0.8056,0.0492,0.0887,0.6678,0.1484
5,SUNDAY,21,0.4698,0.2856,0.0402,0.1220,2.2234,0.7179,0.7683,0.0413,0.0687,0.4885,0.1079
5,SUNDAY,22,0.3960,0.2821,0.0372,0.0734,2.0847,0.7179,0.7643,0.0330,0.0547,0.4235,0.0938
5,SUNDAY,23,0.3254,0.2777,0.0372,0.0619,2.0561,0.7179,0.7564,0.0246,0.0450,0.4235,0.0938
5,HOLIDAY,0,0.2017,0.2721,0.0372,0.0620,2.0354,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
5,HOLIDAY,1,0.1486,0.2674,0.0385,0.0340,2.0157,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
5,HOLIDAY,2,0.1178,0.2658,0.0482,0.0763,2.0029,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
5,HOLIDAY,3,0.1021,0.2663,0.0748,0.1743,2.0039,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
5,HOLIDAY,4,0.1363,0.2704,0.1352,0.3166,2.1120,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
5,HOLIDAY,5,0.1959,0.2818,0.1744,0.4733,2.1360,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
5,HOLIDAY,6,0.2382,0.3502,0.1855,0.5379,2.1802,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
5,HOLIDAY,7,0.3158,0.3527,0.1848,0.5508,2.2250,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
5,HOLIDAY,8,0.4811,0.3561,0.1818,0.5521,2.3804,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
5,HOLIDAY,9,0.6341,0.3593,0.1786,0.5520,2.4245,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
5,HOLIDAY,10,0.7577,0.3641,0.1770,0.5507,2.4656,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,HOLIDAY,11,0.9047,0.3697,0.1764,0.5362,2.6170,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,HOLIDAY,12,1.0013,0.3735,0.1749,0.4819,2.6540,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,HOLIDAY,13,1.0711,0.3769,0.1770,0.4155,2.7851,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
5,HOLIDAY,14,1.1451,0.3784,0.1803,0.3790,2.7995,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
5,HOLIDAY,15,1.1730,0.3801,0.1840,0.3596,2.6765,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
5,HOLIDAY,16,1.1864,0.3799,0.1859,0.3469,2.6634,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
5,HOLIDAY,17,1.1179,0.3780,0.1810,0.3332,2.5179,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
5,HOLIDAY,18,0.9642,0.3733,0.1607,0.3101,2.4771,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
5,HOLIDAY,19,0.8089,0.3678,0.1168,0.2606,2.4369,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
5,HOLIDAY,20,0.5376,0.2878,0.0640,0.1958,2.2817,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
5,HOLIDAY,21,0.4609,0.2849,0.0402,0.1380,2.2236,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
5,HOLIDAY,22,0.4135,0.2811,0.0372,0.0907,2.0850,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
5,HOLIDAY,23,0.3397,0.2771,0.0372,0.0816,2.0565,0.7179,0.7564,0.0253,0.0486,0.4235,0.0938
6,WEEKDAY,0,0.3994,0.2838,0.0301,0.0620,2.3043,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
6,WEEKDAY,1,0.3224,0.2753,0.0312,0.0340,2.2780,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
6,WEEKDAY,2,0.2821,0.2732,0.0390,0.0763,2.2620,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
6,WEEKDAY,3,0.2725,0.2741,0.0606,0.1743,2.2587,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
6,WEEKDAY,4,0.2904,0.2780,0.1095,0.3166,2.3777,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
6,WEEKDAY,5,0.3896,0.2981,0.1412,0.4733,2.4044,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
6,WEEKDAY,6,0.4930,0.3608,0.1502,0.5379,2.4631,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
6,WEEKDAY,7,0.6443,0.3612,0.1496,0.5508,2.5250,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
6,WEEKDAY,8,0.7839,0.3659,0.1472,0.5521,2.7149,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
6,WEEKDAY,9,0.9502,0.3717,0.1446,0.5520,2.7743,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
6,WEEKDAY,10,1.0955,0.3784,0.1433,0.5507,2.8201,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,WEEKDAY,11,1.2491,0.3853,0.1428,0.5362,2.9986,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,WEEKDAY,12,1.3752,0.3919,0.1416,0.4819,3.0400,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,WEEKDAY,13,1.4788,0.3972,0.1433,0.4155,3.1880,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
6,WEEKDAY,14,1.5473,0.4003,0.1460,0.3790,3.1970,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
6,WEEKDAY,15,1.5816,0.4012,0.1490,0.3596,3.0471,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
6,WEEKDAY,16,1.5788,0.4003,0.1505,0.3469,3.0264,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
6,WEEKDAY,17,1.5218,0.3984,0.1466,0.3332,2.8531,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
6,WEEKDAY,18,1.3729,0.3937,0.1301,0.3101,2.8192,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
6,WEEKDAY,19,1.1769,0.3871,0.0946,0.2606,2.7679,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
6,WEEKDAY,20,0.7965,0.3111,0.0518,0.1958,2.5891,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
6,WEEKDAY,21,0.7059,0.3052,0.0326,0.1380,2.5121,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
6,WEEKDAY,22,0.6225,0.3004,0.0301,0.0907,2.3631,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
6,WEEKDAY,23,0.5150,0.2944,0.0301,0.0816,2.3311,0.7179,0.7564,0.0253,0.0486,0.4235,0.0938
6,SATURDAY,0,0.3166,0.2789,0.0301,0.0620,2.3043,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
6,SATURDAY,1,0.2278,0.2717,0.0312,0.0340,2.2780,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
6,SATURDAY,2,0.1934,0.2698,0.0390,0.0763,2.2620,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
6,SATURDAY,3,0.1792,0.2691,0.0606,0.1743,2.2587,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
6,SATURDAY,4,0.2210,0.2730,0.1095,0.3166,2.3777,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
6,SATURDAY,5,0.2984,0.2937,0.1412,0.4733,2.4044,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
6,SATURDAY,6,0.3817,0.3568,0.1502,0.5379,2.4631,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
6,SATURDAY,7,0.5106,0.3567,0.1496,0.5508,2.5250,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
6,SATURDAY,8,0.6460,0.3602,0.1472,0.5521,2.7149,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
6,SATURDAY,9,0.7896,0.3645,0.1446,0.5520,2.7743,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
6,SATURDAY,10,0.9139,0.3697,0.1433,0.5507,2.8201,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SATURDAY,11,1.0573,0.3747,0.1428,0.5362,2.9986,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SATURDAY,12,1.1612,0.3799,0.1416,0.4819,3.0400,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SATURDAY,13,1.2361,0.3835,0.1433,0.4155,3.1880,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
6,SATURDAY,14,1.2866,0.3851,0.1460,0.3790,3.1970,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
6,SATURDAY,15,1.3370,0.3861,0.1490,0.3596,3.0471,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
6,SATURDAY,16,1.3445,0.3863,0.1505,0.3469,3.0264,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
6,SATURDAY,17,1.3054,0.3850,0.1466,0.3332,2.8531,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
6,SATURDAY,18,1.1674,0.3820,0.1301,0.3101,2.8192,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
6,SATURDAY,19,0.9934,0.3773,0.0946,0.2606,2.7679,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
6,SATURDAY,20,0.6403,0.3037,0.0518,0.1958,2.5891,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
6,SATURDAY,21,0.5652,0.2978,0.0326,0.1380,2.5121,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
6,SATURDAY,22,0.4984,0.2901,0.0301,0.0907,2.3631,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
6,SATURDAY,23,0.3979,0.2849,0.0301,0.0816,2.3311,0.7179,0.7563,0.0253,0.0486,0.4235,0.0938
6,SUNDAY,0,0.3146,0.2755,0.0301,0.0414,2.3037,0.7179,0.7276,0.0165,0.0359,0.4235,0.0938
6,SUNDAY,1,0.2585,0.2721,0.0312,0.0340,2.2779,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
6,SUNDAY,2,0.2301,0.2707,0.0390,0.1144,2.2649,0.7179,0.7309,0.0189,0.0655,0.4235,0.0940
6,SUNDAY,3,0.2658,0.2748,0.0606,0.1965,2.2612,0.7179,0.7733,0.0291,0.1020,0.4495,0.1009
6,SUNDAY,4,0.2704,0.2785,0.1095,0.3248,2.3796,0.7179,0.8276,0.0400,0.1382,0.5275,0.1207
6,SUNDAY,5,0.3438,0.2917,0.1412,0.4759,2.4058,0.0000,0.9481,0.0510,0.1723,0.6678,0.1557
6,SUNDAY,6,0.4198,0.3583,0.1502,0.5382,2.4640,0.0000,1.1645,0.0624,0.1973,0.8208,0.1960
6,SUNDAY,7,0.5476,0.3586,0.1496,0.5508,2.5257,0.0000,1.2334,0.0696,0.2035,0.8990,0.2228
6,SUNDAY,8,0.6611,0.3626,0.1472,0.5521,2.7151,0.0000,1.2396,0.0724,0.2039,0.9122,0.2308
6,SUNDAY,9,0.8209,0.3675,0.1446,0.5520,2.7744,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
6,SUNDAY,10,0.9278,0.3725,0.1433,0.5504,2.8201,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SUNDAY,11,1.0761,0.3773,0.1428,0.5352,2.9986,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SUNDAY,12,1.1711,0.3834,0.1416,0.4784,3.0400,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
6,SUNDAY,13,1.2533,0.3869,0.1433,0.4084,3.1880,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
6,SUNDAY,14,1.3113,0.3895,0.1460,0.3690,3.1970,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
6,SUNDAY,15,1.3419,0.3904,0.1490,0.3478,3.0471,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
6,SUNDAY,16,1.3032,0.3891,0.1505,0.3342,3.0263,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
6,SUNDAY,17,1.2622,0.3859,0.1466,0.3197,2.8531,0.0853,1.2304,0.0691,0.1771,0.8862,0.2177
6,SUNDAY,18,1.1367,0.3832,0.1301,0.2961,2.8192,0.0853,1.1637,0.0630,0.1458,0.8472,0.2009
6,SUNDAY,19,0.9699,0.3772,0.0946,0.2461,2.7678,0.7179,0.9495,0.0554,0.1132,0.7754,0.1768
6,SUNDAY,20,0.6626,0.3021,0.0518,0.1806,2.5890,0.7179,0.8056,0.0492,0.0887,0.6678,0.1484
6,SUNDAY,21,0.5810,0.2967,0.0326,0.1220,2.5119,0.7179,0.7683,0.0413,0.0687,0.4885,0.1079
6,SUNDAY,22,0.4915,0.2913,0.0301,0.0734,2.3629,0.7179,0.7643,0.0330,0.0547,0.4235,0.0938
6,SUNDAY,23,0.4250,0.2870,0.0297,0.0619,2.3373,0.7179,0.7564,0.0246,0.0450,0.4235,0.0938
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.5271,0.2947,0.0280,0.0620,2.3364,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
7,WEEKDAY,1,0.4532,0.2887,0.0290,0.0340,2.3091,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
7,WEEKDAY,2,0.4005,0.2848,0.0363,0.0763,2.2906,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
7,WEEKDAY,3,0.3843,0.2844,0.0563,0.1743,2.2899,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
7,WEEKDAY,4,0.4240,0.2897,0.1018,0.3166,2.4059,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
7,WEEKDAY,5,0.5347,0.3063,0.1313,0.4733,2.4214,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
7,WEEKDAY,6,0.6556,0.3687,0.1396,0.5379,2.4816,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
7,WEEKDAY,7,0.8224,0.3676,0.1391,0.5508,2.5560,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
7,WEEKDAY,8,0.9817,0.3732,0.1368,0.5521,2.7651,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
7,WEEKDAY,9,1.1657,0.3803,0.1344,0.5520,2.8353,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
7,WEEKDAY,10,1.3301,0.3886,0.1332,0.5507,2.8864,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,WEEKDAY,11,1.4922,0.3963,0.1328,0.5362,3.0701,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,WEEKDAY,12,1.6182,0.4033,0.1317,0.4819,3.1125,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,WEEKDAY,13,1.7188,0.4083,0.1332,0.4155,3.2555,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
7,WEEKDAY,14,1.7937,0.4113,0.1357,0.3790,3.2604,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
7,WEEKDAY,15,1.8324,0.4132,0.1385,0.3596,3.1013,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
7,WEEKDAY,16,1.8331,0.4129,0.1399,0.3469,3.0734,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
7,WEEKDAY,17,1.7799,0.4108,0.1362,0.3332,2.8859,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
7,WEEKDAY,18,1.6404,0.4061,0.1209,0.3101,2.8553,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
7,WEEKDAY,19,1.4498,0.4007,0.0879,0.2606,2.8061,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
7,WEEKDAY,20,0.9540,0.3208,0.0482,0.1958,2.6269,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
7,WEEKDAY,21,0.8659,0.3159,0.0303,0.1380,2.5394,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
7,WEEKDAY,22,0.7703,0.3114,0.0280,0.0907,2.3977,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
7,WEEKDAY,23,0.6729,0.3053,0.0279,0.0816,2.3600,0.7179,0.7564,0.0253,0.0486,0.4235,0.0938
7,SATURDAY,0,0.5590,0.2968,0.0280,0.0620,2.3364,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
7,SATURDAY,1,0.4646,0.2904,0.0290,0.0340,2.3091,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
7,SATURDAY,2,0.4186,0.2876,0.0363,0.0763,2.2906,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
7,SATURDAY,3,0.4030,0.2879,0.0563,0.1743,2.2899,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
7,SATURDAY,4,0.4533,0.2918,0.1018,0.3166,2.4059,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
7,SATURDAY,5,0.5626,0.3078,0.1313,0.4733,2.4214,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
7,SATURDAY,6,0.6756,0.3703,0.1396,0.5379,2.4816,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
7,SATURDAY,7,0.8575,0.3689,0.1391,0.5508,2.5560,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
7,SATURDAY,8,1.0223,0.3754,0.1368,0.5521,2.7651,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
7,SATURDAY,9,1.2125,0.3829,0.1344,0.5520,2.8353,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
7,SATURDAY,10,1.3802,0.3915,0.1332,0.5507,2.8864,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,SATURDAY,11,1.5442,0.3998,0.1327,0.5362,3.0701,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,SATURDAY,12,1.6730,0.4066,0.1317,0.4819,3.1125,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
7,SATURDAY,13,1.7854,0.4113,0.1332,0.4155,3.2555,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
7,SATURDAY,14,1.8441,0.4148,0.1357,0.3790,3.2604,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
7,SATURDAY,15,1.8752,0.4154,0.1385,0.3596,3.1013,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
7,SATURDAY,16,1.8672,0.4150,0.1399,0.3469,3.0734,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
7,SATURDAY,17,1.8166,0.4125,0.1362,0.3332,2.8859,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
7,SATURDAY,18,1.6754,0.4079,0.1209,0.3101,2.8553,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
7,SATURDAY,19,1.4566,0.4021,0.0879,0.2606,2.8061,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
7,SATURDAY,20,0.9569,0.3212,0.0481,0.1958,2.6269,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
7,SATURDAY,21,0.8780,0.3159,0.0303,0.1380,2.5394,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
7,SATURDAY,22,0.7872,0.3116,0.0280,0.0907,2.3977,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
7,SATURDAY,23,0.6603,0.3050,0.0280,0.0816,2.3644,0.7179,0.7563,0.0253,0.0486,0.4235,0.0938
7,SUNDAY,0,0.5121,0.2946,0.0280,0.0414,2.3359,0.7179,0.7276,0.0165,0.0359,0.4235,0.0938
